level,layer,group,noise_rms,noise_energy_share,expected_noise_energy,signal_norm,snr,task,method,source,beta,seed,epoch,research_only
layer,conv1,conv1,2.5188349049411487,0.00426036658393656,1005.7495706664569,2.806693671960559,0.08850138913976734,mnist,dp_kfm,pink,0.5,42,1,True
layer,conv2,conv2,1.456459695924235,0.04170109146066746,9844.423949578484,7.6520907254285895,0.07712318496206809,mnist,dp_kfm,pink,0.5,42,1,True
layer,fc1,fc1,1.0400801300776361,0.9201230781282762,217214.49846053668,37.70240123050596,0.080895545139516,mnist,dp_kfm,pink,0.5,42,1,True
layer,fc2,fc2,2.4923412911636613,0.03391546382712533,8006.462005334493,32.9041767735584,0.3677313923872251,mnist,dp_kfm,pink,0.5,42,1,True
group,conv1,conv1,2.5188349049411487,0.00426036658393656,1005.7495706664569,2.806693671960559,0.08850138913976735,mnist,dp_kfm,pink,0.5,42,1,True
group,conv2,conv2,1.456459695924235,0.04170109146066746,9844.423949578484,7.6520907254285895,0.07712318496206809,mnist,dp_kfm,pink,0.5,42,1,True
group,fc1,fc1,1.0400801300776361,0.9201230781282762,217214.49846053668,37.70240123050596,0.080895545139516,mnist,dp_kfm,pink,0.5,42,1,True
group,fc2,fc2,2.4923412911636613,0.03391546382712533,8006.462005334493,32.9041767735584,0.3677313923872251,mnist,dp_kfm,pink,0.5,42,1,True
layer,conv1,conv1,1.0284029424838736,0.000722609418543322,170.58722486456847,2.28869272273648,0.17523233040679811,mnist,dp_kfm,pink,0.5,42,2,True
layer,conv2,conv2,0.7111062850246553,0.00995671515836054,2350.4930382109123,10.263203191726001,0.2116915108876716,mnist,dp_kfm,pink,0.5,42,2,True
layer,fc1,fc1,1.0106159280297364,0.8716562883346556,205772.88843329044,30.1379079581219,0.06643837862373891,mnist,dp_kfm,pink,0.5,42,2,True
layer,fc2,fc2,4.617491258520792,0.11766438708844268,27777.16528975008,26.742390125389566,0.16045610975612074,mnist,dp_kfm,pink,0.5,42,2,True
group,conv1,conv1,1.0284029424838736,0.000722609418543322,170.58722486456847,2.28869272273648,0.17523233040679811,mnist,dp_kfm,pink,0.5,42,2,True
group,conv2,conv2,0.7111062850246553,0.00995671515836054,2350.4930382109123,10.263203191726001,0.21169151088767166,mnist,dp_kfm,pink,0.5,42,2,True
group,fc1,fc1,1.0106159280297364,0.8716562883346556,205772.88843329044,30.1379079581219,0.06643837862373891,mnist,dp_kfm,pink,0.5,42,2,True
group,fc2,fc2,4.617491258520792,0.11766438708844268,27777.16528975008,26.742390125389566,0.16045610975612074,mnist,dp_kfm,pink,0.5,42,2,True
layer,conv1,conv1,1.033321255417795,0.0007248870945732656,171.12491842781236,1.8049774245476424,0.1379796844306739,mnist,dp_kfm,pink,0.5,42,3,True
layer,conv2,conv2,0.7546870733188416,0.011215704346628828,2647.7040435616623,9.613131505639355,0.18682292359047437,mnist,dp_kfm,pink,0.5,42,3,True
layer,fc1,fc1,1.0244815583000626,0.8955951432465014,211424.16105865734,18.340623124214087,0.039887496472451586,mnist,dp_kfm,pink,0.5,42,3,True
layer,fc2,fc2,4.134722414529251,0.0924642653123015,21828.1439654679,11.308096903159079,0.07653870620528108,mnist,dp_kfm,pink,0.5,42,3,True
group,conv1,conv1,1.033321255417795,0.0007248870945732656,171.12491842781236,1.8049774245476424,0.1379796844306739,mnist,dp_kfm,pink,0.5,42,3,True
group,conv2,conv2,0.7546870733188416,0.011215704346628828,2647.7040435616623,9.613131505639355,0.18682292359047437,mnist,dp_kfm,pink,0.5,42,3,True
group,fc1,fc1,1.0244815583000626,0.8955951432465014,211424.16105865734,18.340623124214087,0.039887496472451586,mnist,dp_kfm,pink,0.5,42,3,True
group,fc2,fc2,4.134722414529251,0.0924642653123015,21828.1439654679,11.308096903159079,0.07653870620528108,mnist,dp_kfm,pink,0.5,42,3,True
layer,conv1,conv1,1.0828652496969966,0.0007963889354376809,188.00443908276813,2.3149044538208505,0.16882976603303693,mnist,dp_kfm,pink,0.5,42,4,True
layer,conv2,conv2,0.8228387218437154,0.013316166280759042,3143.5624742464547,11.802637688906797,0.2105077201122067,mnist,dp_kfm,pink,0.5,42,4,True
