beta,seed,epoch,test_accuracy,test_loss,train_loss,epsilon,noise_multiplier,clip_fraction,mean_clip_factor,transformed_norm_p50,transformed_norm_p90,transformed_norm_p99,preconditioner_build_seconds,private_train_seconds,geometry_seconds,state_metric_seconds,evaluation_seconds,algorithm_epoch_seconds,wall_epoch_seconds,seconds_per_batch,samples_per_second,build_peak_cuda_allocated_bytes,train_peak_cuda_allocated_bytes,total_peak_cuda_allocated_bytes,batches,samples,accountant_steps,builder_reverse_vectors,builder_vjp_calls,builder_forward_calls,builder_samples,synthetic_mean_max_probability,synthetic_mean_prediction_entropy,synthetic_normalized_entropy,synthetic_mean_kl_to_uniform,state_metric_forward_calls
0.0,42,1,0.20703125,2.2968316078186035,2.3043770790100098,,0.0,1.0,0.20603469014167786,4.990205764770508,5.60185432434082,6.0499958992004395,0.004944125190377235,0.06609437149018049,0.1366355512291193,0.0005242321640253067,0.03403259441256523,0.07103849668055773,0.24223087448626757,0.06609437149018049,3873.2496312191033,93765120,138803200,138803200,1,256,0,256,1,1,256,0.10713575380550416,2.3018722306102486,0.9996904078003604,0.000712862383797308,1
0.25,42,1,0.19921875,2.296572685241699,2.3043770790100098,,0.0,1.0,0.02362477406859398,42.65675354003906,48.91565704345703,52.705631256103516,0.1710890680551529,0.06291724182665348,0.1131854597479105,0.0004485948011279106,0.03416253626346588,0.23400630988180637,0.38180290069431067,0.06291724182665348,4068.8369764415093,160109568,138803200,160109568,1,256,0,256,1,1,256,0.10713575380550416,2.3018722306102486,0.9996904078003604,0.000712862383797308,1
0.5,42,1,0.17578125,2.3026633262634277,2.3043770790100098,,0.0,1.0,0.0010707955807447433,947.47509765625,1096.2060546875,1201.9781494140625,0.18645976670086384,0.06330784130841494,0.11644573137164116,0.0004408387467265129,0.03165198862552643,0.24976760800927877,0.3983061667531729,0.06330784130841494,4043.7328885193288,160109568,138803200,160109568,1,256,0,256,1,1,256,0.10713575380550416,2.3018722306102486,0.9996904078003604,0.000712862383797308,1
0.75,42,1,0.171875,2.306058883666992,2.3043770790100098,,0.0,1.0,3.891406231559813e-05,25908.84765625,30393.6640625,33901.61328125,0.18570946529507637,0.06446522194892168,0.11557990033179522,0.0008486611768603325,0.03269709553569555,0.25017468724399805,0.39930034428834915,0.06446522194892168,3971.133461742191,160109568,138803200,160109568,1,256,0,256,1,1,256,0.10713575380550416,2.3018722306102486,0.9996904078003604,0.000712862383797308,1
1.0,42,1,0.1484375,2.307709217071533,2.3043770790100098,,0.0,1.0,1.3247204151412006e-06,764172.0,898464.0625,1008273.0,0.18582744803279638,0.06445542350411415,0.11563404649496078,0.0008175168186426163,0.032793485559523106,0.25028287153691053,0.39952792041003704,0.06445542350411415,3971.737149220029,160109568,138803200,160109568,1,256,0,256,1,1,256,0.10713575380550416,2.3018722306102486,0.9996904078003604,0.000712862383797308,1
