method,seed,epoch,layer,mean,median,p90,p99
M3_a_ghost_p025,42,1,conv1,0.0007217145757749677,0.0006894348771311343,0.0009791952325031161,0.001221689977683127
M3_a_ghost_p025,42,1,conv2,0.018827954307198524,0.018705658614635468,0.022261103615164757,0.025312114506959915
M3_a_ghost_p025,42,1,fc1,0.878813624382019,0.8799887299537659,0.8950204849243164,0.9050806760787964
M3_a_ghost_p025,42,1,fc2,0.10163673013448715,0.10004223883152008,0.12274541705846786,0.13611789047718048
