level,layer,group,noise_rms,noise_energy_share,expected_noise_energy,signal_norm,snr,task,method,source,beta,seed,epoch,research_only
layer,conv1,conv1,3.1256407237628547,0.0066004196543149474,1558.168552578369,2.5835688777659715,0.06545047862160239,mnist,dp_kfm,public,0.5,42,1,True
layer,conv2,conv2,1.6159170682669457,0.05133798847268466,12119.417155312798,7.343202238462772,0.06670288559328647,mnist,dp_kfm,public,0.5,42,1,True
layer,fc1,fc1,1.0323045811007423,0.9057032971135454,213810.40440455818,37.21278241830348,0.08047810214239577,mnist,dp_kfm,public,0.5,42,1,True
layer,fc2,fc2,2.5789855797062256,0.03635829475945745,8583.143873666473,34.71916481053613,0.37475382411898833,mnist,dp_kfm,public,0.5,42,1,True
group,conv1,conv1,3.1256407237628547,0.0066004196543149474,1558.168552578369,2.5835688777659715,0.06545047862160241,mnist,dp_kfm,public,0.5,42,1,True
group,conv2,conv2,1.6159170682669457,0.05133798847268466,12119.417155312798,7.343202238462772,0.06670288559328647,mnist,dp_kfm,public,0.5,42,1,True
group,fc1,fc1,1.0323045811007423,0.9057032971135454,213810.40440455818,37.21278241830348,0.08047810214239577,mnist,dp_kfm,public,0.5,42,1,True
group,fc2,fc2,2.5789855797062256,0.03635829475945745,8583.143873666473,34.71916481053613,0.37475382411898833,mnist,dp_kfm,public,0.5,42,1,True
layer,conv1,conv1,0.9847448918772836,0.0006656321197784615,157.13652933368252,3.9552728886070136,0.3155279777933694,mnist,dp_kfm,public,0.5,42,2,True
layer,conv2,conv2,0.6845555658915241,0.00925637506846246,2185.1629590127304,10.419639502577935,0.2229003644126431,mnist,dp_kfm,public,0.5,42,2,True
layer,fc1,fc1,0.9857469174371188,0.8324906033031731,196527.00075456558,29.10518608733697,0.06565370919558419,mnist,dp_kfm,public,0.5,42,2,True
layer,fc2,fc2,5.291341671100647,0.15758738950858198,37201.83374320258,23.66588920211419,0.12269889544420644,mnist,dp_kfm,public,0.5,42,2,True
group,conv1,conv1,0.9847448918772836,0.0006656321197784615,157.13652933368252,3.9552728886070136,0.31552797779336944,mnist,dp_kfm,public,0.5,42,2,True
group,conv2,conv2,0.6845555658915241,0.00925637506846246,2185.1629590127304,10.419639502577935,0.2229003644126431,mnist,dp_kfm,public,0.5,42,2,True
group,fc1,fc1,0.9857469174371188,0.8324906033031731,196527.00075456558,29.10518608733697,0.06565370919558419,mnist,dp_kfm,public,0.5,42,2,True
group,fc2,fc2,5.291341671100647,0.15758738950858198,37201.83374320258,23.66588920211419,0.12269889544420642,mnist,dp_kfm,public,0.5,42,2,True
layer,conv1,conv1,1.0247755246363777,0.0007133049772316726,168.39071485302037,3.46456264083078,0.2669865280156448,mnist,dp_kfm,public,0.5,42,3,True
layer,conv2,conv2,0.7163337646406862,0.010111751146896887,2387.0925598333565,10.982765633055227,0.22479005132848703,mnist,dp_kfm,public,0.5,42,3,True
layer,fc1,fc1,1.0044088220307905,0.8632900483439486,203797.86067148365,22.56236269872216,0.049978678197159364,mnist,dp_kfm,public,0.5,42,3,True
layer,fc2,fc2,4.786340428386434,0.12588489553192142,29717.790039944393,12.46409990948169,0.07230239218646205,mnist,dp_kfm,public,0.5,42,3,True
group,conv1,conv1,1.0247755246363777,0.0007133049772316726,168.39071485302037,3.46456264083078,0.2669865280156448,mnist,dp_kfm,public,0.5,42,3,True
group,conv2,conv2,0.7163337646406862,0.010111751146896887,2387.0925598333565,10.982765633055227,0.22479005132848706,mnist,dp_kfm,public,0.5,42,3,True
group,fc1,fc1,1.0044088220307905,0.8632900483439486,203797.86067148365,22.56236269872216,0.04997867819715936,mnist,dp_kfm,public,0.5,42,3,True
group,fc2,fc2,4.786340428386434,0.12588489553192142,29717.790039944393,12.46409990948169,0.07230239218646205,mnist,dp_kfm,public,0.5,42,3,True
layer,conv1,conv1,1.114733366125093,0.0008478017195000798,200.14151331776281,3.6841050809268157,0.2604134548939887,mnist,dp_kfm,public,0.5,42,4,True
layer,conv2,conv2,0.8112768897678175,0.013001052047101301,3069.1730997717136,14.743714889819456,0.2661314697725472,mnist,dp_kfm,public,0.5,42,4,True
layer,fc1,fc1,1.0357068982320958,0.9105024054041736,214943.3353408499,19.81228177847892,0.04273389752371285,mnist,dp_kfm,public,0.5,42,4,True
layer,fc2,fc2,3.6941183766737344,0.07564874082922451,17858.48403217681,9.435351526230512,0.0706050540950379,mnist,dp_kfm,public,0.5,42,4,True
group,conv1,conv1,1.114733366125093,0.0008478017195000798,200.14151331776281,3.6841050809268157,0.2604134548939887,mnist,dp_kfm,public,0.5,42,4,True
group,conv2,conv2,0.8112768897678175,0.013001052047101301,3069.1730997717136,14.743714889819456,0.2661314697725472,mnist,dp_kfm,public,0.5,42,4,True
group,fc1,fc1,1.0357068982320958,0.9105024054041736,214943.3353408499,19.81228177847892,0.04273389752371285,mnist,dp_kfm,public,0.5,42,4,True
group,fc2,fc2,3.6941183766737344,0.07564874082922451,17858.48403217681,9.435351526230512,0.0706050540950379,mnist,dp_kfm,public,0.5,42,4,True
layer,conv1,conv1,1.2466453307776129,0.001057171558808627,249.56768870582124,4.923916635053454,0.3116854383862395,mnist,dp_kfm,public,0.5,42,5,True
layer,conv2,conv2,0.925580816615339,0.01676649671278554,3958.085891961733,17.479741619221127,0.27783848460008254,mnist,dp_kfm,public,0.5,42,5,True
layer,fc1,fc1,1.029665107033551,0.9057024936069877,213810.2147198544,19.514699113963815,0.04220341891035709,mnist,dp_kfm,public,0.5,42,5,True
layer,fc2,fc2,3.750155568904803,0.07647383812141462,18053.265685593124,10.351563613059675,0.07704209225113509,mnist,dp_kfm,public,0.5,42,5,True
