method,source,seed,epoch,test_accuracy,test_loss,noise_multiplier,epsilon,accountant_steps,batches,diagnostic_scope,builder_forward_calls,builder_vjp_calls,builder_backward_calls,builder_reverse_vectors,builder_samples,builder_seconds,builder_allocated_at_phase_start_bytes,builder_reserved_at_phase_start_bytes,builder_peak_cuda_allocated_bytes,builder_peak_cuda_reserved_bytes,builder_incremental_peak_bytes,oracle_seconds,private_train_seconds,ghost_first_pass_seconds,ghost_second_pass_seconds,aggregate_transform_seconds,train_allocated_at_phase_start_bytes,train_reserved_at_phase_start_bytes,train_peak_cuda_allocated_bytes,train_peak_cuda_reserved_bytes,train_incremental_peak_bytes,peak_allocated_cuda_bytes,clip_fraction,transformed_norm_mean,transformed_norm_p90,transformed_norm_p99
full_public_fashion,fashion,7,1,0.9213,0.39968742840290067,1.068115234375,0.7861127240333559,234,234,research-only: unnoised oracle/clipping/norm diagnostics; not a DP release,10,10,0,2560,2560,1.1025756895542145,17397760,33554432,175404032,270532608,158006272,0.0938141094520688,9.380888931453228,4.726228467941281,0.3557887358665463,0.0391122882366181,27468288,270532608,146289664,270532608,118821376,175404032,0.7681791186332703,1804.3740234375,4662.2392578125,21538.962890625
full_public_fashion,fashion,7,2,0.9436,0.37172731497734784,1.068115234375,0.8385078418579571,468,234,research-only: unnoised oracle/clipping/norm diagnostics; not a DP release,10,10,0,2560,2560,0.573972106911242,18205184,270532608,176211456,272629760,158006272,0.04634519945830107,9.244583703577518,4.6961658554077115,0.35391359984874715,0.03150873626023533,28275712,272629760,146503168,272629760,118227456,176211456,0.24422410130500793,218.6196746826172,354.97265625,3860.470458984375
full_public_fashion,fashion,7,3,0.9499,0.3317614048505202,1.068115234375,0.8909029596825585,702,234,research-only: unnoised oracle/clipping/norm diagnostics; not a DP release,10,10,0,2560,2560,0.5507796313613653,18205184,272629760,176211456,272629760,158006272,0.04751081019639969,8.993805345147848,4.709670850753783,0.3556685448884965,0.030686592184007135,28275712,272629760,146503168,272629760,118227456,176211456,0.1794871836900711,165.56777954101562,73.23836517333984,3217.4912109375
full_public_fashion,fashion,7,4,0.9543,0.34098285212122137,1.068115234375,0.9432980775071597,936,234,research-only: unnoised oracle/clipping/norm diagnostics; not a DP release,10,10,0,2560,2560,0.5505962651222944,18205184,272629760,176211456,272629760,158006272,0.04633894842118025,9.025993302464485,4.752881425857546,0.3511313593387606,0.03180652813613416,28275712,272629760,146503168,272629760,118227456,176211456,0.1532118171453476,147.66928100585938,24.833541870117188,3111.04443359375
full_public_fashion,fashion,7,5,0.9537,0.3626520804484113,1.068115234375,0.995693195331761,1170,234,research-only: unnoised oracle/clipping/norm diagnostics; not a DP release,10,10,0,2560,2560,0.5550104305148125,18205184,272629760,176211456,272629760,158006272,0.04641679674386978,9.058124497532845,4.697702747344975,0.35707270431518573,0.02684684824943544,28275712,272629760,146503168,272629760,118227456,176211456,0.1412927359342575,140.9046173095703,14.775067329406738,3000.85107421875
