p,seed,epoch,train_loss,test_loss,test_accuracy,epsilon,accountant_steps,noise_multiplier,clip_fraction,mean_clip_factor,mean_clipping_severity,mean_transformed_norm,transformed_norm_p50,transformed_norm_p90,transformed_norm_p99,transformed_norm_max,samples,batches,algorithm_epoch_seconds,wall_epoch_seconds,private_samples_per_second,seconds_per_batch,ghost_first_pass_seconds,ghost_second_pass_seconds,aggregate_transform_seconds,noise_step_seconds,builder_forward_calls,builder_vjp_calls,builder_reverse_vectors,builder_samples,curvature_backward_seconds,m_p,m_reference,scale_match,operator_gain_p10,operator_gain_p50,operator_gain_p90,operator_gain_p99,transformed_eig_p10,transformed_eig_p50,transformed_eig_p90,transformed_eig_p99,transformed_condition_proxy,operator_state_bytes,preconditioner_build_seconds,synthetic_generation_seconds,activation_forward_seconds,factor_accumulation_seconds,matrix_function_seconds,build_allocated_at_phase_start_bytes,build_reserved_at_phase_start_bytes,build_peak_cuda_allocated_bytes,build_peak_cuda_reserved_bytes,build_incremental_peak_bytes,grad_sample_bytes,private_train_seconds,train_allocated_at_phase_start_bytes,train_reserved_at_phase_start_bytes,train_peak_cuda_allocated_bytes,train_peak_cuda_reserved_bytes,train_incremental_peak_bytes,diagnostic_postprocess_seconds,evaluation_seconds,total_peak_cuda_allocated_bytes,total_peak_cuda_reserved_bytes
0.25,42,1,0.7439319577991453,0.492814263856411,0.9055,0.7861127240333559,234,1.068115234375,0.6446648240089417,0.4074567556381225,0.5925432443618774,175.2423553466797,17.415103912353516,607.823486328125,1656.1585693359375,2448.839111328125,59904,234,8.857920086942613,10.016030553728342,6880.796634631754,0.037204994362357,3.556859197616578,0.3041738885641101,0.0237708153948187,0.0168103679120541,10,0,0,2560,0.0,8836.037795034763,97661.0323146266,3.324542375032165,10.710516041297112,15.69414340618927,18.43214279340421,18.69527564827058,0.0198198254735037,0.249660265789942,0.9501841942665672,5.523257306044437,47.94109794442079,9998116,0.1519514061510563,0.0032308480739593,0.0026720960140228,0.0283793287165462,0.1174608306884765,9349120,241172480,167368192,245366784,158019072,0,8.705968680791557,19348480,245366784,168558592,245366784,149210112,0.02643683552742,1.117549542337656,168558592,245366784
0.25,42,2,0.4413717547033587,0.3660729236781597,0.9336,0.8385078418579571,468,1.068115234375,0.2368456125259399,0.7973571419715881,0.2026428133249282,27.095109939575195,0.0044332384131848,89.27617645263672,365.6831970214844,528.4732666015625,59904,234,8.81737734656781,9.967159581370652,6914.479456724659,0.0370237559605485,3.5617390966415385,0.3044956816434863,0.0237990074157714,0.0152282239049673,10,0,0,2560,0.0,35354.327369195504,155979.82048823527,2.100452760246779,3.8418638390229503,7.209687916967714,10.366999685191212,11.787033596623276,0.0736366788054235,0.3224918760236449,1.3040064038208716,10.334221519226508,17.708653146437495,9998116,0.1538184517994523,0.0031213760375976,0.0026809600889682,0.0286064641363918,0.1192354888916015,9349120,245366784,167368192,245366784,158019072,0,8.663558894768357,19348480,245366784,168558592,245366784,149210112,0.0257772114127874,1.1102460073307157,168558592,245366784
0.25,42,3,0.3603608873155381,0.3014324788722209,0.9487,0.8909029596825585,702,1.068115234375,0.1746460944414138,0.8507807850837708,0.1492192447185516,21.12874794006348,0.0004560116503853,24.86199378967285,354.6820068359375,507.4148254394531,59904,234,8.794410916045308,9.939647227525713,6932.846366412881,0.0369256704201937,3.563156801223754,0.3046386899948122,0.0238211513981222,0.0152133759260178,10,0,0,2560,0.0,44109.91430221006,167524.44407940377,1.948816669188835,3.097650485932812,6.060970860359607,9.191265054229495,10.47054594296913,0.0862599291607848,0.3559091614569348,1.4936200935942048,11.010024314148597,17.315341064217208,9998116,0.1538040377199649,0.002997407913208,0.0026881920695304,0.0286074881516397,0.1193388442993164,9349120,245366784,167368192,245366784,158019072,0,8.640606878325343,19348480,245366784,168558592,245366784,149210112,0.0255357511341571,1.1058914614841342,168558592,245366784
0.25,42,4,0.2997889070429353,0.2618651859453413,0.9558,0.9432980775071595,936,1.068115234375,0.1456163227558136,0.8761335611343384,0.1238664388656616,17.21970558166504,0.0001384692441206,8.429187774658203,339.0792541503906,476.3685607910156,59904,234,8.80821693688631,9.956697548739612,6921.488627769915,0.0369862631823007,3.561797719955446,0.3045501139163973,0.0237980794087051,0.0152360639125109,10,0,0,2560,0.0,49001.1528659348,172423.38083934112,1.8758362716226544,2.7427429632290266,5.498591898921098,8.48103301577393,10.302277180549003,0.1002122908739675,0.379287019044757,1.638404547390798,11.188130203173298,16.349337322817465,9998116,0.1534313522279262,0.0030325119495391,0.0026684160232543,0.0286023681126534,0.118957405090332,9349120,245366784,167368192,245366784,158019072,0,8.654785584658384,19348480,245366784,168558592,245366784,149210112,0.0255965190008282,1.1092006862163544,168558592,245366784
0.25,42,5,0.2704603407118056,0.2525067585060373,0.9587,0.995693195331761,1170,1.068115234375,0.1310930848121643,0.8885581493377686,0.1114418134093284,17.247446060180664,6.143217615317553e-05,4.734843730926514,376.626708984375,536.3402709960938,59904,234,8.759290665388107,9.904683759436011,6960.828108693289,0.0367772333984637,3.561774849891664,0.3046645464897161,0.0238003514036535,0.015195135936141,10,0,0,2560,0.0,51848.7682543241,175479.6297526423,1.8396878196026325,2.5618138914167803,5.1757298704667285,8.0288975285302,10.341068873517566,0.113227622369391,0.4008075194191229,1.738790516084502,10.787823440415286,15.356593026495895,9998116,0.153418050147593,0.0029574079513549,0.0026869760751724,0.028610336061567,0.1190001907348632,9349120,245366784,167368192,245366784,158019072,0,8.605872615240514,19348480,245366784,168558592,245366784,149210112,0.0254227742552757,1.1064517442137003,168558592,245366784
0.375,42,1,0.7337362827398838,0.4348078855991363,0.9102,0.7861127240333559,234,1.068115234375,0.6771668195724487,0.3758168220520019,0.6241831183433533,172.9632110595703,29.281709671020508,561.5382080078125,1644.91552734375,2570.171875,59904,234,8.666343588382006,9.806277187541127,7035.675086524164,0.0363859895250608,3.552123394012449,0.3044553614854814,0.0236361593306063,0.0165418878644705,10,0,0,2560,0.0,26408.06410872973,97661.0323146266,1.9230579540232784,11.120143689915407,19.7242722414081,25.104889014864323,25.64438996982194,0.0367675054079055,0.3943448482431499,1.0242494180983672,2.609072353226376,27.857462907400244,9998116,0.1520220395177602,0.0031938560009002,0.0026747519671916,0.0282191035635769,0.1177471694946289,9349120,241172480,167368192,245366784,158019072,0,8.514321548864245,19348480,245366784,168558592,245366784,149210112,0.0258386442437767,1.1001299815252423,168558592,245366784
0.375,42,2,0.4000891008947649,0.3439734176844358,0.9382,0.8385078418579571,468,1.068115234375,0.23776376247406,0.7970982193946838,0.2029017806053161,32.53315353393555,0.0049439235590398,90.26209259033205,467.0266418457031,712.6777954101562,59904,234,8.555188157595694,9.67579611763358,7129.952419013045,0.0359048679367535,3.5546967687606803,0.3046511067152027,0.0235460153296589,0.0151450878754258,10,0,0,2560,0.0,53096.00057247548,149291.70922379132,1.6768219118131524,4.767809961222986,11.454283692302058,19.02661349399798,22.33583550588008,0.1948199670822301,0.6498033124242502,1.3782070904413606,3.5625633694894487,7.074259949236328,9998116,0.15344906039536,0.0030048320293426,0.0026720320284366,0.0284088327772915,0.1191980514526367,9349120,245366784,167368192,245366784,158019072,0,8.401739097200334,19348480,245366784,168558592,245366784,149210112,0.025169612839818,1.0822882736101749,168558592,245366784
0.375,42,3,0.3409501100197816,0.2876661740547046,0.9501,0.8909029596825585,702,1.068115234375,0.169003739953041,0.8548671007156372,0.1451329439878463,24.99732208251953,0.000342234969139,22.592721939086918,443.6925964355469,658.1928100585938,59904,234,8.625930096022785,9.759749820455909,7070.505405276848,0.0362067469475297,3.554279942512514,0.3047052191495898,0.0236544313132762,0.0151144638881087,10,0,0,2560,0.0,62726.31808507651,162087.93496846603,1.6074980198904774,3.6923552608731383,9.41952195642177,17.141786469013308,20.51941453113893,0.2395314726424216,0.7062997363505126,1.4707034651437303,3.699779237292828,6.139917435147372,9998116,0.153551310300827,0.0028982400894165,0.002647840052843,0.0284070405848324,0.1194475860595703,9349120,245366784,167368192,245366784,158019072,0,8.472378785721958,19348480,245366784,168558592,245366784,149210112,0.0254521537572145,1.095057153142989,168558592,245366784
0.375,42,4,0.2894448826455662,0.2443087669916451,0.9585,0.9432980775071595,936,1.068115234375,0.1418102234601974,0.879051923751831,0.1209480762481689,20.24873161315918,9.745379793457688e-05,7.514789581298828,413.74798583984375,575.8033447265625,59904,234,8.529514351859689,9.658668106421828,7151.804689218693,0.0357951609592916,3.55284966945648,0.3045643860101703,0.0235465592965483,0.0151438398882747,10,0,0,2560,0.0,68029.12417374193,167586.01717179242,1.5695366090531138,3.1856840394645296,8.416080754871487,15.83982405284246,20.443097375761692,0.2766014022111616,0.7332829313396431,1.5265502248669125,3.7242746499892094,5.518953312107655,9998116,0.1534466873854398,0.0028930559158325,0.0026544000208377,0.0284056327305734,0.1193339538574218,9349120,245366784,167368192,245366784,158019072,0,8.376067664474249,19348480,245366784,168558592,245366784,149210112,0.025268848054111,1.0907319383695722,168558592,245366784
0.375,42,5,0.2629742744641426,0.2422145430698991,0.9607,0.995693195331761,1170,1.068115234375,0.128605768084526,0.8903878331184387,0.1096121966838836,20.019407272338867,5.171028897166252e-05,4.297691345214844,456.9109497070313,637.57275390625,59904,234,8.560274188406765,9.671840038150547,7125.748897938699,0.0359260484289664,3.552818444252015,0.304739298701287,0.0236595513373612,0.0151289278715849,10,0,0,2560,0.0,71833.0170791403,171652.93553017644,1.545836521468938,2.872806165699144,7.768110112755608,14.794536842686528,20.61268573718006,0.311234896905619,0.7541592764046524,1.572630891888232,3.604364670396981,5.05287455720342,9998116,0.1535788560286164,0.0029277760982513,0.0026496640443801,0.0284119362719357,0.1194390106201171,9349120,245366784,167368192,245366784,158019072,0,8.406695332378149,19348480,245366784,168558592,245366784,149210112,0.0253382967785,1.0731538534164429,168558592,245366784
0.5,42,1,0.7411501631777511,0.3912138461112976,0.9137,0.7861127240333559,234,1.068115234375,0.7123063802719116,0.3408123552799225,0.6591876149177551,164.18626403808594,39.83085632324219,501.00439453125,1555.865966796875,2527.33984375,59904,234,8.956292574293911,10.12431423831731,6804.0295590442,0.037624763058196,3.557049442291261,0.3046820186376576,0.0236953593045472,0.01665686391294,10,0,0,2560,0.0,97661.0323146266,97661.0323146266,1.0,10.379052087472395,22.284940946704623,30.73887121152314,31.622776601683796,0.0551217210058503,0.5033814070018877,0.8922746363685127,0.9960273532606124,16.187350831695035,9998116,0.1520980186760425,0.0032051200866699,0.0026800639927387,0.0283453764878213,0.1176802597045898,9349120,241172480,167368192,245366784,158019072,0,8.804194555617869,19348480,245366784,168558592,245366784,149210112,0.026264407671988,1.1277610808610916,168558592,245366784
0.5,42,2,0.3727500459067842,0.3292896317839622,0.9408,0.8385078418579571,468,1.068115234375,0.24752938747406,0.7891858816146851,0.2108141630887985,37.464149475097656,0.0076036807149648,96.3692855834961,547.408203125,860.5413818359375,59904,234,8.91823008004576,10.082332191988826,6834.947458118213,0.0374545673640747,3.5624403181076048,0.3048539234399801,0.0235970552712678,0.01521139190346,10,0,0,2560,0.0,141591.5427362743,141591.5427362743,1.0,4.844336873149276,14.234255466735677,26.655169252362896,31.60627018106281,0.2895018460781325,0.7973859713077054,0.9765323961800154,0.9991865500194216,3.3731473888994232,9998116,0.1538613168522715,0.0030783360004425,0.0026780160367488,0.0285603518374264,0.1193792648315429,9349120,245366784,167368192,245366784,158019072,0,8.764368763193488,19348480,245366784,168558592,245366784,149210112,0.0254153152927756,1.1251556603237989,168558592,245366784
0.5,42,3,0.334935799623147,0.2871685278721154,0.9507,0.8909029596825585,702,1.068115234375,0.1741953790187835,0.8509055376052856,0.1490944474935531,29.03539085388184,0.0004411607515066,26.18749046325684,519.8828125,766.6748657226562,59904,234,8.908124789595604,10.06962695904076,6844.215466064744,0.0374038487346444,3.5596373777389525,0.3049590432643896,0.023726079314947,0.0151807998865843,10,0,0,2560,0.0,155487.10795412233,155487.10795412233,1.0,3.573046057271843,11.748985667780904,24.694821799518543,30.241015766271214,0.3901656007401796,0.8619613357782789,0.987233242589826,0.999539954996004,2.530292882604092,9998116,0.1556241856887936,0.003053983926773,0.0026640000641345,0.0285532157383859,0.1195985946655273,9349120,245366784,167368192,245366784,158019072,0,8.75250060390681,19348480,245366784,168558592,245366784,149210112,0.0256426753476262,1.1223051361739635,168558592,245366784
0.5,42,4,0.2948836302145933,0.24476830721125,0.958,0.9432980775071595,936,1.068115234375,0.1478031575679779,0.8737148642539978,0.1262850910425186,24.27052497863769,0.000127438121126,9.608217239379885,487.4184875488281,676.3900146484375,59904,234,8.91462716832757,10.07661121431738,6837.908769031135,0.0374383468172934,3.560217121124265,0.3048818594217304,0.0235950072705745,0.0152001278847456,10,0,0,2560,0.0,160839.61996438695,160839.61996438695,1.0,3.0481285259464594,10.474411287028897,23.43458774944171,31.0164779984183,0.4508199449898833,0.8902867081901618,0.9907088898298336,0.9996425696662642,2.197571116451083,9998116,0.1540540130808949,0.0030774400234222,0.0026685760617256,0.0285552958585321,0.1195976638793945,9349120,245366784,167368192,245366784,158019072,0,8.760573155246675,19348480,245366784,168558592,245366784,149210112,0.0256654508411884,1.1228551920503378,168558592,245366784
0.5,42,5,0.2714328602847889,0.2455286995999515,0.9599,0.995693195331761,1170,1.068115234375,0.1340811997652053,0.8852754235267639,0.1147245690226554,24.141984939575195,6.604053487535566e-05,5.803854465484619,535.372314453125,751.4078369140625,59904,234,8.900716194882989,10.066228065639734,6848.450872061358,0.0373807164251358,3.561858364105228,0.3049622758626941,0.023732223317027,0.0151849598884583,10,0,0,2560,0.0,165390.3683059798,165390.3683059798,1.0,2.7358221263278244,9.670718370924549,22.14236213887494,31.62266109863711,0.5097156751622749,0.9064772061902624,0.992515201421924,0.999643246995994,1.947193798005022,9998116,0.1536285514011979,0.0030191679000854,0.002659360051155,0.0285685758478939,0.1192308807373046,9349120,245366784,167368192,245366784,158019072,0,8.747087643481791,19348480,245366784,168558592,245366784,149210112,0.0256946226581931,1.1264926418662071,168558592,245366784
0.625,42,1,0.7616038526225294,0.3576114002943039,0.9158,0.7861127240333559,234,1.068115234375,0.748230516910553,0.3052714467048645,0.6947285532951355,156.49282836914062,48.49407196044922,454.2932434082031,1432.5926513671875,2395.75146484375,59904,234,9.558615488000214,10.714416944421828,6391.699142211869,0.0400519477378608,3.5963253479003905,0.3050319355726247,0.0237424633204935,0.0257702395766974,10,0,0,2560,0.0,395604.65182119183,97661.0323146266,0.4968553384590264,9.256088075586524,24.05715796736896,35.961670715590806,37.25889411863413,0.0754442328854025,0.546713041602128,0.7366194222226797,0.7426213332934497,9.763760516215758,9998116,0.1864597173407673,0.0058521599769592,0.0042632959783077,0.0399820160679519,0.1358363800048828,9349120,241172480,167368192,245366784,158019072,0,9.372155770659448,19348480,245366784,168558592,245366784,149210112,0.0255097560584545,1.116146421059966,168558592,245366784
0.625,42,2,0.3499564798469217,0.3133625410094857,0.941,0.8385078418579571,468,1.068115234375,0.2659588754177093,0.7746396660804749,0.2253602892160415,43.533721923828125,0.0140416231006383,111.8273696899414,638.54541015625,1026.508544921875,59904,234,8.897560277022421,10.056142149493098,6851.261095890532,0.037365383747169,3.5637794198989883,0.3047418270111086,0.0235939832702278,0.0152195199280977,10,0,0,2560,0.0,477647.2001667291,133606.1556469838,0.5288830099021131,4.6702944751069655,16.201532089712945,33.70802360085851,39.65297437894137,0.3078645140810733,0.7461559738680358,0.838001160973117,0.8414930314459008,2.721980360336161,9998116,0.154060480184853,0.0030898559093475,0.0026725440025329,0.0284889274537563,0.1196416931152343,9349120,245366784,167368192,245366784,158019072,0,8.743499796837568,19348480,245366784,168558592,245366784,149210112,0.0255711786448955,1.119514592923224,168558592,245366784
0.625,42,3,0.3296253823826455,0.2859835765004158,0.9481,0.8909029596825585,702,1.068115234375,0.1835436671972274,0.8427649140357971,0.1572350710630417,34.006797790527344,0.0007171998731791,32.735965728759766,599.9801025390625,869.386962890625,59904,234,8.909921893849969,10.071142110973597,6841.647284504998,0.0374178891945789,3.5626588525772087,0.3048583385944371,0.0237148153111337,0.0152042239159346,10,0,0,2560,0.0,497654.5794363748,148075.73240224243,0.5454788827273653,3.2975452106264167,13.473128475715113,31.963889698773627,38.90864944109974,0.3911891984564055,0.7886145109899967,0.8912119658838331,0.8951289015937326,2.278212101460032,9998116,0.1541358223184943,0.0030358400344848,0.0026747200489044,0.0284866235144436,0.1197769927978515,9349120,245366784,167368192,245366784,158019072,0,8.755786071531475,19348480,245366784,168558592,245366784,149210112,0.0258078360930085,1.1218108972534535,168558592,245366784
0.625,42,4,0.3000125069903512,0.2504979718111455,0.9558,0.9432980775071595,936,1.068115234375,0.1581697314977646,0.8650439381599426,0.1349561363458633,29.83192253112793,0.0002287762472406,14.279288291931152,579.821044921875,785.8898315429688,59904,234,8.901581007055938,10.057190007530153,6848.376294789134,0.0373811234927011,3.564222882270812,0.3047526432275776,0.0235960312709211,0.0152026239335537,10,0,0,2560,0.0,492204.5321133416,153387.55962103253,0.5582416873670871,2.7297264981515785,11.992111903665482,31.503678036757464,41.33783218379843,0.4024380622419108,0.8207140340914778,0.9328625508387782,0.9374913879220672,2.318027637947482,9998116,0.1543981097638607,0.0030667839050292,0.0026869760453701,0.028490559335798,0.119953628540039,9349120,245366784,167368192,245366784,158019072,0,8.747182897292078,19348480,245366784,168558592,245366784,149210112,0.0256155058741569,1.1164838057011366,168558592,245366784
