beta,test_accuracy_mean,test_accuracy_std,test_loss_mean,test_loss_std,train_loss_mean,train_loss_std,epsilon_mean,epsilon_std,clip_fraction_mean,clip_fraction_std,transformed_norm_p50_mean,transformed_norm_p50_std,transformed_norm_p90_mean,transformed_norm_p90_std,transformed_norm_p99_mean,transformed_norm_p99_std,scale_match_mean,scale_match_std,W_global_mean,W_global_std,top10_energy_share_mean,top10_energy_share_std,directions_for_90pct_mean,directions_for_90pct_std,probe_sample_count_mean,probe_sample_count_std
0.0,0.92345,0.0071417784899841285,0.5405936655007302,0.05201267742262335,0.5632811490223448,0.009097284994566558,0.995693195331761,0.0,0.2093933627136752,0.01830800309863008,0.00046332949568750337,0.00034340131612037094,172.9449234008789,39.09403021597669,1070.94482421875,27.047870181334446,2.283772338283188,0.087144489415246,0.0003648524133226086,4.328204299807907e-05,0.9977056309424357,0.0001360799926067004,0.0019427610403920318,5.467619923925338e-05,256.0,0.0
0.125,0.9474,0.0032526911934580745,0.3713989189927874,0.03633262276145337,0.39799691883958555,0.004958952885678181,0.995693195331761,0.0,0.1498981704059829,0.013822483319468616,1.4138175856714952e-05,9.264274551661872e-06,21.973224639892578,11.231605089386386,1608.7095336914062,16.942164539125287,4.249116202238687,0.07179992254924378,0.0010755761917645907,0.00018692412945535327,0.9541748491180209,0.003995000462813844,0.03795874774069456,0.0012541353200503746,256.0,0.0
0.25,0.9579,0.0012727922061358025,0.31466747594154293,0.01781706678685779,0.34543676029604214,0.0028551551744479767,0.995693195331761,0.0,0.13090110844017094,0.010375715489165578,2.7661945978252334e-06,1.3405675103612452e-06,8.64448881149292,4.65296284808364,2623.4210205078125,25.05343545402776,4.606565485211587,0.0003402803424021412,0.021674226183481263,0.0021894990577446573,0.672155710290123,0.007294196580726518,0.4208155730178521,0.005488123498640045,256.0,0.0
0.375,0.95635,0.0013435028842544493,0.335385430717865,0.009613327934231914,0.3701363594438403,0.008773074808979013,0.995693195331761,0.0,0.13922275641025642,0.00979731951764213,3.7464528759301174e-06,6.76370227389228e-07,14.501118659973145,6.691680089008964,3584.9298095703125,46.260769350913165,2.6036241915891605,0.002438887578376943,0.41610426169707593,0.006926698261329576,0.36915085001921044,0.0002460630209904351,0.5965822870453601,0.0039640244448458095,256.0,0.0
0.5,0.95,0.0012727922061357632,0.38120036871945484,0.004226740449631544,0.4222149215797838,0.008043107186581348,0.995693195331761,0.0,0.1599559294871795,0.010198655497882899,9.658401268097805e-06,3.2278655525253646e-06,45.81547164916992,19.063376986752743,4381.8662109375,188.738815189698,1.0,0.0,0.47520989297304006,0.010206464860024253,0.3562769690274362,0.007310859257830912,0.6136491044934806,0.005040462117368714,256.0,0.0
0.75,0.9279999999999999,0.0011313708498984691,0.5254600531165254,0.00753862752952472,0.5417374661271899,0.01084410832116165,0.995693195331761,0.0,0.22095352564102563,0.013810679320049757,0.0002522619251976721,0.00023294370753497705,531.5616607666016,115.5889768904445,6105.938720703125,1270.7886218334293,0.08342368889711721,0.0024942550620401936,0.28138360649827676,0.004628234230876715,0.507657276443874,0.006180845256537437,0.41717893699075015,0.004008448856727766,256.0,0.0
1.0,0.9139999999999999,0.00042426406871192107,0.5661030838638544,0.014957662114957901,0.6127055714973527,0.02058846888273199,0.995693195331761,0.0,0.2963074252136752,0.01751713513756738,0.00563387293368578,0.0035280086388146783,2168.2089233398438,703.403879110605,7945.679931640625,2842.9141820859395,0.004593952223316586,0.00019715371210802008,0.20851120695994307,0.008453867771728912,0.6045397095038405,0.01146036099529347,0.29118701733020175,0.015138472664368283,256.0,0.0
