beta,seed,epoch,test_accuracy,test_loss,train_loss,epsilon,noise_multiplier,clip_fraction,mean_clip_factor,transformed_norm_p50,transformed_norm_p90,transformed_norm_p99,preconditioner_build_seconds,private_train_seconds,geometry_seconds,state_metric_seconds,evaluation_seconds,algorithm_epoch_seconds,wall_epoch_seconds,seconds_per_batch,samples_per_second,build_peak_cuda_allocated_bytes,train_peak_cuda_allocated_bytes,total_peak_cuda_allocated_bytes,batches,samples,accountant_steps,builder_reverse_vectors,builder_vjp_calls,builder_forward_calls,builder_samples,predicted_second_moment_raw,predicted_second_moment_ref,scale_match,predicted_rms_raw,predicted_rms_matched,top10_energy_share,directions_for_90pct,W_global,probe_sample_count,synthetic_mean_max_probability,synthetic_mean_prediction_entropy,synthetic_normalized_entropy,synthetic_mean_kl_to_uniform,state_metric_forward_calls
0.125,7,4,0.9486,0.3544798943889793,0.42197462789013856,0.9432980775071597,1.068115234375,0.16067374465811965,0.8583644190405169,3.138581814710051e-05,33.86928939819336,1610.0926513671875,0.7270837379619479,10.533794333226979,0.07794434856623411,0.0036593349650502205,1.0622770125046372,11.260878071188927,12.404758767224848,0.04501621509926059,5686.839718433034,168142336,138000384,168142336,234,59904,936,2560,10,10,2560,4432.373207799468,94372.67926577185,4.614291022847235,66.5760708347937,307.2013659894302,0.9555363230620953,0.03523066662800475,0.0009417117830620575,256,0.7558782066688695,0.6516598044529371,0.2830122571520627,1.6509252885411088,10
0.125,7,5,0.9497,0.345707875059871,0.3944904096265379,0.995693195331761,1.068115234375,0.1401241987179487,0.8756800477321331,7.5873444984608795e-06,14.031280517578125,1596.7296142578125,0.7276263935491443,10.528521911241114,0.07806617487221956,0.003676271066069603,1.0579143753275275,11.256148304790258,12.395805126056075,0.04499368338137228,5689.687546363139,168142336,138000384,168142336,234,59904,1170,2560,10,10,2560,5418.633087236024,100185.232734392,4.299886414361926,73.61136520426736,316.52050918446344,0.9513499571999218,0.038845555330027745,0.0009434008722593183,256,0.8171330897930661,0.49368073141095836,0.21440281747374057,1.8089043615830875,10
0.25,7,1,0.9094,0.5877900343060494,0.7632261411501811,0.7861127240333559,1.068115234375,0.6346821581196581,0.4019564063184791,38.75616455078125,8947.568359375,29499.767578125,0.7534867012873292,10.493530518375337,0.07829715590924025,0.003720499575138092,1.0591110261157155,11.247017219662666,12.38814590126276,0.04484414751442452,5708.660197356976,167334912,138000384,167334912,234,59904,234,2560,10,10,2560,112.61171528405345,16119.565024222074,11.964233281630767,10.611866720047583,126.96284899222321,0.8137167530868032,0.2028252191647094,0.009471703674426936,256,0.11990239980822856,2.298428633688717,0.9981948726594402,0.00415645930532893,10
0.25,7,2,0.9384,0.46457678447812795,0.5495330642940651,0.8385078418579571,1.068115234375,0.2265625,0.798940002408802,0.0003985790826845914,373.519287109375,2876.6357421875,0.7266809027642012,10.488226464949548,0.07798721920698881,0.0036890748888254166,1.0545255420729518,11.21490736771375,12.351109203882515,0.044821480619442515,5711.547152437289,168142336,138000384,168142336,234,59904,468,2560,10,10,2560,2407.0184006074865,75419.01479270532,5.597585324529167,49.061373814921716,274.6252260676453,0.7445562609641249,0.3557959037705029,0.012161626387362021,256,0.6574378386377429,0.9406891901693039,0.4085361244765673,1.3618959028247422,10
0.25,7,3,0.9476,0.3782182907228358,0.44400270232278055,0.8909029596825585,1.068115234375,0.16796875,0.8505555612918658,3.6801284295506775e-05,56.621070861816406,2624.579833984375,0.7270678710192442,10.557958165183663,0.07783083524554968,0.0036832084879279137,1.0728901792317629,11.285026036202908,12.439430259168148,0.04511947933839172,5673.82433826474,168142336,138000384,168142336,234,59904,702,2560,10,10,2560,3459.569336265055,90044.79391629402,5.10173956286438,58.81810381391987,300.0746472401393,0.7083761089925432,0.39368940953596043,0.01614409320103109,256,0.7236599073574558,0.7509745187936133,0.3261440895620161,1.5516105742004327,10
0.25,7,4,0.957,0.3171647338124923,0.3783503665119155,0.9432980775071597,1.068115234375,0.13953993055555555,0.8760678067676022,7.340213869611034e-06,14.03021240234375,2676.026123046875,0.7280087089166045,10.526551399379969,0.07812037132680416,0.003673265688121319,1.0599589683115482,11.254560108296573,12.396312713623047,0.04498526239051269,5690.752624219214,168142336,138000384,168142336,234,59904,936,2560,10,10,2560,4164.889672928063,97388.51307297262,4.835619461470636,64.53595643459593,312.0713268997532,0.6827504731492399,0.4247784189211394,0.018714717614469356,256,0.741095980249966,0.6964006951158253,0.30244297908239176,1.6061843978782206,10
0.25,7,5,0.9588,0.3020689071957022,0.34745565988123417,0.995693195331761,1.068115234375,0.12356436965811966,0.8904008546955565,1.8182702206104295e-06,5.354347229003906,2605.70556640625,0.7277808571234345,10.508353807032108,0.07805829215794802,0.003694603219628334,1.0613931994885206,11.236134664155543,12.37928075902164,0.04490749490184662,5700.60745003777,168142336,138000384,168142336,234,59904,1170,2560,10,10,2560,4863.206342139951,103210.18657864179,4.606806099749204,69.7366929395132,321.2634224100867,0.6669979344245835,0.42469626235972974,0.02012601655234846,256,0.8172416919959478,0.5036445525545556,0.2187300500150758,1.7989405404394903,10
0.375,7,1,0.9128,0.5326157384753227,0.7496563377033951,0.7861127240333559,1.068115234375,0.6779513888888888,0.3585197624211144,110.9647216796875,10638.2109375,37772.328125,0.7586296759545803,10.521361940540373,0.07830184604972601,0.003720039501786232,1.0544804008677602,11.279991616494954,12.416493902914226,0.0449630852159845,5693.559478187037,167334912,138000384,167334912,234,59904,234,2560,10,10,2560,1135.254281726317,16119.565024222074,3.768166506084296,33.69353471700939,126.96284899222321,0.6444585883108725,0.3025294555436348,0.14408652673354636,256,0.11990239980822856,2.298428633688717,0.9981948726594402,0.00415645930532893,10
0.375,7,2,0.939,0.46396292839171366,0.5389346598814695,0.8385078418579571,1.068115234375,0.23337339743589744,0.7923380470173991,0.00046135042794048786,505.33367919921875,4589.0615234375,0.7272025076672435,10.499318636022508,0.07806833926588297,0.0036737313494086266,1.0544570479542017,11.226521143689752,12.362720262259245,0.04486888305992525,5705.513098199831,168142336,138000384,168142336,234,59904,468,2560,10,10,2560,8115.042608793872,71286.22466797102,2.963858086928505,90.08353128510156,266.99480269842525,0.40431215462707093,0.6185760818086042,0.3523652307626931,256,0.5973944551161801,1.1184347763975027,0.48573005175813266,1.1841503165965432,10
0.375,7,3,0.9455,0.41341725012054664,0.46427725656674457,0.8909029596825585,1.068115234375,0.1732605502136752,0.8456369671556685,2.4265704269055277e-05,83.81111145019531,3799.4716796875,0.727261008694768,10.540571075864136,0.07808563765138388,0.003664270043373108,1.0718722799792886,11.267832084558904,12.42145427223295,0.04504517553788093,5683.183536152851,168142336,138000384,168142336,234,59904,702,2560,10,10,2560,11489.62639533441,88498.80228238586,2.775337111237959,107.1896748541314,297.4874825642011,0.38093992007437266,0.6403089086709002,0.39740118130254387,256,0.7003798108741612,0.8148466910816833,0.3538834215338987,1.4877384019123627,10
0.375,7,4,0.9554,0.3587573825211031,0.4090171599617371,0.9432980775071597,1.068115234375,0.14646768162393162,0.8692323053494478,7.295981049537659e-06,23.27853775024414,3752.2138671875,0.7511690175160766,10.556063220836222,0.07822154182940722,0.0037852833047509193,1.0649738581851125,11.307232238352299,12.45421292167157,0.045111381285624884,5674.842860144842,168142336,138000384,168142336,234,59904,936,2560,10,10,2560,13122.359926032805,94791.06612082882,2.687681061534754,114.55286956699427,307.8815780796714,0.37224469217317646,0.6352635292525686,0.4123149855021701,256,0.7349739992580604,0.7209869694669948,0.31312066236366415,1.581598123527051,10
0.375,7,5,0.9573,0.3285877813457995,0.37633986013312626,0.995693195331761,1.068115234375,0.13229500534188035,0.8822943229451139,3.268186901550507e-06,9.769386291503906,3552.218505859375,0.727978671900928,10.533013413660228,0.0783522492274642,0.003738241270184517,1.0622353535145521,11.260992085561156,12.405317929573357,0.04501287783615482,5687.2613417837965,168142336,138000384,168142336,234,59904,1170,2560,10,10,2560,14719.785863909414,99915.5819818558,2.6053487455343824,121.32512461938546,316.0942612289185,0.36932484284995204,0.5937792984796204,0.4112063463852567,256,0.8120258307200217,0.5275015177932483,0.2290909983731977,1.7750835752007976,10
0.5,7,1,0.9132,0.4701296685099602,0.7702175595312037,0.7861127240333559,1.068115234375,0.7373464209401709,0.29703888096040687,432.9915771484375,12166.2060546875,43947.78515625,0.7489895448088646,10.545400623232126,0.07817328628152609,0.0036852657794952393,1.0652595115825534,11.29439016804099,12.441508231684566,0.04506581462919712,5680.580770732221,167334912,138000384,167334912,234,59904,234,2560,10,10,2560,16119.565024222074,16119.565024222074,1.0,126.96284899222321,126.96284899222321,0.4989667587156894,0.3523598264080185,0.2833491320541092,256,0.11990239980822856,2.298428633688717,0.9981948726594402,0.00415645930532893,10
0.5,7,2,0.9383,0.46272236106432973,0.528898934332224,0.8385078418579571,1.068115234375,0.2506343482905983,0.7761518450883719,0.0008795129251666367,761.4650268554688,5862.193359375,0.7290636142715812,10.55710878316313,0.07812843471765518,0.003795679658651352,1.066852891817689,11.286172397434711,12.434949403628707,0.045115849500697136,5674.280831086739,168142336,138000384,168142336,234,59904,468,2560,10,10,2560,60848.62440361781,60848.62440361781,1.0,246.67513941136795,246.67513941136795,0.30704937731960613,0.6330742985279477,0.5532662476563199,256,0.5169501952776313,1.3513183392996524,0.5868700980525051,0.9512667536943935,10
0.5,7,3,0.9397,0.4520737187931314,0.4935770476093659,0.8909029596825585,1.068115234375,0.1882678952991453,0.8313819873027313,3.3666827221168205e-05,167.6167755126953,4543.9599609375,0.727078496478498,10.515812912024558,0.07799580693244934,0.0036949925124645233,1.07185373082757,11.242891408503056,12.39643593877554,0.044939371418908365,5696.563879669382,168142336,138000384,168142336,234,59904,702,2560,10,10,2560,80353.17864193727,80353.17864193727,1.0,283.46636245229746,283.46636245229746,0.32835051448832425,0.6369066604807608,0.5208001547773315,256,0.666338566634898,0.9146941081741271,0.3972466038094395,1.3878909848199188,10
0.5,7,4,0.9498,0.4162173131197691,0.45663439008033174,0.9432980775071597,1.068115234375,0.16481370192307693,0.8530595745795813,1.0518208000576124e-05,59.25432586669922,4358.3515625,0.7522938875481486,10.57026612199843,0.07800550106912851,0.0036800121888518333,1.0608172491192818,11.322560009546578,12.46506277192384,0.045172077444437735,5667.21776997933,168142336,138000384,168142336,234,59904,936,2560,10,10,2560,87744.32143086912,87744.32143086912,1.0,296.21667986605536,296.21667986605536,0.34565086185452826,0.6243077101516513,0.4893691681476656,256,0.7046341999393376,0.8238595537836462,0.3577976580715128,1.4787255392103997,10
0.5,7,5,0.9509,0.3782116118852049,0.4279022572132257,0.995693195331761,1.068115234375,0.15274439102564102,0.8635342021783193,7.375955647148658e-06,32.335628509521484,4248.40771484375,0.746844919398427,10.564693867228925,0.07806614693254232,0.0036746682599186897,1.0674058347940445,11.311538786627352,12.460685436613858,0.0451482643898672,5670.206894098349,168142336,138000384,168142336,234,59904,1170,2560,10,10,2560,94245.85701305166,94245.85701305166,1.0,306.99488108607227,306.99488108607227,0.3614465271849489,0.617213249436986,0.4679928324585747,256,0.7605082424060041,0.6658286551327006,0.2891657108171951,1.6367564378613453,10
0.75,7,1,0.9091,0.3820018376708031,0.8816948938064086,0.7861127240333559,1.068115234375,0.8552684294871795,0.17222314915292933,1320.162353515625,13994.1728515625,44815.1953125,0.7437105579301715,10.475967502221465,0.07830106746405363,0.0036739353090524673,1.0598452975973487,11.219678060151637,12.361498360522091,0.04476909188983532,5718.230797040669,167334912,138000384,167334912,234,59904,234,2560,10,10,2560,5372243.424393245,16119.565024222074,0.054777072449675716,2317.810049247618,126.9628489922232,0.403473474145465,0.38740201621867176,0.3716418321903782,256,0.11990239980822856,2.298428633688717,0.9981948726594402,0.00415645930532893,10
0.75,7,2,0.9302,0.4466398026511073,0.5045035611360501,0.8385078418579571,1.068115234375,0.3090778579059829,0.7261559293310866,0.008748456835746765,1378.4254150390625,7028.544921875,0.7450503539294004,10.476775963790715,0.07818473502993584,0.003673732280731201,1.0583852175623178,11.221826317720115,12.3620700025931,0.04477254685380647,5717.789538216439,168142336,138000384,168142336,234,59904,468,2560,10,10,2560,11481711.349747322,46282.36217550934,0.06348987119602725,3388.467404262187,215.13335904854304,0.3788149892878767,0.5086216062091029,0.4257453897313919,256,0.3429268007100217,1.8592673343351926,0.8074695436847426,0.44331775865885326,10
0.75,7,3,0.928,0.4812758590362966,0.5170524315192149,0.8909029596825585,1.068115234375,0.236461672008547,0.7893316600567255,0.00048727268585935235,611.9270629882812,5207.60009765625,0.7474956354126334,10.484392336569726,0.07835518196225166,0.003660024143755436,1.0550988055765629,11.23188797198236,12.36900198366493,0.04480509545542618,5713.635857659952,168142336,138000384,168142336,234,59904,702,2560,10,10,2560,12035566.846313722,62773.29013498734,0.07221944910862556,3469.2314489399123,250.5459840727593,0.4512795068346993,0.4679444428335315,0.3405141321089259,256,0.5504799216000121,1.253224168281171,0.5442683408723047,1.049360924712875,10
0.75,7,4,0.9331,0.5057056937366724,0.5173417709958859,0.9432980775071597,1.068115234375,0.2153278579059829,0.8073952027365693,0.00011189778888365254,383.94952392578125,5411.61474609375,0.7276961989700794,10.558663049712777,0.07808760739862919,0.003660597838461399,1.0759774940088391,11.286359248682857,12.444084947928786,0.04512249166543922,5673.4455601014315,168142336,138000384,168142336,234,59904,936,2560,10,10,2560,12411760.621585574,72424.34089365051,0.07638807753997669,3523.0328726234693,269.11770824984836,0.48495971657218984,0.4300557698069804,0.3051467718674106,256,0.5811597987198587,1.1909545148930805,0.5172249740158289,1.1116305781009654,10
0.75,7,5,0.9288,0.520129438469559,0.5494054086570047,0.995693195331761,1.068115234375,0.21118790064102563,0.8095719926377647,8.754584996495396e-05,449.8279113769531,5207.35546875,0.7279671570286155,10.539588783867657,0.0781162828207016,0.0036830632016062737,1.0641214959323406,11.267555940896273,12.413476782850921,0.04504097770883614,5683.713210110399,168142336,138000384,168142336,234,59904,1170,2560,10,10,2560,12362698.693059053,82438.83921760373,0.08165998422873971,3516.0629535119324,287.1216453310404,0.5120277940382364,0.4143445356221185,0.2781109506887041,256,0.6382159157434267,1.013548980096804,0.4401787291947108,1.2890361128972418,10
1.0,7,1,0.8782,0.42231922636032104,1.0359930145180123,0.7861127240333559,1.068115234375,0.9412059294871795,0.07812031796698321,2418.8310546875,14252.4833984375,39349.82421875,0.7432942446321249,10.528755224309862,0.07824756763875484,0.003671780228614807,1.0633169831708074,11.272049468941987,12.417285799980164,0.04499468044576864,5689.561465128142,167334912,138000384,167334912,234,59904,234,2560,10,10,2560,2573685501.348517,16119.565024222074,0.0025026431093418088,50731.50403199689,126.9628489922232,0.4681929339256361,0.3629386918742328,0.3141080658552165,256,0.11990239980822856,2.298428633688717,0.9981948726594402,0.00415645930532893,10
1.0,7,2,0.9189,0.42973858747035265,0.4845042964204764,0.8385078418579571,1.068115234375,0.4273170405982906,0.6183364485573565,0.21083679795265198,2360.196533203125,9924.818359375,0.7283286759629846,10.49242183752358,0.07811820693314075,0.0036754682660102844,1.0580302895978093,11.220750513486564,12.360574478283525,0.04483940956206658,5709.263402446135,168142336,138000384,168142336,234,59904,468,2560,10,10,2560,4357641812.52816,38775.0637135134,0.0029829810562250012,66012.43680192514,196.9138484553928,0.42617412532271715,0.41857318216526035,0.3590230476933393,256,0.22533028038383013,2.143846136622701,0.9310605471848439,0.15873895637134483,10
1.0,7,3,0.9192,0.4763053309947252,0.5072202537304316,0.8909029596825585,1.068115234375,0.3088942307692308,0.7264794393991812,0.011636767536401749,1411.60107421875,6030.76953125,0.7278653299435973,10.481476514600217,0.07840627152472734,0.00370748620480299,1.0568609153851867,11.209341844543815,12.348316517658532,0.044792634677778706,5715.2253231266095,168142336,138000384,168142336,234,59904,702,2560,10,10,2560,4112734272.872377,54522.45764093989,0.0036410143177065825,64130.60324737619,233.50044462685696,0.5268901902499945,0.35771933385526916,0.26786318213071003,256,0.40548125120454426,1.6840709702010463,0.73138272949177,0.6185141227929996,10
1.0,7,4,0.9165,0.5437534293234348,0.5414632307285936,0.9432980775071597,1.068115234375,0.2764256143162393,0.7530229379478682,0.002796522807329893,1366.6302490234375,6293.9765625,0.7452839128673077,10.533143723383546,0.078018918633461,0.003664657473564148,1.075642567127943,11.278427636250854,12.435753779485822,0.0450134347153143,5687.190982404741,168142336,138000384,168142336,234,59904,936,2560,10,10,2560,4072852194.7187386,64319.59415518231,0.0039739493076864085,63818.901547415706,253.61307962165972,0.5630607706482398,0.3256734421666135,0.23939236730232233,256,0.41962578059877725,1.6540793889628156,0.7183575512564533,0.6485057040312303,10
1.0,7,5,0.9137,0.5555264195516706,0.5981473255361247,0.995693195331761,1.068115234375,0.28392094017094016,0.7461028040474297,0.0031391941010951996,1670.8272705078125,5935.43603515625,0.7285729451104999,10.511119045317173,0.07802795525640249,0.003666662611067295,1.0659368308261037,11.239691990427673,12.387323439121246,0.044919312159475096,5699.1077488260335,168142336,138000384,168142336,234,59904,1170,2560,10,10,2560,3816178465.3529906,75724.26810271914,0.0044545434965489045,61775.22533631902,275.180428269743,0.5964360105292227,0.30189153400798374,0.214488994188587,256,0.49214527353645166,1.439539718481524,0.6251841562170863,0.863045374512522,10
