task,method,source,beta,seed,epoch,layer,research_only,cosA,relative_error_A,cosG,relative_error_G,group,trace_S,d_total,tau,operator_state_bytes,condition_S,log_eigenvalue_spread_S,effective_rank_S,A_condition_raw,A_eigenvalue_min,A_eigenvalue_max,G_condition_raw,G_eigenvalue_min,G_eigenvalue_max
mnist,dp_kfm,pink,0.75,42,1,conv1,True,0.8618116263472527,0.7908662092298306,0.945093646014842,0.3635822027520624,conv1,1170.7105191779558,206922,3490.188467949576,20138336,11.737842674660891,0.8137370803687973,109.75676202712901,26.65655667793419,0.04390336635477699,1.1703125735882218,1.0007224966226365,0.0010002034420851299,0.0010009260856939858
mnist,dp_kfm,pink,0.75,42,1,conv2,True,0.8169699345649275,0.6628943531273978,0.9694311260666093,0.254558665415884,conv2,10631.96769877174,206922,3490.188467949576,20138336,701.7708538133821,1.0657042859766626,656.4293882112047,6171.028340240056,0.0019927776100180064,12.297487107216964,1.010577353603839,0.0010000144210350658,0.001010591927175292
mnist,dp_kfm,pink,0.75,42,1,fc1,True,0.7100319801040785,0.7637139184871902,0.808709512430055,0.6252412481010396,fc1,180820.5703056861,206922,3490.188467949576,20138336,33837.52278372485,0.8952713652116264,11575.373416210698,38305.9951968204,0.001,38.3059951968204,28.57138752482234,0.001,0.028571387524822342
mnist,dp_kfm,pink,0.75,42,1,fc2,True,0.854649087127294,0.5625582573472794,0.997739912640114,0.06720477903081529,fc2,14298.751476364214,206922,3490.188467949576,20138336,8612.124245166204,1.1978007368078014,154.67931466136207,1547.9282810655716,0.001,1.5479282810655717,114.04148938230693,0.001,0.11404148938230693
mnist,dp_kfm,pink,0.75,42,2,conv1,True,0.861674992974544,0.7909976554819105,0.974179673393295,4.191628380512324,conv1,24.260018664920764,206922,68.53558628277409,20138336,15.135608251014467,0.815727696048627,109.56338233105534,26.605394469385256,0.04394917128192075,1.1692850385580797,1.4072247633483346,0.0010086577848584977,0.0014194082125969548
mnist,dp_kfm,pink,0.75,42,2,conv2,True,0.9129261105155524,0.8180948788868017,0.9747672111936749,3.5013873092367103,conv2,332.56231393024643,206922,68.53558628277409,20138336,2032.1611276597678,1.179225902594424,484.72487958868874,14817.189240130252,0.0015604016483272522,23.12076651387607,1.7371808183832318,0.001,0.001737180818383232
mnist,dp_kfm,pink,0.75,42,2,fc1,True,0.6309207995230053,0.8932144615337217,0.6791942749423286,4.137134490635297,fc1,133348.22871273023,206922,68.53558628277409,20138336,4981444.36201286,1.7682851265330601,647.2185988344145,2924208.7055864744,0.001,2924.2087055864745,290.93681468610885,0.001,0.2909368146861088
mnist,dp_kfm,pink,0.75,42,2,fc2,True,0.8875271781692701,0.6809007786966954,0.7376640367119133,3.380452370596752,fc2,73216.94895467462,206922,68.53558628277409,20138336,7088841.310654704,2.457974238531004,16.841107098229777,3622446.1078676446,0.001,3622.4461078676445,375.9225744036424,0.001,0.3759225744036424
mnist,dp_kfm,pink,0.75,42,3,conv1,True,0.8611448779803761,0.7913566638596873,0.9258277960601261,31.8870937527449,conv1,123.17890147914815,206922,132.94155869596926,20138336,57.20474616458887,0.8965744876819627,101.45656520365813,26.43308622538906,0.04414639619698689,1.1669254972151422,8.33863334037423,0.0014166728306857386,0.011813115298358438
mnist,dp_kfm,pink,0.75,42,3,conv2,True,0.8861283721665423,0.8499157310167064,0.8947938141723514,32.643094153945974,conv2,1411.264276704852,206922,132.94155869596926,20138336,22589.823702911242,1.3653422326459794,390.1477362155768,6990.487534502578,0.001589339384641606,11.110257156431144,91.3502323872165,0.001,0.0913502323872165
mnist,dp_kfm,pink,0.75,42,3,fc1,True,0.6053224571910957,0.9379935144724181,0.4561992387463822,12.156333822518185,fc1,179105.9019162472,206922,132.94155869596926,20138336,7864200.496188855,1.6626067135047835,497.7434363830571,271669.0385890322,0.001,271.6690385890322,5756.598724480222,0.001,5.756598724480222
mnist,dp_kfm,pink,0.75,42,3,fc2,True,0.6426680703899145,0.8083161998428307,0.6241355102982197,2.6585326505893017,fc2,26281.654905568797,206922,132.94155869596926,20138336,1461808.8270612974,2.128993217476588,28.276455987426527,266100.71051039436,0.001,266.1007105103944,623.4592496794965,0.001,0.6234592496794965
mnist,dp_kfm,pink,0.75,42,4,conv1,True,0.8614926739551457,0.7910968550528737,0.9644492229565544,12.184175195144986,conv1,155.99438532454644,206922,171.38228682424077,20138336,53.22871940045527,0.8872750351089369,102.28694528388601,26.52196311677133,0.0440558284960565,1.1684470584512139,7.549572447092757,0.0014988001245744326,0.011315300124186328
mnist,dp_kfm,pink,0.75,42,4,conv2,True,0.9203609828954902,0.865446814518937,0.936207775829089,11.168661761014546,conv2,2436.5370825579853,206922,171.38228682424077,20138336,18502.865680114246,1.5080260795421703,365.4506961480204,7982.8520518416235,0.0016326676269773428,13.033344115991476,61.30472016424287,0.001,0.061304720164242876
mnist,dp_kfm,pink,0.75,42,4,fc1,True,0.5469891557187498,0.9670894017139683,0.6868477522366779,6.948327375704202,fc1,184084.51740730184,206922,171.38228682424077,20138336,2349920.5247527156,1.7154759245458608,1702.9417964924282,76748.44283584667,0.001,76.74844283584667,4070.689652751741,0.001,4.070689652751741
mnist,dp_kfm,pink,0.75,42,4,fc2,True,0.34494747259473046,0.9499356051344353,0.7663788206760855,2.0687248723231457,fc2,20244.95112481563,206922,171.38228682424077,20138336,542169.163172576,2.036254117052072,55.99574775881154,113118.41660723448,0.001,113.11841660723448,390.8226869085997,0.0010000069764603758,0.39082541346758887
mnist,dp_kfm,pink,0.75,42,5,conv1,True,0.8616006439084417,0.7910250283976866,0.9809262599347969,81.63703688379826,conv1,116.53855659361948,206922,82.52252898313145,20138336,106.94773361194358,0.964825610252972,92.4327061687469,26.598340780623076,0.04395867931369705,1.1692279326518402,19.085676935997945,0.0018238876272170302,0.03481013002062809
mnist,dp_kfm,pink,0.75,42,5,conv2,True,0.9229130857788459,0.8670442749555279,0.8911924025017418,81.31811330042152,conv2,1506.7271048483422,206922,82.52252898313145,20138336,36070.33077813124,1.5956672683129387,231.77887559049256,7258.993977814551,0.0020486593595349448,14.87120595345758,164.1813152762841,0.001,0.1641813152762841
