method,geometry,source,engine,C,learning_rate,seed,epoch,accuracy,test_loss,train_loss,clip_fraction,mean_clip_factor,norm_p50,norm_p90,norm_p99,norm_max,epsilon_target,epsilon_spent,delta,noise_multiplier,noise_std,sample_rate,logical_batch_size,physical_batch_size,logical_steps,physical_steps,optimizer_steps,noise_events,accountant_steps
DP-Adam,base,none,bk,1.0,0.0005,42,1,,,0.8585285155671811,0.336545467376709,0.6959572434425354,0.0416503846645355,333.0640869140625,756.0139770507812,1594.144287109375,3.0,2.408141066673162,1e-05,0.8184814453125,0.8184814453125,0.0152043831385766,1024,128,66,527,66,66,66
DP-Adam,base,none,bk,1.0,0.0005,42,2,,,0.6724800918395699,0.2567224502563476,0.7704843878746033,0.0283679831773042,304.4713439941406,778.3923950195312,1605.7738037109375,3.0,2.731776249942336,1e-05,0.8184814453125,0.8184814453125,0.0152043831385766,1024,128,66,527,66,66,66
DP-Adam,base,none,bk,1.0,0.0005,42,3,0.8623853211009175,0.7223982282331076,0.6424376377806416,0.2369003295898437,0.787615180015564,0.0333018489181995,266.736328125,870.2073974609375,2153.92236328125,3.0,2.994338991003502,1e-05,0.8184814453125,0.8184814453125,0.0152043831385766,1024,128,66,527,66,66,66
