method,geometry,source,engine,C,learning_rate,seed,epoch,accuracy,test_loss,train_loss,clip_fraction,mean_clip_factor,norm_p50,norm_p90,norm_p99,norm_max,epsilon_target,epsilon_spent,delta,noise_multiplier,noise_std,sample_rate,logical_batch_size,physical_batch_size,logical_steps,physical_steps,optimizer_steps,noise_events,accountant_steps
DP-Adam,base,none,bk,2.0,0.0001,42,1,,,0.7889560688757791,0.4537261128425598,0.6006167531013489,0.8565492630004883,280.85382080078125,667.349609375,1228.3411865234375,3.0,2.408141066673162,1e-05,0.8184814453125,1.636962890625,0.0152043831385766,1024,128,66,527,66,66,66
DP-Adam,base,none,bk,2.0,0.0001,42,2,,,0.7205024625158011,0.3041321933269501,0.7309144735336304,0.0642750486731529,366.9288940429688,699.5596923828125,1699.1480712890625,3.0,2.731776249942336,1e-05,0.8184814453125,1.636962890625,0.0152043831385766,1024,128,66,527,66,66,66
DP-Adam,base,none,bk,2.0,0.0001,42,3,0.8486238532110092,0.6714807720406306,0.6788889642767082,0.2862403392791748,0.7465692758560181,0.0564289577305316,354.4145812988281,707.9496459960938,1457.4893798828125,3.0,2.994338991003502,1e-05,0.8184814453125,1.636962890625,0.0152043831385766,1024,128,66,527,66,66,66
