method,geometry,source,engine,C,learning_rate,seed,epoch,accuracy,test_loss,train_loss,clip_fraction,mean_clip_factor,norm_p50,norm_p90,norm_p99,norm_max,epsilon_target,epsilon_spent,delta,noise_multiplier,noise_std,sample_rate,logical_batch_size,physical_batch_size,logical_steps,physical_steps,optimizer_steps,noise_events,accountant_steps
DP-Adam,base,none,bk,0.5,0.0001,42,1,,,0.941789000033872,0.484194278717041,0.5600017309188843,0.3537306487560272,308.05419921875,804.60107421875,1561.20751953125,3.0,2.408141066673162,1e-05,0.8184814453125,0.40924072265625,0.0152043831385766,1024,128,66,527,66,66,66
DP-Adam,base,none,bk,0.5,0.0001,42,2,,,0.8617782783227929,0.3143476545810699,0.7163133025169373,0.0136461565271019,426.0569763183594,856.0242919921875,1896.6488037109373,3.0,2.731776249942336,1e-05,0.8184814453125,0.40924072265625,0.0152043831385766,1024,128,66,527,66,66,66
DP-Adam,base,none,bk,0.5,0.0001,42,3,0.8486238532110092,0.8061352641254432,0.8116424485894378,0.2953867316246032,0.7336706519126892,0.0127620827406644,408.6287231445313,882.8187866210938,1822.20166015625,3.0,2.994338991003502,1e-05,0.8184814453125,0.40924072265625,0.0152043831385766,1024,128,66,527,66,66,66
