method,geometry,source,engine,C,learning_rate,seed,epoch,accuracy,test_loss,train_loss,clip_fraction,mean_clip_factor,norm_p50,norm_p90,norm_p99,norm_max,epsilon_target,epsilon_spent,delta,noise_multiplier,noise_std,sample_rate,logical_batch_size,physical_batch_size,logical_steps,physical_steps,optimizer_steps,noise_events,accountant_steps
DP-Adam,base,none,bk,2.0,0.0005,42,1,,,0.7857188541258461,0.3292847573757171,0.7072701454162598,0.085395947098732,310.6458740234375,690.1085815429688,1534.2037353515625,3.0,2.408141066673162,1e-05,0.8184814453125,1.636962890625,0.0152043831385766,1024,128,66,527,66,66,66
DP-Adam,base,none,bk,2.0,0.0005,42,2,,,0.6105584602518516,0.2536785900592804,0.7759506702423096,0.0573113039135932,286.51953125,686.8460693359375,1407.90087890625,3.0,2.731776249942336,1e-05,0.8184814453125,1.636962890625,0.0152043831385766,1024,128,66,527,66,66,66
DP-Adam,base,none,bk,2.0,0.0005,42,3,0.8669724770642202,0.6496058908726917,0.5830308755618816,0.2346731275320053,0.791840672492981,0.0648344457149505,261.4145202636719,766.1272583007812,1895.429931640625,3.0,2.994338991003502,1e-05,0.8184814453125,1.636962890625,0.0152043831385766,1024,128,66,527,66,66,66
