method,geometry,source,engine,C,learning_rate,seed,epoch,accuracy,test_loss,train_loss,clip_fraction,mean_clip_factor,norm_p50,norm_p90,norm_p99,norm_max,epsilon_target,epsilon_spent,delta,noise_multiplier,noise_std,sample_rate,logical_batch_size,physical_batch_size,logical_steps,physical_steps,optimizer_steps,noise_events,accountant_steps
DP-Adam,base,none,bk,2.0,0.001,42,1,,,0.7484946747725627,0.3083193600177765,0.7264919281005859,0.0799321308732032,303.5462951660156,679.3516235351562,1474.861572265625,3.0,2.408141066673162,1e-05,0.8184814453125,1.636962890625,0.0152043831385766,1024,128,66,527,66,66,66
DP-Adam,base,none,bk,2.0,0.001,42,2,,,0.6224861864640145,0.2461209446191787,0.781269371509552,0.073155976831913,283.7521057128906,807.5801391601562,1981.405029296875,3.0,2.731776249942336,1e-05,0.8184814453125,1.636962890625,0.0152043831385766,1024,128,66,527,66,66,66
DP-Adam,base,none,bk,2.0,0.001,42,3,0.8600917431192661,0.7470873900232068,0.6306604067536459,0.2396769076585769,0.7864670157432556,0.0909870043396949,287.6278076171875,950.15087890625,2096.540283203125,3.0,2.994338991003502,1e-05,0.8184814453125,1.636962890625,0.0152043831385766,1024,128,66,527,66,66,66
