method,geometry,source,engine,C,learning_rate,seed,epoch,accuracy,test_loss,train_loss,clip_fraction,mean_clip_factor,norm_p50,norm_p90,norm_p99,norm_max,epsilon_target,epsilon_spent,delta,noise_multiplier,noise_std,sample_rate,logical_batch_size,physical_batch_size,logical_steps,physical_steps,optimizer_steps,noise_events,accountant_steps
DP-Adam,base,none,bk,1.0,0.0001,42,1,,,0.8643975213622956,0.4697471261024475,0.5782769322395325,0.5407683253288269,295.0459289550781,733.3305053710938,1388.78076171875,3.0,2.408141066673162,1e-05,0.8184814453125,0.8184814453125,0.0152043831385766,1024,128,66,527,66,66,66
DP-Adam,base,none,bk,1.0,0.0001,42,2,,,0.7904883245665731,0.3096111416816711,0.7229388952255249,0.0294887013733387,397.2505798339844,776.9786376953125,1823.736328125,3.0,2.731776249942336,1e-05,0.8184814453125,0.8184814453125,0.0152043831385766,1024,128,66,527,66,66,66
DP-Adam,base,none,bk,1.0,0.0001,42,3,0.8509174311926605,0.7383123240999689,0.7451031461470246,0.2910065352916717,0.7394838333129883,0.0266387034207582,381.5592956542969,795.8836059570312,1645.253173828125,3.0,2.994338991003502,1e-05,0.8184814453125,0.8184814453125,0.0152043831385766,1024,128,66,527,66,66,66
