method,geometry,source,engine,C,learning_rate,seed,epoch,accuracy,test_loss,train_loss,clip_fraction,mean_clip_factor,norm_p50,norm_p90,norm_p99,norm_max,epsilon_target,epsilon_spent,delta,noise_multiplier,noise_std,sample_rate,logical_batch_size,physical_batch_size,logical_steps,physical_steps,optimizer_steps,noise_events,accountant_steps
DP-Adam,base,none,bk,4.0,0.0001,42,1,,,0.7134832327175669,0.4359530210494995,0.6273917555809021,1.3635118007659912,264.2319641113281,594.7647705078125,1082.4058837890625,3.0,2.408141066673162,1e-05,0.8184814453125,3.27392578125,0.0152043831385766,1024,128,66,527,66,66,66
DP-Adam,base,none,bk,4.0,0.0001,42,2,,,0.6513605137763713,0.2977029979228973,0.7411767840385437,0.1421177834272384,334.5793762207031,617.8504028320312,1539.7628173828125,3.0,2.731776249942336,1e-05,0.8184814453125,3.27392578125,0.0152043831385766,1024,128,66,527,66,66,66
DP-Adam,base,none,bk,4.0,0.0001,42,3,0.8486238532110092,0.6062260827844228,0.6133205314866985,0.2805089950561523,0.7558364272117615,0.1205698773264885,325.4342041015625,623.9945678710938,1256.60400390625,3.0,2.994338991003502,1e-05,0.8184814453125,3.27392578125,0.0152043831385766,1024,128,66,527,66,66,66
