method,geometry,source,engine,C,learning_rate,seed,epoch,accuracy,test_loss,train_loss,clip_fraction,mean_clip_factor,norm_p50,norm_p90,norm_p99,norm_max,epsilon_target,epsilon_spent,delta,noise_multiplier,noise_std,sample_rate,logical_batch_size,physical_batch_size,logical_steps,physical_steps,optimizer_steps,noise_events,accountant_steps
DP-Adam,base,none,bk,1.0,1e-05,42,1,,,0.7029619155888547,0.9444386959075928,0.1325376033782959,43.313777923583984,132.49179077148438,185.9777374267578,326.2677307128906,3.0,2.408141066673162,1e-05,0.8184814453125,0.8184814453125,0.0152043831385766,1024,128,66,527,66,66,66
DP-Adam,base,none,bk,1.0,1e-05,42,2,,,0.7384643547182602,0.7404267191886902,0.3516401648521423,14.30458927154541,192.50222778320312,281.9606628417969,556.2918701171875,3.0,2.731776249942336,1e-05,0.8184814453125,0.8184814453125,0.0152043831385766,1024,128,66,527,66,66,66
DP-Adam,base,none,bk,1.0,1e-05,42,3,0.8142201834862385,0.7104596897207816,0.5892116669711189,0.5745148658752441,0.5134522914886475,2.209317445755005,258.8283386230469,436.0843505859375,833.713134765625,3.0,2.994338991003502,1e-05,0.8184814453125,0.8184814453125,0.0152043831385766,1024,128,66,527,66,66,66
