task,method,source,beta,seed,epoch,layer,research_only,cosA,relative_error_A,group,trace_S,d_total,tau,operator_state_bytes,condition_S,log_eigenvalue_spread_S,effective_rank_S,A_condition_raw,A_eigenvalue_min,A_eigenvalue_max
mnist,dp_kfm_a,public,0.5,42,1,conv1,True,0.9660282295184386,0.9784331189526183,conv1,1805.183873520237,206922,13.91696756138955,19996224,19.892007987380158,0.8296802555417737,102.85573135075204,395.691981769996,0.029905743251455643,11.833462813473167
mnist,dp_kfm_a,public,0.5,42,1,conv2,True,0.9336224782831184,0.8054845076380771,conv2,14004.494647001047,206922,13.91696756138955,19996224,166.8367621385386,0.8792667547503817,1673.14888627935,27834.50520087131,0.0015100995273601104,42.0328731481383
mnist,dp_kfm_a,public,0.5,42,1,fc1,True,0.8361055847818185,0.5683062079376703,fc1,190024.80067604576,206922,13.91696756138955,19996224,301.17434484605,0.5471933410419012,93997.78868922814,90705.98599344745,0.001,90.70598599344746
mnist,dp_kfm_a,public,0.5,42,1,fc2,True,0.9332410043666731,0.3713046355254961,fc2,1087.5208034329535,206922,13.91696756138955,19996224,49.883820124589654,0.5117259052106867,696.9962771098106,2488.395510222416,0.001,2.488395510222416
mnist,dp_kfm_a,public,0.5,42,2,conv1,True,0.9661403163949288,0.9965325945176372,conv1,271.7595770307711,206922,2.082787220380993,19996224,19.85029067864701,0.8280316218694502,103.01670618540106,394.03404002678036,0.03033189995576493,11.951801081258177
mnist,dp_kfm_a,public,0.5,42,2,conv2,True,0.9826284690055536,1.049124695871515,conv2,3494.8772019738544,206922,2.082787220380993,19996224,505.786219944417,1.0446755146386595,912.0261988732734,255819.70028566217,0.0010948868322990036,280.09362128544916
mnist,dp_kfm_a,public,0.5,42,2,fc1,True,0.8493077748046317,0.8864057227793516,fc1,196130.7116211803,206922,2.082787220380993,19996224,5391.4197511967905,1.1475897625020557,15481.045725000762,29067406.933594864,0.001,29067.406933594866
mnist,dp_kfm_a,public,0.5,42,2,fc2,True,0.9583912377890703,0.6816356001684096,fc2,7024.651599815092,206922,2.082787220380993,19996224,5381.23158228323,1.7071566797747226,117.82811213449594,28957653.342162468,0.001,28957.65334216247
mnist,dp_kfm_a,public,0.5,42,3,conv1,True,0.9665223723415756,0.9633589764940979,conv1,461.6521144626972,206922,3.553809010978123,19996224,19.457043216756844,0.8236630058732182,103.41996268571266,378.5765307387435,0.031014027277385652,11.741182850909418
mnist,dp_kfm_a,public,0.5,42,3,conv2,True,0.9793401250119109,0.9570304776170435,conv2,5021.292863951062,206922,3.553809010978123,19996224,359.98672325636426,1.0034183747082919,1139.547855894951,129590.44092085419,0.0011934687039530732,154.66213557051915
mnist,dp_kfm_a,public,0.5,42,3,fc1,True,0.8053431022164357,0.748396501107141,fc1,189952.81813568092,206922,3.553809010978123,19996224,2152.5989255560567,1.0467248919602752,30066.42727757702,4633682.13430509,0.001,4633.68213430509
mnist,dp_kfm_a,public,0.5,42,3,fc2,True,0.964899353873667,0.4923577053038515,fc2,11486.236885905308,206922,3.553809010978123,19996224,5339.017007478845,1.7790150198272658,108.90608605173114,28505102.606148355,0.001,28505.102606148357
mnist,dp_kfm_a,public,0.5,42,4,conv1,True,0.9659774451333032,0.9922542403752851,conv1,492.46532745055083,206922,3.7728577525999705,19996224,19.737471874228962,0.8265594548786521,103.15198228037,389.56779598597933,0.030600689356173133,11.921043108135985
mnist,dp_kfm_a,public,0.5,42,4,conv2,True,0.9792895234812115,1.0054173495696523,conv2,6304.234926135553,206922,3.7728577525999705,19996224,449.73173964948137,1.0600693701246495,1017.946164357374,202258.63764814887,0.0011931520187799228,241.3253018255657
mnist,dp_kfm_a,public,0.5,42,4,fc1,True,0.7813622126584654,0.6942217124681525,fc1,191560.73078078908,206922,3.7728577525999705,19996224,1772.910855180584,1.1376578174875707,31087.884452725677,3143212.900417149,0.001,3143.2129004171493
mnist,dp_kfm_a,public,0.5,42,4,fc2,True,0.9441323995044961,0.36602522410214333,fc2,8564.56896562484,206922,3.7728577525999705,19996224,2916.613568799848,1.589015681621687,189.83081631016051,8506634.709707387,0.001,8506.634709707387
mnist,dp_kfm_a,public,0.5,42,5,conv1,True,0.9663790212973998,0.9715354833250512,conv1,517.0169062043822,206922,3.9765963972364364,19996224,19.665253072995654,0.8263141754007844,103.2540001493712,386.72217842496497,0.03049287652583704,11.792271636515178
mnist,dp_kfm_a,public,0.5,42,5,conv2,True,0.9766818643493013,0.9560893803816399,conv2,7164.428798395424,206922,3.9765963972364364,19996224,467.73214802548034,1.0568650107243402,1030.1988965911228,218773.36229652987,0.0012493374943429976,273.32176428053947
mnist,dp_kfm_a,public,0.5,42,5,fc1,True,0.6421759522452128,0.7837708522250197,fc1,190537.69690207765,206922,3.9765963972364364,19996224,1145.1874178706075,1.1213613962138624,46346.699016913575,1311454.2220491492,0.001,1311.4542220491492
mnist,dp_kfm_a,public,0.5,42,5,fc2,True,0.8658234438689307,0.503169658184861,fc2,8702.857393322525,206922,3.9765963972364364,19996224,2137.6553045750316,1.5592911478576046,268.48425328195583,4569570.201177771,0.001,4569.570201177771
