epoch,global_step,train_loss,test_loss,test_accuracy,epsilon_spent,noise_multiplier,sample_rate,clip_fraction,mean_clip_factor,precond_build_seconds,epoch_train_seconds,epoch_total_seconds,peak_allocated_mb_epoch,preconditioner_storage_mb,gain_p10,gain_median,gain_p90,gain_max
1,2,3.0063456296920776,38.454851150512695,0.0,0.994256644037829,3.4765625,0.5,1.0,0.12477043457329273,0.0,5.3145906664431095,5.320283493027091,,0.0,1.0,1.0,1.0,1.0
