task,method,source,beta,seed,epoch,layer,research_only,cosA,relative_error_A,group,trace_S,d_total,tau,operator_state_bytes,condition_S,log_eigenvalue_spread_S,effective_rank_S,A_condition_raw,A_eigenvalue_min,A_eigenvalue_max
mnist,dp_kfm_a,pink,0.5,42,1,conv1,True,0.8618116263472527,0.7908662092298306,conv1,1180.2778533336007,206922,15.511896656211956,19996224,5.162998806695019,0.542491376423335,134.82070457616996,26.65655667793419,0.04390336635477699,1.1703125735882218
mnist,dp_kfm_a,pink,0.5,42,1,conv2,True,0.8169699345649275,0.6628943531273978,conv2,11521.797231901146,206922,15.511896656211956,19996224,78.55589309682665,0.7104677146761292,2342.95241351631,6171.028340240056,0.0019927776100180064,12.297487107216964
mnist,dp_kfm_a,pink,0.5,42,1,fc1,True,0.7100319801040785,0.7637139184871902,fc1,193191.8088071338,206922,15.511896656211956,19996224,195.71917432081202,0.4832169085074001,127357.59867257997,38305.9951968204,0.001,38.3059951968204
mnist,dp_kfm_a,pink,0.5,42,1,fc2,True,0.854649087127294,0.5625582573472794,fc2,1028.1161076314356,206922,15.511896656211956,19996224,39.343719715674716,0.3974597248571852,804.5039581184024,1547.9282810655716,0.001,1.5479282810655717
mnist,dp_kfm_a,pink,0.5,42,2,conv1,True,0.861674992974544,0.7909976554819105,conv1,275.29952933710535,206922,3.6183366360794724,19996224,5.158041728154712,0.5423991481791397,134.83036273555675,26.605394469385256,0.04394917128192075,1.1692850385580797
mnist,dp_kfm_a,pink,0.5,42,2,conv2,True,0.9153766086084957,0.8235894551783429,conv2,3478.464942846638,206922,3.6183366360794724,19996224,109.15127112884713,0.7939325813356531,1902.0670551585863,11913.999989043095,0.002410317235235334,28.716519514184156
mnist,dp_kfm_a,pink,0.5,42,2,fc1,True,0.6163491480699466,0.9036028542635726,fc1,197798.74495179806,206922,3.6183366360794724,19996224,1715.392169134291,0.9903041673000933,42653.03802037832,2942570.2939272476,0.001,2942.570293927248
mnist,dp_kfm_a,pink,0.5,42,2,fc2,True,0.9314312817759556,0.764541814192277,fc2,5369.49057601818,206922,3.6183366360794724,19996224,2208.6911566986787,1.602022796498702,169.76546262083528,4878316.625678947,0.001,4878.316625678947
mnist,dp_kfm_a,pink,0.5,42,3,conv1,True,0.8611448779803761,0.7913566638596873,conv1,306.054110039682,206922,4.0196903619044635,19996224,5.14131172225426,0.5412090418374815,134.93127225699195,26.43308622538906,0.04414639619698689,1.1669254972151422
mnist,dp_kfm_a,pink,0.5,42,3,conv2,True,0.9092817338222157,0.8343094281310213,conv2,3699.1604580601575,206922,4.0196903619044635,19996224,95.40840506002897,0.7731407811680363,2053.9276215790005,9102.76375609856,0.002579820369015515,23.483495352319242
mnist,dp_kfm_a,pink,0.5,42,3,fc1,True,0.5857263028586328,0.9234259149069767,fc1,193134.27225290428,206922,4.0196903619044635,19996224,1190.5936191341125,0.989893080885048,52931.79423031859,1417513.1659228639,0.001,1417.513165922864
mnist,dp_kfm_a,pink,0.5,42,3,fc2,True,0.8699275362310757,0.8044100059637778,fc2,9782.513178995909,206922,4.0196903619044635,19996224,3208.9608893239047,1.7477323654294634,200.71007929474828,10297429.989210466,0.001,10297.429989210466
mnist,dp_kfm_a,pink,0.5,42,4,conv1,True,0.8614926739551457,0.7910968550528737,conv1,405.69236656423175,206922,5.32830927292399,19996224,5.149947875150906,0.5418484288485821,134.88953120860657,26.52196311677133,0.0440558284960565,1.1684470584512139
mnist,dp_kfm_a,pink,0.5,42,4,conv2,True,0.9078811555984098,0.8493151242256739,conv2,4732.7083819607315,206922,5.32830927292399,19996224,100.90810302846666,0.7848859771779388,2093.447820372799,10182.445256803641,0.0020203714998678983,20.57232219581114
mnist,dp_kfm_a,pink,0.5,42,4,fc1,True,0.5649452394846138,0.9507401473311634,fc1,195643.67188232453,206922,5.32830927292399,19996224,643.0223389761929,0.9724880283231616,65804.88666447422,413477.72842241393,0.001,413.4777284224139
mnist,dp_kfm_a,pink,0.5,42,4,fc2,True,0.7855751218205594,0.8874433613071858,fc2,6139.927369150501,206922,5.32830927292399,19996224,949.8005827341117,1.4196343923110437,403.2792476904345,902121.146962058,0.001,902.1211469620581
mnist,dp_kfm_a,pink,0.5,42,5,conv1,True,0.8616006439084417,0.7910250283976866,conv1,450.3507652106788,206922,5.917790030856212,19996224,5.157357926363369,0.5421133110651801,134.8534345747335,26.598340780623076,0.04395867931369705,1.1692279326518402
mnist,dp_kfm_a,pink,0.5,42,5,conv2,True,0.906003806157985,0.8500505137331608,conv2,5517.68110930787,206922,5.917790030856212,19996224,94.74897344314353,0.7665650806628741,2143.1284746804404,8977.367968529517,0.0024522048381093163,22.014345165915685
mnist,dp_kfm_a,pink,0.5,42,5,fc1,True,0.447634469918055,0.9712948693420602,fc1,193886.44962788012,206922,5.917790030856212,19996224,387.54946265253153,0.969939229607019,83672.31076093287,150194.58600226595,0.001,150.19458600226594
mnist,dp_kfm_a,pink,0.5,42,5,fc2,True,0.6902984774299322,0.8987789286024727,fc2,7067.518497601354,206922,5.917790030856212,19996224,913.0337009166252,1.3822281434507038,452.9830047536086,833630.5390095095,0.001,833.6305390095096
