estimator,label_seed,layer,kron_relative_error,A_relative_error,A_cosine,C_relative_error,C_cosine,C_relative_error_vs_KFLR
KFLR,-1,conv1,0.8080656011870484,0.78933135431504,0.8626952056098109,0.2082810935001304,0.9791878463626712,0.0
KFLR,-1,conv2,0.20100347369539737,0.27450005629356533,0.9902753094052354,0.12302581573074636,0.9999083982304608,0.0
KFLR,-1,fc1,0.7935833580176548,0.6047239950830365,0.8425202267258599,0.4462394745889974,0.9171390269744075,0.0
KFLR,-1,fc2,0.47808634752320045,0.3430664834816343,0.9415334203878795,0.3677872451559323,0.9328673751767104,0.0
KFAC-M-3,1,conv1,0.8124676624872216,0.78933135431504,0.8626952056098109,0.2143316077463534,0.9792505332621627,0.024848157539963722
KFAC-M-3,1,conv2,0.21562654473144865,0.27450005629356533,0.9902753094052354,0.09726328515498878,0.999895677056608,0.023289542645215988
KFAC-M-3,1,fc1,0.7834841043494358,0.6047239950830365,0.8425202267258599,0.4424385676697852,0.9154161966454066,0.04010360315442085
KFAC-M-3,1,fc2,0.4780548730055416,0.3430664834816343,0.9415334203878795,0.3679255287879959,0.9328909372323075,0.0331445075571537
KFAC-M-3,0,conv1,0.8063936700690614,0.78933135431504,0.8626952056098109,0.20675308883441762,0.9791291311195613,0.009993360377848148
KFAC-M-3,0,conv2,0.19911991103747945,0.27450005629356533,0.9902753094052354,0.12650849185138327,0.99990778992389,0.003152828197926283
KFAC-M-3,0,fc1,0.801854922985858,0.6047239950830365,0.8425202267258599,0.44903114167231056,0.918922129762906,0.036934468895196915
KFAC-M-3,0,fc2,0.47615771428897186,0.3430664834816343,0.9415334203878795,0.3680011363805974,0.9341733925642485,0.027493230998516083
KFAC-U-3,0,conv1,1.1685052550569213,0.78933135431504,0.8626952056098109,6.371019789180417,0.9808736466561899,6.88196325302124
KFAC-U-3,0,conv2,5.283940917710661,0.27450005629356533,0.9902753094052354,7.322743819397304,0.9999445525315334,6.416505813598633
KFAC-U-3,0,fc1,7.398752100085045,0.6047239950830365,0.8425202267258599,6.427517809916318,0.7747026706626614,5.571742534637451
KFAC-U-3,0,fc2,3.4892796218490716,0.3430664834816343,0.9415334203878795,4.013203051339396,0.8116900956915991,3.887162923812866
KFAC-U-9,2,conv1,1.1676325482702719,0.78933135431504,0.8626952056098109,6.36751786345442,0.9809378672283885,6.87830114364624
KFAC-U-9,2,conv2,5.250082796283288,0.27450005629356533,0.9902753094052354,7.277801102061721,0.9999422539210421,6.376454830169678
KFAC-U-9,2,fc1,7.3291941655932344,0.6047239950830365,0.8425202267258599,6.365045864451336,0.7753502411115863,5.516768455505371
KFAC-U-9,2,fc2,3.4709702833365235,0.3430664834816343,0.9415334203878795,3.9928746150606504,0.8181121749716412,3.867417335510254
KFAC-U-3,1,conv1,1.1475256792327737,0.78933135431504,0.8626952056098109,6.279103155581459,0.9808958266880041,6.783389091491699
KFAC-U-3,1,conv2,5.184275898238219,0.27450005629356533,0.9902753094052354,7.190450826990648,0.9999408951834328,6.298609733581543
KFAC-U-3,1,fc1,7.328136444777916,0.6047239950830365,0.8425202267258599,6.3640187686912455,0.7756177092989243,5.5106048583984375
KFAC-U-3,1,fc2,3.48510751358708,0.3430664834816343,0.9415334203878795,4.00880010170582,0.8152863894029406,3.878711462020874
KFAC-M-3,2,conv1,0.8094106752682295,0.78933135431504,0.8626952056098109,0.2109325210687956,0.9789490549790292,0.007800480350852013
KFAC-M-3,2,conv2,0.20044040344208494,0.27450005629356533,0.9902753094052354,0.12409324431408619,0.999906443675957,0.0011975244851782918
KFAC-M-3,2,fc1,0.796765035740745,0.6047239950830365,0.8425202267258599,0.44907341367258213,0.9167097368966066,0.04173149913549423
KFAC-M-3,2,fc2,0.48605689438677396,0.3430664834816343,0.9415334203878795,0.381682263738929,0.9283513277667658,0.043158240616321564
KFAC-M-9,1,conv1,0.8106797506406537,0.78933135431504,0.8626952056098109,0.212205451517778,0.9790717951142563,0.0145215829834342
KFAC-M-9,1,conv2,0.2100314357918218,0.27450005629356533,0.9902753094052354,0.10672213832243191,0.9999125899071505,0.014602706767618656
KFAC-M-9,1,fc1,0.7831121076895762,0.6047239950830365,0.8425202267258599,0.4331616059218631,0.9208499641378979,0.028997192159295082
KFAC-M-9,1,fc2,0.47520758400447516,0.3430664834816343,0.9415334203878795,0.36441734943558396,0.934556008191555,0.03141650930047035
KFAC-U-3,2,conv1,1.170927617866088,0.78933135431504,0.8626952056098109,6.381764976115558,0.9809036023682597,6.893561840057373
KFAC-U-3,2,conv2,5.286862681117748,0.27450005629356533,0.9902753094052354,7.326622011762922,0.9999445171118686,6.419958114624023
KFAC-U-3,2,fc1,7.337108993976141,0.6047239950830365,0.8425202267258599,6.371793430020014,0.7764827076692848,5.522320747375488
KFAC-U-3,2,fc2,3.484172303824777,0.3430664834816343,0.9415334203878795,4.008880497983175,0.825978562397343,3.8870463371276855
KFAC-M-1,2,conv1,0.8079076586668464,0.78933135431504,0.8626952056098109,0.20836131588671344,0.9791250006944723,0.0052775065414607525
KFAC-M-1,2,conv2,0.2008680352411002,0.27450005629356533,0.9902753094052354,0.12356554483123353,0.9998910209882081,0.001595658133737743
KFAC-M-1,2,fc1,0.7862216071159512,0.6047239950830365,0.8425202267258599,0.4423614490498643,0.916536153924196,0.08085417747497559
KFAC-M-1,2,fc2,0.48116305455722513,0.3430664834816343,0.9415334203878795,0.37321908009483273,0.9311194957869313,0.06243486702442169
KFAC-M-9,0,conv1,0.8076402073484829,0.78933135431504,0.8626952056098109,0.20789722172637867,0.979163607209361,0.003488693153485656
KFAC-M-9,0,conv2,0.19872961239979556,0.27450005629356533,0.9902753094052354,0.12722239515592607,0.9999083725611855,0.0037883338518440723
KFAC-M-9,0,fc1,0.7928189201944533,0.6047239950830365,0.8425202267258599,0.44325782215239196,0.9186598581519124,0.021283011883497238
KFAC-M-9,0,fc2,0.47711162727976747,0.3430664834816343,0.9415334203878795,0.3674075981215131,0.9334716844232921,0.015471688471734524
KFAC-M-1,0,conv1,0.7979094306880625,0.78933135431504,0.8626952056098109,0.2036376888113047,0.9790684002355369,0.057577814906835556
KFAC-M-1,0,conv2,0.16928808450146549,0.27450005629356533,0.9902753094052354,0.18822894374309626,0.9998801174972047,0.058211799710989
KFAC-M-1,0,fc1,0.8387028033534585,0.6047239950830365,0.8425202267258599,0.47692028245301826,0.9183084150464561,0.0828532949090004
KFAC-M-1,0,fc2,0.4714678543955525,0.3430664834816343,0.9415334203878795,0.36380394713977776,0.9371877066157551,0.06717021018266678
KFAC-U-1,0,conv1,1.1477723094287027,0.78933135431504,0.8626952056098109,6.281317121167793,0.9811216941427097,6.786038875579834
KFAC-U-1,0,conv2,5.205082107624089,0.27450005629356533,0.9902753094052354,7.218066422321813,0.9999364293137137,6.323216915130615
KFAC-U-1,0,fc1,7.314091220307723,0.6047239950830365,0.8425202267258599,6.351478914441041,0.7754989683694247,5.508379936218262
KFAC-U-1,0,fc2,3.5023712413603234,0.3430664834816343,0.9415334203878795,4.028267195605022,0.8120143594371961,3.9074268341064453
KFAC-M-1,1,conv1,0.8088555007191707,0.78933135431504,0.8626952056098109,0.21146981631315667,0.9786442941215246,0.006303210277110338
KFAC-M-1,1,conv2,0.20021630200208235,0.27450005629356533,0.9902753094052354,0.12443643193882248,0.9999105886285379,0.0014953495701774955
KFAC-M-1,1,fc1,0.8116290888669797,0.6047239950830365,0.8425202267258599,0.4804636831009975,0.9027038921948839,0.07549130171537399
KFAC-M-1,1,fc2,0.5016995930085207,0.3430664834816343,0.9415334203878795,0.40424700896953386,0.9189721263638404,0.0684497058391571
KFAC-U-1,1,conv1,1.1377159965442243,0.78933135431504,0.8626952056098109,6.2358732182620304,0.9808872055659106,6.737003803253174
KFAC-U-1,1,conv2,5.184566398634052,0.27450005629356533,0.9902753094052354,7.190837016949702,0.9999422766805509,6.298962593078613
KFAC-U-1,1,fc1,7.28733774255248,0.6047239950830365,0.8425202267258599,6.3268783455931015,0.777656730453941,5.478058338165283
KFAC-U-1,1,fc2,3.4681258907773294,0.3430664834816343,0.9415334203878795,3.98977674754455,0.8196644888521313,3.863783121109009
KFAC-M-9,2,conv1,0.8104075666473354,0.78933135431504,0.8626952056098109,0.21152617304600396,0.9791429389146482,0.013072317466139793
KFAC-M-9,2,conv2,0.20767094384418422,0.27450005629356533,0.9902753094052354,0.11102414657208504,0.9999056468257329,0.010794171132147312
KFAC-M-9,2,fc1,0.7846257957448192,0.6047239950830365,0.8425202267258599,0.4346119733220647,0.920580853239675,0.027906879782676697
KFAC-M-9,2,fc2,0.4761913104902205,0.3430664834816343,0.9415334203878795,0.36528728906315816,0.9339681101475346,0.023180579766631126
KFAC-U-9,0,conv1,1.1646587153096624,0.78933135431504,0.8626952056098109,6.354847210483406,0.9810084003725531,6.8647966384887695
KFAC-U-9,0,conv2,5.248714708079853,0.27450005629356533,0.9902753094052354,7.275986374503402,0.9999451165172262,6.374842643737793
KFAC-U-9,0,fc1,7.339840307342107,0.6047239950830365,0.8425202267258599,6.375212450142554,0.7732290788038025,5.525263786315918
KFAC-U-9,0,fc2,3.4752893507596694,0.3430664834816343,0.9415334203878795,3.9972809695550233,0.8129890707339739,3.869877815246582
KFAC-U-9,1,conv1,1.166858576877734,0.78933135431504,0.8626952056098109,6.364213015648676,0.9809546264729379,6.874782562255859
KFAC-U-9,1,conv2,5.250743607329191,0.27450005629356533,0.9902753094052354,7.278677997567626,0.9999416951070845,6.377234935760498
KFAC-U-9,1,fc1,7.379386304399876,0.6047239950830365,0.8425202267258599,6.4103361605187015,0.7741762856664316,5.554668426513672
KFAC-U-9,1,fc2,3.477843099615887,0.3430664834816343,0.9415334203878795,4.000118390736629,0.8121107683334713,3.872511386871338
KFRA-block,-1,conv1,0.835580878702131,0.78933135431504,0.8626952056098109,0.2937241149362766,0.971125199360016,0.16397413611412048
KFRA-block,-1,conv2,0.233738515627552,0.27450005629356533,0.9902753094052354,0.06628194591643508,0.9999303401144287,0.05094645172357559
KFRA-block,-1,fc1,0.810346129070959,0.6047239950830365,0.8425202267258599,0.5384061988193185,0.8595553178836302,0.3973415195941925
KFRA-block,-1,fc2,0.47808634537357625,0.3430664834816343,0.9415334203878795,0.3677872436405883,0.9328673764627696,1.8864672313156916e-07
KFAC-U-1,2,conv1,1.1500733178526605,0.78933135431504,0.8626952056098109,6.290810211170561,0.9809975307399639,6.7960615158081055
KFAC-U-1,2,conv2,5.182640464467401,0.27450005629356533,0.9902753094052354,7.1882811879428,0.9999436807348007,6.296680927276611
KFAC-U-1,2,fc1,7.264098021395806,0.6047239950830365,0.8425202267258599,6.307771399977826,0.7719820225406306,5.469363689422607
KFAC-U-1,2,fc2,3.439642945519362,0.3430664834816343,0.9415334203878795,3.9571057123212117,0.8199486234759712,3.8381104469299316
