estimator,layer,kron_relative_error,A_relative_error,A_cosine,C_relative_error,C_cosine,C_relative_error_vs_KFLR,scope
KFAC-U-9,fc1,0.918479594251199,0.8630317841363901,0.5373188482231962,0.8181345147975436,0.7414991665990069,0.4901801198720932,layer_seed_mean
KFAC-U-9,fc2,0.7681120874804133,0.7331421036985367,0.8086700194678511,0.5178004521397068,0.8770189162996246,0.47080574929714203,layer_seed_mean
KFLR,conv1,0.7766193293178614,0.800472780401398,0.8531770266840706,0.4348857429176456,0.9450684347467487,0.0,layer_seed_mean
KFLR,conv2,0.6860123446281564,0.688840141313201,0.794626385076679,0.30301773529796866,0.9651452558923087,0.0,layer_seed_mean
KFLR,fc1,0.8919149131832469,0.8630317841363901,0.5373188482231962,0.5793957533595465,0.8512907308383645,0.0,layer_seed_mean
KFLR,fc2,0.7370165661650276,0.7331421036985367,0.8086700194678511,0.10388646826852019,0.9945915646386961,0.0,layer_seed_mean
KFRA-block,conv1,0.7793825311438253,0.800472780401398,0.8531770266840706,0.420675673922087,0.9457885612483479,0.0446985699236393,layer_seed_mean
KFRA-block,conv2,0.6858787196206972,0.688840141313201,0.794626385076679,0.30222591801038573,0.9653614716513503,0.02045014128088951,layer_seed_mean
KFRA-block,fc1,0.891945178418439,0.8630317841363901,0.5373188482231962,0.5797459502360017,0.851142373961496,0.0068253930658102036,layer_seed_mean
KFRA-block,fc2,0.7370165541853697,0.7331421036985367,0.8086700194678511,0.10388640423526492,0.9945915712483931,2.5735715780683677e-07,layer_seed_mean
KFAC-M-1,ALL,0.829125095342532,0.7713717023873815,0.7484480698629492,0.8410471822914691,0.782106143472756,0.6630023149773479,global_mean
KFAC-M-3,ALL,0.7834529093910783,0.7713717023873815,0.7484480698629492,0.5261723903320139,0.8888733028493745,0.30427420418709517,global_mean
KFAC-M-9,ALL,0.786099512286786,0.7713717023873815,0.7484480698629492,0.5119653852526438,0.8856896725855152,0.2545868749730289,global_mean
KFAC-U-1,ALL,0.8336587450043477,0.7713717023873815,0.7484480698629492,0.8662266956340235,0.7704913967144326,0.6844896404072642,global_mean
KFAC-U-3,ALL,0.7850226409913965,0.7713717023873815,0.7484480698629492,0.5382841711294716,0.8835512405351627,0.3151512974873185,global_mean
KFAC-U-9,ALL,0.7871227415061965,0.7713717023873815,0.7484480698629492,0.5215337004394078,0.8817709693244541,0.263813600409776,global_mean
KFLR,ALL,0.772890788323573,0.7713717023873815,0.7484480698629492,0.35529642496092023,0.9390239965290295,0.0,global_mean
KFRA-block,ALL,0.7735557458420828,0.7713717023873815,0.7484480698629492,0.35163348660093485,0.9392209945273968,0.017993590406874205,global_mean
