epoch,step,train_loss,test_loss,test_accuracy,epsilon_spent
1,235,0.705186676565806,0.5379054446697236,0.8821,0.7863366347932901
2,470,0.4990538060824076,0.4931440784871578,0.9124,0.8389556633778256
3,705,0.4716962973276774,0.4266426623284817,0.9281,0.891574691962361
4,940,0.45190593039194743,0.42858036691844464,0.9323,0.9441937205468965
5,1175,0.43790370566050213,0.422272789606452,0.9335,0.9968127491314319
