task,method,source,beta,seed,epoch,layer,research_only,cosA,relative_error_A,cosG,relative_error_G,group,trace_S,trace_R,layer_dimension,trace_S_per_dim,d_total,tau_layer,operator_state_bytes,condition_S,log_eigenvalue_spread_S,effective_rank_S,A_condition_raw,A_eigenvalue_min,A_eigenvalue_max,G_condition_raw,G_eigenvalue_min,G_eigenvalue_max
vit,dp_kfm,public,0.25,42,1,blocks.1.attn.out_proj,True,0.9916812507354869,0.13058808127810823,0.9960023317486959,0.11827631986956967,attention_out,37056.0,2689.3991831574494,37056,1.0,5526346,13.778542148769061,154293184,15.208705886558302,0.4592360167346067,32494.021677577843,8914.028543720337,0.0010877882950070614,9.696575911217824,6.001986649751697,0.001,0.006001986649751698
vit,dp_kfm,public,0.25,42,1,blocks.1.mlp.fc1,True,0.9913147799038119,0.13173138207045604,0.992083050667068,0.1552890635869572,mlp_fc1,148224.0,18061.965076418972,148224,1.0,5526346,8.20641604459283,154293184,13.053481442668597,0.47757480947502984,132218.83416959527,17647.520551257654,0.001,17.647520551257653,1.6452114678056464,0.0010001018810079977,0.0016453790836083557
vit,dp_kfm,public,0.25,42,1,blocks.1.mlp.fc2,True,0.9952361007872776,0.09767864120399854,0.9871471917992359,0.17781899888205363,mlp_fc2,147648.0,9540.244244621963,147648,1.0,5526346,15.476333332160998,154293184,13.265724049716228,0.3717969663754767,135525.5516838225,9505.716211231926,0.0010105445742495782,9.605949941616679,3.2579093148812777,0.001,0.0032579093148812775
vit,dp_kfm,public,0.25,42,1,blocks.2.attn.q_proj,True,0.9930319966874323,0.11807872059619132,0.9937809908859371,0.12101443063839977,attention_qkv,37056.0,4302.763065564004,37056,1.0,5526346,8.612140486323227,154293184,10.598506181690079,0.4319055856832438,33453.95280457913,11538.103747586094,0.0010000059194918984,11.538172047297751,1.0935639628694622,0.0010000044693889742,0.0010935688504321805
vit,dp_kfm,public,0.25,42,1,blocks.2.attn.k_proj,True,0.9930319966874323,0.11807872059619132,0.9965042176637331,0.13372390056790057,attention_qkv,37056.0,4306.688528576503,37056,1.0,5526346,8.604290687408541,154293184,10.843321955850966,0.4319281047654322,33453.61990519023,11538.103747586094,0.0010000059194918984,11.538172047297751,1.1981604276575046,0.0010000109053898457,0.001198173494064066
vit,dp_kfm,public,0.25,42,1,blocks.2.attn.v_proj,True,0.9930319966874323,0.11807872059619132,0.970124871293948,0.24308998719467212,attention_qkv,37056.0,4346.018917623901,37056,1.0,5526346,8.526423999152684,154293184,11.838825322519806,0.4321754665019071,33449.88799257687,11538.103747586094,0.0010000059194918984,11.538172047297751,1.7025505343561822,0.0010029932508455928,0.0017076466951828082
vit,dp_kfm,public,0.25,42,1,blocks.2.attn.out_proj,True,0.989884137589964,0.14210298081469236,0.980254529390513,0.20451635298553816,attention_out,37056.0,3049.499440037079,37056,1.0,5526346,12.151502477255558,154293184,10.40062614577707,0.4363902617279198,33110.58815378335,3063.555810523749,0.0017775745377243861,5.445698803684611,3.819549534439049,0.001,0.0038195495344390488
vit,dp_kfm,public,0.25,42,1,blocks.2.mlp.fc1,True,0.9905497083757666,0.13715539617781253,0.9820468234320285,0.19795767200841882,mlp_fc1,148224.0,21843.85281494773,148224,1.0,5526346,6.785616129887601,154293184,12.4456883171767,0.35710250313612235,139419.4723715056,16876.112029356773,0.001,16.876112029356772,1.4216846767519622,0.0010000148857554913,0.001421705839602446
vit,dp_kfm,public,0.25,42,1,blocks.2.mlp.fc2,True,0.9920176330330334,0.1262646072500027,0.9716340144195351,0.23779443459339725,mlp_fc2,147648.0,10995.767699015994,147648,1.0,5526346,13.427711828907857,154293184,11.96671711346777,0.3335258964709223,138552.1982757974,4531.276432622759,0.0010103893446996807,4.578353425410816,4.52563517613319,0.001,0.004525635176133191
vit,dp_kfm,public,0.25,42,1,blocks.3.attn.q_proj,True,0.9897192451784821,0.1433187405586977,0.9910141361662131,0.13490758185627044,attention_qkv,37056.0,5425.549327538469,37056,1.0,5526346,6.829907491931703,154293184,11.194398743948506,0.3265563237680074,35187.86459269572,14487.16667863523,0.001,14.487166678635232,1.0839759152366828,0.0010000784679513634,0.0010840609726060788
vit,dp_kfm,public,0.25,42,1,blocks.3.attn.k_proj,True,0.9897192451784821,0.1433187405586977,0.9940660664429132,0.13202297190265072,attention_qkv,37056.0,5428.895800018737,37056,1.0,5526346,6.825697409751742,154293184,11.357777876916543,0.32657558777964746,35187.638867505535,14487.16667863523,0.001,14.487166678635232,1.1486561100365387,0.0010001020777405138,0.0011487733622568786
vit,dp_kfm,public,0.25,42,1,blocks.3.attn.v_proj,True,0.9897192451784821,0.1433187405586977,0.9628333030755625,0.2756646326084454,attention_qkv,37056.0,5444.431370441288,37056,1.0,5526346,6.806220425733183,154293184,11.785652003905266,0.3266264759284066,35187.03537372471,14487.16667863523,0.001,14.487166678635232,1.3317754264572117,0.0010007934462368862,0.0013328321186577116
vit,dp_kfm,public,0.25,42,1,blocks.3.attn.out_proj,True,0.9822563912842421,0.18757561950603402,0.9619227031517593,0.2734662781313049,attention_out,37056.0,3090.1773795486706,37056,1.0,5526346,11.991544642467138,154293184,11.123141087070124,0.3414051166703728,34649.05847872376,3032.404074153827,0.0020685078731791594,6.272551702047751,5.048039123227809,0.001,0.005048039123227809
vit,dp_kfm,public,0.25,42,1,blocks.3.mlp.fc1,True,0.9787638073697713,0.20518305940531262,0.9590034128199455,0.29119319774681807,mlp_fc1,148224.0,22680.31212447172,148224,1.0,5526346,6.5353597951621,154293184,12.881321730352267,0.29682385778939596,141995.97067399096,15947.807094976373,0.001,15.947807094976374,1.7263972530157177,0.001000094403832664,0.0017265602315331028
vit,dp_kfm,public,0.25,42,1,blocks.3.mlp.fc2,True,0.9789123280848399,0.20502690933626816,0.9549554336084433,0.2969145669341212,mlp_fc2,147648.0,11179.670836371704,147648,1.0,5526346,13.20682890945636,154293184,11.743995094616237,0.2805241522903863,141001.8074914853,3538.419810224988,0.0012889872803970638,4.560978128085002,5.375935963182985,0.001,0.005375935963182985
vit,dp_kfm,public,0.25,42,1,blocks.4.attn.q_proj,True,0.981708898222179,0.19054296982272334,0.9856670965417501,0.17014237320007744,attention_qkv,37056.0,5566.803001096145,37056,1.0,5526346,6.656603438760703,154293184,10.108550340565504,0.28518993720683217,35637.34198301905,9536.862970635346,0.001,9.536862970635346,1.0948382714347,0.001000154583679131,0.0010950075155627518
vit,dp_kfm,public,0.25,42,1,blocks.4.attn.k_proj,True,0.981708898222179,0.19054296982272334,0.9940290647198525,0.1255189553992886,attention_qkv,37056.0,5571.478622831819,37056,1.0,5526346,6.651017173097493,154293184,10.7793699920045,0.28527288286826036,35636.45434117731,9536.862970635346,0.001,9.536862970635346,1.415689376883197,0.0010001966017553889,0.0014159677038997776
vit,dp_kfm,public,0.25,42,1,blocks.4.attn.v_proj,True,0.981708898222179,0.19054296982272334,0.9460992468499821,0.3277492819694582,attention_qkv,37056.0,5577.083193715987,37056,1.0,5526346,6.644333375150845,154293184,10.168605150325172,0.2852062499807263,35637.17474898972,9536.862970635346,0.001,9.536862970635346,1.121088746124155,0.0010009434590567184,0.001122146447455071
vit,dp_kfm,public,0.25,42,1,blocks.4.attn.out_proj,True,0.964487220017665,0.2648351013984268,0.9511438253385511,0.3089156922901709,attention_out,37056.0,2948.2689567136013,37056,1.0,5526346,12.568731192457374,154293184,8.364790804281073,0.32543866111106307,34833.26079514216,881.9748784784239,0.00318487687976516,2.808981398999619,5.550909174333411,0.001,0.005550909174333411
vit,dp_kfm,public,0.25,42,1,blocks.4.mlp.fc1,True,0.9711686111508895,0.23863435701397398,0.9433620305619029,0.3365050196244442,mlp_fc1,148224.0,23267.703139118392,148224,1.0,5526346,6.370375241327588,154293184,12.314866228158207,0.2595289414990335,143533.9003675879,12455.014282559947,0.001,12.455014282559947,1.8466073701994388,0.0010003635432264872,0.0018472786918008561
vit,dp_kfm,public,0.25,42,1,blocks.4.mlp.fc2,True,0.9703782864513476,0.24175322152155093,0.941005679868208,0.338673704232708,mlp_fc2,147648.0,11240.868822103452,147648,1.0,5526346,13.13492776551869,154293184,9.780373602691338,0.253177814429926,142167.09485303,1488.2884660139205,0.00229017125098207,3.408435458033286,6.148011387065516,0.001,0.006148011387065516
vit,dp_kfm,public,0.25,42,1,blocks.5.attn.q_proj,True,0.9797697627020183,0.20014011458137473,0.9685530141169496,0.24890537240694055,attention_qkv,37056.0,5839.150032255166,37056,1.0,5526346,6.3461291104535,154293184,10.259024129772243,0.2559890553455496,35918.67316701348,10465.710883985248,0.001,10.465710883985249,1.0584137472090396,0.0010001834512853925,0.001058607914571442
vit,dp_kfm,public,0.25,42,1,blocks.5.attn.k_proj,True,0.9797697627020183,0.20014011458137473,0.9898608951714264,0.1786326103116347,attention_qkv,37056.0,5841.874329850687,37056,1.0,5526346,6.3431696588630855,154293184,10.443422330230606,0.2560099467268547,35918.47754130903,10465.710883985248,0.001,10.465710883985249,1.1365868615031924,0.001000228447939838,0.0011368465124301497
vit,dp_kfm,public,0.25,42,1,blocks.5.attn.v_proj,True,0.9797697627020183,0.20014011458137473,0.9217201317010566,0.39270369576630815,attention_qkv,37056.0,5859.689638620265,37056,1.0,5526346,6.323884418002262,154293184,10.829901570909339,0.2560830128516377,35917.785502523395,10465.710883985248,0.001,10.465710883985249,1.3144053097513801,0.0010017185481499846,0.0013166641785647833
vit,dp_kfm,public,0.25,42,1,blocks.5.attn.out_proj,True,0.9482997525277194,0.3176422707706185,0.9374544320323321,0.3521384819781258,attention_out,37056.0,3379.781964058895,37056,1.0,5526346,10.96402087296134,154293184,6.784334317802366,0.2772075640323563,35440.318205723335,324.9545514020368,0.009527721737584868,3.0960765431203257,6.519380654178362,0.001,0.0065193806541783625
vit,dp_kfm,public,0.25,42,1,blocks.5.mlp.fc1,True,0.9574456152007812,0.2886189159831934,0.9129062036451779,0.4111904365445013,mlp_fc1,148224.0,23433.468234710086,148224,1.0,5526346,6.325312092746385,154293184,13.033890025721064,0.25406302215148785,143640.31319122406,13275.790107803234,0.001,13.275790107803234,2.173881324603759,0.001000239878974203,0.002174402793025944
vit,dp_kfm,public,0.25,42,1,blocks.5.mlp.fc2,True,0.9539209613975645,0.3001022745571506,0.9125004165911027,0.41009444353674274,mlp_fc2,147648.0,11299.654549347404,147648,1.0,5526346,13.066594147210209,154293184,9.974984699605958,0.2561577229927481,141952.41472633212,1574.3470067546157,0.002443926424880569,3.847588251739233,6.288520630676036,0.001,0.006288520630676036
vit,dp_kfm,public,0.25,42,1,blocks.6.attn.q_proj,True,0.9588229100524357,0.2848551941367438,0.9626162962238516,0.3023830248130322,attention_qkv,37056.0,5693.8475101122785,37056,1.0,5526346,6.5080773473803974,154293184,10.50985993413665,0.2393767311333348,36068.61250092075,11169.568194655078,0.001,11.169568194655078,1.092323629935273,0.0010000698403595778,0.001092399918210363
vit,dp_kfm,public,0.25,42,1,blocks.6.attn.k_proj,True,0.9588229100524357,0.2848551941367438,0.990381039729897,0.14124301534694877,attention_qkv,37056.0,5695.921540473733,37056,1.0,5526346,6.505707590367902,154293184,10.947778322724325,0.23942715397249867,36068.15984165389,11169.568194655078,0.001,11.169568194655078,1.2860788490892636,0.0010001135967601638,0.0012862249434798354
vit,dp_kfm,public,0.25,42,1,blocks.6.attn.v_proj,True,0.9588229100524357,0.2848551941367438,0.8871328929390351,0.4620745134960994,attention_qkv,37056.0,5717.211485365174,37056,1.0,5526346,6.481481417095616,154293184,11.020770724434113,0.239507483525763,36067.45476192146,11169.568194655078,0.001,11.169568194655078,1.3207222237569034,0.0010014087913984638,0.0013225828458654921
vit,dp_kfm,public,0.25,42,1,blocks.6.attn.out_proj,True,0.9365700390937759,0.3519885714127162,0.9038158353359547,0.42886945750184446,attention_out,37056.0,3184.941168892729,37056,1.0,5526346,11.63475180073195,154293184,7.920976201257558,0.3069588892127929,35065.87823308713,609.8279702632933,0.005877132226741037,3.584039616802476,6.455167174599627,0.001,0.006455167174599627
vit,dp_kfm,public,0.25,42,1,blocks.6.mlp.fc1,True,0.945333615596697,0.3266146566032349,0.8815392446040027,0.478045448823736,mlp_fc1,148224.0,24845.347109699203,148224,1.0,5526346,5.965865533918657,154293184,14.018051684869505,0.2423322866392099,144162.43213735308,19194.732247443346,0.00100000259964665,19.194782146964734,2.0117247972064147,0.0010003153519121371,0.0020123591984679075
vit,dp_kfm,public,0.25,42,1,blocks.6.mlp.fc2,True,0.943708870316594,0.3323687889918337,0.8967951245326302,0.4463085025895252,mlp_fc2,147648.0,11451.074901935974,147648,1.0,5526346,12.893811390146258,154293184,10.229229691388998,0.2601458260910601,141882.820329634,1330.0795928667549,0.00240265573595178,3.195723363073717,8.231786385320301,0.001,0.008231786385320301
vit,dp_kfm,public,0.25,42,1,blocks.7.attn.q_proj,True,0.9500550795376683,0.3124349586269903,0.9102806791551825,0.47210706122446516,attention_qkv,37056.0,5958.702572576061,37056,1.0,5526346,6.218803430556189,154293184,10.61521815000033,0.22490485469037877,36204.31726511739,11714.224166082764,0.001,11.714224166082765,1.0839323151198101,0.0010001916421405902,0.0010841400422289345
vit,dp_kfm,public,0.25,42,1,blocks.7.attn.k_proj,True,0.9500550795376683,0.3124349586269903,0.963957529934005,0.2663200912299362,attention_qkv,37056.0,5957.98587371334,37056,1.0,5526346,6.219551503720617,154293184,10.666513789899309,0.22491120311653348,36204.26462043241,11714.224166082764,0.001,11.714224166082765,1.105036100161513,0.001000188463141271,0.0011052443587361673
vit,dp_kfm,public,0.25,42,1,blocks.7.attn.v_proj,True,0.9500550795376683,0.3124349586269903,0.9146329533434346,0.4270295812060968,attention_qkv,37056.0,5970.092797341243,37056,1.0,5526346,6.206938695576515,154293184,10.877799708537625,0.22494124588464573,36204.015105425024,11714.224166082764,0.001,11.714224166082765,1.195227842222096,0.001001371884197758,0.001196867556411561
vit,dp_kfm,public,0.25,42,1,blocks.7.attn.out_proj,True,0.9066446967554505,0.42200713295275916,0.8986641845357501,0.44409693399737454,attention_out,37056.0,3570.7736226940224,37056,1.0,5526346,10.377583099777285,154293184,6.806505453937098,0.2675935321636343,35578.605528410124,250.08127599928216,0.011052898616040804,2.764122989390184,8.582535545704133,0.001,0.008582535545704133
vit,dp_kfm,public,0.25,42,1,blocks.7.mlp.fc1,True,0.9405492353317998,0.339763537621522,0.872397342985504,0.4888138214952191,mlp_fc1,148224.0,27723.389781756105,148224,1.0,5526346,5.346532338463948,154293184,16.3908292520975,0.2593746315009962,143954.05578541858,33014.93998261199,0.001,33.01493998261199,2.18621662456815,0.001000028761437335,0.0021862795033005984
vit,dp_kfm,public,0.25,42,1,blocks.7.mlp.fc2,True,0.9999859701704173,0.019086269519542686,0.887684564022589,0.46201499485468794,mlp_fc2,147648.0,12832.242649863265,147648,1.0,5526346,11.506016838106882,154293184,34.59976281715575,0.2622261653008847,139723.55006079862,159956.47761974297,0.0034149106357339505,546.2370766781999,8.959641955297457,0.001,0.008959641955297457
vit,dp_kfm,public,0.25,42,1,blocks.8.attn.q_proj,True,0.9608512422634621,0.27708038011241837,0.8591599901688746,0.6023646112801211,attention_qkv,37056.0,6258.447270710595,37056,1.0,5526346,5.920957451127106,154293184,13.708868290455758,0.22879367050483304,36143.6438640609,31163.726229697426,0.0010000004128968556,31.163739097101995,1.1333316967949034,0.0010001151316499223,0.0011334621791430645
vit,dp_kfm,public,0.25,42,1,blocks.8.attn.k_proj,True,0.9608512422634621,0.27708038011241837,0.9693523628113327,0.29038498492575426,attention_qkv,37056.0,6254.406254154487,37056,1.0,5526346,5.924783024029749,154293184,13.549880247864296,0.22878501082513206,36143.71689667071,31163.726229697426,0.0010000004128968556,31.163739097101995,1.0816641787151242,0.001000049233456269,0.001081717432781165
vit,dp_kfm,public,0.25,42,1,blocks.8.attn.v_proj,True,0.9608512422634621,0.27708038011241837,0.8892104440394843,0.4807630733471339,attention_qkv,37056.0,6276.048315510931,37056,1.0,5526346,5.904352251147907,154293184,14.395424761536468,0.228948249719536,36142.31988849519,31163.726229697426,0.0010000004128968556,31.163739097101995,1.3779978994273456,0.0010011643456241618,0.0013796023652516481
vit,dp_kfm,public,0.25,42,1,blocks.8.attn.out_proj,True,0.8611011177358888,0.5085058334337808,0.888325549233038,0.46069214163282857,attention_out,37056.0,3486.796414226179,37056,1.0,5526346,10.627520393450846,154293184,6.594029456844711,0.2672239704529929,35573.53083435209,212.2804854894988,0.010887617206110863,2.3112286663370347,8.906220831951003,0.001,0.008906220831951004
vit,dp_kfm,public,0.25,42,1,blocks.8.mlp.fc1,True,0.9467340091643581,0.3220290493855287,0.7845698383348445,0.6228667512892987,mlp_fc1,148224.0,29913.635026362754,148224,1.0,5526346,4.95506480136469,154293184,18.58167872760034,0.252729754712251,144158.39526828428,61798.79031439289,0.001000000101481169,61.79879658580637,1.9291225330766892,0.0010002883809517246,0.0019296788552687712
vit,dp_kfm,public,0.25,42,1,blocks.8.mlp.fc2,True,0.869976257028274,0.49392468238227544,0.9085835854575314,0.4179346564254496,mlp_fc2,147648.0,13682.967624990026,147648,1.0,5526346,10.790641624433984,154293184,9.099118403753542,0.2332891340531247,143106.0730707963,747.8212969006887,0.0037162165902189003,2.779065910061353,9.166413330417296,0.001,0.009166413330417296
vit,dp_kfm,public,0.25,42,1,blocks.9.attn.q_proj,True,0.9443007204525157,0.3306140358247768,0.917629696303449,0.3977505251800519,attention_qkv,37056.0,6558.826493720489,37056,1.0,5526346,5.649791168508258,154293184,13.512708163655592,0.21871313151835706,36273.038767021615,29119.16152112154,0.001000046706000335,29.120521560689298,1.1449610792095772,0.001000312546163536,0.0011453189324022823
vit,dp_kfm,public,0.25,42,1,blocks.9.attn.k_proj,True,0.9443007204525157,0.3306140358247768,0.979026254090629,0.2592786790448803,attention_qkv,37056.0,6552.049565441441,37056,1.0,5526346,5.655634871178416,154293184,13.314394171902569,0.21869644019236345,36273.17380133825,29119.16152112154,0.001000046706000335,29.120521560689298,1.0792120227387936,0.0010000732107538254,0.0010792910326645156
vit,dp_kfm,public,0.25,42,1,blocks.9.attn.v_proj,True,0.9443007204525157,0.3306140358247768,0.9123770078585377,0.42381430497439043,attention_qkv,37056.0,6579.471785774907,37056,1.0,5526346,5.632063060155774,154293184,14.517510894500024,0.21904192099416103,36270.30468110092,29119.16152112154,0.001000046706000335,29.120521560689298,1.5254211972355078,0.001000726918511038,0.001526530054140908
vit,dp_kfm,public,0.25,42,1,blocks.9.attn.out_proj,True,0.8460613374770455,0.5332018865421722,0.9091532705560512,0.4165959316734406,attention_out,37056.0,3058.863245878013,37056,1.0,5526346,12.11430424355682,154293184,7.110343710788836,0.2628594916951206,35603.9057669654,278.9552165440676,0.006871443635425563,1.9168250472904929,9.16279335265097,0.001,0.00916279335265097
vit,dp_kfm,public,0.25,42,1,blocks.9.mlp.fc1,True,0.9387323827030365,0.3448072757880842,0.6628007381546194,0.7488109568753467,mlp_fc1,148224.0,31056.73312458847,148224,1.0,5526346,4.772684860489946,154293184,17.251910480108364,0.23694752255551307,144754.68272120898,61243.15575374838,0.001,61.24315575374838,1.4464093571334418,0.0010000536799043495,0.001446487000249383
vit,dp_kfm,public,0.25,42,1,blocks.9.mlp.fc2,True,0.860125008012647,0.5167857219533855,0.932431468777298,0.3616052778614078,mlp_fc2,147648.0,13478.615033121654,147648,1.0,5526346,10.954241191485728,154293184,11.409656614022985,0.2409601483676716,143041.91632584366,1819.479769593054,0.001534843323229903,2.7926163761117815,9.31414651117382,0.001,0.00931414651117382
vit,dp_kfm,public,0.25,42,1,blocks.10.attn.q_proj,True,0.946893477420759,0.32202889588493544,0.8857831401626105,0.47306275094831673,attention_qkv,37056.0,6767.2390748053,37056,1.0,5526346,5.475792947519906,154293184,13.63877969829622,0.2076485742303627,36386.58177142799,31368.678212466304,0.001,31.368678212466303,1.1030770237981966,0.0010004046964856709,0.001103523435193152
vit,dp_kfm,public,0.25,42,1,blocks.10.attn.k_proj,True,0.946893477420759,0.32202889588493544,0.9799078842866842,0.2601758925774156,attention_qkv,37056.0,6759.947049557968,37056,1.0,5526346,5.48169974237048,154293184,13.53381847614995,0.2076382604690015,36386.66076175758,31368.678212466304,0.001,31.368678212466303,1.0695107877988028,0.0010000670088072473,0.0010695824544410314
vit,dp_kfm,public,0.25,42,1,blocks.10.attn.v_proj,True,0.946893477420759,0.32202889588493544,0.933080561581782,0.3618939077731167,attention_qkv,37056.0,6786.684550738009,37056,1.0,5526346,5.460103489850636,154293184,14.918622108255487,0.20811391454989076,36382.87428648068,31368.678212466304,0.001,31.368678212466303,1.579132726685894,0.0010003188287819721,0.0015796361996497157
vit,dp_kfm,public,0.25,42,1,blocks.10.attn.out_proj,True,0.952632621960264,0.3042574886205875,0.9341936140500577,0.3571990786829645,attention_out,37056.0,2506.6615453872378,37056,1.0,5526346,14.78300892603172,154293184,9.088144622619671,0.26125737671973015,35519.612082628984,731.7135401684944,0.003390190472018934,2.4806482721264733,9.323088919612646,0.001,0.009323088919612647
vit,dp_kfm,public,0.25,42,1,blocks.10.mlp.fc1,True,0.953680873428752,0.3010581191204313,0.5736395395600021,0.8203001499607816,mlp_fc1,148224.0,30563.35935596725,148224,1.0,5526346,4.849728666068916,154293184,17.158474651331797,0.2231935794089767,145193.41353150646,65925.53577427764,0.001,65.92553577427765,1.3148040762566846,0.0010000694033051984,0.001314895328005265
vit,dp_kfm,public,0.25,42,1,blocks.10.mlp.fc2,True,0.9165414494285142,0.40229414535103886,0.9612018749157495,0.27749652375635075,mlp_fc2,147648.0,11918.303295693586,147648,1.0,5526346,12.388340549560382,154293184,11.281081383191161,0.27827672112213814,141973.24176416872,1663.2139442224825,0.0014181687280442829,2.3587180037435127,9.737664598626388,0.001,0.009737664598626388
vit,dp_kfm,public,0.25,42,1,blocks.11.attn.q_proj,True,0.9622669637948003,0.27285716491370265,0.8812632764868641,0.47671442282005405,attention_qkv,37056.0,6809.362641897294,37056,1.0,5526346,5.441919008983061,154293184,14.567247444948455,0.20618266619081435,36394.69605337081,40777.84598373645,0.001,40.77784598373645,1.104296532071865,0.001000895263757288,0.0011052851687343278
vit,dp_kfm,public,0.25,42,1,blocks.11.attn.k_proj,True,0.9622669637948003,0.27285716491370265,0.9698813078728769,0.31910814731601045,attention_qkv,37056.0,6802.141655637093,37056,1.0,5526346,5.4476960163407995,154293184,14.488967360706257,0.20617211850608996,36394.77639796348,40777.84598373645,0.001,40.77784598373645,1.080750524893323,0.001000091453381734,0.0010808493631836351
vit,dp_kfm,public,0.25,42,1,blocks.11.attn.v_proj,True,0.9622669637948003,0.27285716491370265,0.9364461201483879,0.3937528477359549,attention_qkv,37056.0,6820.02479026296,37056,1.0,5526346,5.433411334941971,154293184,15.706459679375024,0.2065239154284223,36392.01395079077,40777.84598373645,0.001,40.77784598373645,1.4924126920678926,0.001000059154789118,0.0014925009754259688
vit,dp_kfm,public,0.25,42,1,blocks.11.attn.out_proj,True,0.930246458204987,0.3792371575591214,0.9624374870669841,0.2732119206853888,attention_out,37056.0,2908.2331733240303,37056,1.0,5526346,12.741756864579745,154293184,8.659986614821051,0.24542246846318483,35741.058658322065,579.0628040487278,0.005859282718796704,3.3928926808606725,9.712772444476578,0.001,0.009712772444476579
vit,dp_kfm,public,0.25,42,1,blocks.11.mlp.fc1,True,0.9748983637595632,0.22269552424421704,0.7743585824442762,0.6338419627784394,mlp_fc1,148224.0,27720.189221382963,148224,1.0,5526346,5.34714964664318,154293184,19.558909365530635,0.22112750323479677,144894.08840064247,89839.64280034286,0.0010001225554547913,89.85065313862455,1.628960375877528,0.0010000153449403785,0.0016289853721773748
