method,geometry,source,engine,profiled,epsilon_target,epsilon_spent,delta,noise_multiplier,seed,epoch,train_loss,test_loss,accuracy,differentiation_seconds,factor_precondition_seconds,sample_gradient_precondition_seconds,norm_clip_seconds,aggregate_seconds,aggregate_precondition_seconds,noise_optimizer_seconds,sample_gradient_matrices_preconditioned,sample_gradient_elements_preconditioned,factor_elements_preconditioned_for_norm,aggregate_matrices_preconditioned,aggregate_elements_preconditioned,grad_sample_peak_bytes,bk_cache_peak_bytes,bk_temporary_peak_bytes,geometry_build_seconds,geometry_peak_allocated_bytes,geometry_peak_reserved_bytes,private_train_seconds,private_peak_allocated_bytes,private_peak_reserved_bytes,algorithm_seconds,evaluation_seconds,clip_fraction,mean_clip_factor,norm_p50,norm_p90,norm_p99,norm_max,logical_steps,optimizer_steps,noise_events,accountant_steps
DP-KFC,full,pink,bk,False,2.0,1.617156026437412,1e-05,0.806884765625,42,1,1.1367425345457518,0.5884033940732479,0.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234,234,234,234
DP-KFC,full,pink,bk,False,2.0,1.7314239360826378,1e-05,0.806884765625,42,2,0.6142130168075235,0.5590866769896821,0.917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234,234,234,234
DP-KFC,full,pink,bk,False,2.0,1.8264639499617197,1e-05,0.806884765625,42,3,0.5903811314676561,0.5326033286866731,0.9329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234,234,234,234
DP-KFC,full,pink,bk,False,2.0,1.9118208084906,1e-05,0.806884765625,42,4,0.5481729268008827,0.47210106984712186,0.9403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234,234,234,234
DP-KFC,full,pink,bk,False,2.0,1.9923327141901037,1e-05,0.806884765625,42,5,0.5078326783373824,0.43977392785745906,0.9474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234,234,234,234
