task,method,source,beta,seed,epoch,layer,research_only,cosA,relative_error_A,cosG,relative_error_G,group,trace_S,d_total,tau,operator_state_bytes,condition_S,log_eigenvalue_spread_S,effective_rank_S,A_condition_raw,A_eigenvalue_min,A_eigenvalue_max,G_condition_raw,G_eigenvalue_min,G_eigenvalue_max
vit,dp_kfm,public,1.0,42,1,blocks.1.attn.out_proj,True,0.9916812507354869,0.13058808127810823,0.9960023317486959,0.11827631986956967,attention_out,621.7712351411848,5526346,99.14943609001786,154292600,53501.880314915026,1.8369440669384267,3362.5573353713985,8914.028543720337,0.0010877882950070614,9.696575911217824,6.001986649751697,0.001,0.006001986649751698
vit,dp_kfm,public,1.0,42,1,blocks.1.mlp.fc1,True,0.9913147799038119,0.13173138207045604,0.992083050667068,0.1552890635869572,mlp_fc1,10578.684729848208,5526346,99.14943609001786,154292600,29033.903189264915,1.9102992379001194,41804.607582710654,17647.520551257654,0.001,17.647520551257653,1.6452114678056464,0.0010001018810079977,0.0016453790836083557
vit,dp_kfm,public,1.0,42,1,blocks.1.mlp.fc2,True,0.9952361007872776,0.09767864120399854,0.9871471917992359,0.17781899888205363,mlp_fc2,994.3792919444429,5526346,99.14943609001786,154292600,30968.76138919046,1.4871878655019068,16731.972415466815,9505.716211231926,0.0010105445742495782,9.605949941616679,3.2579093148812777,0.001,0.0032579093148812775
vit,dp_kfm,public,1.0,42,1,blocks.2.attn.q_proj,True,0.9930319966874323,0.11807872059619132,0.9937809908859371,0.12101443063839977,attention_qkv,2149.7039430267123,5526346,99.14943609001786,154292600,12617.654458209243,1.727622342732975,9935.960498867358,11538.103747586094,0.0010000059194918984,11.538172047297751,1.0935639628694622,0.0010000044693889742,0.0010935688504321805
vit,dp_kfm,public,1.0,42,1,blocks.2.attn.k_proj,True,0.9930319966874323,0.11807872059619132,0.9965042176637331,0.13372390056790057,attention_qkv,2157.826244311656,5526346,99.14943609001786,154292600,13824.499320564411,1.7277124190617288,9934.265340745897,11538.103747586094,0.0010000059194918984,11.538172047297751,1.1981604276575046,0.0010000109053898457,0.001198173494064066
vit,dp_kfm,public,1.0,42,1,blocks.2.attn.v_proj,True,0.9930319966874323,0.11807872059619132,0.970124871293948,0.24308998719467212,attention_qkv,2240.944840120957,5526346,99.14943609001786,154292600,19644.204700909773,1.7287018660076283,9913.981246567035,11538.103747586094,0.0010000059194918984,11.538172047297751,1.7025505343561822,0.0010029932508455928,0.0017076466951828082
vit,dp_kfm,public,1.0,42,1,blocks.2.attn.out_proj,True,0.989884137589964,0.14210298081469236,0.980254529390513,0.20451635298553816,attention_out,687.5460209781354,5526346,99.14943609001786,154292600,11701.40316981403,1.7455610469116791,6682.442830737778,3063.555810523749,0.0017775745377243861,5.445698803684611,3.819549534439049,0.001,0.0038195495344390488
vit,dp_kfm,public,1.0,42,1,blocks.2.mlp.fc1,True,0.9905497083757666,0.13715539617781253,0.9820468234320285,0.19795767200841882,mlp_fc1,13807.628632886237,5526346,99.14943609001786,154292600,23992.509875285985,1.4284100125444894,63896.63042156651,16876.112029356773,0.001,16.876112029356772,1.4216846767519622,0.0010000148857554913,0.001421705839602446
vit,dp_kfm,public,1.0,42,1,blocks.2.mlp.fc2,True,0.9920176330330334,0.1262646072500027,0.9716340144195351,0.23779443459339725,mlp_fc2,1120.4084622191301,5526346,99.14943609001786,154292600,20506.904016260873,1.3341035858836892,37503.577885910054,4531.276432622759,0.0010103893446996807,4.578353425410816,4.52563517613319,0.001,0.004525635176133191
vit,dp_kfm,public,1.0,42,1,blocks.3.attn.q_proj,True,0.9897192451784821,0.1433187405586977,0.9910141361662131,0.13490758185627044,attention_qkv,3111.118075629529,5526346,99.14943609001786,154292600,15703.739759659999,1.3062252950720297,16828.008835153898,14487.16667863523,0.001,14.487166678635232,1.0839759152366828,0.0010000784679513634,0.0010840609726060788
vit,dp_kfm,public,1.0,42,1,blocks.3.attn.k_proj,True,0.9897192451784821,0.1433187405586977,0.9940660664429132,0.13202297190265072,attention_qkv,3119.048198711702,5526346,99.14943609001786,154292600,16640.772522532105,1.3063023511185898,16826.17709877371,14487.16667863523,0.001,14.487166678635232,1.1486561100365387,0.0010001020777405138,0.0011487733622568786
vit,dp_kfm,public,1.0,42,1,blocks.3.attn.v_proj,True,0.9897192451784821,0.1433187405586977,0.9628333030755625,0.2756646326084454,attention_qkv,3155.5859611553387,5526346,99.14943609001786,154292600,19293.652581596143,1.3065059037136264,16821.08835399845,14487.16667863523,0.001,14.487166678635232,1.3317754264572117,0.0010007934462368862,0.0013328321186577116
vit,dp_kfm,public,1.0,42,1,blocks.3.attn.out_proj,True,0.9822563912842421,0.18757561950603402,0.9619227031517593,0.2734662781313049,attention_out,489.0930260943943,5526346,99.14943609001786,154292600,15307.694403763919,1.3656204666814913,7326.966355816552,3032.404074153827,0.0020685078731791594,6.272551702047751,5.048039123227809,0.001,0.005048039123227809
vit,dp_kfm,public,1.0,42,1,blocks.3.mlp.fc1,True,0.9787638073697713,0.20518305940531262,0.9590034128199455,0.29119319774681807,mlp_fc1,13742.717588119067,5526346,99.14943609001786,154292600,27532.250360391783,1.1872954311575838,71265.07177730222,15947.807094976373,0.001,15.947807094976374,1.7263972530157177,0.001000094403832664,0.0017265602315331028
vit,dp_kfm,public,1.0,42,1,blocks.3.mlp.fc2,True,0.9789123280848399,0.20502690933626816,0.9549554336084433,0.2969145669341212,mlp_fc2,996.1570494647235,5526346,99.14943609001786,154292600,19022.318310627626,1.1220966091615452,43122.18141544421,3538.419810224988,0.0012889872803970638,4.560978128085002,5.375935963182985,0.001,0.005375935963182985
vit,dp_kfm,public,1.0,42,1,blocks.4.attn.q_proj,True,0.981708898222179,0.19054296982272334,0.9856670965417501,0.17014237320007744,attention_qkv,3003.104010968315,5526346,99.14943609001786,154292600,10441.32256968,1.1407597488273287,19732.748912091316,9536.862970635346,0.001,9.536862970635346,1.0948382714347,0.001000154583679131,0.0010950075155627518
vit,dp_kfm,public,1.0,42,1,blocks.4.attn.k_proj,True,0.981708898222179,0.19054296982272334,0.9940290647198525,0.1255189553992886,attention_qkv,3014.181006831207,5526346,99.14943609001786,154292600,13501.23559631919,1.1410915314730414,19723.552915377495,9536.862970635346,0.001,9.536862970635346,1.415689376883197,0.0010001966017553889,0.0014159677038997776
vit,dp_kfm,public,1.0,42,1,blocks.4.attn.v_proj,True,0.981708898222179,0.19054296982272334,0.9460992468499821,0.3277492819694582,attention_qkv,3025.521420946632,5526346,99.14943609001786,154292600,10691.669749707464,1.1408249999229052,19731.228227522697,9536.862970635346,0.001,9.536862970635346,1.121088746124155,0.0010009434590567184,0.001122146447455071
vit,dp_kfm,public,1.0,42,1,blocks.4.attn.out_proj,True,0.964487220017665,0.2648351013984268,0.9511438253385511,0.3089156922901709,attention_out,358.5117499494331,5526346,99.14943609001786,154292600,4895.762444477478,1.3017546444442523,9872.141346283079,881.9748784784239,0.00318487687976516,2.808981398999619,5.550909174333411,0.001,0.005550909174333411
vit,dp_kfm,public,1.0,42,1,blocks.4.mlp.fc1,True,0.9711686111508895,0.23863435701397398,0.9433620305619029,0.3365050196244442,mlp_fc1,13462.021201366893,5526346,99.14943609001786,154292600,22999.521170114473,1.038115765996134,82396.59872771834,12455.014282559947,0.001,12.455014282559947,1.8466073701994388,0.0010003635432264872,0.0018472786918008561
vit,dp_kfm,public,1.0,42,1,blocks.4.mlp.fc2,True,0.9703782864513476,0.24175322152155093,0.941005679868208,0.338673704232708,mlp_fc2,901.7687838281682,5526346,99.14943609001786,154292600,9150.014436291853,1.012711257719704,51866.636194610335,1488.2884660139205,0.00229017125098207,3.408435458033286,6.148011387065516,0.001,0.006148011387065516
vit,dp_kfm,public,1.0,42,1,blocks.5.attn.q_proj,True,0.9797697627020183,0.20014011458137473,0.9685530141169496,0.24890537240694055,attention_qkv,3380.2000406242664,5526346,99.14943609001786,154292600,11077.052273925257,1.0239562213821984,20868.005351413827,10465.710883985248,0.001,10.465710883985249,1.0584137472090396,0.0010001834512853925,0.001058607914571442
vit,dp_kfm,public,1.0,42,1,blocks.5.attn.k_proj,True,0.9797697627020183,0.20014011458137473,0.9898608951714264,0.1786326103116347,attention_qkv,3386.7401918321393,5526346,99.14943609001786,154292600,11895.189487028594,1.0240397869074187,20866.084532392546,10465.710883985248,0.001,10.465710883985249,1.1365868615031924,0.001000228447939838,0.0011368465124301497
vit,dp_kfm,public,1.0,42,1,blocks.5.attn.v_proj,True,0.9797697627020183,0.20014011458137473,0.9217201317010566,0.39270369576630815,attention_qkv,3429.071671117991,5526346,99.14943609001786,154292600,13756.185956233021,1.0243320514065508,20859.044084294987,10465.710883985248,0.001,10.465710883985249,1.3144053097513801,0.0010017185481499846,0.0013166641785647833
vit,dp_kfm,public,1.0,42,1,blocks.5.attn.out_proj,True,0.9482997525277194,0.3176422707706185,0.9374544320323321,0.3521384819781258,attention_out,488.61150996073735,5526346,99.14943609001786,154292600,2118.502415897647,1.1088302561294252,13465.664806990038,324.9545514020368,0.009527721737584868,3.0960765431203257,6.519380654178362,0.001,0.0065193806541783625
vit,dp_kfm,public,1.0,42,1,blocks.5.mlp.fc1,True,0.9574456152007812,0.2886189159831934,0.9129062036451779,0.4111904365445013,mlp_fc1,13940.441411339896,5526346,99.14943609001786,154292600,28859.992184712777,1.0162520886059514,79941.53768306882,13275.790107803234,0.001,13.275790107803234,2.173881324603759,0.001000239878974203,0.002174402793025944
vit,dp_kfm,public,1.0,42,1,blocks.5.mlp.fc2,True,0.9539209613975645,0.3001022745571506,0.9125004165911027,0.41009444353674274,mlp_fc2,960.473283347055,5526346,99.14943609001786,154292600,9900.313631819465,1.0246308919709923,47411.38863438647,1574.3470067546157,0.002443926424880569,3.847588251739233,6.288520630676036,0.001,0.006288520630676036
vit,dp_kfm,public,1.0,42,1,blocks.6.attn.q_proj,True,0.9588229100524357,0.2848551941367438,0.9626162962238516,0.3023830248130322,attention_qkv,2907.934450341595,5526346,99.14943609001786,154292600,12200.783275195208,0.9575069245333392,22114.60162263808,11169.568194655078,0.001,11.169568194655078,1.092323629935273,0.0010000698403595778,0.001092399918210363
vit,dp_kfm,public,1.0,42,1,blocks.6.attn.k_proj,True,0.9588229100524357,0.2848551941367438,0.990381039729897,0.14124301534694877,attention_qkv,2912.6391141226504,5526346,99.14943609001786,154292600,14364.945408606047,0.9577086158899947,22109.60725435622,11169.568194655078,0.001,11.169568194655078,1.2860788490892636,0.0010001135967601638,0.0012862249434798354
vit,dp_kfm,public,1.0,42,1,blocks.6.attn.v_proj,True,0.9588229100524357,0.2848551941367438,0.8871328929390351,0.4620745134960994,attention_qkv,2957.1416282034106,5526346,99.14943609001786,154292600,14751.896944449234,0.958029934103052,22102.345040729902,11169.568194655078,0.001,11.169568194655078,1.3207222237569034,0.0010014087913984638,0.0013225828458654921
vit,dp_kfm,public,1.0,42,1,blocks.6.attn.out_proj,True,0.9365700390937759,0.3519885714127162,0.9038158353359547,0.42886945750184446,attention_out,453.2610092951708,5526346,99.14943609001786,154292600,3936.541495796328,1.2278355568511716,10490.365133258196,609.8279702632933,0.005877132226741037,3.584039616802476,6.455167174599627,0.001,0.006455167174599627
vit,dp_kfm,public,1.0,42,1,blocks.6.mlp.fc1,True,0.945333615596697,0.3266146566032349,0.8815392446040027,0.478045448823736,mlp_fc1,16971.213533264447,5526346,99.14943609001786,154292600,38614.51883791939,0.9693291465568395,82106.8944988793,19194.732247443346,0.00100000259964665,19.194782146964734,2.0117247972064147,0.0010003153519121371,0.0020123591984679075
vit,dp_kfm,public,1.0,42,1,blocks.6.mlp.fc2,True,0.943708870316594,0.3323687889918337,0.8967951245326302,0.4463085025895252,mlp_fc2,1013.5876211375477,5526346,99.14943609001786,154292600,10948.931083952923,1.0405833043642403,47537.16395012253,1330.0795928667549,0.00240265573595178,3.195723363073717,8.231786385320301,0.001,0.008231786385320301
vit,dp_kfm,public,1.0,42,1,blocks.7.attn.q_proj,True,0.9500550795376683,0.3124349586269903,0.9102806791551825,0.47210706122446516,attention_qkv,3331.6704857177915,5526346,99.14943609001786,154292600,12697.426120174518,0.8996194187615151,23458.606855515885,11714.224166082764,0.001,11.714224166082765,1.0839323151198101,0.0010001916421405902,0.0010841400422289345
vit,dp_kfm,public,1.0,42,1,blocks.7.attn.k_proj,True,0.9500550795376683,0.3124349586269903,0.963957529934005,0.2663200912299362,attention_qkv,3330.127597499772,5526346,99.14943609001786,154292600,12944.64058890585,0.8996448124661339,23458.0304376689,11714.224166082764,0.001,11.714224166082765,1.105036100161513,0.001000188463141271,0.0011052443587361673
vit,dp_kfm,public,1.0,42,1,blocks.7.attn.v_proj,True,0.9500550795376683,0.3124349586269903,0.9146329533434346,0.4270295812060968,attention_qkv,3357.564311098777,5526346,99.14943609001786,154292600,14001.166873333035,0.8997649835385829,23455.283379681347,11714.224166082764,0.001,11.714224166082765,1.195227842222096,0.001001371884197758,0.001196867556411561
vit,dp_kfm,public,1.0,42,1,blocks.7.attn.out_proj,True,0.9066446967554505,0.42200713295275916,0.8986641845357501,0.44409693399737454,attention_out,567.7113786653025,5526346,99.14943609001786,154292600,2146.3314405788847,1.0703741286545372,15077.618687098326,250.08127599928216,0.011052898616040804,2.764122989390184,8.582535545704133,0.001,0.008582535545704133
vit,dp_kfm,public,1.0,42,1,blocks.7.mlp.fc1,True,0.9405492353317998,0.339763537621522,0.872397342985504,0.4888138214952191,mlp_fc1,26556.433956520592,5526346,99.14943609001786,154292600,72177.81064910605,1.0374985260039848,80818.93449013836,33014.93998261199,0.001,33.01493998261199,2.18621662456815,0.001000028761437335,0.0021862795033005984
vit,dp_kfm,public,1.0,42,1,blocks.7.mlp.fc2,True,0.9999859701704173,0.019086269519542686,0.887684564022589,0.46201499485468794,mlp_fc2,15019.676170859879,5526346,99.14943609001786,154292600,1433152.7679034478,1.0489046612035389,403.0677118958492,159956.47761974297,0.0034149106357339505,546.2370766781999,8.959641955297457,0.001,0.008959641955297457
vit,dp_kfm,public,1.0,42,1,blocks.8.attn.q_proj,True,0.9608512422634621,0.27708038011241837,0.8591599901688746,0.6023646112801211,attention_qkv,4343.701116837948,5526346,99.14943609001786,154292600,35318.83872635482,0.9151746820193322,19350.041494048517,31163.726229697426,0.0010000004128968556,31.163739097101995,1.1333316967949034,0.0010001151316499223,0.0011334621791430645
vit,dp_kfm,public,1.0,42,1,blocks.8.attn.k_proj,True,0.9608512422634621,0.27708038011241837,0.9693523628113327,0.29038498492575426,attention_qkv,4332.385008013261,5526346,99.14943609001786,154292600,33708.68633794864,0.9151400433005282,19350.705451801477,31163.726229697426,0.0010000004128968556,31.163739097101995,1.0816641787151242,0.001000049233456269,0.001081717432781165
vit,dp_kfm,public,1.0,42,1,blocks.8.attn.v_proj,True,0.9608512422634621,0.27708038011241837,0.8892104440394843,0.4807630733471339,attention_qkv,4394.809323756964,5526346,99.14943609001786,154292600,42943.54928285193,0.915792998878144,19337.43178941617,31163.726229697426,0.0010000004128968556,31.163739097101995,1.3779978994273456,0.0010011643456241618,0.0013796023652516481
vit,dp_kfm,public,1.0,42,1,blocks.8.attn.out_proj,True,0.8611011177358888,0.5085058334337808,0.888325549233038,0.46069214163282857,attention_out,518.130114295525,5526346,99.14943609001786,154292600,1890.616882083247,1.0688958818119716,14993.412721232211,212.2804854894988,0.010887617206110863,2.3112286663370347,8.906220831951003,0.001,0.008906220831951004
vit,dp_kfm,public,1.0,42,1,blocks.8.mlp.fc1,True,0.9467340091643581,0.3220290493855287,0.7845698383348445,0.6228667512892987,mlp_fc1,36205.88999016855,5526346,99.14943609001786,154292600,119217.43891237679,1.010919018849004,75996.16032959383,61798.79031439289,0.001000000101481169,61.79879658580637,1.9291225330766892,0.0010002883809517246,0.0019296788552687712
vit,dp_kfm,public,1.0,42,1,blocks.8.mlp.fc2,True,0.869976257028274,0.49392468238227544,0.9085835854575314,0.4179346564254496,mlp_fc2,1745.5586198438202,5526346,99.14943609001786,154292600,6854.839104680424,0.9331565362124988,66217.61601516661,747.8212969006887,0.0037162165902189003,2.779065910061353,9.166413330417296,0.001,0.009166413330417296
vit,dp_kfm,public,1.0,42,1,blocks.9.attn.q_proj,True,0.9443007204525157,0.3306140358247768,0.917629696303449,0.3977505251800519,attention_qkv,4891.525933972632,5526346,99.14943609001786,154292600,33340.30660090131,0.8748525260734282,22063.657841907807,29119.16152112154,0.001000046706000335,29.120521560689298,1.1449610792095772,0.001000312546163536,0.0011453189324022823
vit,dp_kfm,public,1.0,42,1,blocks.9.attn.k_proj,True,0.9443007204525157,0.3306140358247768,0.979026254090629,0.2592786790448803,attention_qkv,4871.116341631606,5526346,99.14943609001786,154292600,31425.74920566722,0.8747857607694538,22065.052164579258,29119.16152112154,0.001000046706000335,29.120521560689298,1.0792120227387936,0.0010000732107538254,0.0010792910326645156
vit,dp_kfm,public,1.0,42,1,blocks.9.attn.v_proj,True,0.9443007204525157,0.3306140358247768,0.9123770078585377,0.42381430497439043,attention_qkv,4958.2200636008165,5526346,99.14943609001786,154292600,44418.98623004335,0.8761676839766441,22033.018339609655,29119.16152112154,0.001000046706000335,29.120521560689298,1.5254211972355078,0.001000726918511038,0.001526530054140908
vit,dp_kfm,public,1.0,42,1,blocks.9.attn.out_proj,True,0.8460613374770455,0.5332018865421722,0.9091532705560512,0.4165959316734406,attention_out,312.1160391498895,5526346,99.14943609001786,154292600,2556.0090038372946,1.0514379667804823,13789.43584604762,278.9552165440676,0.006871443635425563,1.9168250472904929,9.16279335265097,0.001,0.00916279335265097
vit,dp_kfm,public,1.0,42,1,blocks.9.mlp.fc1,True,0.9387323827030365,0.3448072757880842,0.6628007381546194,0.7488109568753467,mlp_fc1,39540.542582821414,5526346,99.14943609001786,154292600,88582.67354260244,0.9477900902220523,84115.28722893208,61243.15575374838,0.001,61.24315575374838,1.4464093571334418,0.0010000536799043495,0.001446487000249383
vit,dp_kfm,public,1.0,42,1,blocks.9.mlp.fc2,True,0.860125008012647,0.5167857219533855,0.932431468777298,0.3616052778614078,mlp_fc2,1621.9109515322166,5526346,99.14943609001786,154292600,16946.90114810649,0.9638405934706864,68455.76809153594,1819.479769593054,0.001534843323229903,2.7926163761117815,9.31414651117382,0.001,0.00931414651117382
vit,dp_kfm,public,1.0,42,1,blocks.10.attn.q_proj,True,0.946893477420759,0.32202889588493544,0.8857831401626105,0.47306275094831673,attention_qkv,5301.769615366045,5526346,99.14943609001786,154292600,34602.06820309067,0.8305942969214508,23482.451833413095,31368.678212466304,0.001,31.368678212466303,1.1030770237981966,0.0010004046964856709,0.001103523435193152
vit,dp_kfm,public,1.0,42,1,blocks.10.attn.k_proj,True,0.946893477420759,0.32202889588493544,0.9799078842866842,0.2601758925774156,attention_qkv,5278.814509069483,5526346,99.14943609001786,154292600,33549.139747221976,0.830553041876006,23483.30160734884,31368.678212466304,0.001,31.368678212466303,1.0695107877988028,0.0010000670088072473,0.0010695824544410314
vit,dp_kfm,public,1.0,42,1,blocks.10.attn.v_proj,True,0.946893477420759,0.32202889588493544,0.933080561581782,0.3618939077731167,attention_qkv,5370.079381702358,5526346,99.14943609001786,154292600,49535.306358184316,0.832455658199563,23437.630717368847,31368.678212466304,0.001,31.368678212466303,1.579132726685894,0.0010003188287819721,0.0015796361996497157
vit,dp_kfm,public,1.0,42,1,blocks.10.attn.out_proj,True,0.952632621960264,0.3042574886205875,0.9341936140500577,0.3571990786829645,attention_out,175.11180444355657,5526346,99.14943609001786,154292600,6821.830398675433,1.0450295068789206,7048.2880105184195,731.7135401684944,0.003390190472018934,2.4806482721264733,9.323088919612646,0.001,0.009323088919612647
vit,dp_kfm,public,1.0,42,1,blocks.10.mlp.fc1,True,0.953680873428752,0.3010581191204313,0.5736395395600021,0.8203001499607816,mlp_fc1,36234.337654910116,5526346,99.14943609001786,154292600,86679.16316542613,0.8927743176359068,83585.65908365937,65925.53577427764,0.001,65.92553577427765,1.3148040762566846,0.0010000694033051984,0.001314895328005265
vit,dp_kfm,public,1.0,42,1,blocks.10.mlp.fc2,True,0.9165414494285142,0.40229414535103886,0.9612018749157495,0.27749652375635075,mlp_fc2,1055.123793158301,5526346,99.14943609001786,154292600,16195.819544597032,1.1131068844885526,64339.951281141555,1663.2139442224825,0.0014181687280442829,2.3587180037435127,9.737664598626388,0.001,0.009737664598626388
vit,dp_kfm,public,1.0,42,1,blocks.11.attn.q_proj,True,0.9622669637948003,0.27285716491370265,0.8812632764868641,0.47671442282005405,attention_qkv,5516.330702850721,5526346,99.14943609001786,154292600,45030.83390520079,0.8247306647632574,21978.848565144795,40777.84598373645,0.001,40.77784598373645,1.104296532071865,0.001000895263757288,0.0011052851687343278
vit,dp_kfm,public,1.0,42,1,blocks.11.attn.k_proj,True,0.9622669637948003,0.27285716491370265,0.9698813078728769,0.31910814731601045,attention_qkv,5492.819879124624,5526346,99.14943609001786,154292600,44070.67845094225,0.8246884740243599,21979.66087951704,40777.84598373645,0.001,40.77784598373645,1.080750524893323,0.001000091453381734,0.0010808493631836351
vit,dp_kfm,public,1.0,42,1,blocks.11.attn.v_proj,True,0.9622669637948003,0.27285716491370265,0.9364461201483879,0.3937528477359549,attention_qkv,5556.228740128232,5526346,99.14943609001786,154292600,60857.37490131802,0.8260956617136892,21949.099360520857,40777.84598373645,0.001,40.77784598373645,1.4924126920678926,0.001000059154789118,0.0014925009754259688
vit,dp_kfm,public,1.0,42,1,blocks.11.attn.out_proj,True,0.930246458204987,0.3792371575591214,0.9624374870669841,0.2732119206853888,attention_out,273.5412642554424,5526346,99.14943609001786,154292600,5624.305246785823,0.9816898738527393,9396.62880630414,579.0628040487278,0.005859282718796704,3.3928926808606725,9.712772444476578,0.001,0.009712772444476579
vit,dp_kfm,public,1.0,42,1,blocks.11.mlp.fc1,True,0.9748983637595632,0.22269552424421704,0.7743585824442762,0.6338419627784394,mlp_fc1,27798.043777753872,5526346,99.14943609001786,154292600,146345.21830474935,0.8845100129391871,56720.673484818515,89839.64280034286,0.0010001225554547913,89.85065313862455,1.628960375877528,0.0010000153449403785,0.0016289853721773748
vit,dp_kfm,public,1.0,42,1,blocks.11.mlp.fc2,True,0.9936581568263144,0.11473755290880107,0.9762423024638581,0.21801163574930135,mlp_fc2,1227.7379700630843,5526346,99.14943609001786,154292600,256188.79446697774,1.387296497058848,4222.242577425757,26839.336612996303,0.0010548098086884821,28.310395518080405,9.545272976043844,0.001,0.009545272976043843
vit,dp_kfm,public,1.0,42,1,head,True,0.9093908526188496,0.4257755005550931,0.9793331992985304,0.20956140200284448,patch_head,381516.3954116784,5526346,99.14943609001786,154292600,262816435.6236131,1.9409687630589798,406.08152074726263,895762.6264514397,0.001,895.7626264514397,293.39964390427787,0.001,0.29339964390427786
vit,dp_kfm,public,1.0,42,1,identity,True,,,,,identity,4721099.548862291,5526346,99.14943609001786,154292600,,,,,,,,,
vit,dp_kfm,public,1.0,42,2,patch_embed,True,0.9989320850681701,0.12686410769734743,0.9990451571981874,0.34143003691917206,patch_head,7156.205800539098,5526346,101.83662272589616,154292600,3489672.9483061177,1.1843891003088798,384.6962670815522,175346.51560049213,0.0010017691743204123,175.65673415306628,19.90158137078102,0.001,0.019901581370781022
vit,dp_kfm,public,1.0,42,2,blocks.0.attn.q_proj,True,0.9990543778538685,0.06523099336645798,0.9982690655321614,0.3764226934710701,attention_qkv,1743.036850396668,5526346,101.83662272589616,154292600,73973.29221555145,2.521492210015285,1541.356568379403,48302.39137902129,0.0010000056156752141,48.30266262956334,1.5314623169502029,0.001,0.001531462316950203
vit,dp_kfm,public,1.0,42,2,blocks.0.attn.k_proj,True,0.9990543778538685,0.06523099336645798,0.9950849267818023,0.3821873582568864,attention_qkv,1770.9552596293597,5526346,101.83662272589616,154292600,149278.5497408892,2.5230417781211765,1529.1038452836715,48302.39137902129,0.0010000056156752141,48.30266262956334,3.0905001901360087,0.001,0.003090500190136009
