seed,epoch,test_accuracy,test_loss,train_loss,epsilon,noise_multiplier,clip_fraction,mean_clip_factor,transformed_norm_p50,transformed_norm_p90,transformed_norm_p99,preconditioner_build_seconds,private_train_seconds,geometry_seconds,state_metric_seconds,evaluation_seconds,algorithm_epoch_seconds,wall_epoch_seconds,seconds_per_batch,samples_per_second,build_peak_cuda_allocated_bytes,train_peak_cuda_allocated_bytes,total_peak_cuda_allocated_bytes,batches,samples,accountant_steps,predicted_second_moment_raw,predicted_second_moment_ref,scale_match,predicted_rms_raw,predicted_rms_matched,operator_state_bytes,stored_scalar_count,builder_forward_calls,builder_vjp_calls,builder_reverse_vectors,builder_unique_samples,builder_processed_samples,rebuild_count,rebuilt,state_metric_forward_calls,method,beta
42,0,0.9031,0.6274761895298958,0.8325938479258463,0.7861127240333559,1.068115234375,0.6690705128205128,0.367099953640718,96.1075439453125,12677.9736328125,36097.66015625,0.17998395394533873,10.227722846902907,5.9818848967552185e-06,5.531124770641327e-06,1.0599658153951168,10.407706800848246,11.46768412925303,0.04370821729445687,5857.022222511607,177056768,167291392,177056768,234,59904,234,213.32436740640574,44360.45790965815,14.42041559945682,14.605627936052793,210.61922492891802,9998860,2499714,10,10,2560,2560,2560,1,1,0,fullA_diagC,0.25
42,1,0.9329,0.4750178109034896,0.5724232549596037,0.8385078418579571,1.068115234375,0.24507545405982906,0.7816160015570812,0.0008950242772698402,685.69873046875,3274.05078125,0.15792299807071686,10.209543409757316,6.446614861488342e-06,5.924142897129059e-06,1.0382575215771794,10.367466407828033,11.405736300162971,0.043630527392125286,5867.451422239845,177864192,167291392,177864192,234,59904,468,3950.187042771613,130985.88066168502,5.758420986832902,62.85051346466163,361.9197157681314,9998860,2499714,10,10,2560,2560,2560,2,1,0,fullA_diagC,0.25
42,2,0.9486,0.38350541722779163,0.4601980985229851,0.8909029596825585,1.068115234375,0.17945379273504272,0.8403478580662328,2.79516534646973e-05,99.65914154052734,2929.0810546875,0.15740980114787817,10.221479299478233,6.669200956821442e-06,5.17629086971283e-06,1.053231494501233,10.378889100626111,11.43213244061917,0.0436815354678557,5860.5998451768,177864192,167291392,177864192,234,59904,702,5622.892259062113,142243.649884097,5.029636079798369,74.98594707718316,377.1520248972514,9998860,2499714,10,10,2560,2560,2560,3,1,0,fullA_diagC,0.25
42,3,0.9563,0.3286698657274712,0.38093225199442643,0.9432980775071597,1.068115234375,0.1508246527777778,0.8664621568133688,6.388602741935756e-06,22.497285842895508,2730.8525390625,0.157664367929101,10.203869419172406,5.632638931274414e-06,5.240552127361298e-06,1.0573516907170415,10.361533787101507,11.418896351009607,0.043606279569112845,5870.714092777813,177864192,167291392,177864192,234,59904,936,6573.850886264499,148948.61479560228,4.760014875487306,81.07928765267057,385.9386153206262,9998860,2499714,10,10,2560,2560,2560,4,1,0,fullA_diagC,0.25
42,4,0.9583,0.317219439255535,0.3380338637014994,0.995693195331761,1.068115234375,0.13568376068376067,0.8804772524242728,2.667205535544781e-06,9.60007095336914,2851.788818359375,0.15770323760807514,10.261549461632967,5.791895091533661e-06,5.300156772136688e-06,1.063855697400868,10.419252699241042,11.483119488693774,0.04385277547706396,5837.714881556221,177864192,167291392,177864192,234,59904,1170,7320.068154000148,150444.44863415047,4.533467651759737,85.55739683978322,387.87169094192797,9998860,2499714,10,10,2560,2560,2560,5,1,0,fullA_diagC,0.25
42,0,0.8827,0.7334173429489136,0.9251240111059613,0.7861127240333559,1.068115234375,0.7041933760683761,0.3312731687512854,202.54139709472656,10413.369140625,26620.318359375,0.045619395561516285,10.247090466320515,5.511566996574402e-06,5.220063030719757e-06,1.0456926971673965,10.292709861882031,11.338413290679455,0.04379098489880562,5845.952097025849,134250496,157370368,157370368,234,59904,234,390.5193820171378,34147.9423047728,9.35106278171923,19.761563248314587,184.79161859990512,78476,19618,10,10,2560,2560,2560,1,1,0,diagA_fullC,0.25
42,1,0.9159,0.5886978633612394,0.6812057477286738,0.8385078418579571,1.068115234375,0.28560697115384615,0.7460931656707046,0.004873998928815126,715.5269775390625,1683.80859375,0.049840313382446766,10.244123041629791,6.729736924171448e-06,5.085952579975128e-06,1.0546323545277119,10.293963355012238,11.348607525229454,0.04377830359670851,5847.645499430623,135057920,157370368,157370368,234,59904,468,10602.24384532164,74142.58756745844,2.644447656511205,102.96719790943929,272.29136520914216,78476,19618,10,10,2560,2560,2560,2,1,0,diagA_fullC,0.25
42,2,0.927,0.5627090952575207,0.6049231716200837,0.8909029596825585,1.068115234375,0.230602297008547,0.7955023679468367,0.0005389779107645154,366.64447021484375,1658.56689453125,0.05069550685584545,10.14395076688379,5.833804607391357e-06,5.173496901988983e-06,1.0500511759892106,10.194646273739636,11.244708457030356,0.04335021695249483,5905.391437383961,135057920,157370368,157370368,234,59904,702,15282.700330576341,85197.29074765083,2.361091640518643,123.62321922105224,291.8857494768301,78476,19618,10,10,2560,2560,2560,3,1,0,diagA_fullC,0.25
42,3,0.936,0.4774957073442638,0.5481876728371677,0.9432980775071597,1.068115234375,0.20267427884615385,0.8204290342127156,0.0001789626112440601,179.7216339111328,1704.1011962890625,0.04985454212874174,10.385342606343329,5.748122930526733e-06,5.211681127548218e-06,1.0641968687996268,10.43519714847207,11.499404977075756,0.04438180601001423,5768.129398389886,135057920,157370368,157370368,234,59904,936,17908.25652042697,93234.52073247796,2.2817166841649117,133.82173411081988,305.34328342453836,78476,19618,10,10,2560,2560,2560,4,1,0,diagA_fullC,0.25
42,4,0.9325,0.5126735942646861,0.502060077766068,0.995693195331761,1.068115234375,0.1891693376068376,0.8316857827524854,0.00010448365355841815,106.80719757080078,1801.71240234375,0.05093228816986084,10.230457053519785,7.235445082187653e-06,5.163252353668213e-06,1.0484509887173772,10.281389341689646,11.32985272910446,0.04371990193811874,5855.456866356723,135057920,157370368,157370368,234,59904,1170,19326.22163354567,92929.93251659781,2.192826813411077,139.01878158560328,304.8441118286489,78476,19618,10,10,2560,2560,2560,5,1,0,diagA_fullC,0.25
42,0,0.8989,0.6626732805669308,0.8636455892497658,0.7861127240333559,1.068115234375,0.6633112980769231,0.3711645344290166,89.87385559082031,13956.533203125,36264.8203125,0.785242891870439,10.36506282351911,5.433335900306702e-06,5.598179996013641e-06,1.0449533956125379,11.15030571538955,12.195270142517984,0.04429514027144919,5779.415042625048,133751808,186430976,186430976,234,59904,234,308.4508161224014,74429.50302822482,15.533867548099927,17.56276789467997,272.81771025398047,32824,8197,20,20,5120,2560,5120,1,1,0,rank4,0.25
42,1,0.927,0.5032726489305496,0.6082277453990064,0.8385078418579571,1.068115234375,0.2605836004273504,0.7681983699146498,0.001693053520284593,858.8168334960938,2821.259521484375,0.7832592707127333,10.305939796380699,6.788410246372223e-06,5.302950739860535e-06,1.0505472561344504,11.089199067093432,12.139758414588869,0.044042477762310676,5812.570341332427,134559232,186430976,186430976,234,59904,468,8217.302556044979,158687.87297412247,4.394477352500513,90.64933842033807,398.3564647073303,32824,8197,20,20,5120,2560,5120,2,1,0,rank4,0.25
42,2,0.9416,0.4277001933805645,0.5050436044350649,0.8909029596825585,1.068115234375,0.19968616452991453,0.8223074211014642,8.967722533270717e-05,184.95765686035156,2536.431640625,0.7764610210433602,10.271479362621903,5.883164703845978e-06,5.261972546577454e-06,1.0449078492820263,11.047940383665264,12.09285937808454,0.043895210951375656,5832.071300069172,134559232,186430976,186430976,234,59904,702,11015.932891371629,165672.0703748516,3.8780554009765407,104.95681441131696,407.02834099710014,32824,8197,20,20,5120,2560,5120,3,1,0,rank4,0.25
42,3,0.948,0.3892011307555251,0.42528194399216235,0.9432980775071597,1.068115234375,0.17099025106837606,0.8487403614398761,2.6234363758703694e-05,53.332244873046875,2479.219482421875,0.7750853383913636,10.323842676356435,5.684792995452881e-06,5.139969289302826e-06,1.0606060530990362,11.098928014747798,12.15954489260912,0.04411898579639502,5802.490591724297,134559232,186430976,186430976,234,59904,936,12724.832678176204,169260.2200388423,3.647131398863886,112.8044000834019,411.41246947417903,32824,8197,20,20,5120,2560,5120,4,1,0,rank4,0.25
42,4,0.9513,0.36784713582968104,0.3889724311665592,0.995693195331761,1.068115234375,0.15309495192307693,0.8644831262083135,8.202121534850448e-06,25.92891502380371,2525.129150390625,0.7709311610087752,10.311448226682842,6.750226020812988e-06,6.585381925106049e-06,1.0400306209921837,11.082379387691617,12.122423344291747,0.04406601806274719,5809.465235444519,134559232,186430976,186430976,234,59904,1170,13913.528588113672,172292.5316441719,3.5189620553845793,117.95562126543047,415.08135545236416,32824,8197,20,20,5120,2560,5120,5,1,0,rank4,0.25
42,0,0.8957,0.6936534000992775,0.8835226552099245,0.7861127240333559,1.068115234375,0.6756310096153846,0.35934209279043394,122.23961639404297,13982.5966796875,35844.3125,0.7806595545262098,10.268118727952242,6.7390501499176025e-06,5.618669092655182e-06,1.0441615274176002,11.048778282478452,12.092952167615294,0.04388084926475317,5833.980068513152,133888000,186463232,186463232,234,59904,234,218.33245818448498,47128.77671241979,14.692101885105831,14.776077225856833,217.0916320644805,65576,16385,20,20,5120,2560,5120,1,1,0,rank8,0.25
42,1,0.9245,0.5277825926765799,0.6348909361240191,0.8385078418579571,1.068115234375,0.26525774572649574,0.7636610567569733,0.0019881282933056355,935.0536499023438,2747.1435546875,0.7689291154965758,10.2776084439829,5.6782737374305725e-06,5.271285772323608e-06,1.0459229554980993,11.046537559479475,12.092471464537084,0.043921403606764525,5828.593327572353,134695424,186463232,186463232,234,59904,468,5742.187564689861,130039.97671108501,4.758825218246907,75.77722325798076,360.6105610088049,65576,16385,20,20,5120,2560,5120,2,1,0,rank8,0.25
42,2,0.9403,0.4510712146699429,0.5244207070169286,0.8909029596825585,1.068115234375,0.20587940705128205,0.8168022581654736,0.00020684153423644602,232.12168884277344,2640.8662109375,0.7785624731332064,10.261916313320398,5.71180135011673e-06,5.665235221385956e-06,1.049446522258222,11.040478786453605,12.089936685748398,0.04385434321931794,5837.506189973708,134695424,186463232,186463232,234,59904,702,8070.942580348889,141171.25169164033,4.182259765468323,89.83842485456259,375.72762966228646,65576,16385,20,20,5120,2560,5120,3,1,0,rank8,0.25
42,3,0.9488,0.40563459236137567,0.44611389228166676,0.9432980775071597,1.068115234375,0.17618189102564102,0.8443906327598115,3.068806108785793e-05,65.87470245361328,2588.694091796875,0.7911751754581928,10.304612113162875,5.8300793170928955e-06,5.272217094898224e-06,1.0660948446020484,11.095787288621068,12.161893235519528,0.04403680390240545,5813.31925376211,134695424,186463232,186463232,234,59904,936,9585.8923907209,145325.4124695953,3.893628457962487,97.90757065069533,381.2157033355201,65576,16385,20,20,5120,2560,5120,4,1,0,rank8,0.25
42,4,0.9492,0.38900935671981424,0.4065490785635944,0.995693195331761,1.068115234375,0.15748530982905984,0.8610771168500949,1.0031516467279289e-05,30.410518646240234,2693.556396484375,0.7943570772185922,10.327459641732275,6.404705345630646e-06,6.006099283695221e-06,1.0468027275055647,11.121816718950868,12.168631857261062,0.044134442913385794,5800.458397138989,134695424,186463232,186463232,234,59904,1170,10394.539480622889,147925.66529746068,3.7724121856063424,101.95361435781906,384.61105717004637,65576,16385,20,20,5120,2560,5120,5,1,0,rank8,0.25
42,0,0.8953,0.6857423728942871,0.8788513952595556,0.7861127240333559,1.068115234375,0.6753305288461539,0.35987006912866615,118.57754516601562,12870.0341796875,33376.66796875,0.35005812626332045,10.233718169853091,5.6121498346328735e-06,5.166977643966675e-06,1.0418808665126562,10.583776296116412,11.625667941756546,0.04373383833270552,5853.590943755679,134147584,186526208,186526208,234,59904,234,186.56433075790736,37646.11789379359,14.205148942069552,13.65885539706411,194.02607529348626,130384,32590,20,20,5120,2560,5120,1,1,0,rank16,0.25
42,1,0.925,0.5264472780764103,0.631630999664975,0.8385078418579571,1.068115234375,0.2607672275641026,0.7674275078834631,0.0016952210571616888,895.2322387695312,2796.85595703125,0.3335642237216234,10.277537053450942,5.595386028289795e-06,5.206093192100525e-06,1.042013973928988,10.611101277172565,11.653126052580774,0.043921098519021116,5828.633814546621,134955008,186526208,186526208,234,59904,468,4277.767909139674,117756.77518326562,5.2466771713166445,65.40464745826304,343.1570707172819,130384,32590,20,20,5120,2560,5120,2,1,0,rank16,0.25
42,2,0.9438,0.4333804126918316,0.510604992063127,0.8909029596825585,1.068115234375,0.19681490384615385,0.824986104781811,8.709348912816495e-05,173.51785278320312,2531.81396484375,0.3330687154084444,10.199760324321687,6.1960890889167786e-06,5.516223609447479e-06,1.0407557915896177,10.532829039730132,11.573596543632448,0.043588719334708065,5873.079179827079,134955008,186526208,186526208,234,59904,702,6270.634624937353,129410.35102960363,4.542853790878184,79.1873387918634,359.73650222017176,130384,32590,20,20,5120,2560,5120,3,1,0,rank16,0.25
42,3,0.9525,0.3757180930322036,0.4185673632364497,0.9432980775071597,1.068115234375,0.16634949252136752,0.8532485350584372,2.035472061834298e-05,42.29884719848633,2395.486328125,0.33697704039514065,10.221097519621253,5.865469574928284e-06,5.032867193222046e-06,1.0632007224485278,10.558074560016394,11.62128618080169,0.04367990393000536,5860.818751117812,134955008,186526208,186526208,234,59904,936,7241.916946666436,132907.90187707538,4.283991802797049,85.09945326890436,364.56536022649675,130384,32590,20,20,5120,2560,5120,4,1,0,rank16,0.25
42,4,0.9535,0.3486776979175396,0.3733809992479972,0.995693195331761,1.068115234375,0.14776976495726496,0.8690364523830577,7.037200703052804e-06,18.56598663330078,2544.959716796875,0.35275414027273655,10.248627199791372,7.107853889465332e-06,5.059875547885895e-06,1.043591096997261,10.601381340064108,11.644984604790807,0.04379755213586056,5845.075523990125,134955008,186526208,186526208,234,59904,1170,8059.086773899851,135736.53748609556,4.103982189034293,89.77241655374914,368.4243986031538,130384,32590,20,20,5120,2560,5120,5,1,0,rank16,0.25
42,0,0.9039,0.6204014063000679,0.8308400625092351,0.7861127240333559,1.068115234375,0.6702056623931624,0.3662257199725395,94.72288513183594,10741.603515625,30564.57421875,0.18175630178302526,10.228312037885189,5.509704351425171e-06,5.297362804412842e-06,1.0436198581010103,10.410068339668214,11.45369900483638,0.04371073520463756,5856.684835006831,167272448,167360512,167360512,234,59904,234,125.28948711827135,20570.418705385546,12.8133960549274,11.193278658117618,143.42391259962736,10069172,2517292,10,10,2560,2560,2560,1,1,0,refresh2,0.25
42,1,0.9225,0.5868629093170166,0.655959857452629,0.8385078418579571,1.068115234375,0.33660523504273504,0.6956636811423506,0.01119440421462059,14979.6162109375,46725.48046875,2.6562251150608063e-05,10.203139103017747,7.223337888717651e-06,5.5693089962005615e-06,1.0553609356284142,10.203165665268898,11.258539393544197,0.0436031585599049,5871.134304371329,20227072,167360512,167360512,234,59904,468,125.28948711827135,20570.418705385546,12.8133960549274,11.193278658117618,143.42391259962736,10069172,2517292,0,0,0,0,0,1,0,0,refresh2,0.25
42,2,0.9404,0.45534872542992233,0.5544180153017371,0.8909029596825585,1.068115234375,0.19396033653846154,0.8262848306415428,4.027022805530578e-05,217.05470275878906,2589.649169921875,0.1883383085951209,10.194340734742582,5.587004125118256e-06,5.103647708892822e-06,1.0407672645524144,10.382679043337703,11.423456998541951,0.04356555869548112,5876.20146890378,168079872,167360512,168079872,234,59904,702,3353.297657853226,89743.69847418705,5.173279333345235,57.9076649317966,299.57252623394396,10069172,2517292,10,10,2560,2560,2560,2,1,0,refresh2,0.25
42,3,0.9488,0.38807981784846635,0.44620267989543766,0.9432980775071597,1.068115234375,0.17225894764957264,0.8468398790583651,1.6884339856915176e-05,73.5210189819336,3538.22607421875,1.7014332115650177e-05,10.193748890422285,5.977228283882141e-06,5.437992513179779e-06,1.0405746269971132,10.1937659047544,11.23435194697231,0.04356302944624908,5876.542638428523,20227072,167360512,167360512,234,59904,936,3353.297657853226,89743.69847418705,5.173279333345235,57.9076649317966,299.57252623394396,10069172,2517292,0,0,0,0,0,2,0,0,refresh2,0.25
42,4,0.9537,0.3654508252732223,0.3863947295989746,0.995693195331761,1.068115234375,0.14862112713675213,0.8680636167016804,4.868785254075192e-06,22.202348709106445,2639.566162109375,0.16439250390976667,10.257907056249678,5.398876965045929e-06,5.037523806095123e-06,1.058117982931435,10.422299560159445,11.480427979491651,0.043837209642092645,5839.787753146311,168079872,167360512,168079872,234,59904,1170,4315.657593667946,96627.03303779599,4.731794032074515,65.69366479096706,310.84889100300165,10069172,2517292,10,10,2560,2560,2560,3,1,0,refresh2,0.25
42,0,0.9039,0.6204014063000679,0.8308400625092351,0.7861127240333559,1.068115234375,0.6702056623931624,0.3662257199725395,94.72288513183594,10741.603515625,30564.57421875,0.1782027967274189,10.246720718219876,5.564652383327484e-06,5.209818482398987e-06,1.0445500202476978,10.424923514947295,11.469484309665859,0.04378940477871742,5846.163045459376,167272448,167360512,167360512,234,59904,234,125.28948711827135,20570.418705385546,12.8133960549274,11.193278658117618,143.42391259962736,10069172,2517292,10,10,2560,2560,2560,1,1,0,frozen,0.25
42,1,0.9225,0.5868629093170166,0.655959857452629,0.8385078418579571,1.068115234375,0.33660523504273504,0.6956636811423506,0.01119440421462059,14979.6162109375,46725.48046875,1.9458122551441193e-05,10.192221713252366,6.834045052528381e-06,5.670823156833649e-06,1.0447795717045665,10.192241171374917,11.237033247947693,0.04355650304808703,5877.423164971994,20227072,167360512,167360512,234,59904,468,125.28948711827135,20570.418705385546,12.8133960549274,11.193278658117618,143.42391259962736,10069172,2517292,0,0,0,0,0,1,0,0,frozen,0.25
42,2,0.9326,0.5720906407151372,0.6316831962675111,0.8909029596825585,1.068115234375,0.26100093482905984,0.7626454325822684,0.0003263952094130218,6645.20166015625,58096.69140625,1.5611760318279266e-05,10.227566290646791,5.995854735374451e-06,5.446374416351318e-06,1.050557166337967,10.22758190240711,11.278150510974228,0.043707548250627316,5857.111877610882,20227072,167360512,167360512,234,59904,702,125.28948711827135,20570.418705385546,12.8133960549274,11.193278658117618,143.42391259962736,10069172,2517292,0,0,0,0,0,1,0,0,frozen,0.25
42,3,0.9432,0.5014865253522992,0.5757016319877062,0.9432980775071597,1.068115234375,0.2283153044871795,0.7927573063434699,6.801736890338361e-05,2128.04638671875,63663.0234375,1.9407831132411957e-05,10.24620270356536,5.9194862842559814e-06,5.61494380235672e-06,1.0503556914627552,10.246222111396492,11.296589337289333,0.0437871910408776,5846.4586084321045,20227072,167360512,167360512,234,59904,936,125.28948711827135,20570.418705385546,12.8133960549274,11.193278658117618,143.42391259962736,10069172,2517292,0,0,0,0,0,1,0,0,frozen,0.25
42,4,0.9425,0.5306221218800056,0.5280497019043845,0.995693195331761,1.068115234375,0.20763221153846154,0.8110642183540214,2.054723518085666e-05,1006.9826049804688,68635.890625,1.5716999769210815e-05,10.232537425123155,5.812384188175201e-06,5.649402737617493e-06,1.0574206607416272,10.232553142122924,11.289985264651477,0.04372879241505622,5854.266396614623,20227072,167360512,167360512,234,59904,1170,125.28948711827135,20570.418705385546,12.8133960549274,11.193278658117618,143.42391259962736,10069172,2517292,0,0,0,0,0,1,0,0,frozen,0.25
