level,layer,group,noise_rms,noise_energy_share,expected_noise_energy,signal_norm,snr,task,method,source,beta,seed,epoch,research_only
layer,patch_embed,patch_head,0.7203971648936908,0.026717111089316622,76586.4086151123,3.5755899345860525,0.01292027786627146,vit,dp_kfm_a,pink,0.5,42,1,True
layer,blocks.0.attn.q_proj,attention_qkv,0.7199258803415435,0.006705334772741336,19221.296310424805,0.385906322153324,0.002783495712207821,vit,dp_kfm_a,pink,0.5,42,1,True
layer,blocks.0.attn.k_proj,attention_qkv,0.7198818441354176,0.006705334772741336,19221.296310424805,0.6202413414872777,0.004473725915995581,vit,dp_kfm_a,pink,0.5,42,1,True
layer,blocks.0.attn.v_proj,attention_qkv,0.7202791294930107,0.006705334772741336,19221.296310424805,1.4914300038100425,0.010757504560948773,vit,dp_kfm_a,pink,0.5,42,1,True
layer,blocks.0.attn.out_proj,attention_out,0.7205296573186672,0.006705334772741336,19221.296310424805,1.6636393685535475,0.01199962991844714,vit,dp_kfm_a,pink,0.5,42,1,True
layer,blocks.0.mlp.fc1,mlp_fc1,0.7202883116442209,0.026821339090965342,76885.18524169922,2.0083873433202273,0.007243127719948596,vit,dp_kfm_a,pink,0.5,42,1,True
layer,blocks.0.mlp.fc2,mlp_fc2,0.7201913954676085,0.026717111089316622,76586.4086151123,3.3423196445443923,0.012077363264647012,vit,dp_kfm_a,pink,0.5,42,1,True
layer,blocks.1.attn.q_proj,attention_qkv,0.7205509528328132,0.006705334772741336,19221.296310424805,0.25322957256272505,0.0018265143351357568,vit,dp_kfm_a,pink,0.5,42,1,True
layer,blocks.1.attn.k_proj,attention_qkv,0.7204438267200137,0.006705334772741336,19221.296310424805,0.37438271674073603,0.0027003773375822555,vit,dp_kfm_a,pink,0.5,42,1,True
layer,blocks.1.attn.v_proj,attention_qkv,0.7197580219537157,0.006705334772741336,19221.296310424805,1.5611498097717857,0.011260385104256795,vit,dp_kfm_a,pink,0.5,42,1,True
layer,blocks.1.attn.out_proj,attention_out,0.7204479495887691,0.006705334772741336,19221.296310424805,2.1732272674806423,0.015675225912163446,vit,dp_kfm_a,pink,0.5,42,1,True
layer,blocks.1.mlp.fc1,mlp_fc1,0.7201071769445062,0.026821339090965342,76885.18524169922,2.789168271722237,0.01005896700738732,vit,dp_kfm_a,pink,0.5,42,1,True
layer,blocks.1.mlp.fc2,mlp_fc2,0.7202704049395534,0.026717111089316622,76586.4086151123,2.4004456491827173,0.008673932234321962,vit,dp_kfm_a,pink,0.5,42,1,True
layer,blocks.2.attn.q_proj,attention_qkv,0.720016356591879,0.006705334772741336,19221.296310424805,0.3908855312526036,0.0028194101463137325,vit,dp_kfm_a,pink,0.5,42,1,True
layer,blocks.2.attn.k_proj,attention_qkv,0.720531645654062,0.006705334772741336,19221.296310424805,0.5077692779211209,0.003662478499957703,vit,dp_kfm_a,pink,0.5,42,1,True
layer,blocks.2.attn.v_proj,attention_qkv,0.7198131747035839,0.006705334772741336,19221.296310424805,2.181176245663926,0.015732560932139664,vit,dp_kfm_a,pink,0.5,42,1,True
layer,blocks.2.attn.out_proj,attention_out,0.7202351510195828,0.006705334772741336,19221.296310424805,2.4436484495594004,0.01762574125123927,vit,dp_kfm_a,pink,0.5,42,1,True
layer,blocks.2.mlp.fc1,mlp_fc1,0.7203390346052011,0.026821339090965342,76885.18524169922,2.98937288180753,0.010780992848564453,vit,dp_kfm_a,pink,0.5,42,1,True
