task,method,source,beta,seed,epoch,layer,research_only,cosA,relative_error_A,group,trace_S,trace_R,layer_dimension,trace_S_per_dim,d_total,tau_layer,operator_state_bytes,condition_S,log_eigenvalue_spread_S,effective_rank_S,A_condition_raw,A_eigenvalue_min,A_eigenvalue_max
vit,dp_kfm_a,pink,0.5,42,1,patch_embed,True,0.621153982490905,0.8487813064691657,patch_head,147648.0,47486.41677188944,147648,1.0,5526346,3.109268082055062,79679648,38.62731626719892,0.5239639239248499,108924.11308553256,1492.0695620062106,0.01765302459148114,26.33954067029613
vit,dp_kfm_a,pink,0.5,42,1,blocks.0.attn.q_proj,True,0.3396325371922061,1.7188422276091564,attention_qkv,37056.0,22357.497784340834,37056,1.0,5526346,1.6574305567394032,79679648,105.39665984168352,1.347000133264691,24039.4140297072,11108.455905783541,0.001,11.108455905783542
vit,dp_kfm_a,pink,0.5,42,1,blocks.0.attn.k_proj,True,0.3396325371922061,1.7188422276091564,attention_qkv,37056.0,22357.497784340834,37056,1.0,5526346,1.6574305567394032,79679648,105.39665984168352,1.347000133264691,24039.4140297072,11108.455905783541,0.001,11.108455905783542
vit,dp_kfm_a,pink,0.5,42,1,blocks.0.attn.v_proj,True,0.3396325371922061,1.7188422276091564,attention_qkv,37056.0,22357.497784340834,37056,1.0,5526346,1.6574305567394032,79679648,105.39665984168352,1.347000133264691,24039.4140297072,11108.455905783541,0.001,11.108455905783542
vit,dp_kfm_a,pink,0.5,42,1,blocks.0.attn.out_proj,True,0.10836942728802505,4.822867426418404,attention_out,37056.0,11057.649856573635,37056,1.0,5526346,3.3511641696603975,79679648,91.21847675403629,1.1685718033011716,19023.374311791427,8320.81050132666,0.001001976580563823,8.337257253638837
vit,dp_kfm_a,pink,0.5,42,1,blocks.0.mlp.fc1,True,0.3641099132362489,1.9164945556238355,mlp_fc1,148224.0,163519.64672734612,148224,1.0,5526346,0.9064598839743692,79679648,203.4688336021342,1.4797410039982506,98029.81583926629,41399.56624741298,0.0010000000312211559,41.39956753995529
vit,dp_kfm_a,pink,0.5,42,1,blocks.0.mlp.fc2,True,0.1190921571486446,7.593671423422714,mlp_fc2,147648.0,73635.89660746598,147648,1.0,5526346,2.00510901343503,79679648,340.56579863719026,1.0094561267592337,90511.33403381702,115985.06320138722,0.001059067615111467,122.83602427324595
vit,dp_kfm_a,pink,0.5,42,1,blocks.1.attn.q_proj,True,0.36522506393233223,2.1311724236103684,attention_qkv,37056.0,19043.191227967625,37056,1.0,5526346,1.9458923431687234,79679648,186.41375295629223,0.9751125233504453,22842.854775779993,34750.087291249554,0.001,34.75008729124956
vit,dp_kfm_a,pink,0.5,42,1,blocks.1.attn.k_proj,True,0.36522506393233223,2.1311724236103684,attention_qkv,37056.0,19043.191227967625,37056,1.0,5526346,1.9458923431687234,79679648,186.41375295629223,0.9751125233504453,22842.854775779993,34750.087291249554,0.001,34.75008729124956
vit,dp_kfm_a,pink,0.5,42,1,blocks.1.attn.v_proj,True,0.36522506393233223,2.1311724236103684,attention_qkv,37056.0,19043.191227967625,37056,1.0,5526346,1.9458923431687234,79679648,186.41375295629223,0.9751125233504453,22842.854775779993,34750.087291249554,0.001,34.75008729124956
vit,dp_kfm_a,pink,0.5,42,1,blocks.1.attn.out_proj,True,0.144290203191076,3.923907957708787,attention_out,37056.0,7453.970323618278,37056,1.0,5526346,4.971310374363339,79679648,187.65130683115407,0.7373904400654905,18850.771712681984,35213.01295543993,0.0011720687868649474,41.27207337654215
vit,dp_kfm_a,pink,0.5,42,1,blocks.1.mlp.fc1,True,0.23393590191609723,2.4326963686227363,mlp_fc1,148224.0,96978.16402602711,148224,1.0,5526346,1.528426543115618,79679648,244.43456489258097,0.8340296013418638,103968.48081998034,59748.25651422537,0.001000018717964049,59.7493748799428
vit,dp_kfm_a,pink,0.5,42,1,blocks.1.mlp.fc2,True,0.040200446112319925,3.058799579063516,mlp_fc2,147648.0,25072.35179784117,147648,1.0,5526346,5.88887716599099,79679648,173.5449853588014,0.8625338461742945,84633.20252307883,30117.86194318659,0.0010005157681228266,30.13339577630458
vit,dp_kfm_a,pink,0.5,42,1,blocks.2.attn.q_proj,True,0.3826682523551794,1.5533921232480628,attention_qkv,37056.0,21353.743340408604,37056,1.0,5526346,1.7353397673314421,79679648,165.45722653492942,0.8409674401439104,24732.234821869282,27376.09381263095,0.001,27.37609381263095
vit,dp_kfm_a,pink,0.5,42,1,blocks.2.attn.k_proj,True,0.3826682523551794,1.5533921232480628,attention_qkv,37056.0,21353.743340408604,37056,1.0,5526346,1.7353397673314421,79679648,165.45722653492942,0.8409674401439104,24732.234821869282,27376.09381263095,0.001,27.37609381263095
vit,dp_kfm_a,pink,0.5,42,1,blocks.2.attn.v_proj,True,0.3826682523551794,1.5533921232480628,attention_qkv,37056.0,21353.743340408604,37056,1.0,5526346,1.7353397673314421,79679648,165.45722653492942,0.8409674401439104,24732.234821869282,27376.09381263095,0.001,27.37609381263095
vit,dp_kfm_a,pink,0.5,42,1,blocks.2.attn.out_proj,True,0.11636580509920338,1.8886769977209008,attention_out,37056.0,7968.93988767649,37056,1.0,5526346,4.650053899553814,79679648,91.39312481485095,0.855388782256253,21669.925911725222,8352.703263422924,0.001449152033099884,12.104336916069364
vit,dp_kfm_a,pink,0.5,42,1,blocks.2.mlp.fc1,True,0.2224458376863884,1.7094821731045011,mlp_fc1,148224.0,109472.27383622466,148224,1.0,5526346,1.3539866744866342,79679648,198.7201514791357,0.7390275465747004,113115.84125118174,39489.69860389064,0.001,39.48969860389064
vit,dp_kfm_a,pink,0.5,42,1,blocks.2.mlp.fc2,True,0.17132748893572655,1.8734494675448976,mlp_fc2,147648.0,24115.819738203558,147648,1.0,5526346,6.122454123593421,79679648,95.8271457299436,0.7416323033675365,99749.6198454951,9182.841858747848,0.0010547041182984748,9.685181126104977
vit,dp_kfm_a,pink,0.5,42,1,blocks.3.attn.q_proj,True,0.270330807126886,1.9068547056821001,attention_qkv,37056.0,26671.237321430282,37056,1.0,5526346,1.3893618639966727,79679648,201.91443309573665,0.7070598454035585,28002.84781912343,40769.43829237271,0.001,40.76943829237271
vit,dp_kfm_a,pink,0.5,42,1,blocks.3.attn.k_proj,True,0.270330807126886,1.9068547056821001,attention_qkv,37056.0,26671.237321430282,37056,1.0,5526346,1.3893618639966727,79679648,201.91443309573665,0.7070598454035585,28002.84781912343,40769.43829237271,0.001,40.76943829237271
vit,dp_kfm_a,pink,0.5,42,1,blocks.3.attn.v_proj,True,0.270330807126886,1.9068547056821001,attention_qkv,37056.0,26671.237321430282,37056,1.0,5526346,1.3893618639966727,79679648,201.91443309573665,0.7070598454035585,28002.84781912343,40769.43829237271,0.001,40.76943829237271
vit,dp_kfm_a,pink,0.5,42,1,blocks.3.attn.out_proj,True,0.03096319252827678,2.2956173677552303,attention_out,37056.0,6001.834770603586,37056,1.0,5526346,6.1741119868038945,79679648,109.89409254499033,0.7062982277159826,22325.73867259433,12076.711576286898,0.0011696739417544203,14.125814832866734
vit,dp_kfm_a,pink,0.5,42,1,blocks.3.mlp.fc1,True,0.18025118275917792,2.483678467698164,mlp_fc1,148224.0,102982.34089346466,148224,1.0,5526346,1.439314728273053,79679648,246.36896251805516,0.6674637829468092,110331.69361222463,60697.66569222287,0.001,60.69766569222287
vit,dp_kfm_a,pink,0.5,42,1,blocks.3.mlp.fc2,True,0.15470164973298836,2.2165783745061423,mlp_fc2,147648.0,20144.572826260013,147648,1.0,5526346,7.329418264334173,79679648,108.02872448784686,0.7148569835337014,99272.73403207597,11670.205314471123,0.0010018357964796938,11.691629436304732
vit,dp_kfm_a,pink,0.5,42,1,blocks.4.attn.q_proj,True,0.2960674035963436,2.3393084714450256,attention_qkv,37056.0,25346.17052072764,37056,1.0,5526346,1.4619960032895807,79679648,211.1536354123312,0.6951504182363294,27380.760150672184,44585.85774784369,0.0010000351614704677,44.58742545216417
vit,dp_kfm_a,pink,0.5,42,1,blocks.4.attn.k_proj,True,0.2960674035963436,2.3393084714450256,attention_qkv,37056.0,25346.17052072764,37056,1.0,5526346,1.4619960032895807,79679648,211.1536354123312,0.6951504182363294,27380.760150672184,44585.85774784369,0.0010000351614704677,44.58742545216417
vit,dp_kfm_a,pink,0.5,42,1,blocks.4.attn.v_proj,True,0.2960674035963436,2.3393084714450256,attention_qkv,37056.0,25346.17052072764,37056,1.0,5526346,1.4619960032895807,79679648,211.1536354123312,0.6951504182363294,27380.760150672184,44585.85774784369,0.0010000351614704677,44.58742545216417
vit,dp_kfm_a,pink,0.5,42,1,blocks.4.attn.out_proj,True,0.11981143461313551,4.686292724752977,attention_out,37056.0,5366.334697519803,37056,1.0,5526346,6.905271864076319,79679648,111.05212986523996,0.7171758663844179,18994.617959789135,12332.57554760612,0.0013691454347910413,16.885089510220546
vit,dp_kfm_a,pink,0.5,42,1,blocks.4.mlp.fc1,True,0.17858730292916236,3.2551235253766895,mlp_fc1,148224.0,99237.32390617437,148224,1.0,5526346,1.4936315709212487,79679648,270.74931390332637,0.6450920155549399,109796.56880554595,73305.19097912195,0.001,73.30519097912196
vit,dp_kfm_a,pink,0.5,42,1,blocks.4.mlp.fc2,True,0.18460710087757812,3.471254232152399,mlp_fc2,147648.0,19608.228225455627,147648,1.0,5526346,7.529900116539936,79679648,121.09440437204157,0.6972217337346777,97207.66896071947,14663.85477021952,0.00105542775788899,15.476639362142556
vit,dp_kfm_a,pink,0.5,42,1,blocks.5.attn.q_proj,True,0.28522367273552746,2.4959241243811983,attention_qkv,37056.0,25924.87939011353,37056,1.0,5526346,1.4293605552560962,79679648,234.8652797651513,0.6594661201204425,27685.753405706233,55161.69963916279,0.0010000172808831186,55.16265288204688
vit,dp_kfm_a,pink,0.5,42,1,blocks.5.attn.k_proj,True,0.28522367273552746,2.4959241243811983,attention_qkv,37056.0,25924.87939011353,37056,1.0,5526346,1.4293605552560962,79679648,234.8652797651513,0.6594661201204425,27685.753405706233,55161.69963916279,0.0010000172808831186,55.16265288204688
vit,dp_kfm_a,pink,0.5,42,1,blocks.5.attn.v_proj,True,0.28522367273552746,2.4959241243811983,attention_qkv,37056.0,25924.87939011353,37056,1.0,5526346,1.4293605552560962,79679648,234.8652797651513,0.6594661201204425,27685.753405706233,55161.69963916279,0.0010000172808831186,55.16265288204688
vit,dp_kfm_a,pink,0.5,42,1,blocks.5.attn.out_proj,True,0.114549298883827,4.858133705609881,attention_out,37056.0,6042.910181460344,37056,1.0,5526346,6.132144759273083,79679648,110.063528261151,0.6444951650047767,20575.37630143314,12113.980253293186,0.001684507471470665,20.40609024592047
vit,dp_kfm_a,pink,0.5,42,1,blocks.5.mlp.fc1,True,0.1660334225184072,4.195165251919726,mlp_fc1,148224.0,92667.70531504955,148224,1.0,5526346,1.5995216402097303,79679648,327.17589856160197,0.6102092391041841,106720.50469911209,107044.06859959167,0.001,107.04406859959167
vit,dp_kfm_a,pink,0.5,42,1,blocks.5.mlp.fc2,True,0.13436147271293303,3.893999695710711,mlp_fc2,147648.0,17429.245714583027,147648,1.0,5526346,8.471278815953758,79679648,141.5990385460446,0.7329416272163785,89529.92739291469,20050.28771716422,0.0010012076929646683,20.074502308579817
vit,dp_kfm_a,pink,0.5,42,1,blocks.6.attn.q_proj,True,0.1664079526767589,3.630027224261625,attention_qkv,37056.0,21126.949595599483,37056,1.0,5526346,1.753968306324656,79679648,263.96038535774136,0.6620320037998702,26380.40641337307,69675.08503820731,0.001,69.67508503820731
vit,dp_kfm_a,pink,0.5,42,1,blocks.6.attn.k_proj,True,0.1664079526767589,3.630027224261625,attention_qkv,37056.0,21126.949595599483,37056,1.0,5526346,1.753968306324656,79679648,263.96038535774136,0.6620320037998702,26380.40641337307,69675.08503820731,0.001,69.67508503820731
vit,dp_kfm_a,pink,0.5,42,1,blocks.6.attn.v_proj,True,0.1664079526767589,3.630027224261625,attention_qkv,37056.0,21126.949595599483,37056,1.0,5526346,1.753968306324656,79679648,263.96038535774136,0.6620320037998702,26380.40641337307,69675.08503820731,0.001,69.67508503820731
vit,dp_kfm_a,pink,0.5,42,1,blocks.6.attn.out_proj,True,0.07248219260873141,4.5861542909055775,attention_out,37056.0,3930.2098333516196,37056,1.0,5526346,9.428504220193057,79679648,138.72685077134597,0.6632370533956361,14973.047684505213,19245.139124935296,0.0011438985686195904,22.01448709789836
vit,dp_kfm_a,pink,0.5,42,1,blocks.6.mlp.fc1,True,0.13727009054607686,4.071613246199397,mlp_fc1,148224.0,95705.72885500276,148224,1.0,5526346,1.5487474132772563,79679648,363.93366741997454,0.6549773227628829,101810.2648567075,132447.71428175262,0.001,132.4477142817526
vit,dp_kfm_a,pink,0.5,42,1,blocks.6.mlp.fc2,True,0.10025464659780577,3.651300849771205,mlp_fc2,147648.0,16477.269978467935,147648,1.0,5526346,8.960707701757787,79679648,136.01851249632378,0.7229540667459169,87615.70298329886,18501.03574171259,0.0010033278511213902,18.562604434252528
vit,dp_kfm_a,pink,0.5,42,1,blocks.7.attn.q_proj,True,0.16329605700408437,3.9595461603797273,attention_qkv,37056.0,21422.746060337922,37056,1.0,5526346,1.7297502334962318,79679648,291.5991512308283,0.6732266272527127,25725.63904347412,85030.06499853947,0.0010000046789252668,85.03046284785903
vit,dp_kfm_a,pink,0.5,42,1,blocks.7.attn.k_proj,True,0.16329605700408437,3.9595461603797273,attention_qkv,37056.0,21422.746060337922,37056,1.0,5526346,1.7297502334962318,79679648,291.5991512308283,0.6732266272527127,25725.63904347412,85030.06499853947,0.0010000046789252668,85.03046284785903
vit,dp_kfm_a,pink,0.5,42,1,blocks.7.attn.v_proj,True,0.16329605700408437,3.9595461603797273,attention_qkv,37056.0,21422.746060337922,37056,1.0,5526346,1.7297502334962318,79679648,291.5991512308283,0.6732266272527127,25725.63904347412,85030.06499853947,0.0010000046789252668,85.03046284785903
vit,dp_kfm_a,pink,0.5,42,1,blocks.7.attn.out_proj,True,0.09858226395399361,4.509750689347321,attention_out,37056.0,3909.322907007647,37056,1.0,5526346,9.478879305051871,79679648,127.43226801711661,0.6478577770949202,15294.654947983434,16238.982931986242,0.0011864435349113614,19.26663631319102
vit,dp_kfm_a,pink,0.5,42,1,blocks.7.mlp.fc1,True,0.15540215586619216,4.020683547920182,mlp_fc1,148224.0,111941.18736073757,148224,1.0,5526346,1.3241238858967859,79679648,459.34245533040803,0.6922502664185063,97955.77969497831,210995.49126896792,0.001,210.99549126896792
vit,dp_kfm_a,pink,0.5,42,1,blocks.7.mlp.fc2,True,0.998581504800731,0.15563722430145224,mlp_fc2,147648.0,24298.726394332727,147648,1.0,5526346,6.076367855824593,79679648,794.6130863593548,0.8189310950994035,40255.58630644142,631409.9570135395,0.0010077431650465836,636.2990685227516
vit,dp_kfm_a,pink,0.5,42,1,blocks.8.attn.q_proj,True,0.29995861146002356,3.4067457186357095,attention_qkv,37056.0,22975.567785314524,37056,1.0,5526346,1.61284371059963,79679648,372.3485426926509,0.6907691462884988,24202.49833709698,138643.43724534087,0.0010000593246395845,138.6516622172862
vit,dp_kfm_a,pink,0.5,42,1,blocks.8.attn.k_proj,True,0.29995861146002356,3.4067457186357095,attention_qkv,37056.0,22975.567785314524,37056,1.0,5526346,1.61284371059963,79679648,372.3485426926509,0.6907691462884988,24202.49833709698,138643.43724534087,0.0010000593246395845,138.6516622172862
vit,dp_kfm_a,pink,0.5,42,1,blocks.8.attn.v_proj,True,0.29995861146002356,3.4067457186357095,attention_qkv,37056.0,22975.567785314524,37056,1.0,5526346,1.61284371059963,79679648,372.3485426926509,0.6907691462884988,24202.49833709698,138643.43724534087,0.0010000593246395845,138.6516622172862
vit,dp_kfm_a,pink,0.5,42,1,blocks.8.attn.out_proj,True,0.24995600739235924,1.4483544418616243,attention_out,37056.0,2186.6346965263037,37056,1.0,5526346,16.9465892308703,79679648,71.38312870281983,0.5034925369069586,17305.04108914814,5095.55106340334,0.001024632245906915,5.221065930228333
vit,dp_kfm_a,pink,0.5,42,1,blocks.8.mlp.fc1,True,0.2404947275668351,3.3779677045983925,mlp_fc1,148224.0,131765.82361786446,148224,1.0,5526346,1.1249047433564114,79679648,529.7817934405344,0.7128276567478417,96559.76380775103,280668.7486610691,0.001,280.6687486610691
vit,dp_kfm_a,pink,0.5,42,1,blocks.8.mlp.fc2,True,0.11895514113759215,3.2658339932484397,mlp_fc2,147648.0,21341.717410481808,147648,1.0,5526346,6.918281090512608,79679648,141.71505130653517,0.8211283030571351,86450.95846344955,20083.1557668139,0.0010009674646328454,20.102585509734215
vit,dp_kfm_a,pink,0.5,42,1,blocks.9.attn.q_proj,True,0.2604439110064746,3.619839984250382,attention_qkv,37056.0,26007.99536091608,37056,1.0,5526346,1.4247926257202614,79679648,373.58279477922434,0.6624966967740687,25389.447074298492,139564.10455505605,0.001,139.56410455505605
vit,dp_kfm_a,pink,0.5,42,1,blocks.9.attn.k_proj,True,0.2604439110064746,3.619839984250382,attention_qkv,37056.0,26007.99536091608,37056,1.0,5526346,1.4247926257202614,79679648,373.58279477922434,0.6624966967740687,25389.447074298492,139564.10455505605,0.001,139.56410455505605
vit,dp_kfm_a,pink,0.5,42,1,blocks.9.attn.v_proj,True,0.2604439110064746,3.619839984250382,attention_qkv,37056.0,26007.99536091608,37056,1.0,5526346,1.4247926257202614,79679648,373.58279477922434,0.6624966967740687,25389.447074298492,139564.10455505605,0.001,139.56410455505605
vit,dp_kfm_a,pink,0.5,42,1,blocks.9.attn.out_proj,True,0.3917987070551383,1.2324320075525947,attention_out,37056.0,1985.0692060396655,37056,1.0,5526346,18.667359247352884,79679648,56.635375606398405,0.4615206111421585,19186.83586827827,3207.565770077828,0.0010209186549181774,3.274663731549444
vit,dp_kfm_a,pink,0.5,42,1,blocks.9.mlp.fc1,True,0.24250496336023913,3.349540734600931,mlp_fc1,148224.0,145438.7617879851,148224,1.0,5526346,1.0191505907900613,79679648,532.9432870368283,0.6771573072119077,100795.03325320643,284028.54719761916,0.001,284.02854719761916
vit,dp_kfm_a,pink,0.5,42,1,blocks.9.mlp.fc2,True,0.12760597757906111,4.12959558397756,mlp_fc2,147648.0,23214.197428514555,147648,1.0,5526346,6.36024572698087,79679648,145.51033538358914,0.8319670953202786,88715.08216766233,21173.257703444593,0.0010064686528574935,21.310220157390425
vit,dp_kfm_a,pink,0.5,42,1,blocks.10.attn.q_proj,True,0.2531010967175296,3.0870658864225646,attention_qkv,37056.0,29210.769173805515,37056,1.0,5526346,1.2685732367920535,79679648,354.0180383564983,0.6377960517859614,26879.644784582506,125328.77148178311,0.001,125.32877148178312
vit,dp_kfm_a,pink,0.5,42,1,blocks.10.attn.k_proj,True,0.2531010967175296,3.0870658864225646,attention_qkv,37056.0,29210.769173805515,37056,1.0,5526346,1.2685732367920535,79679648,354.0180383564983,0.6377960517859614,26879.644784582506,125328.77148178311,0.001,125.32877148178312
vit,dp_kfm_a,pink,0.5,42,1,blocks.10.attn.v_proj,True,0.2531010967175296,3.0870658864225646,attention_qkv,37056.0,29210.769173805515,37056,1.0,5526346,1.2685732367920535,79679648,354.0180383564983,0.6377960517859614,26879.644784582506,125328.77148178311,0.001,125.32877148178312
vit,dp_kfm_a,pink,0.5,42,1,blocks.10.attn.out_proj,True,0.37076967401987454,2.050561253646849,attention_out,37056.0,2435.991426437176,37056,1.0,5526346,15.211876198676626,79679648,75.71700924061611,0.5541296753907704,17374.495312526225,5733.0654883435445,0.0010142575709038253,5.814805076039876
vit,dp_kfm_a,pink,0.5,42,1,blocks.10.mlp.fc1,True,0.2990270676149086,2.695934457813629,mlp_fc1,148224.0,147920.1377285876,148224,1.0,5526346,1.0020542319394667,79679648,476.7288254357332,0.6497513775882763,106098.40913932788,227270.3730013338,0.0010000535004498743,227.28253206853248
vit,dp_kfm_a,pink,0.5,42,1,blocks.10.mlp.fc2,True,0.300434291083462,3.977497475627046,mlp_fc2,147648.0,22254.088633644114,147648,1.0,5526346,6.6346459938504605,79679648,121.0193547556595,0.7936946239154637,93927.80324126445,14645.684225476169,0.0010063632057665866,14.738877727795325
vit,dp_kfm_a,pink,0.5,42,1,blocks.11.attn.q_proj,True,0.3644568428462474,2.784838827888831,attention_qkv,37056.0,30476.384356538107,37056,1.0,5526346,1.215892264859508,79679648,372.7390759091896,0.6257836054825039,27233.46903142762,138934.4187096366,0.0010000771165820923,138.94513285714248
vit,dp_kfm_a,pink,0.5,42,1,blocks.11.attn.k_proj,True,0.3644568428462474,2.784838827888831,attention_qkv,37056.0,30476.384356538107,37056,1.0,5526346,1.215892264859508,79679648,372.7390759091896,0.6257836054825039,27233.46903142762,138934.4187096366,0.0010000771165820923,138.94513285714248
vit,dp_kfm_a,pink,0.5,42,1,blocks.11.attn.v_proj,True,0.3644568428462474,2.784838827888831,attention_qkv,37056.0,30476.384356538107,37056,1.0,5526346,1.215892264859508,79679648,372.7390759091896,0.6257836054825039,27233.46903142762,138934.4187096366,0.0010000771165820923,138.94513285714248
vit,dp_kfm_a,pink,0.5,42,1,blocks.11.attn.out_proj,True,0.6801204466225397,1.2942010208110768,attention_out,37056.0,2148.607520823595,37056,1.0,5526346,17.246518799206218,79679648,76.53695385973477,0.4654309986543091,17175.494328522804,5857.905306127168,0.0010160423094956728,5.951879636044404
vit,dp_kfm_a,pink,0.5,42,1,blocks.11.mlp.fc1,True,0.5142852613469918,1.7317356690908488,mlp_fc1,148224.0,123518.7613881253,148224,1.0,5526346,1.200012033267116,79679648,437.87370526482096,0.6359432837356667,105096.86688285586,191733.3817623433,0.001,191.73338176234333
vit,dp_kfm_a,pink,0.5,42,1,blocks.11.mlp.fc2,True,0.8415028137170562,0.6481983922810607,mlp_fc2,147648.0,16651.004317323746,147648,1.0,5526346,8.867212883152439,79679648,182.8677914002345,0.7658977896570208,81678.26772027789,33440.62913159968,0.0010000368807511263,33.44186244712019
vit,dp_kfm_a,pink,0.5,42,1,head,True,0.012687905704597671,2.473683721071092,patch_head,1929.9999999999998,1432.066448116038,1930,0.9999999999999999,5526346,1.3477028265965039,79679648,1618.4002019714655,0.9018590836663732,426.4547096366244,2619219.21374128,0.0010002885198136127,2619.97491038064
vit,dp_kfm_a,pink,0.5,42,1,identity,True,,,identity,47616.0,47616.0,47616,1.0,5526346,1.0,79679648,,,,,,
vit,dp_kfm_a,pink,0.5,42,2,patch_embed,True,0.622141685281719,0.8482525697112409,patch_head,147648.0,47464.12357015304,147648,1.0,5526346,3.110728459607454,79679648,38.677823553327315,0.5239439094172266,108904.9286622593,1495.9740348223213,0.017635886213732466,26.382827856824708
vit,dp_kfm_a,pink,0.5,42,2,blocks.0.attn.q_proj,True,0.335301400094359,1.6340617845103662,attention_qkv,37056.0,22368.493966498478,37056,1.0,5526346,1.6566157764353358,79679648,104.95802919878733,1.3442708673852513,24045.586319136553,11016.187893293492,0.001,11.016187893293493
vit,dp_kfm_a,pink,0.5,42,2,blocks.0.attn.k_proj,True,0.335301400094359,1.6340617845103662,attention_qkv,37056.0,22368.493966498478,37056,1.0,5526346,1.6566157764353358,79679648,104.95802919878733,1.3442708673852513,24045.586319136553,11016.187893293492,0.001,11.016187893293493
vit,dp_kfm_a,pink,0.5,42,2,blocks.0.attn.v_proj,True,0.335301400094359,1.6340617845103662,attention_qkv,37056.0,22368.493966498478,37056,1.0,5526346,1.6566157764353358,79679648,104.95802919878733,1.3442708673852513,24045.586319136553,11016.187893293492,0.001,11.016187893293493
vit,dp_kfm_a,pink,0.5,42,2,blocks.0.attn.out_proj,True,0.11249690051915101,4.020223974611307,attention_out,37056.0,11157.381672602605,37056,1.0,5526346,3.321209320193149,79679648,90.98985373387796,1.1644537705295952,19234.121485733285,8279.153482512505,0.0010024807955978233,8.299692370025626
vit,dp_kfm_a,pink,0.5,42,2,blocks.0.mlp.fc1,True,0.36249195614824314,1.8432660648560921,mlp_fc1,148224.0,163331.72023399448,148224,1.0,5526346,0.9075028401565192,79679648,203.46343986573723,1.4742470469661455,98036.76903848442,41397.37136199847,0.001,41.397371361998474
vit,dp_kfm_a,pink,0.5,42,2,blocks.0.mlp.fc2,True,0.12475299008534321,7.547205864567742,mlp_fc2,147648.0,73570.6156508157,147648,1.0,5526346,2.0068881943407115,79679648,340.43985716195084,1.0089736656218482,90471.32973583697,115899.29634444948,0.001060314831249134,122.88974284535831
