seed,beta,reference_beta,test_accuracy_difference,clip_fraction_difference,transformed_norm_p90_difference,transformed_norm_p99_difference,transformed_block_floored_condition_number_difference
7,0.0,0.5,-0.022399999999999975,0.043703258547008544,112.96564102172852,-3158.337158203125,49999789485452.09
7,0.25,0.5,0.007900000000000018,-0.02918002136752136,-26.981281280517578,-1642.7021484375,11000492313.548405
7,0.75,0.5,-0.02210000000000001,0.05844350961538461,417.49228286743164,958.94775390625,63782895638.61638
7,1.0,0.5,-0.03720000000000001,0.13117654914529914,1638.491641998291,1687.0283203125,331635628387.06195
42,0.0,0.5,-0.03070000000000006,0.05517160790598291,141.29326248168945,-3463.505615234375,24999655389895.574
42,0.25,0.5,0.007899999999999907,-0.02892962072649574,-47.360684394836426,-1874.188232421875,1504831347569.3047
42,0.75,0.5,-0.02190000000000003,0.06355168269230768,554.0000953674316,2489.197265625,-24806815633879.695
42,1.0,0.5,-0.03480000000000005,0.1415264423076923,2606.2952613830566,5440.59912109375,-24697170287566.65
