hessian_stage_norm_mean,final_preconditioned_norm_mean,train_loss,preclip_norm_mean,preclip_norm_p50,preclip_norm_p90,preclip_norm_p99,clip_fraction,update_norm,step,epoch,conv1/A_damped_condition,conv1/G_damped_condition,conv2/A_damped_condition,conv2/G_damped_condition,fc1/A_damped_condition,fc1/G_damped_condition,fc2/A_damped_condition,fc2/G_damped_condition
4.981182098388672,572.28515625,2.311952590942383,572.28515625,570.77734375,651.135009765625,728.451171875,1.0,0.9501084089279175,1,1,26.62263074000864,1.0007253586799632,6157.207355520859,1.0105609425924416,38310.37880076019,28.118829878247396,1548.4229311306992,110.19804680063496
4.976423263549805,576.142822265625,2.2980494499206543,576.142822265625,576.41015625,674.754150390625,722.5150756835938,1.0,0.9509028792381287,2,1,26.62263074000864,1.0007253586799632,6157.207355520859,1.0105609425924416,38310.37880076019,28.118829878247396,1548.4229311306992,110.19804680063496
4.913999080657959,565.011474609375,2.2829067707061768,565.011474609375,553.5357666015625,667.7852783203125,734.19873046875,1.0,0.952124297618866,3,1,26.62263074000864,1.0007253586799632,6157.207355520859,1.0105609425924416,38310.37880076019,28.118829878247396,1548.4229311306992,110.19804680063496
4.936988830566406,564.34765625,2.2737369537353516,564.3477172851562,569.4586181640625,657.9759521484375,734.6889038085938,1.0,0.9530583620071411,4,1,26.62263074000864,1.0007253586799632,6157.207355520859,1.0105609425924416,38310.37880076019,28.118829878247396,1548.4229311306992,110.19804680063496
4.903447151184082,588.4344482421875,2.264453649520874,588.4344482421875,591.36865234375,681.2000732421875,742.2177124023438,1.0,0.9504098892211914,5,1,26.62263074000864,1.0007253586799632,6157.207355520859,1.0105609425924416,38310.37880076019,28.118829878247396,1548.4229311306992,110.19804680063496
5.079144477844238,613.27685546875,2.2431609630584717,613.27685546875,612.2503051757812,703.653076171875,767.1399536132812,1.0,0.9481213092803955,6,1,26.62263074000864,1.0007253586799632,6157.207355520859,1.0105609425924416,38310.37880076019,28.118829878247396,1548.4229311306992,110.19804680063496
5.187777519226074,665.4503173828125,2.230609893798828,665.4503173828125,668.4528198242188,758.02001953125,826.9285888671875,1.0,0.9503508806228638,7,1,26.62263074000864,1.0007253586799632,6157.207355520859,1.0105609425924416,38310.37880076019,28.118829878247396,1548.4229311306992,110.19804680063496
5.292421340942383,694.8633422851562,2.233079195022583,694.8633422851562,693.6962890625,794.50634765625,868.4221801757812,1.0,0.9514268636703491,8,1,26.62263074000864,1.0007253586799632,6157.207355520859,1.0105609425924416,38310.37880076019,28.118829878247396,1548.4229311306992,110.19804680063496
5.361170291900635,744.94189453125,2.205479621887207,744.94189453125,749.44873046875,847.8642578125,918.1370239257812,1.0,0.9491210579872131,9,1,26.62263074000864,1.0007253586799632,6157.207355520859,1.0105609425924416,38310.37880076019,28.118829878247396,1548.4229311306992,110.19804680063496
5.491591453552246,783.800048828125,2.182656764984131,783.800048828125,782.151123046875,896.22412109375,972.2869873046875,1.0,0.948741614818573,10,1,26.62263074000864,1.0007253586799632,6157.207355520859,1.0105609425924416,38310.37880076019,28.118829878247396,1548.4229311306992,110.19804680063496
5.706118583679199,827.814453125,2.1754918098449707,827.8145141601562,835.3688354492188,935.185302734375,1002.2574462890625,1.0,0.9533179998397827,11,1,26.62263074000864,1.0007253586799632,6157.207355520859,1.0105609425924416,38310.37880076019,28.118829878247396,1548.4229311306992,110.19804680063496
5.746583938598633,858.136962890625,2.1497581005096436,858.136962890625,862.343017578125,973.8460693359375,1063.32470703125,1.0,0.9514672160148621,12,1,26.62263074000864,1.0007253586799632,6157.207355520859,1.0105609425924416,38310.37880076019,28.118829878247396,1548.4229311306992,110.19804680063496
5.841418266296387,885.3360595703125,2.1229352951049805,885.3360595703125,883.025390625,1024.1640625,1100.3433837890625,1.0,0.9489164352416992,13,1,26.62263074000864,1.0007253586799632,6157.207355520859,1.0105609425924416,38310.37880076019,28.118829878247396,1548.4229311306992,110.19804680063496
6.122872352600098,948.5400390625,2.093852996826172,948.5400390625,961.719482421875,1069.35498046875,1144.6612548828125,1.0,0.9536376595497131,14,1,26.62263074000864,1.0007253586799632,6157.207355520859,1.0105609425924416,38310.37880076019,28.118829878247396,1548.4229311306992,110.19804680063496
6.26295804977417,1004.24560546875,2.0654304027557373,1004.24560546875,1012.7025146484375,1159.062255859375,1238.38330078125,1.0,0.9512609839439392,15,1,26.62263074000864,1.0007253586799632,6157.207355520859,1.0105609425924416,38310.37880076019,28.118829878247396,1548.4229311306992,110.19804680063496
6.49680233001709,1061.939453125,2.0595881938934326,1061.939453125,1062.81494140625,1210.98876953125,1323.231689453125,1.0,0.9494442343711853,16,1,26.62263074000864,1.0007253586799632,6157.207355520859,1.0105609425924416,38310.37880076019,28.118829878247396,1548.4229311306992,110.19804680063496
6.642111778259277,1100.6571044921875,2.032200336456299,1100.6571044921875,1111.2054443359375,1257.1082763671875,1362.1484375,1.0,0.9513898491859436,17,1,26.62263074000864,1.0007253586799632,6157.207355520859,1.0105609425924416,38310.37880076019,28.118829878247396,1548.4229311306992,110.19804680063496
6.8084516525268555,1141.755615234375,1.9906810522079468,1141.7557373046875,1145.1170654296875,1320.739013671875,1419.509521484375,1.0,0.9555762410163879,18,1,26.62263074000864,1.0007253586799632,6157.207355520859,1.0105609425924416,38310.37880076019,28.118829878247396,1548.4229311306992,110.19804680063496
7.0603814125061035,1207.736572265625,1.9610095024108887,1207.736572265625,1196.788818359375,1400.2423095703125,1504.6641845703125,1.0,0.9526574015617371,19,1,26.62263074000864,1.0007253586799632,6157.207355520859,1.0105609425924416,38310.37880076019,28.118829878247396,1548.4229311306992,110.19804680063496
7.338484764099121,1291.900634765625,1.9281115531921387,1291.900634765625,1282.138671875,1528.8681640625,1669.2264404296875,1.0,0.9514526128768921,20,1,26.62263074000864,1.0007253586799632,6157.207355520859,1.0105609425924416,38310.37880076019,28.118829878247396,1548.4229311306992,110.19804680063496
7.518082618713379,1341.8046875,1.9002065658569336,1341.8046875,1329.658203125,1554.3182373046875,1719.2476806640625,1.0,0.9533225893974304,21,1,26.62263074000864,1.0007253586799632,6157.207355520859,1.0105609425924416,38310.37880076019,28.118829878247396,1548.4229311306992,110.19804680063496
7.802324295043945,1425.8739013671875,1.8505843877792358,1425.873779296875,1412.271484375,1673.014404296875,1857.2076416015625,1.0,0.9519839286804199,22,1,26.62263074000864,1.0007253586799632,6157.207355520859,1.0105609425924416,38310.37880076019,28.118829878247396,1548.4229311306992,110.19804680063496
8.21197509765625,1499.7677001953125,1.8690423965454102,1499.7677001953125,1513.02685546875,1755.6029052734375,1904.2232666015625,1.0,0.9509485363960266,23,1,26.62263074000864,1.0007253586799632,6157.207355520859,1.0105609425924416,38310.37880076019,28.118829878247396,1548.4229311306992,110.19804680063496
8.267505645751953,1517.7613525390625,1.8198494911193848,1517.7613525390625,1544.62548828125,1774.9287109375,2029.5540771484375,1.0,0.9512795209884644,24,1,26.62263074000864,1.0007253586799632,6157.207355520859,1.0105609425924416,38310.37880076019,28.118829878247396,1548.4229311306992,110.19804680063496
8.368646621704102,1553.8251953125,1.741838812828064,1553.8251953125,1572.722412109375,1787.157470703125,1962.068603515625,1.0,0.9490460753440857,25,1,26.62263074000864,1.0007253586799632,6157.207355520859,1.0105609425924416,38310.37880076019,28.118829878247396,1548.4229311306992,110.19804680063496
8.58868408203125,1627.343017578125,1.6976441144943237,1627.343017578125,1620.207275390625,1945.2491455078125,2222.280517578125,1.0,0.9507781267166138,26,1,26.62263074000864,1.0007253586799632,6157.207355520859,1.0105609425924416,38310.37880076019,28.118829878247396,1548.4229311306992,110.19804680063496
9.061788558959961,1724.1593017578125,1.7565678358078003,1724.1593017578125,1732.836669921875,2092.776611328125,2390.5810546875,1.0,0.9513697624206543,27,1,26.62263074000864,1.0007253586799632,6157.207355520859,1.0105609425924416,38310.37880076019,28.118829878247396,1548.4229311306992,110.19804680063496
9.278306007385254,1791.075927734375,1.6479814052581787,1791.075927734375,1818.0,2139.91845703125,2361.384033203125,1.0,0.9510021209716797,28,1,26.62263074000864,1.0007253586799632,6157.207355520859,1.0105609425924416,38310.37880076019,28.118829878247396,1548.4229311306992,110.19804680063496
9.517539978027344,1839.9443359375,1.631361722946167,1839.9443359375,1880.16943359375,2285.38330078125,2565.32421875,1.0,0.9511641263961792,29,1,26.62263074000864,1.0007253586799632,6157.207355520859,1.0105609425924416,38310.37880076019,28.118829878247396,1548.4229311306992,110.19804680063496
9.769039154052734,1899.5634765625,1.613639235496521,1899.5634765625,1941.69921875,2383.735107421875,2707.111083984375,1.0,0.9510801434516907,30,1,26.62263074000864,1.0007253586799632,6157.207355520859,1.0105609425924416,38310.37880076019,28.118829878247396,1548.4229311306992,110.19804680063496
9.719488143920898,1906.3526611328125,1.5349879264831543,1906.3526611328125,1946.867431640625,2417.869140625,2704.5087890625,1.0,0.9536063075065613,31,1,26.62263074000864,1.0007253586799632,6157.207355520859,1.0105609425924416,38310.37880076019,28.118829878247396,1548.4229311306992,110.19804680063496
9.927431106567383,1941.844482421875,1.5112884044647217,1941.844482421875,1984.58837890625,2491.71142578125,2882.45458984375,1.0,0.9510924220085144,32,1,26.62263074000864,1.0007253586799632,6157.207355520859,1.0105609425924416,38310.37880076019,28.118829878247396,1548.4229311306992,110.19804680063496
10.344837188720703,2044.388916015625,1.5151371955871582,2044.3890380859375,2089.1923828125,2586.3564453125,3200.50634765625,1.0,0.9505322575569153,33,1,26.62263074000864,1.0007253586799632,6157.207355520859,1.0105609425924416,38310.37880076019,28.118829878247396,1548.4229311306992,110.19804680063496
10.077177047729492,1999.97509765625,1.3926923274993896,1999.97509765625,2073.22314453125,2712.3935546875,3235.234130859375,1.0,0.950783371925354,34,1,26.62263074000864,1.0007253586799632,6157.207355520859,1.0105609425924416,38310.37880076019,28.118829878247396,1548.4229311306992,110.19804680063496
10.398168563842773,2080.497802734375,1.3743269443511963,2080.497802734375,2229.68994140625,2850.451416015625,3443.724365234375,1.0,0.9547514915466309,35,1,26.62263074000864,1.0007253586799632,6157.207355520859,1.0105609425924416,38310.37880076019,28.118829878247396,1548.4229311306992,110.19804680063496
10.960850715637207,2209.7099609375,1.3700830936431885,2209.7099609375,2313.23388671875,2895.19775390625,3463.822265625,1.0,0.9507729411125183,36,1,26.62263074000864,1.0007253586799632,6157.207355520859,1.0105609425924416,38310.37880076019,28.118829878247396,1548.4229311306992,110.19804680063496
