task,method,source,beta,seed,epoch,layer,research_only,cosA,relative_error_A,group,trace_S,d_total,tau,operator_state_bytes,condition_S,log_eigenvalue_spread_S,effective_rank_S,A_condition_raw,A_eigenvalue_min,A_eigenvalue_max
mnist,dp_kfm_a,public,0.75,42,1,conv1,True,0.9660282295184386,0.9784331189526183,conv1,3393.2512831122735,206922,20.9720299655635,19996224,88.71926544956875,1.2445203833126606,62.415800087805835,395.691981769996,0.029905743251455643,11.833462813473167
mnist,dp_kfm_a,public,0.75,42,1,conv2,True,0.9336224782831184,0.8054845076380771,conv2,22540.497802069895,206922,20.9720299655635,19996224,2154.9521394782028,1.3189001321255727,370.32630493006656,27834.50520087131,0.0015100995273601104,42.0328731481383
mnist,dp_kfm_a,public,0.75,42,1,fc1,True,0.8361055847818185,0.5683062079376703,fc1,180238.98063972182,206922,20.9720299655635,19996224,5226.692635423622,0.8207900115628518,6178.9441887817175,90705.98599344745,0.001,90.70598599344746
mnist,dp_kfm_a,public,0.75,42,1,fc2,True,0.9332410043666731,0.3713046355254961,fc2,749.270275096026,206922,20.9720299655635,19996224,352.32183303163526,0.7675888578160301,138.13093001378445,2488.395510222416,0.001,2.488395510222416
mnist,dp_kfm_a,public,0.75,42,2,conv1,True,0.9661403163949288,0.9965325945176372,conv1,85.7471499618854,206922,0.5257776498973845,19996224,88.44032017023243,1.2420474328041753,62.540308757180526,394.03404002678036,0.03033189995576493,11.951801081258177
mnist,dp_kfm_a,public,0.75,42,2,conv2,True,0.9801521925711437,1.0454747916418274,conv2,1458.2915381032192,206922,0.5257776498973845,19996224,6526.021058650989,1.4697123150081783,188.09941447422526,121954.53683575717,0.0016979835782569945,207.0768008410534
mnist,dp_kfm_a,public,0.75,42,2,fc1,True,0.8714602465281801,0.8862877666736743,fc1,192851.10341773188,206922,0.5257776498973845,19996224,335020.8268832433,1.6434946363929976,731.8087306309097,23268179.65031166,0.001,23268.17965031166
mnist,dp_kfm_a,public,0.75,42,2,fc2,True,0.9884519362549996,0.7627198816270593,fc2,12526.857894203042,206922,0.5257776498973845,19996224,398137.5800337918,2.4388535502926825,14.435898344233188,29289428.41737659,0.001,29289.42841737659
mnist,dp_kfm_a,public,0.75,42,3,conv1,True,0.9665223723415756,0.9633589764940979,conv1,684.9599400926895,206922,4.239058954685513,19996224,85.82528717944152,1.2354945088098273,62.96567576088095,378.5765307387435,0.031014027277385652,11.741182850909418
mnist,dp_kfm_a,public,0.75,42,3,conv2,True,0.9782256102774031,1.0030103289908812,conv2,8233.209207339749,206922,4.239058954685513,19996224,5254.7917027518515,1.4618203375082883,207.67379625005955,91356.75689233023,0.0013540942047084023,123.70565506885876
mnist,dp_kfm_a,public,0.75,42,3,fc1,True,0.8577382882255425,0.6798520567098495,fc1,158661.62459253776,206922,4.239058954685513,19996224,28720.575211602416,1.233303323589452,1900.900084156285,879543.8809338217,0.001,879.5438809338217
mnist,dp_kfm_a,public,0.75,42,3,fc2,True,0.9928163009109158,0.12079877535897642,fc2,39342.206260029816,206922,4.239058954685513,19996224,156596.99708352145,2.072437561678039,13.673953603208966,8440689.14528861,0.001,8440.68914528861
mnist,dp_kfm_a,public,0.75,42,4,conv1,True,0.9659774451333032,0.9922542403752851,conv1,137.5005957501876,206922,0.8433960690375946,19996224,87.6874188032618,1.2398391823179782,62.690105958961695,389.56779598597933,0.030600689356173133,11.921043108135985
mnist,dp_kfm_a,public,0.75,42,4,conv2,True,0.9817003054049189,1.08619659856945,conv2,2545.8391984394043,206922,0.8433960690375946,19996224,10818.422887233268,1.658797108160085,157.14410576420917,239268.35939505824,0.0010161750717778185,243.1385422824342
mnist,dp_kfm_a,public,0.75,42,4,fc1,True,0.8452580291379707,0.9802317798545805,fc1,199420.3666651981,206922,0.8433960690375946,19996224,209729.12463346604,1.4296531215372936,725.563144272031,12460773.223382914,0.001,12460.773223382914
mnist,dp_kfm_a,public,0.75,42,4,fc2,True,0.9308712943170233,0.9575286078837474,fc2,4818.293540612319,206922,0.8433960690375946,19996224,84641.77512143106,2.2576557922977534,24.299991335111933,3716319.269108053,0.001,3716.319269108053
mnist,dp_kfm_a,public,0.75,42,5,conv1,True,0.9663790212973998,0.9715354833250512,conv1,396.51271824310777,206922,2.4484035504272343,19996224,87.20659096460035,1.2394712631011766,62.82782498263241,386.72217842496497,0.03049287652583704,11.792271636515178
mnist,dp_kfm_a,public,0.75,42,5,conv2,True,0.9794798771299142,1.01555412982356,conv2,6640.43526913779,206922,2.4484035504272343,19996224,9305.6283200055,1.645220421733319,171.45934747230672,195731.59550909008,0.001036211454609832,202.81932129557748
mnist,dp_kfm_a,public,0.75,42,5,fc1,True,0.836134922838542,0.7746501563665453,fc1,196522.9670257977,206922,2.4484035504272343,19996224,67930.87415320252,1.1059330959227889,856.4856689073256,2771764.135287252,0.001,2771.764135287252
mnist,dp_kfm_a,public,0.75,42,5,fc2,True,0.9208744769268162,0.48178414591175117,fc2,3362.084986821408,206922,2.4484035504272343,19996224,18306.34950858664,1.800262586453215,35.68805601622698,482468.53978147876,0.001,482.4685397814788
