level,layer,group,noise_rms,noise_energy_share,expected_noise_energy,signal_norm,snr,task,method,source,beta,seed,epoch,research_only
layer,conv1,conv1,4.911434618318677,0.016398697495250674,3871.259113599106,0.7078859151990999,0.01137724606098189,mnist,dp_kfm_a,public,0.75,42,1,True
layer,conv2,conv2,2.3514786461793817,0.10893234069876478,25715.781196519427,1.3927693940133492,0.008685190600538436,mnist,dp_kfm_a,public,0.75,42,1,True
layer,fc1,fc1,1.0131535604179849,0.8710479341960792,205629.27358193195,9.566393487281776,0.021096274596879953,mnist,dp_kfm_a,public,0.75,42,1,True
layer,fc2,fc2,0.8108483058561267,0.003621027609901455,854.8200940644625,21.513857884181537,0.7358358352995664,mnist,dp_kfm_a,public,0.75,42,1,True
group,conv1,conv1,4.911434618318677,0.016398697495250674,3871.259113599106,0.7078859151990999,0.011377246060981892,mnist,dp_kfm_a,public,0.75,42,1,True
group,conv2,conv2,2.3514786461793817,0.10893234069876478,25715.781196519427,1.3927693940133492,0.008685190600538436,mnist,dp_kfm_a,public,0.75,42,1,True
group,fc1,fc1,1.0131535604179849,0.8710479341960792,205629.27358193195,9.566393487281776,0.021096274596879953,mnist,dp_kfm_a,public,0.75,42,1,True
group,fc2,fc2,0.8108483058561267,0.003621027609901455,854.8200940644625,21.513857884181537,0.7358358352995664,mnist,dp_kfm_a,public,0.75,42,1,True
layer,conv1,conv1,0.7749956244572588,0.00041439358773781993,97.82636417384226,1.9996104074902594,0.20217033563574469,mnist,dp_kfm_a,public,0.75,42,2,True
layer,conv2,conv2,0.5947476542060602,0.007047542253135087,1663.7212915126595,2.4622223823040508,0.06036524777590606,mnist,dp_kfm_a,public,0.75,42,2,True
layer,fc1,fc1,1.043125985728556,0.9319990306382727,220018.06803673564,3.44449240194246,0.0073433809354094305,mnist,dp_kfm_a,public,0.75,42,2,True
layer,fc2,fc2,3.263145383885518,0.06053903352085802,14291.518293692408,16.563327836861813,0.13855060072522643,mnist,dp_kfm_a,public,0.75,42,2,True
group,conv1,conv1,0.7749956244572588,0.00041439358773781993,97.82636417384226,1.9996104074902594,0.20217033563574466,mnist,dp_kfm_a,public,0.75,42,2,True
group,conv2,conv2,0.5947476542060602,0.007047542253135087,1663.7212915126595,2.4622223823040508,0.06036524777590606,mnist,dp_kfm_a,public,0.75,42,2,True
group,fc1,fc1,1.043125985728556,0.9319990306382727,220018.06803673564,3.44449240194246,0.0073433809354094305,mnist,dp_kfm_a,public,0.75,42,2,True
group,fc2,fc2,3.263145383885518,0.06053903352085802,14291.518293692408,16.563327836861813,0.13855060072522643,mnist,dp_kfm_a,public,0.75,42,2,True
layer,conv1,conv1,2.2032149319379535,0.003310232551844141,781.4503522715922,5.372611563436402,0.19219175246582662,mnist,dp_kfm_a,public,0.75,42,3,True
layer,conv2,conv2,1.4210256387246756,0.03978895046123539,9393.02265550124,12.443884945341773,0.1283965345245249,mnist,dp_kfm_a,public,0.75,42,3,True
layer,fc1,fc1,0.9496606960528342,0.7667702061285775,181012.3120675409,11.554462611426018,0.027157869292403748,mnist,dp_kfm_a,public,0.75,42,3,True
layer,fc2,fc2,5.860617539664772,0.19013061085834176,44884.34891080167,8.025506241607753,0.03788130849529467,mnist,dp_kfm_a,public,0.75,42,3,True
group,conv1,conv1,2.2032149319379535,0.003310232551844141,781.4503522715922,5.372611563436402,0.19219175246582665,mnist,dp_kfm_a,public,0.75,42,3,True
group,conv2,conv2,1.4210256387246756,0.03978895046123539,9393.02265550124,12.443884945341773,0.12839653452452487,mnist,dp_kfm_a,public,0.75,42,3,True
