method,seed,epoch,layer,mean,median,p90,p99
M0_original,42,1,conv1,0.00021453846420627087,0.000198929468751885,0.00031688931630924344,0.000491523533128202
M0_original,42,1,conv2,0.018016500398516655,0.0172879695892334,0.02413458377122879,0.035840924829244614
M0_original,42,1,fc1,0.9784442782402039,0.979272723197937,0.9844782948493958,0.987461507320404
M0_original,42,1,fc2,0.003324673278257251,0.0032412083819508553,0.004293961450457573,0.005118038970977068
