method,seed,epoch,train_loss,test_loss,test_accuracy,epsilon,accountant_steps,noise_multiplier,clip_fraction,mean_clip_factor,mean_clipping_severity,mean_transformed_norm,transformed_norm_p50,transformed_norm_p90,transformed_norm_p99,transformed_norm_max,samples,batches,algorithm_epoch_seconds,wall_epoch_seconds,private_samples_per_second,seconds_per_batch,exact_forward_backward_seconds,per_sample_precondition_clip_seconds,ghost_first_pass_seconds,ghost_second_pass_seconds,aggregate_transform_seconds,noise_step_seconds,activation_forward_seconds,curvature_backward_seconds,factor_accumulation_seconds,matrix_function_seconds,builder_forward_calls,builder_vjp_calls,builder_reverse_vectors,builder_samples,operator_state_bytes,stored_scalar_count,preconditioner_build_seconds,synthetic_generation_seconds,build_allocated_at_phase_start_bytes,build_reserved_at_phase_start_bytes,build_peak_cuda_allocated_bytes,build_peak_cuda_reserved_bytes,build_incremental_peak_bytes,grad_sample_bytes,private_train_seconds,train_allocated_at_phase_start_bytes,train_reserved_at_phase_start_bytes,train_peak_cuda_allocated_bytes,train_peak_cuda_reserved_bytes,train_incremental_peak_bytes,diagnostic_postprocess_seconds,evaluation_seconds,total_peak_cuda_allocated_bytes,total_peak_cuda_reserved_bytes
M0_original,2024,1,0.7944395277235243,0.4275696182012558,0.9186,0.7861127240333559,234,1.068115234375,0.7596153616905212,0.2731783986091614,0.7268216609954834,3177.411865234375,610.2425537109375,9986.05859375,31895.294921875,53278.04296875,59904,234,8.390551035292447,9.515352396294475,7305.965468740625,0.035039859015940346,0.8930271368026732,2.4668756875991824,0.0,0.0,0.0,0.02275427187234169,0.006357760071754455,0.008921024084091187,0.041928928360342975,0.12678656005859376,10,10,2560,2560,10069164,2517291,0.1912240255624056,0.005949440002441406,9349120,1287651328,167334912,1293942784,157985792,211888128,8.199327009730041,19419648,1293942784,851975680,1293942784,832556032,0.026231674477458,1.0850756773725152,851975680,1293942784
M0_original,2024,2,0.4730851915147569,0.45246880930662153,0.9399,0.8385078418579571,468,1.068115234375,0.24280515313148499,0.7849560379981995,0.21504390239715576,320.413330078125,0.0007560894009657204,502.055419921875,5430.2548828125,8501.5908203125,59904,234,7.611180546693504,8.740485290065408,8045.640224066923,0.031818474710592605,0.8448803520202639,2.453951426506042,0.0,0.0,0.0,0.015165695920586655,0.002716128051280975,0.0036300799548625953,0.029913088731467728,0.1257850875854492,10,10,2560,2560,10069164,2517291,0.16565746441483498,0.0034259839057922364,9349120,1293942784,167334912,1293942784,157985792,211888128,7.445523082278669,19419648,1293942784,851975680,1293942784,832556032,0.027185958810150623,1.089233593083918,851975680,1293942784
M0_original,2024,3,0.45895398783887553,0.4348509265959263,0.9452,0.8909029596825585,702,1.068115234375,0.17474626004695892,0.8442886471748352,0.1557113379240036,226.0364532470703,1.3329273315321188e-05,84.689697265625,4096.44287109375,6032.1875,59904,234,7.670911469496787,8.799647719599307,7980.835182148297,0.03207684335752557,0.8509039690494534,2.4570083513259897,0.0,0.0,0.0,0.01527987197786576,0.0027079680263996124,0.003635616004467011,0.02983526413887739,0.12512665557861327,10,10,2560,2560,10069164,2517291,0.16493012383580208,0.0034456961154937745,9349120,1293942784,167334912,1293942784,157985792,211888128,7.5059813456609845,19419648,1293942784,851975680,1293942784,832556032,0.025708324275910854,1.0899379709735513,851975680,1293942784
M0_original,2024,4,0.43368302043686563,0.37431662904806434,0.948,0.9432980775071597,936,1.068115234375,0.1584201455116272,0.8584087491035461,0.14159122109413147,211.86474609375,4.244017873133998e-06,48.13599395751953,4000.022705078125,5661.25439453125,59904,234,10.207890841178596,11.330769205465913,5965.297211521648,0.04291487765363139,1.0019775321483604,2.520379016876221,0.0,0.0,0.0,0.016067072220146673,0.002756704032421112,0.0038451200425624857,0.0299673599600792,0.12513791656494141,10,10,2560,2560,10069164,2517291,0.16580947022885084,0.0038952319622039796,9349120,1293942784,167334912,1293942784,157985792,211888128,10.042081370949745,19419648,1293942784,851975680,1293942784,832556032,0.02589601743966341,1.084008514881134,851975680,1293942784
M0_original,2024,5,0.408528319790832,0.400746972888679,0.9478,0.995693195331761,1170,1.068115234375,0.15438033640384674,0.8620707392692566,0.13792935013771057,209.513916015625,6.739570380887017e-06,37.154972076416016,4103.21826171875,5830.09375,59904,234,7.597651460207999,8.721865153871477,8060.658085045442,0.031759193517331384,0.8444646723270418,2.461640389442443,0.0,0.0,0.0,0.015164447918534345,0.0027180800437927245,0.004078592002391816,0.029884416274726388,0.1256632308959961,10,10,2560,2560,10069164,2517291,0.16600017715245485,0.003448607921600342,9349120,1293942784,167334912,1293942784,157985792,211888128,7.431651283055544,19419648,1293942784,851975680,1293942784,832556032,0.025635715574026108,1.0856790821999311,851975680,1293942784
