estimator,label_seed,layer,kron_relative_error,A_relative_error,A_cosine,C_relative_error,C_cosine,C_relative_error_vs_KFLR
KFLR,-1,conv1,1.4972460420894524,0.78933135431504,0.8626952056098109,7.610451642897602,0.9431693677325937,0.0
KFLR,-1,conv2,7.183080997724512,0.38683869565885437,0.9272704783496827,8.75805386779653,0.9831177775960123,0.0
KFLR,-1,fc1,4.470470013726961,0.9724276960228769,0.35452756829149396,6.749870208731058,0.7174208798915528,0.0
KFLR,-1,fc2,2.1946393149581276,0.8393943971411445,0.6061154751652541,6.700275585576734,0.8720280896379339,0.0
KFAC-M-3,1,conv1,1.4676429691775954,0.78933135431504,0.8626952056098109,7.481051261789534,0.9421986662378582,0.015978986397385597
KFAC-M-3,1,conv2,7.091464678270855,0.38683869565885437,0.9272704783496827,8.647493267675937,0.9830404201021462,0.011400892399251461
KFAC-M-3,1,fc1,4.395325317004049,0.9724276960228769,0.35452756829149396,6.62509383447257,0.7205454415355987,0.041762761771678925
KFAC-M-3,1,fc2,2.171115693798368,0.8393943971411445,0.6061154751652541,6.633895726687504,0.8799486268655023,0.03439817205071449
KFAC-M-3,0,conv1,1.480181774892886,0.78933135431504,0.8626952056098109,7.536357906495386,0.9427115719174433,0.009401182644069195
KFAC-M-3,0,conv2,7.144580593234814,0.38683869565885437,0.9272704783496827,8.711588028330366,0.983052058156072,0.005423650145530701
KFAC-M-3,0,fc1,4.436054828687271,0.9724276960228769,0.35452756829149396,6.692957418344402,0.7184090910030441,0.03881170228123665
KFAC-M-3,0,fc2,2.1738818824348645,0.8393943971411445,0.6061154751652541,6.632690860835147,0.8710697874045464,0.027308505028486252
KFAC-U-3,0,conv1,4.087581137110085,0.78933135431504,0.8626952056098109,18.007251425607347,0.9473419779623682,1.2180311679840088
KFAC-U-3,0,conv2,16.01039156320777,0.38683869565885437,0.9272704783496827,19.40057573781692,0.9797836449890269,1.092870831489563
KFAC-U-3,0,fc1,9.887946273074325,0.9724276960228769,0.35452756829149396,15.574998632599318,0.6399447907719964,1.3411853313446045
KFAC-U-3,0,fc2,3.900998029835199,0.8393943971411445,0.6061154751652541,11.959776788752574,0.8596730007624569,0.8338639140129089
KFAC-U-9,2,conv1,4.082765410368033,0.78933135431504,0.8626952056098109,17.989202530592937,0.9476435841198253,1.2160285711288452
KFAC-U-9,2,conv2,15.90232239994515,0.38683869565885437,0.9272704783496827,19.2702991650108,0.9795959824047374,1.0795282125473022
KFAC-U-9,2,fc1,9.844081696428905,0.9724276960228769,0.35452756829149396,15.504685588539216,0.6388105224731032,1.329047679901123
KFAC-U-9,2,fc2,3.906967338792221,0.8393943971411445,0.6061154751652541,11.983977578982916,0.8659925098780623,0.8293498754501343
KFAC-U-3,1,conv1,3.998652069466018,0.78933135431504,0.8626952056098109,17.657401739158715,0.9473964281551395,1.1771013736724854
KFAC-U-3,1,conv2,15.711814689999049,0.38683869565885437,0.9272704783496827,19.040711532008967,0.9797967557447036,1.055914282798767
KFAC-U-3,1,fc1,9.677331734881491,0.9724276960228769,0.35452756829149396,15.233541572087622,0.6428719298906705,1.2920036315917969
KFAC-U-3,1,fc2,3.8679953224582926,0.8393943971411445,0.6061154751652541,11.870440257500864,0.8707089628930399,0.820220410823822
KFAC-M-3,2,conv1,1.464832340496969,0.78933135431504,0.8626952056098109,7.4718008947757095,0.9428250305848452,0.016672056168317795
KFAC-M-3,2,conv2,7.0566611161778585,0.38683869565885437,0.9272704783496827,8.605525358772377,0.983237264953539,0.015712449327111244
KFAC-M-3,2,fc1,4.408115247380154,0.9724276960228769,0.35452756829149396,6.646453359922434,0.719782971098381,0.04675064608454704
KFAC-M-3,2,fc2,2.1801476700751663,0.8393943971411445,0.6061154751652541,6.664209678215068,0.8811578720594454,0.03542429953813553
KFAC-M-9,1,conv1,1.4981847132391826,0.78933135431504,0.8626952056098109,7.614768367569937,0.9432529009216553,0.0019348959904164076
KFAC-M-9,1,conv2,7.181077303762303,0.38683869565885437,0.9272704783496827,8.755646047282697,0.983185126354578,0.0010182727128267288
KFAC-M-9,1,fc1,4.468784958523558,0.9724276960228769,0.35452756829149396,6.747247405808129,0.7171428693302075,0.02656206488609314
KFAC-M-9,1,fc2,2.1916526327101544,0.8393943971411445,0.6061154751652541,6.692815908649751,0.8738883569240907,0.025987664237618446
KFAC-U-3,2,conv1,4.099629607051613,0.78933135431504,0.8626952056098109,18.056293537840446,0.9478889330546932,1.2239381074905396
KFAC-U-3,2,conv2,15.981994671971055,0.38683869565885437,0.9272704783496827,19.36629464937388,0.9793588023916716,1.0893863439559937
KFAC-U-3,2,fc1,9.971650851135207,0.9724276960228769,0.35452756829149396,15.71371606879763,0.6321498370358098,1.3699748516082764
KFAC-U-3,2,fc2,3.9158742485346574,0.8393943971411445,0.6061154751652541,12.011870883592163,0.8669301427175883,0.8450272679328918
KFAC-M-1,2,conv1,1.4770126369622476,0.78933135431504,0.8626952056098109,7.519860389113281,0.9419862410038281,0.013181899674236774
KFAC-M-1,2,conv2,7.185914346644807,0.38683869565885437,0.9272704783496827,8.76136410907645,0.9823791326791866,0.005042444448918104
KFAC-M-1,2,fc1,4.483935278815691,0.9724276960228769,0.35452756829149396,6.77421609866095,0.7128684685560316,0.06578146666288376
KFAC-M-1,2,fc2,2.1837663773682,0.8393943971411445,0.6061154751652541,6.674263850734833,0.8798049577800577,0.04377589002251625
KFAC-M-9,0,conv1,1.4793282654617474,0.78933135431504,0.8626952056098109,7.5325333637368415,0.9426617871671392,0.009564077481627464
KFAC-M-9,0,conv2,7.139953688368739,0.38683869565885437,0.9272704783496827,8.706012214546103,0.9831013079312032,0.005369890481233597
KFAC-M-9,0,fc1,4.449017398757031,0.9724276960228769,0.35452756829149396,6.714515568798555,0.7177979126127486,0.02440037578344345
KFAC-M-9,0,fc2,2.184644752473027,0.8393943971411445,0.6061154751652541,6.669429525560336,0.8730530979655722,0.021572543308138847
KFAC-M-1,0,conv1,1.5414811143022047,0.78933135431504,0.8626952056098109,7.799802048245447,0.9438849933563306,0.02316436730325222
KFAC-M-1,0,conv2,7.3521491381354895,0.38683869565885437,0.9272704783496827,8.962098738135829,0.9834498306767062,0.021145936101675034
KFAC-M-1,0,fc1,4.576834329457089,0.9724276960228769,0.35452756829149396,6.922942867008011,0.7198089599086859,0.09244028478860855
KFAC-M-1,0,fc2,2.209563609790772,0.8393943971411445,0.6061154751652541,6.755512744927734,0.878672195072034,0.05764694884419441
KFAC-U-1,0,conv1,4.110313622284212,0.78933135431504,0.8626952056098109,18.09789589003325,0.9477432445714145,1.2288013696670532
KFAC-U-1,0,conv2,15.9599330066285,0.38683869565885437,0.9272704783496827,19.339794611471042,0.9800509174179722,1.0866143703460693
KFAC-U-1,0,fc1,9.931281862397277,0.9724276960228769,0.35452756829149396,15.644612193867292,0.6407360443406476,1.35088050365448
KFAC-U-1,0,fc2,3.9322556995805273,0.8393943971411445,0.6061154751652541,12.056264309796322,0.8615162039059733,0.8458725214004517
KFAC-M-1,1,conv1,1.4562291815915498,0.78933135431504,0.8626952056098109,7.433584437581667,0.9424256771168829,0.02174091897904873
KFAC-M-1,1,conv2,7.042397293910162,0.38683869565885437,0.9272704783496827,8.588235280504323,0.982709126934135,0.017690511420369148
KFAC-M-1,1,fc1,4.389052368721066,0.9724276960228769,0.35452756829149396,6.6159104706719765,0.7183435650673698,0.07694493979215622
KFAC-M-1,1,fc2,2.1536681903683466,0.8393943971411445,0.6061154751652541,6.58364190502222,0.884955839232218,0.07624008506536484
KFAC-U-1,1,conv1,4.035957906414117,0.78933135431504,0.8626952056098109,17.805946492997816,0.9479622718779916,1.1946592330932617
KFAC-U-1,1,conv2,15.768088279859079,0.38683869565885437,0.9272704783496827,19.108522195608895,0.9796852285599319,1.0629048347473145
KFAC-U-1,1,fc1,9.797774781548313,0.9724276960228769,0.35452756829149396,15.429824053303848,0.6389937101705251,1.3132485151290894
KFAC-U-1,1,fc2,3.8996267270845446,0.8393943971411445,0.6061154751652541,11.964184995011266,0.8685228658416656,0.8324483633041382
KFAC-M-9,2,conv1,1.496305548056096,0.78933135431504,0.8626952056098109,7.607438003209188,0.9433968286625494,0.0026632456574589014
KFAC-M-9,2,conv2,7.176078827633812,0.38683869565885437,0.9272704783496827,8.749630415359288,0.9832918834102479,0.0013914890587329865
KFAC-M-9,2,fc1,4.454519782207398,0.9724276960228769,0.35452756829149396,6.7219774832665475,0.7209082206535119,0.025208070874214172
KFAC-M-9,2,fc2,2.1925724882289575,0.8393943971411445,0.6061154751652541,6.700793558262235,0.8783384211930849,0.018592631444334984
KFAC-U-9,0,conv1,4.04928780211303,0.78933135431504,0.8626952056098109,17.857595078085815,0.947690060602458,1.2006226778030396
KFAC-U-9,0,conv2,15.817260636863208,0.38683869565885437,0.9272704783496827,19.167797938153672,0.9797588315054402,1.0689808130264282
KFAC-U-9,0,fc1,9.830256717031954,0.9724276960228769,0.35452756829149396,15.483084642140044,0.6372272009823337,1.3284848928451538
KFAC-U-9,0,fc2,3.8955680965437187,0.8393943971411445,0.6061154751652541,11.94327788690393,0.8596285848538278,0.8292096257209778
KFAC-U-9,1,conv1,4.080134238722475,0.78933135431504,0.8626952056098109,17.980070791651354,0.9480525031885666,1.2150747776031494
KFAC-U-9,1,conv2,15.856697570499282,0.38683869565885437,0.9272704783496827,19.215332232811747,0.979774771407392,1.0738563537597656
KFAC-U-9,1,fc1,9.874370576337663,0.9724276960228769,0.35452756829149396,15.554998093413811,0.635741258610347,1.3403339385986328
KFAC-U-9,1,fc2,3.8952983762689923,0.8393943971411445,0.6061154751652541,11.945969057705252,0.8632556352337192,0.8280524015426636
KFRA-block,-1,conv1,1.6048701696850025,0.78933135431504,0.8626952056098109,8.07435670357,0.9461055763912144,0.17147348821163177
KFRA-block,-1,conv2,6.094583776991982,0.38683869565885437,0.9272704783496827,7.444299909937892,0.9830934463001292,0.13512113690376282
KFRA-block,-1,fc1,4.0963138745125285,0.9724276960228769,0.35452756829149396,6.158730857252232,0.6714764378599242,0.2767440676689148
KFRA-block,-1,fc2,2.194639322564367,0.8393943971411445,0.6061154751652541,6.700275612351974,0.8720280917880753,5.5732996884216846e-08
KFAC-U-1,2,conv1,4.137557152679576,0.78933135431504,0.8626952056098109,18.203352685525985,0.9471639870313949,1.241021752357483
KFAC-U-1,2,conv2,16.104455831261856,0.38683869565885437,0.9272704783496827,19.51395943691975,0.9798729226742622,1.1044774055480957
KFAC-U-1,2,fc1,10.06966135466957,0.9724276960228769,0.35452756829149396,15.870863026653454,0.6345574224377333,1.384178638458252
KFAC-U-1,2,fc2,3.9396803695851923,0.8393943971411445,0.6061154751652541,12.078999181541471,0.8617697067632084,0.8479090332984924
