method,seed,epoch,train_loss,test_loss,test_accuracy,epsilon,accountant_steps,noise_multiplier,clip_fraction,mean_clip_factor,mean_clipping_severity,mean_transformed_norm,transformed_norm_p50,transformed_norm_p90,transformed_norm_p99,transformed_norm_max,samples,batches,algorithm_epoch_seconds,wall_epoch_seconds,private_samples_per_second,seconds_per_batch,exact_forward_backward_seconds,per_sample_precondition_clip_seconds,ghost_first_pass_seconds,ghost_second_pass_seconds,aggregate_transform_seconds,noise_step_seconds,activation_forward_seconds,curvature_backward_seconds,factor_accumulation_seconds,matrix_function_seconds,builder_forward_calls,builder_vjp_calls,builder_reverse_vectors,builder_samples,operator_state_bytes,stored_scalar_count,preconditioner_build_seconds,synthetic_generation_seconds,build_allocated_at_phase_start_bytes,build_reserved_at_phase_start_bytes,build_peak_cuda_allocated_bytes,build_peak_cuda_reserved_bytes,build_incremental_peak_bytes,grad_sample_bytes,private_train_seconds,train_allocated_at_phase_start_bytes,train_reserved_at_phase_start_bytes,train_peak_cuda_allocated_bytes,train_peak_cuda_reserved_bytes,train_incremental_peak_bytes,diagnostic_postprocess_seconds,evaluation_seconds,total_peak_cuda_allocated_bytes,total_peak_cuda_reserved_bytes,m_raw,m_reference,scale_match
M3_a_ghost_p025,7,1,0.6751268174913194,0.4548955317735672,0.9123,0.7861127240333559,234,1.068115234375,0.6049011945724487,0.4467501938343048,0.5532497763633728,156.377685546875,8.311317443847656,516.4142456054688,1630.8590087890625,2627.12744140625,59904,234,9.03643160033971,10.200455074198544,6755.4998652043605,0.0378950492351546,0.0,0.0,3.559834049224852,0.3046127387285235,0.0236820473000406,0.0260372480675578,0.004132863998413,0.0,0.0395919041447341,0.1193046722412109,10,0,0,2560,9998116,2499528,0.1689900793135166,0.0054384641647338,9349120,241172480,167364096,245366784,158014976,0,8.867441521026194,19348480,245366784,168558592,245366784,149210112,0.0259402897208929,1.1241093622520566,168558592,245366784,9144.780059390489,98458.31619864676,3.2812518816452863
M3_a_ghost_p025,7,2,0.4151424831814236,0.35621184232831,0.9404,0.8385078418579571,468,1.068115234375,0.2165130823850631,0.8157196044921875,0.1842804104089737,25.888193130493164,0.0021194969303905,61.82178115844727,396.1460571289063,607.4443969726562,59904,234,8.785903009586036,9.935217453166842,6939.340524802563,0.0368911136562625,0.0,0.0,3.553261472702028,0.3048630120754244,0.0235583032891153,0.0152109759151936,0.0026732160449028,0.0,0.0285839359723031,0.1184751968383789,10,0,0,2560,9998116,2499528,0.1533824140205979,0.0034919679164886,9349120,245366784,167364096,245366784,158014976,0,8.632520595565438,19348480,245366784,168558592,245366784,149210112,0.0272712334990501,1.1086274981498718,168558592,245366784,35990.42438143912,160100.25187018988,2.109125991778248
M3_a_ghost_p025,7,3,0.3321898696768997,0.2852774627270177,0.9512,0.8909029596825585,702,1.068115234375,0.1570512801408767,0.8658521771430969,0.1341478824615478,19.51644897460937,0.0003474341065157,13.859423637390137,362.2409057617188,551.5028686523438,59904,234,8.779561053030193,9.930111137218772,6944.372044654527,0.03686438433221,0.0,0.0,3.554551681518553,0.3047591716051104,0.0235558392629026,0.0151927679330111,0.0026511680185794,0.0,0.0285752639137208,0.118425308227539,10,0,0,2560,9998116,2499528,0.153295119293034,0.0034954559803009,9349120,245366784,167364096,245366784,158014976,0,8.626265933737159,19348480,245366784,168558592,245366784,149210112,0.0255068428814411,1.1118113016709683,168558592,245366784,44498.797941805205,172282.02630480024,1.967640920277969
M3_a_ghost_p025,7,4,0.2864364558814937,0.2320656974834855,0.9608,0.9432980775071595,936,1.068115234375,0.1309762299060821,0.8876421451568604,0.1123578175902366,17.270448684692383,8.1847989349626e-05,5.070252418518066,368.4571228027344,567.32373046875,59904,234,8.775604003109038,9.92058422975242,6947.92724566653,0.0368455211098632,0.0,0.0,3.554137763023375,0.3048546919822694,0.0237047993317245,0.0152094079330564,0.0026781120598316,0.0,0.028586240042001,0.1188817596435546,10,0,0,2560,9998116,2499528,0.1537520634010434,0.0034377601146698,9349120,245366784,167364096,245366784,158014976,0,8.621851939707994,19348480,245366784,168558592,245366784,149210112,0.0257300166413187,1.1059124059975147,168558592,245366784,48799.27173738156,177303.18198831158,1.9061259526778884
M3_a_ghost_p025,7,5,0.2653732625847189,0.2245051880656057,0.9626,0.995693195331761,1170,1.068115234375,0.1144163981080055,0.9015548825263976,0.0984450951218605,15.893671989440918,1.4286618352343794e-05,2.337524652481079,366.931396484375,542.363525390625,59904,234,8.74931875243783,9.899609203450382,6968.690669230198,0.0367357387708929,0.0,0.0,3.553065405845641,0.3049012209177019,0.0237045753076671,0.0151882239207626,0.0026511360108852,0.0,0.0285849919207394,0.1183753280639648,10,0,0,2560,9998116,2499528,0.153155880048871,0.0033964478969573,9349120,245366784,167364096,245366784,158014976,0,8.596162872388959,19348480,245366784,168558592,245366784,149210112,0.0254426337778568,1.1116137765347958,168558592,245366784,53787.66851508575,181965.9997453196,1.8393050534754096
M0_original,123,1,0.7756132468199118,0.5242740313917399,0.9077,0.7861127240333559,234,1.068115234375,0.7434061169624329,0.2915607690811157,0.7084392309188843,3609.768310546875,482.4168701171875,11169.384765625,40243.97265625,69993.75,59904,234,8.186916703358293,9.329521578736603,7489.160454684584,0.0341827367098094,0.8680773117542271,2.459298469543455,0.0,0.0,0.0,0.0216203198805451,0.0059814400076866,0.0084785280227661,0.0408095046430826,0.1262510070800781,10,10,2560,2560,10069164,2517291,0.1881563132628798,0.0055890879631042,9349120,1287651328,167334912,1293942784,157985792,211888128,7.998760390095413,19419648,1293942784,851975680,1293942784,832556032,0.0257263844832777,1.1033584028482435,851975680,1293942784,,,
M0_original,123,2,0.5354016621907552,0.4523398678336292,0.9348,0.8385078418579571,468,1.068115234375,0.2601662576198578,0.7679390907287598,0.2320608496665954,350.8632202148437,0.001616827910766,847.7693481445312,5666.77978515625,9070.234375,59904,234,7.638223177753389,8.78163250349462,8015.934664879411,0.0319363880448807,0.8357084486484525,2.461365922927857,0.0,0.0,0.0,0.0153302719891071,0.0027125760614871,0.0036003200113773,0.0299233288094401,0.1252936935424804,10,10,2560,2560,10069164,2517291,0.1651083752512931,0.0034032640457153,9349120,1293942784,167334912,1293942784,157985792,211888128,7.473114802502096,19419648,1293942784,851975680,1293942784,832556032,0.0255211610347032,1.105152408592403,851975680,1293942784,,,
M0_original,123,3,0.4876249916533119,0.4302237946350127,0.9408,0.8909029596825585,702,1.068115234375,0.1932091414928436,0.8271505236625671,0.172849491238594,247.7103271484375,5.012508336221799e-05,172.48611450195312,4269.8134765625,6673.30029296875,59904,234,7.644223024137318,8.783180497586727,8009.426465058013,0.0319623385166001,0.8358081936836239,2.463665309906007,0.0,0.0,0.0,0.0154854400381445,0.0026922560632228,0.0036065280139446,0.0299223048016428,0.1252392959594726,10,10,2560,2560,10069164,2517291,0.165035811252892,0.0033948481082916,9349120,1293942784,167334912,1293942784,157985792,211888128,7.479187212884426,19419648,1293942784,851975680,1293942784,832556032,0.0256444634869694,1.100544013082981,851975680,1293942784,,,
M0_original,123,4,0.4722053006164029,0.4209207460897043,0.9458,0.9432980775071595,936,1.068115234375,0.1711571812629699,0.8468897342681885,0.1531102210283279,243.58279418945312,1.1343070582370274e-05,84.68295288085938,4551.48193359375,6666.7890625,59904,234,7.64068666473031,8.776397252455354,8013.437046192305,0.031946341940958,0.8374931526184082,2.468667377471921,0.0,0.0,0.0,0.015401376016438,0.0026973120272159,0.0036157760620117,0.0299275206848979,0.1254195175170898,10,10,2560,2560,10069164,2517291,0.1652426505461335,0.0034070401191711,9349120,1293942784,167334912,1293942784,157985792,211888128,7.475444014184177,19419648,1293942784,851975680,1293942784,832556032,0.0255055986344814,1.097466510720551,851975680,1293942784,,,
M0_original,123,5,0.4396932226979834,0.4021091054789722,0.9497,0.995693195331761,1170,1.068115234375,0.1515257805585861,0.8642156720161438,0.1357842981815338,223.2200469970703,2.8024762741551967e-06,32.03323745727539,4518.27001953125,6742.19677734375,59904,234,7.635911790654063,8.759226763620973,8022.774804250867,0.0319091593926278,0.8371663680076598,2.469795162200928,0.0,0.0,0.0,0.015459936030209,0.0027200000584125,0.0035420480072498,0.0307325119301676,0.1287045135498047,10,10,2560,2560,10069164,2517291,0.1691684927791357,0.0032967360019683,9349120,1293942784,167334912,1293942784,157985792,211888128,7.466743297874927,19419648,1293942784,851975680,1293942784,832556032,0.0256452299654483,1.0850273100659251,851975680,1293942784,,,
M1_full_ghost,123,1,0.7756085518078927,0.5243016052782535,0.9077,0.7861127240333559,234,1.068115234375,0.7433894276618958,0.2915583252906799,0.7084417343139648,3609.756591796875,482.375244140625,11170.53515625,40259.81640625,69992.1328125,59904,234,8.521290098316967,9.634497869759798,7168.28031441136,0.0357128891130734,0.0,0.0,3.814565023422241,0.3047848355770115,0.0263646722212433,0.0152610559090972,0.0026947839856147,0.003398431956768,0.0297410556599497,0.1250652160644531,10,10,2560,2560,10069164,2517291,0.1644740458577871,0.0033812479972839,9349120,255852544,167334912,260046848,157985792,0,8.35681605245918,19419648,260046848,139314176,260046848,119894528,0.0254022078588604,1.07409199886024,167334912,260046848,,,
M1_full_ghost,123,2,0.5353853600656885,0.4523800786916166,0.9348,0.8385078418579571,468,1.068115234375,0.2601495683193207,0.7679392695426941,0.2320607602596283,350.8536071777344,0.0016204144340008,845.6739501953125,5667.8515625,9073.3076171875,59904,234,8.429731310345232,9.518675000406802,7248.083054856444,0.0353196835718475,0.0,0.0,3.8158641052246063,0.3048537319898606,0.026272768177092,0.0151580478772521,0.0027088000178337,0.0035309439897537,0.0299335688874125,0.1252618255615234,10,10,2560,2560,10069164,2517291,0.1649253545328974,0.0033152000904083,9349120,260046848,167334912,260046848,157985792,0,8.264805955812335,19419648,260046848,139314176,260046848,119894528,0.0253542903810739,1.0503192516043782,167334912,260046848,,,
M1_full_ghost,123,3,0.4876420762803819,0.4302879136262461,0.941,0.8909029596825585,702,1.068115234375,0.1931924372911453,0.8271498680114746,0.1728501915931701,247.7249755859375,5.011875691707246e-05,172.53561401367188,4268.7646484375,6672.01513671875,59904,234,8.490906918421388,9.599660465493798,7194.740474422488,0.0355815475082231,0.0,0.0,3.817762098312376,0.304897955536843,0.0262439041733741,0.0151655999198556,0.0026808320283889,0.0034928640127182,0.0299427847191691,0.1254072341918945,10,10,2560,2560,10069164,2517291,0.1648248014971614,0.0031336960792541,9349120,260046848,167334912,260046848,157985792,0,8.326082116924226,19419648,260046848,139314176,260046848,119894528,0.0252643292769789,1.0699960570782423,167334912,260046848,,,
M1_full_ghost,123,4,0.4722543048043536,0.421013129780814,0.9457,0.9432980775071595,936,1.068115234375,0.1712239533662796,0.8468887209892273,0.1531112641096115,243.6152801513672,1.1328370419505518e-05,84.57551574707031,4551.57568359375,6664.53173828125,59904,234,8.421941257081926,9.524264311417936,7255.520391251951,0.0352834788127205,0.0,0.0,3.8166941814422617,0.3050853480100634,0.0264192002266645,0.0151257598623633,0.0027313280403614,0.0036864000558853,0.0300185605809092,0.1253081283569335,10,10,2560,2560,10069164,2517291,0.1656072149053216,0.0036891520023345,9349120,260046848,167334912,260046848,157985792,0,8.256334042176604,19419648,260046848,139314176,260046848,119894528,0.0254218894988298,1.0636477740481496,167334912,260046848,,,
M1_full_ghost,123,5,0.439675062130659,0.4020470214654691,0.9497,0.995693195331761,1170,1.068115234375,0.1514756977558136,0.8642082810401917,0.1357917189598083,223.2430877685547,2.813402488754946e-06,31.986684799194336,4523.91064453125,6739.3203125,59904,234,8.43862402625382,9.533305439166725,7240.027041527352,0.0353589839556724,0.0,0.0,3.818274753570557,0.3049893803596497,0.0263986882269382,0.015142239920795,0.0026893760263919,0.0035216320455074,0.0299427847191691,0.125099006652832,10,10,2560,2560,10069164,2517291,0.1646217806264758,0.0031895680427551,9349120,260046848,167334912,260046848,157985792,0,8.274002245627344,19419648,260046848,139314176,260046848,119894528,0.0255479486659169,1.055907649919391,167334912,260046848,,,
M2_a_ghost_p05,123,1,0.6633461194160657,0.3777493896454573,0.9201,0.7861127240333559,234,1.068115234375,0.6678017973899841,0.3855341076850891,0.6144658327102661,156.2527618408203,23.529842376708984,458.28033447265625,1651.470703125,2704.273193359375,59904,234,9.273756138980389,10.429186161607504,6580.001510661508,0.0389057661438535,0.0,0.0,3.5805980443954475,0.3047874577045441,0.0237168633118271,0.027909567669034,0.0047197439670562,0.0,0.03914444803074,0.119659553527832,10,0,0,2560,9998116,2499528,0.1698068613186478,0.0057067518234252,9349120,241172480,167364096,245366784,158014976,0,9.10394927766174,19348480,245366784,168558592,245366784,149210112,0.0267087807878851,1.114290569908917,168558592,245366784,96820.3267271574,96820.3267271574,1.0
M2_a_ghost_p05,123,2,0.3638246976412259,0.3101195772267878,0.945,0.8385078418579571,468,1.068115234375,0.230568915605545,0.8036552667617798,0.1963447481393814,36.463905334472656,0.0042070504277944,78.92841339111328,575.1859741210938,886.9141235351562,59904,234,8.800347634591162,9.944485787302256,6928.353438215482,0.036949616136491,0.0,0.0,3.5652528896331783,0.3052125802040102,0.0235509752556681,0.0151557438895106,0.0026808320581912,0.0,0.0285881919823586,0.119250877380371,10,0,0,2560,9998116,2499528,0.1541374586522579,0.0034527039527893,9349120,245366784,167364096,245366784,158014976,0,8.646210175938904,19348480,245366784,168558592,245366784,149210112,0.0265196384862065,1.1039132615551353,168558592,245366784,135607.0216486856,135607.0216486856,1.0
M2_a_ghost_p05,123,3,0.3156298775958199,0.2790067757358076,0.9499,0.8909029596825585,702,1.068115234375,0.1719250828027725,0.8532853126525879,0.146714761853218,28.31382751464844,0.0004889090778306,22.009408950805664,521.3124389648438,768.3781127929688,59904,234,8.812202694825828,9.954612183384596,6919.009837499767,0.0369995138050717,0.0,0.0,3.563763040542604,0.3053383082151413,0.0236093432754277,0.01518259190768,0.0026655679941177,0.0,0.0285952000506222,0.119457763671875,10,0,0,2560,9998116,2499528,0.1543164644390344,0.0034420800209045,9349120,245366784,167364096,245366784,158014976,0,8.657886230386794,19348480,245366784,168558592,245366784,149210112,0.0256809033453464,1.1031772959977388,168558592,245366784,148739.772198661,148739.772198661,1.0
M2_a_ghost_p05,123,4,0.2886862469534588,0.2500050302625866,0.955,0.9432980775071595,936,1.068115234375,0.1504740864038467,0.8712624907493591,0.1287374794483184,27.50141906738281,0.0001415079750586,11.041794776916504,571.4332275390625,869.336181640625,59904,234,8.781687281094491,9.927003745920956,6943.353881565558,0.036869790070714,0.0,0.0,3.5632817878723158,0.3052121334075929,0.0238110713437198,0.0151572798788548,0.0026617280244827,0.0,0.0285785598643124,0.1193036804199218,10,0,0,2560,9998116,2499528,0.1541564045473933,0.0034427199363708,9349120,245366784,167364096,245366784,158014976,0,8.627530876547098,19348480,245366784,168558592,245366784,149210112,0.0256197908893227,1.106187004595995,168558592,245366784,156819.13256731114,156819.13256731114,1.0
M2_a_ghost_p05,123,5,0.2728432060306908,0.2244510981739265,0.9603,0.995693195331761,1170,1.068115234375,0.1297909915447235,0.8887261152267456,0.1112738996744155,23.74271011352539,4.4255913962842897e-05,4.857220649719238,532.85595703125,730.7679443359375,59904,234,8.788997179828584,9.926302444189789,6937.2040802269785,0.0369024749797506,0.0,0.0,3.5689933433532706,0.3053751409053804,0.0237383673191069,0.0151802558973432,0.0026603200137615,0.0,0.0285957119427621,0.1189858245849609,10,0,0,2560,9998116,2499528,0.1538180345669388,0.0034215679168701,9349120,245366784,167364096,245366784,158014976,0,8.635179145261645,19348480,245366784,168558592,245366784,149210112,0.025739973410964,1.0980467703193426,168558592,245366784,165693.59939497005,165693.59939497005,1.0
M3_a_ghost_p025,123,1,0.6627768492087339,0.4515298111438751,0.9139,0.7861127240333559,234,1.068115234375,0.5996260643005371,0.4525261521339416,0.5474738478660583,152.40284729003906,7.226053237915039,497.2042236328125,1621.9146728515625,2468.836181640625,59904,234,9.178411564789712,10.313051311299205,6648.281161416143,0.0385061933730657,0.0,0.0,3.5732136974334727,0.3047318406105041,0.0237137913107871,0.0264795195907355,0.0043418879508972,0.0,0.0384949440844357,0.1191170578002929,10,0,0,2560,9998116,2499528,0.1679623154923319,0.0054968318939208,9349120,241172480,167364096,245366784,158014976,0,9.01044924929738,19348480,245366784,168558592,245366784,149210112,0.0256022047251462,1.094886800274253,168558592,245366784,8747.811218704848,96820.3267271574,3.3268526876481608
M3_a_ghost_p025,123,2,0.4043763641618256,0.3340958664998412,0.9418,0.8385078418579571,468,1.068115234375,0.2129740864038467,0.8191198110580444,0.1808801591396331,25.907398223876957,0.0020137962419539,57.99470520019531,393.2980346679688,584.6192626953125,59904,234,8.686196414753795,9.819182563573122,7020.666107728122,0.0364637765237408,0.0,0.0,3.561489572525025,0.3054588519334794,0.0236200632825493,0.0152326719239354,0.0026871680617332,0.0,0.028666336055845,0.1187363204956054,10,0,0,2560,9998116,2499528,0.1536727081984281,0.0034240000247955,9349120,245366784,167364096,245366784,158014976,0,8.532523706555367,19348480,245366784,168558592,245366784,149210112,0.0255772387608885,1.0940142823383212,168558592,245366784,33819.1983835208,153163.35845932498,2.128118395044424
M3_a_ghost_p025,123,3,0.3227367564144298,0.2765463635460706,0.9512,0.8909029596825585,702,1.068115234375,0.1617421209812164,0.8619520664215088,0.1380479633808136,19.78125762939453,0.0003172402502968,15.29786491394043,365.5066528320313,504.0184020996094,59904,234,8.647318383678794,9.767856967635453,7052.869659881869,0.0362972821483117,0.0,0.0,3.561813375473025,0.305386276721954,0.0236359672844409,0.0152258879467845,0.002668672055006,0.0,0.0286526083908975,0.118938621520996,10,0,0,2560,9998116,2499528,0.153754360973835,0.003340192079544,9349120,245366784,167364096,245366784,158014976,0,8.493564022704959,19348480,245366784,168558592,245366784,149210112,0.0251528257504105,1.0820961855351925,168558592,245366784,41784.51946929571,163701.86854381373,1.9793341251602032
M3_a_ghost_p025,123,4,0.2843285259018596,0.2366805463258177,0.9592,0.9432980775071595,936,1.068115234375,0.1366853564977646,0.8833740949630737,0.1166259720921516,17.993528366088867,8.854898624122143e-05,6.490711688995361,377.79974365234375,573.7953491210938,59904,234,8.624767318367958,9.750595125369728,7071.474073473569,0.0362017872568188,0.0,0.0,3.560376539230347,0.3055540516376493,0.0237692153453826,0.0152042879238725,0.0026604800522327,0.0,0.0286600003130734,0.1189315185546875,10,0,0,2560,9998116,2499528,0.1535491002723574,0.0031480000019073,9349120,245366784,167364096,245366784,158014976,0,8.4712182180956,19348480,245366784,168558592,245366784,149210112,0.0267111398279666,1.0857687639072535,168558592,245366784,47264.23710409436,170041.17686331153,1.8967527608784505
M3_a_ghost_p025,123,5,0.2615272978432158,0.209418494810455,0.9608,0.995693195331761,1170,1.068115234375,0.1208099648356437,0.8964716196060181,0.1035284027457237,16.44049835205078,4.1929401049856097e-05,3.1907520294189453,376.4830322265625,516.8711547851562,59904,234,8.683720979839563,9.817971056327224,7022.397789618432,0.0364547847714434,0.0,0.0,3.564277061462405,0.3055742428302764,0.0237619193270801,0.0152098559439183,0.0026535040140151,0.0,0.0286648325808346,0.1186388778686523,10,0,0,2560,9998116,2499528,0.1533013433218002,0.0031954560279846,9349120,245366784,167364096,245366784,158014976,0,8.530419636517763,19348480,245366784,168558592,245366784,149210112,0.0256250137463212,1.095384702086449,168558592,245366784,51424.70372952869,175532.1088979481,1.8475337734093948
M0_original,2024,1,0.7944395277235243,0.4275696182012558,0.9186,0.7861127240333559,234,1.068115234375,0.7596153616905212,0.2731783986091614,0.7268216609954834,3177.411865234375,610.2425537109375,9986.05859375,31895.294921875,53278.04296875,59904,234,8.390551035292447,9.515352396294476,7305.965468740625,0.0350398590159403,0.8930271368026732,2.4668756875991824,0.0,0.0,0.0,0.0227542718723416,0.0063577600717544,0.0089210240840911,0.0419289283603429,0.1267865600585937,10,10,2560,2560,10069164,2517291,0.1912240255624056,0.0059494400024414,9349120,1287651328,167334912,1293942784,157985792,211888128,8.199327009730041,19419648,1293942784,851975680,1293942784,832556032,0.026231674477458,1.0850756773725152,851975680,1293942784,,,
M0_original,2024,2,0.4730851915147569,0.4524688093066215,0.9399,0.8385078418579571,468,1.068115234375,0.2428051531314849,0.7849560379981995,0.2150439023971557,320.413330078125,0.0007560894009657,502.055419921875,5430.2548828125,8501.5908203125,59904,234,7.611180546693504,8.740485290065408,8045.640224066923,0.0318184747105926,0.8448803520202639,2.453951426506042,0.0,0.0,0.0,0.0151656959205866,0.0027161280512809,0.0036300799548625,0.0299130887314677,0.1257850875854492,10,10,2560,2560,10069164,2517291,0.1656574644148349,0.0034259839057922,9349120,1293942784,167334912,1293942784,157985792,211888128,7.445523082278669,19419648,1293942784,851975680,1293942784,832556032,0.0271859588101506,1.089233593083918,851975680,1293942784,,,
M0_original,2024,3,0.4589539878388755,0.4348509265959263,0.9452,0.8909029596825585,702,1.068115234375,0.1747462600469589,0.8442886471748352,0.1557113379240036,226.0364532470703,1.3329273315321188e-05,84.689697265625,4096.44287109375,6032.1875,59904,234,7.670911469496787,8.799647719599307,7980.835182148297,0.0320768433575255,0.8509039690494534,2.4570083513259897,0.0,0.0,0.0,0.0152798719778657,0.0027079680263996,0.003635616004467,0.0298352641388773,0.1251266555786132,10,10,2560,2560,10069164,2517291,0.164930123835802,0.0034456961154937,9349120,1293942784,167334912,1293942784,157985792,211888128,7.505981345660984,19419648,1293942784,851975680,1293942784,832556032,0.0257083242759108,1.0899379709735513,851975680,1293942784,,,
M0_original,2024,4,0.4336830204368656,0.3743166290480643,0.948,0.9432980775071595,936,1.068115234375,0.1584201455116272,0.8584087491035461,0.1415912210941314,211.86474609375,4.244017873133998e-06,48.13599395751953,4000.022705078125,5661.25439453125,59904,234,10.207890841178596,11.330769205465913,5965.297211521648,0.0429148776536313,1.0019775321483604,2.520379016876221,0.0,0.0,0.0,0.0160670722201466,0.0027567040324211,0.0038451200425624,0.0299673599600792,0.1251379165649414,10,10,2560,2560,10069164,2517291,0.1658094702288508,0.0038952319622039,9349120,1293942784,167334912,1293942784,157985792,211888128,10.042081370949743,19419648,1293942784,851975680,1293942784,832556032,0.0258960174396634,1.084008514881134,851975680,1293942784,,,
M0_original,2024,5,0.408528319790832,0.400746972888679,0.9478,0.995693195331761,1170,1.068115234375,0.1543803364038467,0.8620707392692566,0.1379293501377105,209.513916015625,6.739570380887017e-06,37.154972076416016,4103.21826171875,5830.09375,59904,234,7.597651460207999,8.721865153871477,8060.658085045442,0.0317591935173313,0.8444646723270418,2.461640389442443,0.0,0.0,0.0,0.0151644479185343,0.0027180800437927,0.0040785920023918,0.0298844162747263,0.1256632308959961,10,10,2560,2560,10069164,2517291,0.1660001771524548,0.0034486079216003,9349120,1293942784,167334912,1293942784,157985792,211888128,7.431651283055544,19419648,1293942784,851975680,1293942784,832556032,0.0256357155740261,1.0856790821999311,851975680,1293942784,,,
M1_full_ghost,2024,1,0.7944418100210336,0.4275909209251404,0.9187,0.7861127240333559,234,1.068115234375,0.7596320509910583,0.2731784284114837,0.7268216013908386,3177.401611328125,609.9033203125,9979.8662109375,31899.072265625,53281.6875,59904,234,9.28849830571562,10.485227584838867,6573.154338322117,0.0389462937919311,0.0,0.0,3.8506376037597656,0.3053086738586429,0.0263927683085203,0.022598719753325,0.0029757440090179,0.0061486720144748,0.0345734080448746,0.1269381103515625,10,10,2560,2560,10069164,2517291,0.1750655584037304,0.0041050238609313,9349120,255852544,167334912,260046848,157985792,0,9.11343274731189,19419648,260046848,139314176,260046848,119894528,0.0308858826756477,1.1498639890924096,167334912,260046848,,,
M1_full_ghost,2024,2,0.4731273162059294,0.4524664837062359,0.9399,0.8385078418579571,468,1.068115234375,0.2427717745304107,0.7849761247634888,0.2150238901376724,320.36724853515625,0.0007539372891187,502.115966796875,5431.947265625,8500.337890625,59904,234,9.110169591382146,10.439534726552663,6699.237059978443,0.0382133066359684,0.0,0.0,3.8419653091430654,0.3050068516731264,0.0263591042757034,0.0152313278764486,0.0027900160253047,0.0048435520231723,0.0301127676293253,0.1263093795776367,10,10,2560,2560,10069164,2517291,0.1682558385655284,0.0039356799125671,9349120,260046848,167334912,260046848,157985792,0,8.941913752816617,19419648,260046848,139314176,260046848,119894528,0.0261624520644545,1.2846128614619374,167334912,260046848,,,
M1_full_ghost,2024,3,0.4589755066439637,0.4349340375185013,0.9452,0.8909029596825585,702,1.068115234375,0.1746627986431121,0.8442965149879456,0.1557034254074096,226.0472869873047,1.333020736637991e-05,84.84207916259766,4096.88916015625,6017.70947265625,59904,234,9.472563244402409,10.637258605100214,6456.1662408183465,0.0396520149034376,0.0,0.0,3.857250780105593,0.3049769957065586,0.0263043522536754,0.0154606719985604,0.0063130559325218,0.0091101120114326,0.0443670074492692,0.1272833251953125,10,10,2560,2560,10069164,2517291,0.1939917569980025,0.0056658239364624,9349120,260046848,167334912,260046848,157985792,0,9.278571487404406,19419648,260046848,139314176,260046848,119894528,0.0306461891159415,1.119237226434052,167334912,260046848,,,
M1_full_ghost,2024,4,0.4337801158937633,0.3744619934953749,0.9479,0.9432980775071595,936,1.068115234375,0.1584201455116272,0.8584344387054443,0.1415656059980392,211.786865234375,4.224400981911458e-06,47.98106002807617,3996.41552734375,5659.1025390625,59904,234,9.377520717680454,10.526447189040482,6503.534800541192,0.0393632090626618,0.0,0.0,3.852860692977904,0.305177091598511,0.0265316483005881,0.0152304958999157,0.0027537920176982,0.0043642880022525,0.0301240314766764,0.1254197769165039,10,10,2560,2560,10069164,2517291,0.1665297970175743,0.0036446719169616,9349120,260046848,167334912,260046848,157985792,0,9.21099092066288,19419648,260046848,139314176,260046848,119894528,0.0257676718756556,1.109099886380136,167334912,260046848,,,
M1_full_ghost,2024,5,0.4085833557650574,0.4008841776498768,0.9477,0.995693195331761,1170,1.068115234375,0.1544805020093917,0.8620487451553345,0.1379512548446655,209.46270751953125,6.7233131630928256e-06,37.28367614746094,4101.478515625,5826.36376953125,59904,234,8.93032745551318,10.076869995333254,6836.413613442471,0.0374465347586088,0.0,0.0,3.831716634750367,0.3050792998075489,0.0264228802919387,0.015318527944386,0.0028674880266189,0.0051477120518684,0.0304652475640177,0.1254676513671875,10,10,2560,2560,10069164,2517291,0.1678383219987154,0.0036362559795379,9349120,260046848,167334912,260046848,157985792,0,8.762489133514464,19419648,260046848,139314176,260046848,119894528,0.0262312451377511,1.1065053697675469,167334912,260046848,,,
M2_a_ghost_p05,2024,1,0.7003036890274439,0.3365363462924957,0.9244,0.7861127240333559,234,1.068115234375,0.6967648267745972,0.3564690351486206,0.6435309648513794,148.04693603515625,35.39926528930664,450.2861022949219,1370.3829345703125,2163.8994140625,59904,234,9.817523889243605,10.926731870509684,6201.065321946037,0.0412832290435639,0.0,0.0,3.643296349525451,0.3089952017068865,0.0240300794839858,0.0221985598132014,0.0028384959995746,0.0,0.0311606399901211,0.1185898208618164,10,0,0,2560,9998116,2499528,0.1572482930496335,0.0043642878532409,9349120,241172480,167364096,245366784,158014976,0,9.66027559619397,19348480,245366784,168558592,245366784,149210112,0.0257920417934656,1.0693151596933603,168558592,245366784,98043.59382361948,98043.59382361948,1.0
M2_a_ghost_p05,2024,2,0.3261261964455629,0.2880578402519226,0.9473,0.8385078418579571,468,1.068115234375,0.2234241515398025,0.8106961846351624,0.1893038600683212,35.592647552490234,0.0037439784500747,61.9929084777832,583.2359619140625,865.0723876953125,59904,234,8.41104914713651,9.500390990637245,7255.237199400456,0.0352848560238877,0.0,0.0,3.5548575639724715,0.3052815397977829,0.0236987193524836,0.0152915839403868,0.0026746881008148,0.0,0.0287303683720529,0.1194467849731445,10,0,0,2560,9998116,2499528,0.1543928375467658,0.0033861761093139,9349120,245366784,167364096,245366784,158014976,0,8.256656309589744,19348480,245366784,168558592,245366784,149210112,0.0254713064059615,1.0501639433205128,168558592,245366784,146765.33678376238,146765.33678376238,1.0
