method,seed,epoch,train_loss,test_loss,test_accuracy,epsilon,accountant_steps,noise_multiplier,clip_fraction,mean_clip_factor,mean_clipping_severity,mean_transformed_norm,transformed_norm_p50,transformed_norm_p90,transformed_norm_p99,transformed_norm_max,samples,batches,algorithm_epoch_seconds,wall_epoch_seconds,private_samples_per_second,seconds_per_batch,exact_forward_backward_seconds,per_sample_precondition_clip_seconds,ghost_first_pass_seconds,ghost_second_pass_seconds,aggregate_transform_seconds,noise_step_seconds,synthetic_generation_seconds,activation_forward_seconds,curvature_backward_seconds,factor_accumulation_seconds,matrix_function_seconds,builder_forward_calls,builder_vjp_calls,builder_reverse_vectors,builder_samples,operator_state_bytes,stored_scalar_count,m_raw,m_reference,scale_match,preconditioner_build_seconds,build_allocated_at_phase_start_bytes,build_reserved_at_phase_start_bytes,build_peak_cuda_allocated_bytes,build_peak_cuda_reserved_bytes,build_incremental_peak_bytes,grad_sample_bytes,private_train_seconds,train_allocated_at_phase_start_bytes,train_reserved_at_phase_start_bytes,train_peak_cuda_allocated_bytes,train_peak_cuda_reserved_bytes,train_incremental_peak_bytes,evaluation_seconds,total_peak_cuda_allocated_bytes,total_peak_cuda_reserved_bytes
M2_a_ghost_p05,7,1,0.6593481975360813,0.3551753947556019,0.927,0.7861127240333559,234,1.068115234375,0.6587873697280884,0.39509886503219604,0.604901134967804,152.9845428466797,20.728925704956055,453.0432434082031,1629.824462890625,2701.9677734375,59904,234,11.328900353983045,12.453386624343693,5478.754771542283,0.04672594607258455,0.0,0.0,3.7584995552897453,0.39771869499236345,0.09027242753654718,0.09982871264219284,0.06152424681931734,0.1119149662554264,0.0,0.03805177006870508,0.18312028609216213,10,0,0,2560,9998116,2499528,98458.31619864676,98458.31619864676,1.0,0.39502897299826145,9349120,23068672,167363072,245366784,158013952,0,10.933871380984783,19348480,245366784,167007744,245366784,147659264,1.0909071369096637,167363072,245366784
M2_a_ghost_p05,7,2,0.3481016153644802,0.3118467641450465,0.9454,0.8385078418579571,468,1.068115234375,0.21986845135688782,0.8126976490020752,0.18730242550373077,33.80659866333008,0.003013390116393566,62.243167877197266,565.2327270507812,894.3720092773438,59904,234,11.13640172407031,12.2791085569188,5460.9688661382515,0.04687812845580853,0.0,0.0,3.7850433196872473,0.4021566230803728,0.09017430525273085,0.08761078491806984,0.0034109745174646378,0.003512880764901638,0.0,0.031580195762217045,0.1280744345858693,10,0,0,2560,9998116,2499528,148949.01483310555,148949.01483310555,1.0,0.1669196654111147,9349120,245366784,167363072,245366784,158013952,0,10.969482058659196,19348480,245366784,167007744,245366784,147659264,1.1089084576815367,167363072,245366784
M2_a_ghost_p05,7,3,0.30785553644482905,0.27372323129177095,0.9522,0.8909029596825585,702,1.068115234375,0.15987245738506317,0.8633009195327759,0.13669900596141815,26.682662963867188,0.00031487466185353696,15.102336883544922,514.5770263671875,765.417724609375,59904,234,11.080301105044782,12.216820910573006,5493.1093245691245,0.04660384217277169,0.0,0.0,3.7227670336142182,0.39767386578023434,0.09021301940083504,0.08753557503223419,0.003362632356584072,0.00351837370544672,0.0,0.032567757181823254,0.13521826919168234,10,0,0,2560,9998116,2499528,162545.59068911083,162545.59068911083,1.0,0.17500203661620617,9349120,245366784,167363072,245366784,158013952,0,10.905299068428576,19348480,245366784,167007744,245366784,147659264,1.1028915867209435,167363072,245366784
M2_a_ghost_p05,7,4,0.28363726197335964,0.25120071786330084,0.96,0.9432980775071597,936,1.068115234375,0.13576722145080566,0.8831496834754944,0.1168503388762474,24.666078567504883,6.880379805807024e-05,6.627310276031494,528.1654052734375,790.1010131835938,59904,234,11.066910343244672,12.200370816513896,5497.843597257395,0.04656371092980998,0.0,0.0,3.739785564132035,0.3996385261416435,0.09001073706895113,0.08738510310649872,0.003428081050515175,0.0034793736413121223,0.0,0.03180296253412962,0.13195288833230734,10,0,0,2560,9998116,2499528,167401.50370212054,167401.50370212054,1.0,0.17100198566913605,9349120,245366784,167363072,245366784,158013952,0,10.895908357575536,19348480,245366784,167007744,245366784,147659264,1.0996327688917518,167363072,245366784
M2_a_ghost_p05,7,5,0.2698811246161787,0.23789504846170603,0.9624,0.995693195331761,1170,1.068115234375,0.12079326808452606,0.8955763578414917,0.10442368686199188,22.678937911987305,1.6660984329064377e-05,3.407322645187378,522.6000366210938,782.3207397460938,59904,234,11.039703928865492,12.17275441531092,5514.22462122546,0.04642538481559127,0.0,0.0,3.7198640275746584,0.3979014987125993,0.09015509951859713,0.087482831440866,0.0034703416749835014,0.003529522567987442,0.0,0.03285245876759291,0.1359654413536191,10,0,0,2560,9998116,2499528,174088.0268438454,174088.0268438454,1.0,0.17616388201713562,9349120,245366784,167363072,245366784,158013952,0,10.863540046848357,19348480,245366784,167007744,245366784,147659264,1.099619240500033,167363072,245366784
