level,layer,group,noise_rms,noise_energy_share,expected_noise_energy,signal_norm,snr,task,method,source,beta,seed,epoch,research_only
layer,patch_embed,patch_head,0.4468361570158691,0.010229676646629923,29324.06101244062,1.4678469549319686,0.008571734662203916,vit,dp_kfm_a,public,1.0,42,1,True
layer,blocks.0.attn.q_proj,attention_qkv,0.43239640732696916,0.0024186122496864387,6933.115837889808,0.13850825479514917,0.001663456425665394,vit,dp_kfm_a,public,1.0,42,1,True
layer,blocks.0.attn.k_proj,attention_qkv,0.4325379187939653,0.0024186122496864387,6933.115837889808,0.22566492152724515,0.00271019055374683,vit,dp_kfm_a,public,1.0,42,1,True
layer,blocks.0.attn.v_proj,attention_qkv,0.4322596509173728,0.0024186122496864387,6933.115837889808,0.5261451301221532,0.006318897735219319,vit,dp_kfm_a,public,1.0,42,1,True
layer,blocks.0.attn.out_proj,attention_out,0.19457782535844742,0.0004910014871911534,1407.4890209101404,0.6030990350153812,0.01607556055320532,vit,dp_kfm_a,public,1.0,42,1,True
layer,blocks.0.mlp.fc1,mlp_fc1,0.7012821379721156,0.025420598370810506,72869.86708851346,0.6413019559231219,0.0023756834695280718,vit,dp_kfm_a,public,1.0,42,1,True
layer,blocks.0.mlp.fc2,mlp_fc2,0.26226497573396346,0.0035410500170858224,10150.65972621298,0.9019241118325567,0.008952057492463868,vit,dp_kfm_a,public,1.0,42,1,True
layer,blocks.1.attn.q_proj,attention_qkv,0.5442456711963848,0.003826001953494696,10967.493753085195,0.0883486722788595,0.0008436189553417707,vit,dp_kfm_a,public,1.0,42,1,True
layer,blocks.1.attn.k_proj,attention_qkv,0.5438228539564763,0.003826001953494696,10967.493753085195,0.11615758331848836,0.0011091591595725223,vit,dp_kfm_a,public,1.0,42,1,True
layer,blocks.1.attn.v_proj,attention_qkv,0.5435270031371253,0.003826001953494696,10967.493753085195,0.45767563886490437,0.004370228033828381,vit,dp_kfm_a,public,1.0,42,1,True
layer,blocks.1.attn.out_proj,attention_out,0.2941859485597017,0.0011186885055592124,3206.796375302959,0.5647695537293734,0.009973224246360116,vit,dp_kfm_a,public,1.0,42,1,True
layer,blocks.1.mlp.fc1,mlp_fc1,0.6925095707772014,0.024799289235801852,71088.84236877467,0.723294594746142,0.0027127795226928385,vit,dp_kfm_a,public,1.0,42,1,True
layer,blocks.1.mlp.fc2,mlp_fc2,0.19231397732841446,0.0019044247423749925,5459.1625198049,0.6428773477414279,0.008700918718106151,vit,dp_kfm_a,public,1.0,42,1,True
layer,blocks.2.attn.q_proj,attention_qkv,0.6307966880501313,0.005150628675034269,14764.62597367527,0.1377755174951459,0.0011338636329004449,vit,dp_kfm_a,public,1.0,42,1,True
