method,geometry,source,engine,epsilon_target,epsilon_spent,delta,noise_multiplier,seed,epoch,train_loss,test_loss,accuracy,differentiation_seconds,factor_precondition_seconds,sample_gradient_precondition_seconds,norm_clip_seconds,aggregate_seconds,aggregate_precondition_seconds,noise_optimizer_seconds,sample_gradient_matrices_preconditioned,sample_gradient_elements_preconditioned,factor_elements_preconditioned_for_norm,aggregate_matrices_preconditioned,aggregate_elements_preconditioned,grad_sample_peak_bytes,bk_cache_peak_bytes,bk_temporary_peak_bytes,geometry_build_seconds,geometry_peak_allocated_bytes,geometry_peak_reserved_bytes,private_train_seconds,private_peak_allocated_bytes,private_peak_reserved_bytes,algorithm_seconds,evaluation_seconds,clip_fraction,mean_clip_factor,norm_p50,norm_p90,norm_p99,norm_max,logical_steps,optimizer_steps,noise_events,accountant_steps
DP-KFC-A,a_only,pink,bk,1.0,0.9954287960921595,1e-05,0.9716796875,42,1,1.0337366367507184,0.4754898538812995,0.8516,1.5727380570024252,0.13113949913531542,0.0,1.849617880769074,0.2323923697695136,0.06207993347197771,0.29892423190176487,0,0,2273836032,936,48419748,0,58277888,110790656,0.03800567425787449,95569920,161480704,4.7260905764997005,203036672,278921216,4.764096250757575,0.6491458676755428,0.8741152286529541,0.17371125519275665,51.60691452026367,255.97987365722656,581.2852783203125,981.1351318359375,234,234,234,234
