method,geometry,source,engine,epsilon_target,epsilon_spent,delta,noise_multiplier,seed,epoch,train_loss,test_loss,accuracy,differentiation_seconds,factor_precondition_seconds,sample_gradient_precondition_seconds,norm_clip_seconds,aggregate_seconds,aggregate_precondition_seconds,noise_optimizer_seconds,sample_gradient_matrices_preconditioned,sample_gradient_elements_preconditioned,factor_elements_preconditioned_for_norm,aggregate_matrices_preconditioned,aggregate_elements_preconditioned,grad_sample_peak_bytes,bk_cache_peak_bytes,bk_temporary_peak_bytes,geometry_build_seconds,geometry_peak_allocated_bytes,geometry_peak_reserved_bytes,private_train_seconds,private_peak_allocated_bytes,private_peak_reserved_bytes,algorithm_seconds,evaluation_seconds,clip_fraction,mean_clip_factor,norm_p50,norm_p90,norm_p99,norm_max,logical_steps,optimizer_steps,noise_events,accountant_steps
DP-KFC-A,a_only,mismatch,bk,1.0,0.9954287960921595,1e-05,0.9716796875,42,1,1.1102189056129537,0.4994510907679796,0.8354,1.5431763753294945,0.12935058865696192,0.0,1.829588039778173,0.2238023029640317,0.06164947897195816,0.29370977729558945,0,0,2273836032,936,48419748,0,58277888,110790656,0.1009589284658432,95569920,155189248,4.653237520717084,202905600,278921216,4.754196449182928,0.7227006405591965,0.93040531873703,0.10927923768758774,82.755859375,296.9316711425781,646.954833984375,953.259521484375,234,234,234,234
