level,layer,group,noise_rms,noise_energy_share,expected_noise_energy,signal_norm,snr,task,method,source,beta,seed,epoch,research_only
layer,patch_embed,patch_head,0.7202415904117566,0.026717111089316622,76586.4086151123,0.15266539693489659,0.0005516514435517471,vit,dp_kfc,pink,,42,1,True
layer,blocks.0.attn.q_proj,attention_qkv,0.7200073307547741,0.006705334772741336,19221.296310424805,0.10091513249482192,0.0007278886674590888,vit,dp_kfc,pink,,42,1,True
layer,blocks.0.attn.k_proj,attention_qkv,0.7203763311241387,0.006705334772741336,19221.296310424805,0.19929754390542875,0.0014375091235066776,vit,dp_kfc,pink,,42,1,True
layer,blocks.0.attn.v_proj,attention_qkv,0.720180766482579,0.006705334772741336,19221.296310424805,0.5097870558463564,0.0036770324885312578,vit,dp_kfc,pink,,42,1,True
layer,blocks.0.attn.out_proj,attention_out,0.7203525341757284,0.006705334772741336,19221.296310424805,4.346178264395601,0.03134845911809003,vit,dp_kfc,pink,,42,1,True
layer,blocks.0.mlp.fc1,mlp_fc1,0.7201226045772826,0.026821339090965342,76885.18524169922,1.617386986596649,0.005833008535661943,vit,dp_kfc,pink,,42,1,True
layer,blocks.0.mlp.fc2,mlp_fc2,0.7201888050618914,0.026717111089316622,76586.4086151123,3.355057655134836,0.012123391651375623,vit,dp_kfc,pink,,42,1,True
layer,blocks.1.attn.q_proj,attention_qkv,0.72028426005471,0.006705334772741336,19221.296310424805,0.13745471343655055,0.0009914442534615458,vit,dp_kfc,pink,,42,1,True
layer,blocks.1.attn.k_proj,attention_qkv,0.720420528705516,0.006705334772741336,19221.296310424805,0.13970627457723234,0.0010076844921440603,vit,dp_kfc,pink,,42,1,True
layer,blocks.1.attn.v_proj,attention_qkv,0.7200634117494575,0.006705334772741336,19221.296310424805,1.2651601875876655,0.009125447693513445,vit,dp_kfc,pink,,42,1,True
layer,blocks.1.attn.out_proj,attention_out,0.7201824455297932,0.006705334772741336,19221.296310424805,4.015057048046236,0.028960121759980407,vit,dp_kfc,pink,,42,1,True
layer,blocks.1.mlp.fc1,mlp_fc1,0.7201759695999853,0.026821339090965342,76885.18524169922,2.3411755717651723,0.008443308377499091,vit,dp_kfc,pink,,42,1,True
layer,blocks.1.mlp.fc2,mlp_fc2,0.7201545395226967,0.026717111089316622,76586.4086151123,6.936411483892284,0.02506449716165788,vit,dp_kfc,pink,,42,1,True
