task,method,source,beta,seed,epoch,layer,research_only,cosA,relative_error_A,group,trace_S,d_total,tau,operator_state_bytes,condition_S,log_eigenvalue_spread_S,effective_rank_S,A_condition_raw,A_eigenvalue_min,A_eigenvalue_max
mnist,dp_kfm_a,pink,0.25,42,1,conv1,True,0.8618116263472527,0.7908662092298306,conv1,452.4518403521112,206922,4.276946683725354,19996224,2.2722233179630518,0.2712456882116675,153.5836459486614,26.65655667793419,0.04390336635477699,1.1703125735882218
mnist,dp_kfm_a,pink,0.25,42,1,conv2,True,0.8169699345649275,0.6628943531273978,conv2,6924.96206390294,206922,4.276946683725354,19996224,8.86317624200414,0.3552338573380646,4177.279212927446,6171.028340240056,0.0019927776100180064,12.297487107216964
mnist,dp_kfm_a,pink,0.25,42,1,fc1,True,0.7100319801040785,0.7637139184871902,fc1,198385.85825348803,206922,4.276946683725354,19996224,13.989966916358737,0.24160845425370006,191122.97120337473,38305.9951968204,0.001,38.3059951968204
mnist,dp_kfm_a,pink,0.25,42,1,fc2,True,0.854649087127294,0.5625582573472794,fc2,1158.727842256926,206922,4.276946683725354,19996224,6.27245723107577,0.1987298624285926,1232.8839801835322,1547.9282810655716,0.001,1.5479282810655717
mnist,dp_kfm_a,pink,0.25,42,2,conv1,True,0.861674992974544,0.7909976554819105,conv1,267.92451375162216,206922,2.5326668211862753,19996224,2.2711322568610384,0.27119957408956985,153.5860232059421,26.605394469385256,0.04394917128192075,1.1692850385580797
mnist,dp_kfm_a,pink,0.25,42,2,conv2,True,0.9222775720672971,0.827219310821816,conv2,4537.828910352049,206922,2.5326668211862753,19996224,9.991765457621145,0.402064627855164,4016.817658508214,9967.10249276748,0.003112774547793328,31.02534295473405
mnist,dp_kfm_a,pink,0.25,42,2,fc1,True,0.6180119982705524,0.91597077502015,fc1,199648.64420751197,206922,2.5326668211862753,19996224,40.349309173998435,0.45844702501839113,164310.41901812982,2650601.345122057,0.0010200749852007037,2703.8121278983476
mnist,dp_kfm_a,pink,0.25,42,2,fc2,True,0.8684190480971656,0.8355450642206519,fc2,2467.602368384352,206922,2.5326668211862753,19996224,34.86077119693901,0.5972418429212454,1029.406792477087,1476889.3600524648,0.001,1476.8893600524648
mnist,dp_kfm_a,pink,0.25,42,3,conv1,True,0.8611448779803761,0.7913566638596873,conv1,248.7170945691095,206922,2.349821553773542,19996224,2.267446079238547,0.27060452091874077,153.61449701547252,26.43308622538906,0.04414639619698689,1.1669254972151422
mnist,dp_kfm_a,pink,0.25,42,3,conv2,True,0.9256975019951074,0.8342012030368474,conv2,4313.17919523742,206922,2.349821553773542,19996224,9.935092821273539,0.40221001681846463,4026.036312891417,9742.888129946386,0.0032784776233437275,31.941840720770443
mnist,dp_kfm_a,pink,0.25,42,3,fc1,True,0.6038209709581966,0.9245618053004744,fc1,199403.3515090548,206922,2.349821553773542,19996224,38.282810965147796,0.46013777102787434,166868.38089364517,2147906.022136814,0.0010483480837021808,2251.7531622795027
mnist,dp_kfm_a,pink,0.25,42,3,fc2,True,0.7470727124103,0.8569091540260058,fc2,2956.7522011386927,206922,2.349821553773542,19996224,41.32307932752398,0.7010081332302585,1015.6490686498671,2915887.1220334102,0.001,2915.8871220334104
mnist,dp_kfm_a,pink,0.25,42,4,conv1,True,0.8614926739551457,0.7910968550528737,conv1,244.2207730747248,206922,2.3075285985099874,19996224,2.2693496590765614,0.27092421442429104,153.60107850909273,26.52196311677133,0.0440558284960565,1.1684470584512139
mnist,dp_kfm_a,pink,0.25,42,4,conv2,True,0.9270764465602085,0.8362126676599418,conv2,4249.2897881449435,206922,2.3075285985099874,19996224,10.625841453378214,0.4066119693506433,4024.2088065363732,12748.330860910417,0.002495202627159166,31.809668656037946
mnist,dp_kfm_a,pink,0.25,42,4,fc1,True,0.595337954660215,0.9283004358458999,fc1,199405.68024448832,206922,2.3075285985099874,19996224,34.51937071430186,0.45361368837227967,169833.70315890756,1419879.4701617544,0.0010593667366850736,1504.173080791389
mnist,dp_kfm_a,pink,0.25,42,4,fc2,True,0.7469487200480117,0.8475826251139845,fc2,3022.8091942920205,206922,2.3075285985099874,19996224,40.813320502771134,0.7113330363213931,1024.8875364299286,2774646.873156897,0.001,2774.646873156897
mnist,dp_kfm_a,pink,0.25,42,5,conv1,True,0.8616006439084417,0.7910250283976866,conv1,241.30664054031107,206922,2.2807008824324075,19996224,2.2709817098258123,0.27105665553259006,153.59279874222113,26.598340780623076,0.04395867931369705,1.1692279326518402
mnist,dp_kfm_a,pink,0.25,42,5,conv2,True,0.9255003177921654,0.83505173545232,conv2,4261.137722357122,206922,2.2807008824324075,19996224,10.688057582912025,0.39992613109392455,4048.672212108573,13049.538101588325,0.0024455583661494697,31.913407078725598
mnist,dp_kfm_a,pink,0.25,42,5,fc1,True,0.5622964913098117,0.9363173647211482,fc1,199371.3216098149,206922,2.2807008824324075,19996224,32.21151937165282,0.4518657157142288,172003.2699793227,1076576.3656987655,0.001,1076.5763656987656
mnist,dp_kfm_a,pink,0.25,42,5,fc2,True,0.7420136505714452,0.8614806855147633,fc2,3048.2340272876354,206922,2.2807008824324075,19996224,41.089961022250016,0.7108438281731679,1029.5308952445664,2850643.5597762,0.001,2850.6435597762
