method,geometry,source,engine,profiled,epsilon_target,epsilon_spent,delta,noise_multiplier,seed,epoch,train_loss,test_loss,accuracy,differentiation_seconds,factor_precondition_seconds,sample_gradient_precondition_seconds,norm_clip_seconds,aggregate_seconds,aggregate_precondition_seconds,noise_optimizer_seconds,sample_gradient_matrices_preconditioned,sample_gradient_elements_preconditioned,factor_elements_preconditioned_for_norm,aggregate_matrices_preconditioned,aggregate_elements_preconditioned,grad_sample_peak_bytes,bk_cache_peak_bytes,bk_temporary_peak_bytes,geometry_build_seconds,geometry_peak_allocated_bytes,geometry_peak_reserved_bytes,private_train_seconds,private_peak_allocated_bytes,private_peak_reserved_bytes,algorithm_seconds,evaluation_seconds,clip_fraction,mean_clip_factor,norm_p50,norm_p90,norm_p99,norm_max,logical_steps,optimizer_steps,noise_events,accountant_steps
DP-KFC,full,pink,explicit,True,3.0,2.3657762361628896,1e-05,0.7025146484375,42,1,1.0481669436662624,0.5009635802358389,0.8708,1.7480005342513323,0.0,2.545689797028899,0.3169385986402631,0.4157667625695467,0.0,0.3406704952940345,239616,12395455488,0,0,0,211888128,0,0,0.04307215195149183,118479872,205520896,5.926104178652167,1065731584,1335885824,5.969176330603659,0.7118009701371193,0.8974692821502686,0.12449796497821808,1460.290771484375,8348.7529296875,22533.84765625,39782.35546875,234,234,234,234
DP-KFC,full,pink,explicit,True,3.0,2.5694485671923575,1e-05,0.7025146484375,42,2,0.5239454785473326,0.4658968463074416,0.9243,1.7610417297109962,0.0,2.5453861467540264,0.30011920537799597,0.4012795714661479,0.0,0.3365668561309576,239616,12395455488,0,0,0,211888128,0,0,0.0492148082703352,120944640,209715200,5.925978699699044,1065731584,1335885824,5.975193507969379,0.663018905557692,0.4049312174320221,0.637756884098053,0.11786343157291412,2770.88134765625,7897.57470703125,11213.3583984375,234,234,234,234
DP-KFC,full,pink,explicit,True,3.0,2.7303164966047464,1e-05,0.7025146484375,42,3,0.4855667153357441,0.43696781870676205,0.939,1.7475939886644483,0.0,2.5401424281299114,0.31687759049236774,0.4058218766003847,0.0,0.3378713373094797,239616,12395455488,0,0,0,211888128,0,0,0.049548374488949776,120944640,209715200,5.884675858542323,1065731584,1335885824,5.934224233031273,0.7035179827362299,0.25315505266189575,0.7747005820274353,0.001052269246429205,935.0901489257812,8088.9873046875,11537.3115234375,234,234,234,234
DP-KFC,full,pink,explicit,True,3.0,2.8691268280585516,1e-05,0.7025146484375,42,4,0.4440196162869788,0.3815746967622545,0.9466,1.7325992658734322,0.0,2.5303389858454466,0.29376285057514906,0.4048336446285248,0.0,0.3552776798605919,239616,12395455488,0,0,0,211888128,0,0,0.049630203284323215,120944640,209715200,5.897611084394157,1065731584,1335885824,5.94724128767848,0.6928783217445016,0.21110443770885468,0.8119547367095947,0.00011313904542475939,346.7114562988281,9407.6357421875,12608.0947265625,234,234,234,234
DP-KFC,full,pink,explicit,True,3.0,2.9970345788139245,1e-05,0.7025146484375,42,5,0.4076542365563731,0.3527463246602565,0.952,1.753550285473466,0.0,2.5626269904896617,0.27968824934214354,0.3960406705737114,0.0,0.3285879660397768,239616,12395455488,0,0,0,211888128,0,0,0.04985339939594269,120944640,209715200,5.889671917073429,1065731584,1335885824,5.939525316469371,0.6967191239818931,0.18372729420661926,0.8357722759246826,2.9386428650468588e-05,139.31625366210938,10463.3984375,14627.4482421875,234,234,234,234
