method,geometry,source,engine,profiled,epsilon_target,epsilon_spent,delta,noise_multiplier,seed,epoch,train_loss,test_loss,accuracy,differentiation_seconds,factor_precondition_seconds,sample_gradient_precondition_seconds,norm_clip_seconds,aggregate_seconds,aggregate_precondition_seconds,noise_optimizer_seconds,sample_gradient_matrices_preconditioned,sample_gradient_elements_preconditioned,factor_elements_preconditioned_for_norm,aggregate_matrices_preconditioned,aggregate_elements_preconditioned,grad_sample_peak_bytes,bk_cache_peak_bytes,bk_temporary_peak_bytes,geometry_build_seconds,geometry_peak_allocated_bytes,geometry_peak_reserved_bytes,private_train_seconds,private_peak_allocated_bytes,private_peak_reserved_bytes,algorithm_seconds,evaluation_seconds,clip_fraction,mean_clip_factor,norm_p50,norm_p90,norm_p99,norm_max,logical_steps,optimizer_steps,noise_events,accountant_steps
DP-Adam,base,none,bk,False,0.5,0.3683225485536317,1e-05,1.474609375,7,1,1.0758219530694506,0.49992549829185007,0.8481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234,234,234,234
DP-Adam,base,none,bk,False,0.5,0.40030453017623,1e-05,1.474609375,7,2,0.5068899600679039,0.46993338973261417,0.8848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234,234,234,234
DP-Adam,base,none,bk,False,0.5,0.4322865117988284,1e-05,1.474609375,7,3,0.49577318819669575,0.46471932309214026,0.8992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234,234,234,234
DP-Adam,base,none,bk,False,0.5,0.46426849342142673,1e-05,1.474609375,7,4,0.4895916157680699,0.4518833078560419,0.9059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234,234,234,234
DP-Adam,base,none,bk,False,0.5,0.4962504750440251,1e-05,1.474609375,7,5,0.48973946477103436,0.46669559372239744,0.9121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234,234,234,234
