method,geometry,source,engine,profiled,epsilon_target,epsilon_spent,delta,noise_multiplier,seed,epoch,train_loss,test_loss,accuracy,differentiation_seconds,factor_precondition_seconds,sample_gradient_precondition_seconds,norm_clip_seconds,aggregate_seconds,aggregate_precondition_seconds,noise_optimizer_seconds,sample_gradient_matrices_preconditioned,sample_gradient_elements_preconditioned,factor_elements_preconditioned_for_norm,aggregate_matrices_preconditioned,aggregate_elements_preconditioned,grad_sample_peak_bytes,bk_cache_peak_bytes,bk_temporary_peak_bytes,geometry_build_seconds,geometry_peak_allocated_bytes,geometry_peak_reserved_bytes,private_train_seconds,private_peak_allocated_bytes,private_peak_reserved_bytes,algorithm_seconds,evaluation_seconds,clip_fraction,mean_clip_factor,norm_p50,norm_p90,norm_p99,norm_max,logical_steps,optimizer_steps,noise_events,accountant_steps
DP-Adam,base,none,bk,False,8.0,5.706769944509006,1e-05,0.518035888671875,7,1,0.7716445404494929,0.4601746488362551,0.8936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234,234,234,234
DP-Adam,base,none,bk,False,8.0,6.470624022968821,1e-05,0.518035888671875,7,2,0.480839560365575,0.43329552591894754,0.9141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234,234,234,234
DP-Adam,base,none,bk,False,8.0,7.046080410208184,1e-05,0.518035888671875,7,3,0.44247499152890635,0.39630201430190937,0.9264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234,234,234,234
DP-Adam,base,none,bk,False,8.0,7.539237723055828,1e-05,0.518035888671875,7,4,0.4051449781554377,0.3651519351522438,0.9338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234,234,234,234
DP-Adam,base,none,bk,False,8.0,7.992692197253878,1e-05,0.518035888671875,7,5,0.37837995760715926,0.34534928400244097,0.9395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234,234,234,234
