p,seed,epoch,layer,mean,median,p90,p99
0.0,42,1,conv1,0.002974177710711956,0.0028244154527783394,0.004127684980630875,0.005811896175146103
0.0,42,1,conv2,0.06736692041158676,0.06666363775730133,0.08057882636785507,0.09472063183784485
0.0,42,1,fc1,0.8259791135787964,0.8255616426467896,0.844076931476593,0.8574914932250977
0.0,42,1,fc2,0.10367976874113083,0.10096113383769989,0.12328244745731354,0.13834835588932037
