hessian_stage_norm_mean,final_preconditioned_norm_mean,train_loss,preclip_norm_mean,preclip_norm_p50,preclip_norm_p90,preclip_norm_p99,clip_fraction,update_norm,step,epoch
5.628325939178467,5.628325939178467,2.311952590942383,5.628325939178467,5.642131805419922,6.8237504959106445,7.564270496368408,1.0,0.9500913023948669,1,1
5.536572456359863,5.536572456359863,2.290444850921631,5.536571979522705,5.587043762207031,6.671399116516113,7.497518062591553,1.0,0.950803279876709,2,1
5.494106292724609,5.494106292724609,2.2699079513549805,5.494106292724609,5.431187629699707,6.709005355834961,7.329988479614258,1.0,0.9521099925041199,3,1
5.605125427246094,5.605125427246094,2.25597882270813,5.605125427246094,5.593883991241455,6.7899580001831055,7.608437538146973,1.0,0.9531418681144714,4,1
5.826602935791016,5.826602935791016,2.2300679683685303,5.826602935791016,5.834610462188721,7.188896656036377,8.093446731567383,1.0,0.9507350325584412,5,1
6.270753860473633,6.270753860473633,2.1977288722991943,6.270753860473633,6.22862434387207,7.659206867218018,8.688522338867188,1.0,0.9485697150230408,6,1
6.879518508911133,6.879518508911133,2.158302068710327,6.879518508911133,6.75542688369751,8.593719482421875,9.38443374633789,1.0,0.9507090449333191,7,1
7.631793975830078,7.631793975830078,2.15873646736145,7.631793975830078,7.634432315826416,9.242444038391113,10.451592445373535,1.0,0.9515507817268372,8,1
8.001262664794922,8.001262664794922,2.0969643592834473,8.001262664794922,8.038613319396973,9.629828453063965,10.846816062927246,1.0,0.9492665529251099,9,1
8.82876205444336,8.82876205444336,2.044865369796753,8.82876205444336,8.715543746948242,10.944293975830078,12.395156860351562,1.0,0.9493522047996521,10,1
9.819189071655273,9.819189071655273,2.0215084552764893,9.819189071655273,9.853050231933594,12.149299621582031,13.044675827026367,1.0,0.9536198377609253,11,1
10.482769012451172,10.482769012451172,1.9397313594818115,10.482769012451172,10.45306396484375,13.087291717529297,14.718729019165039,1.0,0.951806366443634,12,1
11.267149925231934,11.267149925231934,1.862748146057129,11.267149925231934,11.402576446533203,14.072050094604492,16.528284072875977,1.0,0.9496222138404846,13,1
12.664848327636719,12.664848327636719,1.8024502992630005,12.664848327636719,12.614665985107422,15.843198776245117,18.04738426208496,1.0,0.9545667767524719,14,1
13.451791763305664,13.451791763305664,1.7081806659698486,13.451791763305664,13.294135093688965,17.522686004638672,19.86533546447754,1.0,0.9515529274940491,15,1
14.865093231201172,14.865093231201172,1.6780433654785156,14.865093231201172,14.93263053894043,19.475811004638672,21.71785545349121,1.0,0.9493340849876404,16,1
15.461467742919922,15.461467742919922,1.6314973831176758,15.461467742919922,15.448538780212402,20.50673484802246,23.16071891784668,1.0,0.9517529606819153,17,1
16.182540893554688,16.182540893554688,1.5185084342956543,16.182540893554688,16.72856903076172,21.85843276977539,26.247793197631836,1.0,0.9556578397750854,18,1
