p,seed,epoch,layer,mean,median,p90,p99
1.0,2024,1,conv1,1.1898706361535005e-05,8.653978511574678e-06,2.6200921638519503e-05,5.147723277332261e-05
1.0,2024,1,conv2,0.006989374756813049,0.005644103512167931,0.014072039164602757,0.02423529326915741
1.0,2024,1,fc1,0.5145303010940552,0.515963077545166,0.6325989365577698,0.741185188293457
1.0,2024,1,fc2,0.47846847772598267,0.4775642156600952,0.6034722924232483,0.7224299907684326
1.0,2024,2,conv1,7.019859185675159e-05,6.235354521777481e-05,0.00011463465489214286,0.00018093483231496066
1.0,2024,2,conv2,0.01836104691028595,0.017311841249465942,0.025109514594078064,0.0353035107254982
1.0,2024,2,fc1,0.830824613571167,0.836351752281189,0.9098008275032043,0.9384934902191162
1.0,2024,2,fc2,0.15074405074119568,0.14461860060691833,0.23814070224761963,0.3022674024105072
1.0,2024,3,conv1,0.00016117634368129075,0.00014018140791449696,0.00027488506748341024,0.0004432703135535121
1.0,2024,3,conv2,0.033407893031835556,0.031007928773760796,0.04863564297556877,0.06915296614170074
1.0,2024,3,fc1,0.7615994215011597,0.7704240083694458,0.8531728982925415,0.9038373827934265
1.0,2024,3,fc2,0.20483148097991943,0.19628924131393433,0.31563234329223633,0.41396039724349976
1.0,2024,4,conv1,0.0002611732925288379,0.0002331897703697905,0.0004237829998601228,0.000671721703838557
1.0,2024,4,conv2,0.04340501129627228,0.0421355701982975,0.05621594190597534,0.07043199241161346
1.0,2024,4,fc1,0.8177803754806519,0.8241801261901855,0.9037182331085205,0.9399818778038025
1.0,2024,4,fc2,0.13855335116386414,0.1310606598854065,0.2378460168838501,0.31621596217155457
1.0,2024,5,conv1,0.0004669219197239727,0.00040535206790082157,0.000775996595621109,0.0012404387816786766
1.0,2024,5,conv2,0.06755632907152176,0.0653875544667244,0.08912273496389389,0.11506382375955582
1.0,2024,5,fc1,0.7416255474090576,0.7552444934844971,0.8755824565887451,0.9178041815757751
1.0,2024,5,fc2,0.19035114347934723,0.175209641456604,0.3547249436378479,0.48030179738998413
