task,method,source,beta,seed,epoch,layer,research_only,cosA,relative_error_A,cosG,relative_error_G,group,trace_S,d_total,tau,operator_state_bytes,A_condition_raw,A_eigenvalue_min,A_eigenvalue_max,G_condition_raw,G_eigenvalue_min,G_eigenvalue_max
vit,dp_kfc,public,,42,1,blocks.6.mlp.fc1,True,0.945333615596697,0.3266146566032349,0.8815392446040027,0.478045448823736,mlp_fc1,148224.0,5526346,1.0,77146304,19194.732247443346,0.00100000259964665,19.194782146964734,2.0117247972064147,3.153519121370889e-07,0.0010123591984679075
vit,dp_kfc,public,,42,1,blocks.6.mlp.fc2,True,0.943708870316594,0.3323687889918337,0.8967951245326302,0.4463085025895252,mlp_fc2,147648.0,5526346,1.0,77146304,1330.0795928667549,0.00240265573595178,3.195723363073717,8.231786385320301,0.0,0.007231786385320302
vit,dp_kfc,public,,42,1,blocks.7.attn.q_proj,True,0.9500550795376683,0.3124349586269903,0.9102806791551825,0.47210706122446516,attention_qkv,37056.0,5526346,1.0,77146304,11714.224166082764,0.001,11.714224166082765,1.0839323151198101,1.9164214059008079e-07,8.41400422289344e-05
vit,dp_kfc,public,,42,1,blocks.7.attn.k_proj,True,0.9500550795376683,0.3124349586269903,0.963957529934005,0.2663200912299362,attention_qkv,37056.0,5526346,1.0,77146304,11714.224166082764,0.001,11.714224166082765,1.105036100161513,1.8846314127087576e-07,0.0001052443587361673
vit,dp_kfc,public,,42,1,blocks.7.attn.v_proj,True,0.9500550795376683,0.3124349586269903,0.9146329533434346,0.4270295812060968,attention_qkv,37056.0,5526346,1.0,77146304,11714.224166082764,0.001,11.714224166082765,1.195227842222096,1.3718841977580135e-06,0.00019686755641156107
vit,dp_kfc,public,,42,1,blocks.7.attn.out_proj,True,0.9066446967554505,0.42200713295275916,0.8986641845357501,0.44409693399737454,attention_out,37056.0,5526346,1.0,77146304,250.08127599928216,0.011052898616040804,2.764122989390184,8.582535545704133,0.0,0.0075825355457041325
vit,dp_kfc,public,,42,1,blocks.7.mlp.fc1,True,0.9405492353317998,0.339763537621522,0.872397342985504,0.4888138214952191,mlp_fc1,148224.0,5526346,1.0,77146304,33014.93998261199,0.001,33.01493998261199,2.18621662456815,2.8761437335128628e-08,0.0011862795033005982
vit,dp_kfc,public,,42,1,blocks.7.mlp.fc2,True,0.9999859701704173,0.019086269519542686,0.887684564022589,0.46201499485468794,mlp_fc2,147648.0,5526346,1.0,77146304,159956.47761974297,0.0034149106357339505,546.2370766781999,8.959641955297457,0.0,0.007959641955297457
vit,dp_kfc,public,,42,1,blocks.8.attn.q_proj,True,0.9608512422634621,0.27708038011241837,0.8591599901688746,0.6023646112801211,attention_qkv,37056.0,5526346,1.0,77146304,31163.726229697426,0.0010000004128968556,31.163739097101995,1.1333316967949034,1.1513164992228998e-07,0.00013346217914306455
vit,dp_kfc,public,,42,1,blocks.8.attn.k_proj,True,0.9608512422634621,0.27708038011241837,0.9693523628113327,0.29038498492575426,attention_qkv,37056.0,5526346,1.0,77146304,31163.726229697426,0.0010000004128968556,31.163739097101995,1.0816641787151242,4.9233456269151066e-08,8.17174327811649e-05
vit,dp_kfc,public,,42,1,blocks.8.attn.v_proj,True,0.9608512422634621,0.27708038011241837,0.8892104440394843,0.4807630733471339,attention_qkv,37056.0,5526346,1.0,77146304,31163.726229697426,0.0010000004128968556,31.163739097101995,1.3779978994273456,1.1643456241618086e-06,0.0003796023652516482
vit,dp_kfc,public,,42,1,blocks.8.attn.out_proj,True,0.8611011177358888,0.5085058334337808,0.888325549233038,0.46069214163282857,attention_out,37056.0,5526346,1.0,77146304,212.2804854894988,0.010887617206110863,2.3112286663370347,8.906220831951003,0.0,0.007906220831951003
vit,dp_kfc,public,,42,1,blocks.8.mlp.fc1,True,0.9467340091643581,0.3220290493855287,0.7845698383348445,0.6228667512892987,mlp_fc1,148224.0,5526346,1.0,77146304,61798.79031439289,0.001000000101481169,61.79879658580637,1.9291225330766892,2.883809517245448e-07,0.0009296788552687711
vit,dp_kfc,public,,42,1,blocks.8.mlp.fc2,True,0.869976257028274,0.49392468238227544,0.9085835854575314,0.4179346564254496,mlp_fc2,147648.0,5526346,1.0,77146304,747.8212969006887,0.0037162165902189003,2.779065910061353,9.166413330417296,0.0,0.008166413330417297
vit,dp_kfc,public,,42,1,blocks.9.attn.q_proj,True,0.9443007204525157,0.3306140358247768,0.917629696303449,0.3977505251800519,attention_qkv,37056.0,5526346,1.0,77146304,29119.16152112154,0.001000046706000335,29.120521560689298,1.1449610792095772,3.1254616353608105e-07,0.0001453189324022822
vit,dp_kfc,public,,42,1,blocks.9.attn.k_proj,True,0.9443007204525157,0.3306140358247768,0.979026254090629,0.2592786790448803,attention_qkv,37056.0,5526346,1.0,77146304,29119.16152112154,0.001000046706000335,29.120521560689298,1.0792120227387936,7.321075382547761e-08,7.929103266451572e-05
vit,dp_kfc,public,,42,1,blocks.9.attn.v_proj,True,0.9443007204525157,0.3306140358247768,0.9123770078585377,0.42381430497439043,attention_qkv,37056.0,5526346,1.0,77146304,29119.16152112154,0.001000046706000335,29.120521560689298,1.5254211972355078,7.269185110379771e-07,0.000526530054140908
vit,dp_kfc,public,,42,1,blocks.9.attn.out_proj,True,0.8460613374770455,0.5332018865421722,0.9091532705560512,0.4165959316734406,attention_out,37056.0,5526346,1.0,77146304,278.9552165440676,0.006871443635425563,1.9168250472904929,9.16279335265097,0.0,0.008162793352650969
vit,dp_kfc,public,,42,1,blocks.9.mlp.fc1,True,0.9387323827030365,0.3448072757880842,0.6628007381546194,0.7488109568753467,mlp_fc1,148224.0,5526346,1.0,77146304,61243.15575374838,0.001,61.24315575374838,1.4464093571334418,5.367990434958436e-08,0.00044648700024938295
vit,dp_kfc,public,,42,1,blocks.9.mlp.fc2,True,0.860125008012647,0.5167857219533855,0.932431468777298,0.3616052778614078,mlp_fc2,147648.0,5526346,1.0,77146304,1819.479769593054,0.001534843323229903,2.7926163761117815,9.31414651117382,0.0,0.008314146511173822
vit,dp_kfc,public,,42,1,blocks.10.attn.q_proj,True,0.946893477420759,0.32202889588493544,0.8857831401626105,0.47306275094831673,attention_qkv,37056.0,5526346,1.0,77146304,31368.678212466304,0.001,31.368678212466303,1.1030770237981966,4.046964856708934e-07,0.00010352343519315199
vit,dp_kfc,public,,42,1,blocks.10.attn.k_proj,True,0.946893477420759,0.32202889588493544,0.9799078842866842,0.2601758925774156,attention_qkv,37056.0,5526346,1.0,77146304,31368.678212466304,0.001,31.368678212466303,1.0695107877988028,6.700880724733755e-08,6.958245444103126e-05
vit,dp_kfc,public,,42,1,blocks.10.attn.v_proj,True,0.946893477420759,0.32202889588493544,0.933080561581782,0.3618939077731167,attention_qkv,37056.0,5526346,1.0,77146304,31368.678212466304,0.001,31.368678212466303,1.579132726685894,3.1882878197205986e-07,0.0005796361996497158
vit,dp_kfc,public,,42,1,blocks.10.attn.out_proj,True,0.952632621960264,0.3042574886205875,0.9341936140500577,0.3571990786829645,attention_out,37056.0,5526346,1.0,77146304,731.7135401684944,0.003390190472018934,2.4806482721264733,9.323088919612646,0.0,0.008323088919612646
vit,dp_kfc,public,,42,1,blocks.10.mlp.fc1,True,0.953680873428752,0.3010581191204313,0.5736395395600021,0.8203001499607816,mlp_fc1,148224.0,5526346,1.0,77146304,65925.53577427764,0.001,65.92553577427765,1.3148040762566846,6.940330519846199e-08,0.00031489532800526497
vit,dp_kfc,public,,42,1,blocks.10.mlp.fc2,True,0.9165414494285142,0.40229414535103886,0.9612018749157495,0.27749652375635075,mlp_fc2,147648.0,5526346,1.0,77146304,1663.2139442224825,0.0014181687280442829,2.3587180037435127,9.737664598626388,0.0,0.008737664598626387
vit,dp_kfc,public,,42,1,blocks.11.attn.q_proj,True,0.9622669637948003,0.27285716491370265,0.8812632764868641,0.47671442282005405,attention_qkv,37056.0,5526346,1.0,77146304,40777.84598373645,0.001,40.77784598373645,1.104296532071865,8.952637572881286e-07,0.0001052851687343279
vit,dp_kfc,public,,42,1,blocks.11.attn.k_proj,True,0.9622669637948003,0.27285716491370265,0.9698813078728769,0.31910814731601045,attention_qkv,37056.0,5526346,1.0,77146304,40777.84598373645,0.001,40.77784598373645,1.080750524893323,9.145338173396774e-08,8.084936318363507e-05
vit,dp_kfc,public,,42,1,blocks.11.attn.v_proj,True,0.9622669637948003,0.27285716491370265,0.9364461201483879,0.3937528477359549,attention_qkv,37056.0,5526346,1.0,77146304,40777.84598373645,0.001,40.77784598373645,1.4924126920678926,5.915478911781518e-08,0.0004925009754259688
vit,dp_kfc,public,,42,1,blocks.11.attn.out_proj,True,0.930246458204987,0.3792371575591214,0.9624374870669841,0.2732119206853888,attention_out,37056.0,5526346,1.0,77146304,579.0628040487278,0.005859282718796704,3.3928926808606725,9.712772444476578,0.0,0.00871277244447658
vit,dp_kfc,public,,42,1,blocks.11.mlp.fc1,True,0.9748983637595632,0.22269552424421704,0.7743585824442762,0.6338419627784394,mlp_fc1,148224.0,5526346,1.0,77146304,89839.64280034286,0.0010001225554547913,89.85065313862455,1.628960375877528,1.534494037840729e-08,0.0006289853721773748
vit,dp_kfc,public,,42,1,blocks.11.mlp.fc2,True,0.9936581568263144,0.11473755290880107,0.9762423024638581,0.21801163574930135,mlp_fc2,147648.0,5526346,1.0,77146304,26839.336612996303,0.0010548098086884821,28.310395518080405,9.545272976043844,0.0,0.008545272976043843
vit,dp_kfc,public,,42,1,head,True,0.9093908526188496,0.4257755005550931,0.9793331992985304,0.20956140200284448,patch_head,1930.0,5526346,1.0,77146304,895762.6264514397,0.001,895.7626264514397,293.39964390427787,0.0,0.29239964390427786
vit,dp_kfc,public,,42,1,identity,True,,,,,identity,47616.0,5526346,1.0,77146304,,,,,,
vit,dp_kfc,public,,42,2,patch_embed,True,0.9989320850681701,0.12686410769734743,0.9769432070099147,1.2406225437767127,patch_head,147648.0,5526346,1.0,77146304,175346.51560049213,0.0010017691743204123,175.65673415306628,30.73875798006605,0.0,0.02973875798006605
vit,dp_kfc,public,,42,2,blocks.0.attn.q_proj,True,0.9880749813891352,0.16321947878130783,0.9975332233155132,0.6326949278417884,attention_qkv,37056.0,5526346,1.0,77146304,6123.4536606320935,0.001,6.1234536606320935,1.9399863434270552,0.0,0.0009399863434270553
vit,dp_kfc,public,,42,2,blocks.0.attn.k_proj,True,0.9880749813891352,0.16321947878130783,0.9988783888284324,0.701150233151802,attention_qkv,37056.0,5526346,1.0,77146304,6123.4536606320935,0.001,6.1234536606320935,5.655029550849633,0.0,0.004655029550849633
vit,dp_kfc,public,,42,2,blocks.0.attn.v_proj,True,0.9880749813891352,0.16321947878130783,0.9689427201608924,0.8080857000746285,attention_qkv,37056.0,5526346,1.0,77146304,6123.4536606320935,0.001,6.1234536606320935,2.5626551378309075,3.7883219999075193e-07,0.0015636259541145891
vit,dp_kfc,public,,42,2,blocks.0.attn.out_proj,True,0.9682209996953626,0.30876687968485306,0.9765331711455427,1.164184264164531,attention_out,37056.0,5526346,1.0,77146304,1895.1565543979032,0.001000450764685603,1.8960108240463147,31.25759808034598,0.0,0.03025759808034598
vit,dp_kfc,public,,42,2,blocks.0.mlp.fc1,True,0.9879075820102935,0.17453532819751783,0.9901986774295842,0.8236619194611623,mlp_fc1,148224.0,5526346,1.0,77146304,21810.255001375546,0.001,21.81025500137555,1.892357803747836,1.3311092623781125e-07,0.0008926096972478662
vit,dp_kfc,public,,42,2,blocks.0.mlp.fc2,True,0.9926170121860659,0.12632118833966938,0.9933418850891599,0.8018543744087672,mlp_fc2,147648.0,5526346,1.0,77146304,13938.244984563007,0.0010194025650726475,14.208682689874493,6.513422111015943,0.0,0.005513422111015943
vit,dp_kfc,public,,42,2,blocks.1.attn.q_proj,True,0.994285956569841,0.10754472434389101,0.9913970787103809,0.9157714846706089,attention_qkv,37056.0,5526346,1.0,77146304,7292.576446550206,0.001,7.292576446550206,1.1106407481228082,2.077509820738739e-11,0.00011064077119647876
vit,dp_kfc,public,,42,2,blocks.1.attn.k_proj,True,0.994285956569841,0.10754472434389101,0.9923428072275965,0.8691723618308993,attention_qkv,37056.0,5526346,1.0,77146304,7292.576446550206,0.001,7.292576446550206,1.2262904236538588,5.931396247575369e-11,0.00022629049639000284
vit,dp_kfc,public,,42,2,blocks.1.attn.v_proj,True,0.994285956569841,0.10754472434389101,0.9934083337611053,0.7345841837391268,attention_qkv,37056.0,5526346,1.0,77146304,7292.576446550206,0.001,7.292576446550206,1.3786725974712657,4.3414153208378844e-07,0.00037927113650497354
vit,dp_kfc,public,,42,2,blocks.1.attn.out_proj,True,0.9916928031739823,0.1307244398928756,0.9925492581636415,0.8100467819040057,attention_out,37056.0,5526346,1.0,77146304,8556.013524614205,0.0011126347512727267,9.519717979845211,6.442880812812261,0.0,0.005442880812812261
vit,dp_kfc,public,,42,2,blocks.1.mlp.fc1,True,0.9917305651621401,0.12844810316200386,0.9836869351896437,0.8094964026472582,mlp_fc1,148224.0,5526346,1.0,77146304,17118.26968921209,0.001,17.11826968921209,1.6997820407695738,1.3061641501802998e-07,0.0007000040602060514
vit,dp_kfc,public,,42,2,blocks.1.mlp.fc2,True,0.9954682932038124,0.09523716127361072,0.9709257267991187,0.903864599236733,mlp_fc2,147648.0,5526346,1.0,77146304,9052.300671980927,0.0010111636768292737,9.153357631244338,3.8891774656463833,0.0,0.0028891774656463836
vit,dp_kfc,public,,42,2,blocks.2.attn.q_proj,True,0.9936451461276944,0.11263034604463688,0.9912815414376878,0.8421848531991589,attention_qkv,37056.0,5526346,1.0,77146304,10738.984627130734,0.0010000160256016884,10.739156725820907,1.0943757651998711,4.744753289279623e-09,9.438095774288264e-05
vit,dp_kfc,public,,42,2,blocks.2.attn.k_proj,True,0.9936451461276944,0.11263034604463688,0.9928099084025234,0.7412684092297666,attention_qkv,37056.0,5526346,1.0,77146304,10738.984627130734,0.0010000160256016884,10.739156725820907,1.2095186455776532,1.1650296609929177e-08,0.0002095327368286296
vit,dp_kfc,public,,42,2,blocks.2.attn.v_proj,True,0.9936451461276944,0.11263034604463688,0.9451493033920596,1.18231741091376,attention_qkv,37056.0,5526346,1.0,77146304,10738.984627130734,0.0010000160256016884,10.739156725820907,1.9197993416226433,3.348369091927252e-06,0.0009262275384008346
vit,dp_kfc,public,,42,2,blocks.2.attn.out_proj,True,0.9901670229989501,0.14070236844487807,0.9586935665012265,1.0207608864691866,attention_out,37056.0,5526346,1.0,77146304,2723.8298762638783,0.0018082568459485307,4.925384020953297,5.05590869427126,0.0,0.00405590869427126
vit,dp_kfc,public,,42,2,blocks.2.mlp.fc1,True,0.9907146440511788,0.13597924423744767,0.9634153943082787,0.9376523353514317,mlp_fc1,148224.0,5526346,1.0,77146304,15247.779479218754,0.0010000293322561403,15.248226730992009,1.5353261519764108,2.3570157880181326e-08,0.0005353623398562104
vit,dp_kfc,public,,42,2,blocks.2.mlp.fc2,True,0.9919867856931788,0.12639953110305813,0.9444790837230794,1.1452150495099311,mlp_fc2,147648.0,5526346,1.0,77146304,4081.693306559811,0.0010149991790106092,4.142915355131307,5.923649338506825,0.0,0.004923649338506825
vit,dp_kfc,public,,42,2,blocks.3.attn.q_proj,True,0.9902347265163237,0.13953668212083128,0.9782565095647447,1.2670550166307564,attention_qkv,37056.0,5526346,1.0,77146304,14311.39590804661,0.001,14.311395908046611,1.0818844866522381,9.267781986234993e-08,8.198475334780416e-05
vit,dp_kfc,public,,42,2,blocks.3.attn.k_proj,True,0.9902347265163237,0.13953668212083128,0.9912053428788075,0.7266051374871629,attention_qkv,37056.0,5526346,1.0,77146304,14311.39590804661,0.001,14.311395908046611,1.163832760761274,1.0020188537747403e-07,0.00016394937899816633
vit,dp_kfc,public,,42,2,blocks.3.attn.v_proj,True,0.9902347265163237,0.13953668212083128,0.9385411661690157,1.345862216810651,attention_qkv,37056.0,5526346,1.0,77146304,14311.39590804661,0.001,14.311395908046611,1.4570232238491978,7.650181461991201e-07,0.00045813787305487607
