estimator,label_seed,layer,kron_relative_error,A_relative_error,A_cosine,C_relative_error,C_cosine,C_relative_error_vs_KFLR
KFLR,-1,conv1,0.6960947493562478,0.78933135431504,0.8626952056098109,0.5927009115316045,0.9828430594524271,0.0
KFLR,-1,conv2,0.4198979806373266,0.21623728800754305,0.9799087442301068,0.5040350699973406,0.9986249635942258,0.0
KFLR,-1,fc1,1.0324333708830213,0.8407317137637831,0.5545770866012478,0.7602127930208561,0.9585076500953278,0.0
KFLR,-1,fc2,0.39176168650768,0.3828639361829216,0.9360964621294872,0.08038578334782022,0.9967810394906574,0.0
KFAC-M-3,1,conv1,0.7060414454254089,0.78933135431504,0.8626952056098109,0.5372074266547697,0.9827526065819984,0.03914373740553856
KFAC-M-3,1,conv2,0.38181261352566026,0.21623728800754305,0.9799087442301068,0.4547168738985737,0.9985723459668626,0.03330894187092781
KFAC-M-3,1,fc1,1.0022651395490791,0.8407317137637831,0.5545770866012478,0.6831005571941379,0.9620042277919599,0.05576539412140846
KFAC-M-3,1,fc2,0.39023749595207435,0.3828639361829216,0.9360964621294872,0.07345545353608636,0.9973093425197245,0.04512709006667137
KFAC-M-3,0,conv1,0.6962906941160989,0.78933135431504,0.8626952056098109,0.5904678391706594,0.9830486209448238,0.006524781230837107
KFAC-M-3,0,conv2,0.4156334186932037,0.21623728800754305,0.9799087442301068,0.4986753939243432,0.9987008925033157,0.004438426345586777
KFAC-M-3,0,fc1,1.0257557624588731,0.8407317137637831,0.5545770866012478,0.7433603491654376,0.9594626290457943,0.03602634742856026
KFAC-M-3,0,fc2,0.39194913491268096,0.3828639361829216,0.9360964621294872,0.08354291118732708,0.9965147975917759,0.02403726987540722
KFAC-U-3,0,conv1,0.5305927988599182,0.78933135431504,0.8626952056098109,2.37014056816682,0.9826150648085068,1.163960576057434
KFAC-U-3,0,conv2,1.928244981887161,0.21623728800754305,0.9799087442301068,2.2325919182713196,0.9987303731328714,1.155670166015625
KFAC-U-3,0,fc1,2.34001085859998,0.8407317137637831,0.5545770866012478,3.0928832333884255,0.9017187600850181,1.423126220703125
KFAC-U-3,0,fc2,0.4795918370869657,0.3828639361829216,0.9360964621294872,0.32594486916856324,0.945904508001721,0.2697254419326782
KFAC-U-9,2,conv1,0.530780945731432,0.78933135431504,0.8626952056098109,2.2624791813793075,0.9825893648817662,1.0940107107162476
KFAC-U-9,2,conv2,1.8479625275927258,0.21623728800754305,0.9799087442301068,2.1425245268419375,0.9987713238227571,1.0955766439437866
KFAC-U-9,2,fc1,2.25309064517925,0.8407317137637831,0.5545770866012478,2.9546970645462336,0.9033910748260885,1.3397668600082397
KFAC-U-9,2,fc2,0.4726570047845195,0.3828639361829216,0.9360964621294872,0.3112436126273005,0.9506659773298254,0.2561954855918884
KFAC-U-3,1,conv1,0.5325723225180029,0.78933135431504,0.8626952056098109,2.1566811999007767,0.9824147644858257,1.025204062461853
KFAC-U-3,1,conv2,1.7659737359707077,0.21623728800754305,0.9799087442301068,2.0504924203389803,0.9988020420349947,1.0341472625732422
KFAC-U-3,1,fc1,2.185385271877065,0.8407317137637831,0.5545770866012478,2.8464194634348394,0.9049974458378175,1.273206114768982
KFAC-U-3,1,fc2,0.47296360608145466,0.3828639361829216,0.9360964621294872,0.31200453035067,0.9504296422945028,0.25939828157424927
KFAC-M-3,2,conv1,0.7080337752022626,0.78933135431504,0.8626952056098109,0.5238005761870284,0.9832019877312201,0.04768873378634453
KFAC-M-3,2,conv2,0.36520663186792074,0.21623728800754305,0.9799087442301068,0.4323798361143808,0.9983606578719226,0.04933860898017883
KFAC-M-3,2,fc1,1.014110218641425,0.8407317137637831,0.5545770866012478,0.7169796523899457,0.9566791531474637,0.04677824303507805
KFAC-M-3,2,fc2,0.3891006241820595,0.3828639361829216,0.9360964621294872,0.06618411064604769,0.9978178715512921,0.03828534483909607
KFAC-M-9,1,conv1,0.7004487258701424,0.78933135431504,0.8626952056098109,0.5673299661777189,0.9829647596976646,0.017596570774912834
KFAC-M-9,1,conv2,0.4008449360893619,0.21623728800754305,0.9799087442301068,0.47966673302431684,0.9986880738689279,0.01684579998254776
KFAC-M-9,1,fc1,1.0112487594338877,0.8407317137637831,0.5545770866012478,0.7063647741429792,0.961143289931934,0.03800610452890396
KFAC-M-9,1,fc2,0.39071407655629226,0.3828639361829216,0.9360964621294872,0.07554581429488592,0.9971554008861794,0.028133438900113106
KFAC-U-3,2,conv1,0.5300736320137078,0.78933135431504,0.8626952056098109,2.3141697187092083,0.9829188708806569,1.127981424331665
KFAC-U-3,2,conv2,1.8905331164725083,0.21623728800754305,0.9799087442301068,2.190293361676851,0.9987703346917634,1.1271978616714478
KFAC-U-3,2,fc1,2.3516893171382462,0.8407317137637831,0.5545770866012478,3.1119929904493056,0.8993507320195346,1.4331117868423462
KFAC-U-3,2,fc2,0.47751774153000653,0.3828639361829216,0.9360964621294872,0.32191050216720263,0.9472505088679328,0.27148452401161194
KFAC-M-1,2,conv1,0.6739054909341703,0.78933135431504,0.8626952056098109,0.7307657065751183,0.9816154336474718,0.09254544973373413
KFAC-M-1,2,conv2,0.5366534937358801,0.21623728800754305,0.9799087442301068,0.6482502923289277,0.9989028630614809,0.09771454334259033
KFAC-M-1,2,fc1,1.1093708749611504,0.8407317137637831,0.5545770866012478,0.9416825025574633,0.9494080310845249,0.12010575830936432
KFAC-M-1,2,fc2,0.39002673169990415,0.3828639361829216,0.9360964621294872,0.07244193888672097,0.9973827250632389,0.05944795906543732
KFAC-M-9,0,conv1,0.7033940899512903,0.78933135431504,0.8626952056098109,0.5512641049990286,0.9828782372732963,0.028584983199834824
KFAC-M-9,0,conv2,0.3904850468212656,0.21623728800754305,0.9799087442301068,0.46584174529742617,0.9983633587244376,0.026936128735542297
KFAC-M-9,0,fc1,1.0286747436988295,0.8407317137637831,0.5545770866012478,0.7523100401630688,0.9569581132725324,0.021476877853274345
KFAC-M-9,0,fc2,0.39324091328753924,0.3828639361829216,0.9360964621294872,0.08973437494912512,0.9959784053100332,0.02088259346783161
KFAC-M-1,0,conv1,0.6705418544530239,0.78933135431504,0.8626952056098109,0.7475303849484138,0.9822995418795809,0.10463106632232666
KFAC-M-1,0,conv2,0.5472851283582953,0.21623728800754305,0.9799087442301068,0.6612048233892547,0.9991628736257283,0.1073509231209755
KFAC-M-1,0,fc1,1.0965348957688232,0.8407317137637831,0.5545770866012478,0.9102010964512703,0.9548307758348733,0.1057293638586998
KFAC-M-1,0,fc2,0.39577512485934224,0.3828639361829216,0.9360964621294872,0.10248743953119736,0.9947450952109129,0.05527222529053688
KFAC-U-1,0,conv1,0.5308822574094979,0.78933135431504,0.8626952056098109,2.3236270955480167,0.98232384354998,1.1336418390274048
KFAC-U-1,0,conv2,1.8990085188970591,0.21623728800754305,0.9799087442301068,2.1998103958756934,0.9988100161136971,1.133893609046936
KFAC-U-1,0,fc1,2.2766049451694474,0.8407317137637831,0.5545770866012478,2.9922524431789643,0.9025961982082621,1.3643370866775513
KFAC-U-1,0,fc2,0.47990865058575566,0.3828639361829216,0.9360964621294872,0.3272997041424056,0.9455010755913644,0.27121827006340027
KFAC-M-1,1,conv1,0.723421869258353,0.78933135431504,0.8626952056098109,0.44001313816699106,0.9834467390410861,0.10538531094789505
KFAC-M-1,1,conv2,0.31372286012980494,0.21623728800754305,0.9799087442301068,0.36125103714119244,0.9988110554380857,0.09571366012096405
KFAC-M-1,1,fc1,0.9454030384061284,0.8407317137637831,0.5545770866012478,0.524404834288079,0.9678733682103833,0.15649345517158508
KFAC-M-1,1,fc2,0.3865895532355861,0.3828639361829216,0.9360964621294872,0.0702573447922382,0.9975449126236512,0.08517711609601974
KFAC-U-1,1,conv1,0.5334391862687534,0.78933135431504,0.8626952056098109,2.092518109466698,0.9829861140394915,0.9842250943183899
KFAC-U-1,1,conv2,1.7170934779357017,0.21623728800754305,0.9799087442301068,1.9955774769678738,0.9987249207415784,0.9978995323181152
KFAC-U-1,1,fc1,2.0749331755590696,0.8407317137637831,0.5545770866012478,2.6682502602702685,0.9087313026229027,1.1678062677383423
