hessian_stage_norm_mean,final_preconditioned_norm_mean,train_loss,preclip_norm_mean,preclip_norm_p50,preclip_norm_p90,preclip_norm_p99,clip_fraction,update_norm,step,epoch,conv1/A_damped_condition,conv1/G_damped_condition,conv2/A_damped_condition,conv2/G_damped_condition,fc1/A_damped_condition,fc1/G_damped_condition,fc2/A_damped_condition,fc2/G_damped_condition
3.4968173503875732,572.2897338867188,2.311952590942383,572.2897338867188,570.7886962890625,651.1397705078125,728.4573974609375,1.0,0.9501083493232727,1,1,26.622458473653868,1.0007253586799632,807.8105097000064,1.0105609425924416,1025.1563799952576,28.118829878247396,940.8968018746394,110.19804680063496
3.505629062652588,575.7899169921875,2.2980399131774902,575.7899169921875,575.8812255859375,674.6987915039062,722.4497680664062,1.0,0.9509056806564331,2,1,26.622458473653868,1.0007253586799632,807.8105097000064,1.0105609425924416,1025.1563799952576,28.118829878247396,940.8968018746394,110.19804680063496
3.450443744659424,564.9439697265625,2.282911539077759,564.9439697265625,554.7916259765625,665.6757202148438,734.0205688476562,1.0,0.952124297618866,3,1,26.622458473653868,1.0007253586799632,807.8105097000064,1.0105609425924416,1025.1563799952576,28.118829878247396,940.8968018746394,110.19804680063496
3.453662633895874,565.0655517578125,2.2736873626708984,565.0655517578125,570.8783569335938,658.0629272460938,734.7913818359375,1.0,0.9530649781227112,4,1,26.622458473653868,1.0007253586799632,807.8105097000064,1.0105609425924416,1025.1563799952576,28.118829878247396,940.8968018746394,110.19804680063496
3.4557483196258545,588.4147338867188,2.2643673419952393,588.4147338867188,591.4503173828125,681.80712890625,742.2471923828125,1.0,0.9504154324531555,5,1,26.622458473653868,1.0007253586799632,807.8105097000064,1.0105609425924416,1025.1563799952576,28.118829878247396,940.8968018746394,110.19804680063496
3.620894432067871,613.74658203125,2.242974281311035,613.74658203125,612.625,702.7020263671875,767.642822265625,1.0,0.948121190071106,6,1,26.622458473653868,1.0007253586799632,807.8105097000064,1.0105609425924416,1025.1563799952576,28.118829878247396,940.8968018746394,110.19804680063496
3.7285070419311523,666.3892822265625,2.2305684089660645,666.3892822265625,670.8488159179688,760.2391357421875,823.2537841796875,1.0,0.9503476619720459,7,1,26.622458473653868,1.0007253586799632,807.8105097000064,1.0105609425924416,1025.1563799952576,28.118829878247396,940.8968018746394,110.19804680063496
3.815136432647705,695.5843505859375,2.232909679412842,695.5843505859375,693.295166015625,795.1607666015625,869.1618041992188,1.0,0.9514284729957581,8,1,26.622458473653868,1.0007253586799632,807.8105097000064,1.0105609425924416,1025.1563799952576,28.118829878247396,940.8968018746394,110.19804680063496
3.9092941284179688,747.3622436523438,2.2052457332611084,747.3622436523438,751.5457763671875,849.7915649414062,916.3687133789062,1.0,0.9491021633148193,9,1,26.622458473653868,1.0007253586799632,807.8105097000064,1.0105609425924416,1025.1563799952576,28.118829878247396,940.8968018746394,110.19804680063496
4.047578811645508,785.5014038085938,2.1823244094848633,785.5014038085938,787.6106567382812,898.2737426757812,982.744384765625,1.0,0.9487398862838745,10,1,26.622458473653868,1.0007253586799632,807.8105097000064,1.0105609425924416,1025.1563799952576,28.118829878247396,940.8968018746394,110.19804680063496
4.230289459228516,831.085693359375,2.175356864929199,831.085693359375,839.2831420898438,939.99462890625,1006.2481689453125,1.0,0.9533263444900513,11,1,26.622458473653868,1.0007253586799632,807.8105097000064,1.0105609425924416,1025.1563799952576,28.118829878247396,940.8968018746394,110.19804680063496
4.28994083404541,861.5380859375,2.149083137512207,861.5380859375,865.4483642578125,973.2486572265625,1061.6607666015625,1.0,0.9514631628990173,12,1,26.622458473653868,1.0007253586799632,807.8105097000064,1.0105609425924416,1025.1563799952576,28.118829878247396,940.8968018746394,110.19804680063496
4.406442642211914,888.4003295898438,2.1218960285186768,888.4003295898438,887.6329345703125,1027.5816650390625,1103.9705810546875,1.0,0.9489094614982605,13,1,26.622458473653868,1.0007253586799632,807.8105097000064,1.0105609425924416,1025.1563799952576,28.118829878247396,940.8968018746394,110.19804680063496
4.674394607543945,951.536865234375,2.0936317443847656,951.536865234375,963.764404296875,1075.143798828125,1149.152587890625,1.0,0.9536715149879456,14,1,26.622458473653868,1.0007253586799632,807.8105097000064,1.0105609425924416,1025.1563799952576,28.118829878247396,940.8968018746394,110.19804680063496
4.850776672363281,1009.54248046875,2.064237594604492,1009.5424194335938,1016.8822021484375,1163.481201171875,1244.59716796875,1.0,0.9512240886688232,15,1,26.622458473653868,1.0007253586799632,807.8105097000064,1.0105609425924416,1025.1563799952576,28.118829878247396,940.8968018746394,110.19804680063496
5.057659149169922,1067.25341796875,2.0587611198425293,1067.2535400390625,1069.9595947265625,1216.373291015625,1332.7281494140625,1.0,0.949442982673645,16,1,26.622458473653868,1.0007253586799632,807.8105097000064,1.0105609425924416,1025.1563799952576,28.118829878247396,940.8968018746394,110.19804680063496
5.219593048095703,1107.326416015625,2.0313353538513184,1107.326416015625,1118.716064453125,1266.4613037109375,1372.24609375,1.0,0.9513915777206421,17,1,26.622458473653868,1.0007253586799632,807.8105097000064,1.0105609425924416,1025.1563799952576,28.118829878247396,940.8968018746394,110.19804680063496
5.3777360916137695,1147.5753173828125,1.9896913766860962,1147.5753173828125,1151.7880859375,1328.7520751953125,1428.021484375,1.0,0.9555459022521973,18,1,26.622458473653868,1.0007253586799632,807.8105097000064,1.0105609425924416,1025.1563799952576,28.118829878247396,940.8968018746394,110.19804680063496
5.635098934173584,1212.786376953125,1.9602574110031128,1212.786376953125,1202.58642578125,1409.31591796875,1506.1573486328125,1.0,0.9526654481887817,19,1,26.622458473653868,1.0007253586799632,807.8105097000064,1.0105609425924416,1025.1563799952576,28.118829878247396,940.8968018746394,110.19804680063496
5.892624378204346,1299.51220703125,1.926659345626831,1299.51220703125,1291.272705078125,1538.89111328125,1676.3321533203125,1.0,0.951442539691925,20,1,26.622458473653868,1.0007253586799632,807.8105097000064,1.0105609425924416,1025.1563799952576,28.118829878247396,940.8968018746394,110.19804680063496
6.071715354919434,1349.4205322265625,1.8988145589828491,1349.4205322265625,1337.0982666015625,1561.920654296875,1732.8818359375,1.0,0.9533011317253113,21,1,26.622458473653868,1.0007253586799632,807.8105097000064,1.0105609425924416,1025.1563799952576,28.118829878247396,940.8968018746394,110.19804680063496
6.345123767852783,1433.126953125,1.849330186843872,1433.126953125,1417.026123046875,1692.501708984375,1862.313720703125,1.0,0.9519901275634766,22,1,26.622458473653868,1.0007253586799632,807.8105097000064,1.0105609425924416,1025.1563799952576,28.118829878247396,940.8968018746394,110.19804680063496
6.688615798950195,1508.031005859375,1.8676655292510986,1508.031005859375,1523.388671875,1758.099609375,1920.200439453125,1.0,0.9509230852127075,23,1,26.622458473653868,1.0007253586799632,807.8105097000064,1.0105609425924416,1025.1563799952576,28.118829878247396,940.8968018746394,110.19804680063496
6.7973175048828125,1526.251220703125,1.8182958364486694,1526.2513427734375,1553.433837890625,1788.77978515625,2040.3087158203125,1.0,0.9512613415718079,24,1,26.622458473653868,1.0007253586799632,807.8105097000064,1.0105609425924416,1025.1563799952576,28.118829878247396,940.8968018746394,110.19804680063496
6.929470062255859,1562.5911865234375,1.7403159141540527,1562.59130859375,1582.172119140625,1797.4423828125,1974.327392578125,1.0,0.9490305185317993,25,1,26.622458473653868,1.0007253586799632,807.8105097000064,1.0105609425924416,1025.1563799952576,28.118829878247396,940.8968018746394,110.19804680063496
7.115309715270996,1638.037841796875,1.695837140083313,1638.037841796875,1630.8358154296875,1957.165771484375,2235.30322265625,1.0,0.9507681727409363,26,1,26.622458473653868,1.0007253586799632,807.8105097000064,1.0105609425924416,1025.1563799952576,28.118829878247396,940.8968018746394,110.19804680063496
7.529973030090332,1735.388671875,1.7549465894699097,1735.388671875,1740.79736328125,2098.72705078125,2400.8486328125,1.0,0.9513407349586487,27,1,26.622458473653868,1.0007253586799632,807.8105097000064,1.0105609425924416,1025.1563799952576,28.118829878247396,940.8968018746394,110.19804680063496
7.7591233253479,1800.82958984375,1.6464545726776123,1800.82958984375,1829.61474609375,2155.408447265625,2379.251708984375,1.0,0.9509887099266052,28,1,26.622458473653868,1.0007253586799632,807.8105097000064,1.0105609425924416,1025.1563799952576,28.118829878247396,940.8968018746394,110.19804680063496
