method,seed,epoch,train_loss,test_loss,test_accuracy,best_accuracy,accuracy_auc,noise_multiplier,epsilon,accountant_steps,logical_steps,samples,clip_fraction,mean_clip_factor,transformed_norm_p50,transformed_norm_p90,transformed_norm_p99,transformed_norm_max,builder_seconds,private_train_seconds,algorithm_seconds,logical_steps_per_second,samples_per_second,preconditioner_build_seconds,logical_batch_size,physical_batch_size,accumulation_steps,backward_calls,optimizer_steps,noise_events,bk_cache_bytes,temporary_per_sample_grad_bytes,fallback_temporary_grad_bytes,cache_empty_after_step,layer_strategies,parameters_finite,all_parameters_updated,parameters_updated,preconditioned_layers,identity_geometry_layers,cuda_peak_allocated_bytes,cuda_peak_reserved_bytes,builder_forward_calls,builder_vjp_calls,builder_logical_batches,builder_reverse_vectors,builder_samples,operator_state_bytes,group_norm_attention_out,group_norm_identity,group_norm_patch_head,group_norm_ffn,group_norm_attention_qkv,layer_norm_patch_embed_proj,layer_norm_blocks_0_attn_qkv_q_proj,layer_norm_blocks_0_attn_qkv_k_proj,layer_norm_blocks_0_attn_qkv_v_proj,layer_norm_blocks_0_attn_proj,layer_norm_blocks_0_mlp_fc1,layer_norm_blocks_0_mlp_fc2,layer_norm_blocks_1_attn_qkv_q_proj,layer_norm_blocks_1_attn_qkv_k_proj,layer_norm_blocks_1_attn_qkv_v_proj,layer_norm_blocks_1_attn_proj,layer_norm_blocks_1_mlp_fc1,layer_norm_blocks_1_mlp_fc2,layer_norm_blocks_2_attn_qkv_q_proj,layer_norm_blocks_2_attn_qkv_k_proj,layer_norm_blocks_2_attn_qkv_v_proj,layer_norm_blocks_2_attn_proj,layer_norm_blocks_2_mlp_fc1,layer_norm_blocks_2_mlp_fc2,layer_norm_blocks_3_attn_qkv_q_proj,layer_norm_blocks_3_attn_qkv_k_proj,layer_norm_blocks_3_attn_qkv_v_proj,layer_norm_blocks_3_attn_proj,layer_norm_blocks_3_mlp_fc1,layer_norm_blocks_3_mlp_fc2,layer_norm_blocks_4_attn_qkv_q_proj,layer_norm_blocks_4_attn_qkv_k_proj,layer_norm_blocks_4_attn_qkv_v_proj,layer_norm_blocks_4_attn_proj,layer_norm_blocks_4_mlp_fc1,layer_norm_blocks_4_mlp_fc2,layer_norm_blocks_5_attn_qkv_q_proj,layer_norm_blocks_5_attn_qkv_k_proj,layer_norm_blocks_5_attn_qkv_v_proj,layer_norm_blocks_5_attn_proj,layer_norm_blocks_5_mlp_fc1,layer_norm_blocks_5_mlp_fc2,layer_norm_blocks_6_attn_qkv_q_proj,layer_norm_blocks_6_attn_qkv_k_proj,layer_norm_blocks_6_attn_qkv_v_proj,layer_norm_blocks_6_attn_proj,layer_norm_blocks_6_mlp_fc1,layer_norm_blocks_6_mlp_fc2,layer_norm_blocks_7_attn_qkv_q_proj,layer_norm_blocks_7_attn_qkv_k_proj,layer_norm_blocks_7_attn_qkv_v_proj,layer_norm_blocks_7_attn_proj,layer_norm_blocks_7_mlp_fc1,layer_norm_blocks_7_mlp_fc2,layer_norm_blocks_8_attn_qkv_q_proj,layer_norm_blocks_8_attn_qkv_k_proj,layer_norm_blocks_8_attn_qkv_v_proj,layer_norm_blocks_8_attn_proj,layer_norm_blocks_8_mlp_fc1,layer_norm_blocks_8_mlp_fc2,layer_norm_blocks_9_attn_qkv_q_proj,layer_norm_blocks_9_attn_qkv_k_proj,layer_norm_blocks_9_attn_qkv_v_proj,layer_norm_blocks_9_attn_proj,layer_norm_blocks_9_mlp_fc1,layer_norm_blocks_9_mlp_fc2,layer_norm_blocks_10_attn_qkv_q_proj,layer_norm_blocks_10_attn_qkv_k_proj,layer_norm_blocks_10_attn_qkv_v_proj,layer_norm_blocks_10_attn_proj,layer_norm_blocks_10_mlp_fc1,layer_norm_blocks_10_mlp_fc2,layer_norm_blocks_11_attn_qkv_q_proj,layer_norm_blocks_11_attn_qkv_k_proj,layer_norm_blocks_11_attn_qkv_v_proj,layer_norm_blocks_11_attn_proj,layer_norm_blocks_11_mlp_fc1,layer_norm_blocks_11_mlp_fc2,layer_norm_head,layer_norm_blocks_0_norm1,layer_norm_blocks_0_norm2,layer_norm_blocks_1_norm1,layer_norm_blocks_1_norm2,layer_norm_blocks_2_norm1,layer_norm_blocks_2_norm2,layer_norm_blocks_3_norm1,layer_norm_blocks_3_norm2,layer_norm_blocks_4_norm1,layer_norm_blocks_4_norm2,layer_norm_blocks_5_norm1,layer_norm_blocks_5_norm2,layer_norm_blocks_6_norm1,layer_norm_blocks_6_norm2,layer_norm_blocks_7_norm1,layer_norm_blocks_7_norm2,layer_norm_blocks_8_norm1,layer_norm_blocks_8_norm2,layer_norm_blocks_9_norm1,layer_norm_blocks_9_norm2,layer_norm_blocks_10_norm1,layer_norm_blocks_10_norm2,layer_norm_blocks_11_norm1,layer_norm_blocks_11_norm2,layer_norm_norm,layer_norm_pos_embed,layer_norm_cls_token
dp_sgd,42,1,3.936552405357361,3.438261203467846,0.13671875,0.13671875,0.0,1.52099609375,2.993987595011192,2,2,512,1.0,0.008649446070194244,178.88705444335938,230.74232482910156,300.4635925292969,409.0550231933594,0.0,16.175611732527614,16.175611732527614,0.12364292819777509,31.652589618630422,0.0,256,8,32,64,2,2,334497472,5434368,0,True,"{'patch_embed.proj': 'bk_ghost', 'blocks.0.attn.qkv.q_proj': 'bk_ghost', 'blocks.0.attn.qkv.k_proj': 'bk_ghost', 'blocks.0.attn.qkv.v_proj': 'bk_ghost', 'blocks.0.attn.proj': 'bk_ghost', 'blocks.0.mlp.fc1': 'bk_ghost', 'blocks.0.mlp.fc2': 'bk_ghost', 'blocks.1.attn.qkv.q_proj': 'bk_ghost', 'blocks.1.attn.qkv.k_proj': 'bk_ghost', 'blocks.1.attn.qkv.v_proj': 'bk_ghost', 'blocks.1.attn.proj': 'bk_ghost', 'blocks.1.mlp.fc1': 'bk_ghost', 'blocks.1.mlp.fc2': 'bk_ghost', 'blocks.2.attn.qkv.q_proj': 'bk_ghost', 'blocks.2.attn.qkv.k_proj': 'bk_ghost', 'blocks.2.attn.qkv.v_proj': 'bk_ghost', 'blocks.2.attn.proj': 'bk_ghost', 'blocks.2.mlp.fc1': 'bk_ghost', 'blocks.2.mlp.fc2': 'bk_ghost', 'blocks.3.attn.qkv.q_proj': 'bk_ghost', 'blocks.3.attn.qkv.k_proj': 'bk_ghost', 'blocks.3.attn.qkv.v_proj': 'bk_ghost', 'blocks.3.attn.proj': 'bk_ghost', 'blocks.3.mlp.fc1': 'bk_ghost', 'blocks.3.mlp.fc2': 'bk_ghost', 'blocks.4.attn.qkv.q_proj': 'bk_ghost', 'blocks.4.attn.qkv.k_proj': 'bk_ghost', 'blocks.4.attn.qkv.v_proj': 'bk_ghost', 'blocks.4.attn.proj': 'bk_ghost', 'blocks.4.mlp.fc1': 'bk_ghost', 'blocks.4.mlp.fc2': 'bk_ghost', 'blocks.5.attn.qkv.q_proj': 'bk_ghost', 'blocks.5.attn.qkv.k_proj': 'bk_ghost', 'blocks.5.attn.qkv.v_proj': 'bk_ghost', 'blocks.5.attn.proj': 'bk_ghost', 'blocks.5.mlp.fc1': 'bk_ghost', 'blocks.5.mlp.fc2': 'bk_ghost', 'blocks.6.attn.qkv.q_proj': 'bk_ghost', 'blocks.6.attn.qkv.k_proj': 'bk_ghost', 'blocks.6.attn.qkv.v_proj': 'bk_ghost', 'blocks.6.attn.proj': 'bk_ghost', 'blocks.6.mlp.fc1': 'bk_ghost', 'blocks.6.mlp.fc2': 'bk_ghost', 'blocks.7.attn.qkv.q_proj': 'bk_ghost', 'blocks.7.attn.qkv.k_proj': 'bk_ghost', 'blocks.7.attn.qkv.v_proj': 'bk_ghost', 'blocks.7.attn.proj': 'bk_ghost', 'blocks.7.mlp.fc1': 'bk_ghost', 'blocks.7.mlp.fc2': 'bk_ghost', 'blocks.8.attn.qkv.q_proj': 'bk_ghost', 'blocks.8.attn.qkv.k_proj': 'bk_ghost', 'blocks.8.attn.qkv.v_proj': 'bk_ghost', 'blocks.8.attn.proj': 'bk_ghost', 'blocks.8.mlp.fc1': 'bk_ghost', 'blocks.8.mlp.fc2': 'bk_ghost', 'blocks.9.attn.qkv.q_proj': 'bk_ghost', 'blocks.9.attn.qkv.k_proj': 'bk_ghost', 'blocks.9.attn.qkv.v_proj': 'bk_ghost', 'blocks.9.attn.proj': 'bk_ghost', 'blocks.9.mlp.fc1': 'bk_ghost', 'blocks.9.mlp.fc2': 'bk_ghost', 'blocks.10.attn.qkv.q_proj': 'bk_ghost', 'blocks.10.attn.qkv.k_proj': 'bk_ghost', 'blocks.10.attn.qkv.v_proj': 'bk_ghost', 'blocks.10.attn.proj': 'bk_ghost', 'blocks.10.mlp.fc1': 'bk_ghost', 'blocks.10.mlp.fc2': 'bk_ghost', 'blocks.11.attn.qkv.q_proj': 'bk_ghost', 'blocks.11.attn.qkv.k_proj': 'bk_ghost', 'blocks.11.attn.qkv.v_proj': 'bk_ghost', 'blocks.11.attn.proj': 'bk_ghost', 'blocks.11.mlp.fc1': 'bk_ghost', 'blocks.11.mlp.fc2': 'bk_ghost', 'head': 'bk_ghost', 'blocks.0.norm1': 'identity_analytic', 'blocks.0.norm2': 'identity_analytic', 'blocks.1.norm1': 'identity_analytic', 'blocks.1.norm2': 'identity_analytic', 'blocks.2.norm1': 'identity_analytic', 'blocks.2.norm2': 'identity_analytic', 'blocks.3.norm1': 'identity_analytic', 'blocks.3.norm2': 'identity_analytic', 'blocks.4.norm1': 'identity_analytic', 'blocks.4.norm2': 'identity_analytic', 'blocks.5.norm1': 'identity_analytic', 'blocks.5.norm2': 'identity_analytic', 'blocks.6.norm1': 'identity_analytic', 'blocks.6.norm2': 'identity_analytic', 'blocks.7.norm1': 'identity_analytic', 'blocks.7.norm2': 'identity_analytic', 'blocks.8.norm1': 'identity_analytic', 'blocks.8.norm2': 'identity_analytic', 'blocks.9.norm1': 'identity_analytic', 'blocks.9.norm2': 'identity_analytic', 'blocks.10.norm1': 'identity_analytic', 'blocks.10.norm2': 'identity_analytic', 'blocks.11.norm1': 'identity_analytic', 'blocks.11.norm2': 'identity_analytic', 'norm': 'identity_analytic', 'cls_token': 'identity_direct', 'pos_embed': 'identity_direct'}",True,True,True,[],"['blocks.0.attn.proj', 'blocks.0.attn.qkv.k_proj', 'blocks.0.attn.qkv.q_proj', 'blocks.0.attn.qkv.v_proj', 'blocks.0.mlp.fc1', 'blocks.0.mlp.fc2', 'blocks.0.norm1', 'blocks.0.norm2', 'blocks.1.attn.proj', 'blocks.1.attn.qkv.k_proj', 'blocks.1.attn.qkv.q_proj', 'blocks.1.attn.qkv.v_proj', 'blocks.1.mlp.fc1', 'blocks.1.mlp.fc2', 'blocks.1.norm1', 'blocks.1.norm2', 'blocks.10.attn.proj', 'blocks.10.attn.qkv.k_proj', 'blocks.10.attn.qkv.q_proj', 'blocks.10.attn.qkv.v_proj', 'blocks.10.mlp.fc1', 'blocks.10.mlp.fc2', 'blocks.10.norm1', 'blocks.10.norm2', 'blocks.11.attn.proj', 'blocks.11.attn.qkv.k_proj', 'blocks.11.attn.qkv.q_proj', 'blocks.11.attn.qkv.v_proj', 'blocks.11.mlp.fc1', 'blocks.11.mlp.fc2', 'blocks.11.norm1', 'blocks.11.norm2', 'blocks.2.attn.proj', 'blocks.2.attn.qkv.k_proj', 'blocks.2.attn.qkv.q_proj', 'blocks.2.attn.qkv.v_proj', 'blocks.2.mlp.fc1', 'blocks.2.mlp.fc2', 'blocks.2.norm1', 'blocks.2.norm2', 'blocks.3.attn.proj', 'blocks.3.attn.qkv.k_proj', 'blocks.3.attn.qkv.q_proj', 'blocks.3.attn.qkv.v_proj', 'blocks.3.mlp.fc1', 'blocks.3.mlp.fc2', 'blocks.3.norm1', 'blocks.3.norm2', 'blocks.4.attn.proj', 'blocks.4.attn.qkv.k_proj', 'blocks.4.attn.qkv.q_proj', 'blocks.4.attn.qkv.v_proj', 'blocks.4.mlp.fc1', 'blocks.4.mlp.fc2', 'blocks.4.norm1', 'blocks.4.norm2', 'blocks.5.attn.proj', 'blocks.5.attn.qkv.k_proj', 'blocks.5.attn.qkv.q_proj', 'blocks.5.attn.qkv.v_proj', 'blocks.5.mlp.fc1', 'blocks.5.mlp.fc2', 'blocks.5.norm1', 'blocks.5.norm2', 'blocks.6.attn.proj', 'blocks.6.attn.qkv.k_proj', 'blocks.6.attn.qkv.q_proj', 'blocks.6.attn.qkv.v_proj', 'blocks.6.mlp.fc1', 'blocks.6.mlp.fc2', 'blocks.6.norm1', 'blocks.6.norm2', 'blocks.7.attn.proj', 'blocks.7.attn.qkv.k_proj', 'blocks.7.attn.qkv.q_proj', 'blocks.7.attn.qkv.v_proj', 'blocks.7.mlp.fc1', 'blocks.7.mlp.fc2', 'blocks.7.norm1', 'blocks.7.norm2', 'blocks.8.attn.proj', 'blocks.8.attn.qkv.k_proj', 'blocks.8.attn.qkv.q_proj', 'blocks.8.attn.qkv.v_proj', 'blocks.8.mlp.fc1', 'blocks.8.mlp.fc2', 'blocks.8.norm1', 'blocks.8.norm2', 'blocks.9.attn.proj', 'blocks.9.attn.qkv.k_proj', 'blocks.9.attn.qkv.q_proj', 'blocks.9.attn.qkv.v_proj', 'blocks.9.mlp.fc1', 'blocks.9.mlp.fc2', 'blocks.9.norm1', 'blocks.9.norm2', 'cls_token', 'head', 'norm', 'patch_embed.proj', 'pos_embed']",624556544,687865856,0,0,0,0,0,0,71.07482147216797,20.651260375976562,71.77244567871094,129.14614868164062,74.13858032226562,39.54841232299805,5.393472194671631,8.361751556396484,17.891010284423828,18.936460494995117,25.108957290649414,40.657840728759766,3.498368263244629,4.594842910766602,19.807851791381836,26.051103591918945,34.346195220947266,28.994823455810547,5.3213324546813965,6.8089518547058105,26.529539108276367,29.80653190612793,36.64491653442383,33.67198181152344,5.888265132904053,8.058877944946289,24.421096801757812,24.088512420654297,31.465280532836914,29.245555877685547,6.927732944488525,10.028173446655273,19.45863914489746,19.787399291992188,28.144287109375,26.526111602783203,5.243380069732666,7.581057071685791,19.039846420288086,18.433452606201172,26.616689682006836,22.90439224243164,4.972442626953125,7.238093852996826,18.610897064208984,19.494375228881836,25.478431701660156,22.201082229614258,4.582620620727539,6.247196197509766,18.860286712646484,19.15458106994629,24.94679069519043,26.278541564941406,4.769505977630615,6.589386940002441,17.780345916748047,18.585737228393555,23.431869506835938,21.945192337036133,4.8070068359375,7.2444000244140625,17.657819747924805,17.086702346801758,21.22564125061035,18.753124237060547,4.221653938293457,6.515323638916016,16.45429039001465,15.940248489379883,18.35548973083496,14.437398910522461,4.95520544052124,6.720727443695068,13.888786315917969,13.264839172363281,15.844182968139648,15.486733436584473,59.89329147338867,9.192797660827637,3.3733999729156494,5.496390342712402,5.585482597351074,5.334315299987793,4.849211692810059,4.654013156890869,3.7575533390045166,4.335905075073242,3.215515375137329,3.572230100631714,2.8848373889923096,3.455435037612915,2.4854543209075928,2.9696218967437744,1.8876820802688599,3.3427541255950928,1.6596267223358154,3.759692430496216,2.164806604385376,3.3054683208465576,2.7311816215515137,3.1096701622009277,1.359906792640686,0.8748504519462585,5.913992881774902,1.5207282304763794
