task,method,source,beta,seed,epoch,train_loss,test_loss,test_accuracy,best_accuracy,accuracy_auc,epsilon,noise_multiplier,accountant_steps,logical_steps,samples,realized_batch_size_sum,realized_batch_size_mean,realized_batch_size_min,realized_batch_size_max,sample_rate,expected_batch_size,optimizer_steps,noise_events,logical_batch_size,physical_batch_size,clip_fraction,mean_clip_factor,matched_norm_p50,matched_norm_p90,matched_norm_p99,matched_norm_max,raw_norm_p50,raw_norm_p90,raw_norm_p99,geometry_build_seconds,oracle_seconds,private_train_seconds,wall_time_seconds,run_wall_time_seconds,peak_cuda_allocated_bytes,bk_cache_bytes,temporary_per_sample_bytes,operator_state_bytes,factor_state_bytes,trace_S,d_total,tau,research_only,clip_cos,clip_rel_error,signal_cos,signal_rel_error,update_cos,update_rel_error,total_noise_rms
vit,dp_kfm,pink,0.75,42,1,2.200617550290933,1.3512508155822753,0.5722,0.5722,0.0,2.3316823563394795,0.72021484375,195,195,49649,49649,254.6102564102564,209,301,0.00512,256,195,195,256,128,0.9999597072601318,0.0027602403424680233,843.1017456054688,1312.2960205078125,1733.259765625,3521.31982421875,139.6422882080078,213.23394775390625,283.1134033203125,3.995167702436447,5.833021971397102,296.14306343439966,320.459287407808,320.5030137458816,5773501440,4899282432,19562496,154292600,77146296,5526346.0,5526346,83.7356158535368,True,0.8830543322604743,0.99897367847371,0.8830543322604743,0.99897367847371,0.002422810099103344,1.1129287042883587,0.720094636360817
vit,dp_kfm,pink,0.75,42,2,0.9950263606254557,0.803413529586792,0.7613,0.7613,0.66675,2.5430233194134213,0.72021484375,390,195,49464,49464,253.66153846153847,217,292,0.00512,256,390,390,256,128,0.9698164463043213,0.07246473431587219,361.1548767089844,1604.5155029296875,2428.328857421875,5381.828125,60.57823944091797,268.850341796875,408.4892883300781,3.8273303620517254,5.722046487033367,297.75245960522443,321.92525777127594,642.4874829240143,5782349312,4899282432,19562496,154292600,77146296,5526346.0,5526346,83.3490970155215,True,0.5865205910299887,0.9992986954091818,0.5865205910299887,0.9992986954091818,0.0012283788921481913,1.148584772282039,0.7201384723485724
vit,dp_kfm,pink,0.75,42,3,0.711491422787078,0.6518713195800782,0.8157,0.8157,1.45525,2.710864462544613,0.72021484375,585,195,50006,50006,256.44102564102565,220,308,0.00512,256,585,585,256,128,0.8084830045700073,0.2697445750236511,50.17369842529297,1966.2210693359375,3271.45849609375,6840.8486328125,8.195998191833496,323.98040771484375,540.2075805664062,3.8105637934058905,5.769204393029213,299.305078712292,324.81695611961186,967.3853356279433,5785390080,4899282432,19562496,154292600,77146296,5526346.0,5526346,84.07813878158836,True,0.49046193123992804,0.9995496406722707,0.49046193123992804,0.9995496406722707,0.0007925090459048386,1.1338625868067405,0.720231494183829
vit,dp_kfm,pink,0.75,42,4,0.6243781221839361,0.5969863887786865,0.8409,0.8409,2.28355,2.8599779044555476,0.72021484375,780,195,49772,49772,255.24102564102563,203,293,0.00512,256,780,780,256,128,0.6846620440483093,0.3895452618598938,12.65936279296875,2192.5439453125,3978.4755859375,9020.1572265625,2.09010648727417,364.81072998046875,664.5388793945312,3.826853357255459,5.998345868662,294.388371469453,319.9459948958829,1287.3991081388667,5780677632,4899282432,19562496,154292600,77146296,5526346.0,5526346,83.84218944380477,True,0.48778042321474907,0.9996222553505274,0.48778042321474907,0.9996222553505274,0.0008120702415133888,1.1241267493039915,0.7199233288525464
vit,dp_kfm,pink,0.75,42,5,0.5833538971933125,0.5839325752735138,0.852,0.852,3.13,2.9959030525484205,0.72021484375,975,195,49838,49838,255.5794871794872,212,297,0.00512,256,975,975,256,128,0.612966001033783,0.45734304189682007,4.952652931213379,2380.97412109375,4545.4287109375,9055.9921875,0.810172438621521,392.38525390625,757.30517578125,3.8257475895807147,5.825782475061715,296.1710300091654,320.47394397854805,1607.9391201734543,5788318208,4899282432,19562496,154292600,77146296,5526346.0,5526346,83.78621917171651,True,0.5054939162947889,0.9996550634086898,0.5054939162947889,0.9996550634086898,0.0007537632304512678,1.1141357467298496,0.7208408646091654
