task,method,source,beta,seed,epoch,layer,research_only,cosA,relative_error_A,cosG,relative_error_G,group,trace_S,d_total,tau,operator_state_bytes,condition_S,log_eigenvalue_spread_S,effective_rank_S,A_condition_raw,A_eigenvalue_min,A_eigenvalue_max,G_condition_raw,G_eigenvalue_min,G_eigenvalue_max
vit,dp_kfm,pink,0.75,42,1,patch_embed,True,0.621153982490905,0.8487813064691657,0.42626516165673717,0.9797418694677276,patch_head,17458.053330822993,5526346,83.7356158535368,154292600,360.6979341195803,0.7871702293456293,53498.20352268363,1492.0695620062106,0.01765302459148114,26.33954067029613,1.7208214160408588,0.001,0.0017208214160408589
vit,dp_kfm,pink,0.75,42,1,blocks.0.attn.q_proj,True,0.3396325371922061,1.7188422276091564,0.19695907043131017,0.9847559219117982,attention_qkv,10828.60428510063,5526346,83.7356158535368,154292600,1167.0422034587289,2.0205077400649993,17820.486279014636,11108.455905783541,0.001,11.108455905783542,1.106101683560619,0.001,0.001106101683560619
vit,dp_kfm,pink,0.75,42,1,blocks.0.attn.k_proj,True,0.3396325371922061,1.7188422276091564,0.23448466739917542,0.977290907293152,attention_qkv,10857.73699758092,5526346,83.7356158535368,154292600,1528.9734037190963,2.0206598780968115,17813.600253677927,11108.455905783541,0.001,11.108455905783542,1.5856702538385126,0.001,0.0015856702538385127
vit,dp_kfm,pink,0.75,42,1,blocks.0.attn.v_proj,True,0.3396325371922061,1.7188422276091564,0.31318070845818086,1.3125149015610904,attention_qkv,11226.30685893469,5526346,83.7356158535368,154292600,3286.9820904057974,2.0226836000854105,17677.456201629524,11108.455905783541,0.001,11.108455905783542,4.399561790003648,0.0010000375481197638,0.004399726985276647
vit,dp_kfm,pink,0.75,42,1,blocks.0.attn.out_proj,True,0.10836942728802505,4.822867426418404,0.3839608285899357,0.9594593572825071,attention_out,4867.598177984233,5526346,83.7356158535368,154292600,2405.892926516329,1.7554862181986777,10369.076449127446,8320.81050132666,0.001001976580563823,8.337257253638837,3.874384889599809,0.001,0.003874384889599809
vit,dp_kfm,pink,0.75,42,1,blocks.0.mlp.fc1,True,0.3641099132362489,1.9164945556238355,0.2675850739800798,1.0571617404928226,mlp_fc1,105443.19787698811,5526346,83.7356158535368,154292600,5232.320176751883,2.219744894676989,76343.49713366218,41399.56624741298,0.0010000000312211559,41.39956753995529,2.194134726721206,0.0010000210460805877,0.0021941809046574848
vit,dp_kfm,pink,0.75,42,1,blocks.0.mlp.fc2,True,0.1190921571486446,7.593671423422714,0.25676510917688833,0.9971774028972651,mlp_fc2,37622.29968611111,5526346,83.7356158535368,154292600,22231.107408568438,1.5183786508971777,47720.6435431475,115985.06320138722,0.001059067615111467,122.83602427324595,5.389470086695421,0.001,0.005389470086695421
vit,dp_kfm,pink,0.75,42,1,blocks.1.attn.q_proj,True,0.36522506393233223,2.1311724236103684,0.5183309850729813,1.0581960098371879,attention_qkv,9225.496674199574,5526346,83.7356158535368,154292600,2818.4634742117278,1.4626920945576873,12763.656660578248,34750.087291249554,0.001,34.75008729124956,1.1456729205135825,0.0010000000138471847,0.001145672936377927
vit,dp_kfm,pink,0.75,42,1,blocks.1.attn.k_proj,True,0.36522506393233223,2.1311724236103684,0.5560658952255346,0.8833777809699428,attention_qkv,9228.378784002107,5526346,83.7356158535368,154292600,2945.0544379039475,1.4627074924568464,12763.324957161643,34750.087291249554,0.001,34.75008729124956,1.2147918493731307,0.001000000031980409,0.001214791888222671
vit,dp_kfm,pink,0.75,42,1,blocks.1.attn.v_proj,True,0.36522506393233223,2.1311724236103684,0.4623862677496231,0.9244597815393628,attention_qkv,9252.942552438668,5526346,83.7356158535368,154292600,2870.2065268078527,1.462702521292027,12763.450446587798,34750.087291249554,0.001,34.75008729124956,1.1738023204360915,0.0010000524436955943,0.0011738638789676723
vit,dp_kfm,pink,0.75,42,1,blocks.1.attn.out_proj,True,0.144290203191076,3.923907957708787,0.24758357624723162,1.024259360101014,attention_out,3198.004037076454,5526346,83.7356158535368,154292600,9918.806798260775,1.1127150846854332,3754.092287829403,35213.01295543993,0.0011720687868649474,41.27207337654215,6.052145887550901,0.001,0.006052145887550901
vit,dp_kfm,pink,0.75,42,1,blocks.1.mlp.fc1,True,0.23393590191609723,2.4326963686227363,0.2082495810420293,1.3899106630864242,mlp_fc1,49267.357148664356,5526346,83.7356158535368,154292600,8404.229938404886,1.2516067609841088,61811.334470403555,59748.25651422537,0.001000018717964049,59.7493748799428,2.859819773398858,0.0010000054768613178,0.002859835436235151
vit,dp_kfm,pink,0.75,42,1,blocks.1.mlp.fc2,True,0.040200446112319925,3.058799579063516,0.2845688213074646,1.447878689703552,mlp_fc2,8369.108617118723,5526346,83.7356158535368,154292600,11158.854834569593,1.3020023016762212,33541.77825089866,30117.86194318659,0.0010005157681228266,30.13339577630458,8.279460381316289,0.001,0.00827946038131629
vit,dp_kfm,pink,0.75,42,1,blocks.2.attn.q_proj,True,0.3826682523551794,1.5533921232480628,0.5326571498414523,1.5669445815347351,attention_qkv,10364.364764476895,5526346,83.7356158535368,154292600,2499.1644778168416,1.26150719721497,15000.449026048029,27376.09381263095,0.001,27.37609381263095,1.2388583109869213,0.001000001442955594,0.0012388600986044513
vit,dp_kfm,pink,0.75,42,1,blocks.2.attn.k_proj,True,0.3826682523551794,1.5533921232480628,0.3832889626112422,0.9572537415300503,attention_qkv,10372.604229355686,5526346,83.7356158535368,154292600,2370.820863430032,1.2614971025645723,15000.70315492729,27376.09381263095,0.001,27.37609381263095,1.1547647194353763,0.0010000027689999,0.001154767916978769
vit,dp_kfm,pink,0.75,42,1,blocks.2.attn.v_proj,True,0.3826682523551794,1.5533921232480628,0.2625746655793748,1.684982750839398,attention_qkv,10579.744926124811,5526346,83.7356158535368,154292600,4680.36210669716,1.2632765364424987,14949.705309801213,27376.09381263095,0.001,27.37609381263095,2.8597920791169495,0.0010004487663361134,0.002861075457530341
