level,layer,group,noise_rms,noise_energy_share,expected_noise_energy,signal_norm,snr,task,method,source,beta,seed,epoch,research_only
layer,patch_embed,patch_head,0.2394386991006359,0.002950222971150819,8457.013979501577,5.061493515617688,0.05503895259320716,vit,dp_kfm,public,0.5,42,1,True
layer,blocks.0.attn.q_proj,attention_qkv,0.3702957389670892,0.0017737108623632188,5084.462328875546,0.4584186976778039,0.006428946416526978,vit,dp_kfm,public,0.5,42,1,True
layer,blocks.0.attn.k_proj,attention_qkv,0.37190591683688645,0.0017888600628072674,5127.8885380761685,0.7471260051515489,0.010433368936256694,vit,dp_kfm,public,0.5,42,1,True
layer,blocks.0.attn.v_proj,attention_qkv,0.3773519514945285,0.0018427266179630345,5282.300667069293,1.806111183867813,0.024850373648521676,vit,dp_kfm,public,0.5,42,1,True
layer,blocks.0.attn.out_proj,attention_out,0.29818623785012216,0.0011512907060725827,3300.252791377366,2.099698489000613,0.03654965922974888,vit,dp_kfm,public,0.5,42,1,True
layer,blocks.0.mlp.fc1,mlp_fc1,0.5048750537407715,0.013180693273664458,37783.35006029132,2.097814381698965,0.010792370034036033,vit,dp_kfm,public,0.5,42,1,True
layer,blocks.0.mlp.fc2,mlp_fc2,0.32904829049084283,0.005577060904615377,15987.022844061841,3.090500107755456,0.024442462936128628,vit,dp_kfm,public,0.5,42,1,True
layer,blocks.1.attn.q_proj,attention_qkv,0.471019694770487,0.0028671241665912217,8218.805627552401,0.27329075157920635,0.003014536732651325,vit,dp_kfm,public,0.5,42,1,True
layer,blocks.1.attn.k_proj,attention_qkv,0.47113789247270915,0.0028697245293111623,8226.259743424149,0.364826826011001,0.004022402776248827,vit,dp_kfm,public,0.5,42,1,True
layer,blocks.1.attn.v_proj,attention_qkv,0.4744588989100825,0.0029134527275048723,8351.609585466254,1.5387014022694672,0.016837176229151225,vit,dp_kfm,public,0.5,42,1,True
layer,blocks.1.attn.out_proj,attention_out,0.36141793147876117,0.0016883734185324873,4839.836765821915,1.9626827764381678,0.028212057099132097,vit,dp_kfm,public,0.5,42,1,True
layer,blocks.1.mlp.fc1,mlp_fc1,0.5880703334820343,0.017881252625737285,51257.82183435186,2.4333134979704925,0.01074776078341875,vit,dp_kfm,public,0.5,42,1,True
layer,blocks.1.mlp.fc2,mlp_fc2,0.3070147737266415,0.004854752435384773,13916.476691608486,2.144757012563599,0.018180819209842505,vit,dp_kfm,public,0.5,42,1,True
layer,blocks.2.attn.q_proj,attention_qkv,0.5562796347610311,0.004001702650622838,11471.151702450796,0.41915237628642954,0.003913527780363958,vit,dp_kfm,public,0.5,42,1,True
layer,blocks.2.attn.k_proj,attention_qkv,0.5570461134250922,0.0040090882952728835,11492.323153105097,0.5451452445048403,0.005085203218802927,vit,dp_kfm,public,0.5,42,1,True
layer,blocks.2.attn.v_proj,attention_qkv,0.5621042008542799,0.004083579129726009,11705.85617568509,2.168739055744849,0.02004498375444775,vit,dp_kfm,public,0.5,42,1,True
layer,blocks.2.attn.out_proj,attention_out,0.4000719592646455,0.0020685210591314075,5929.55572681476,2.4688849832454642,0.03206193878884956,vit,dp_kfm,public,0.5,42,1,True
layer,blocks.2.mlp.fc1,mlp_fc1,0.6763384823367412,0.02364268113019377,67773.34689145676,2.8655207645396983,0.011007129936702699,vit,dp_kfm,public,0.5,42,1,True
layer,blocks.2.mlp.fc2,mlp_fc2,0.34439901598342626,0.006108640114060557,17510.830654336143,2.872087497697255,0.021704225475671305,vit,dp_kfm,public,0.5,42,1,True
layer,blocks.3.attn.q_proj,attention_qkv,0.6656272942863255,0.0057341817423712995,16437.420368034356,0.4594564904207585,0.0035836662772073574,vit,dp_kfm,public,0.5,42,1,True
layer,blocks.3.attn.k_proj,attention_qkv,0.6665548000990708,0.005741331981165074,16457.917011856443,0.5965109025228419,0.004649764438804225,vit,dp_kfm,public,0.5,42,1,True
layer,blocks.3.attn.v_proj,attention_qkv,0.6681174648951888,0.00577443955977218,16552.822128468197,2.1907293551780596,0.017027571146378564,vit,dp_kfm,public,0.5,42,1,True
layer,blocks.3.attn.out_proj,attention_out,0.38718243446123946,0.0019395475502870414,5559.8444277204135,2.4421779967038826,0.03275261606124714,vit,dp_kfm,public,0.5,42,1,True
layer,blocks.3.mlp.fc1,mlp_fc1,0.6903442547293389,0.024644383939776582,70644.79584524268,3.1276275477305817,0.01176724897484131,vit,dp_kfm,public,0.5,42,1,True
layer,blocks.3.mlp.fc2,mlp_fc2,0.3441480236398676,0.006095373820494545,17472.80192523976,3.6253107602074666,0.0274260941913846,vit,dp_kfm,public,0.5,42,1,True
layer,blocks.4.attn.q_proj,attention_qkv,0.6748989737860479,0.005888459454049731,16879.667878527074,0.5970073448878047,0.00459512918678133,vit,dp_kfm,public,0.5,42,1,True
layer,blocks.4.attn.k_proj,attention_qkv,0.67574416672585,0.005898656758047927,16908.899141150057,0.8461603971261122,0.006507213084803971,vit,dp_kfm,public,0.5,42,1,True
layer,blocks.4.attn.v_proj,attention_qkv,0.6761249793371286,0.005910283634486844,16942.228370005876,1.971990595461649,0.015150242128484585,vit,dp_kfm,public,0.5,42,1,True
layer,blocks.4.attn.out_proj,attention_out,0.36747448201917454,0.0017444852594905077,5000.6851586512075,1.9974776898162079,0.0282466651163567,vit,dp_kfm,public,0.5,42,1,True
layer,blocks.4.mlp.fc1,mlp_fc1,0.7007860275701365,0.02538567408054167,72769.75424486955,2.5880778486436102,0.009594047880078919,vit,dp_kfm,public,0.5,42,1,True
layer,blocks.4.mlp.fc2,mlp_fc2,0.34280940389149506,0.006054155256683507,17354.646120145022,2.504036168582593,0.019007837758709376,vit,dp_kfm,public,0.5,42,1,True
layer,blocks.5.attn.q_proj,attention_qkv,0.7026139185641208,0.006382588384028055,18296.12192602319,0.40879363621998915,0.003022209758438529,vit,dp_kfm,public,0.5,42,1,True
layer,blocks.5.attn.k_proj,attention_qkv,0.7028996799910461,0.0063886156857519945,18313.39959467285,0.6070080045781635,0.004485490407683194,vit,dp_kfm,public,0.5,42,1,True
layer,blocks.5.attn.v_proj,attention_qkv,0.7052121512803564,0.006427891797423951,18425.987229139184,1.848313798788019,0.013616337983333676,vit,dp_kfm,public,0.5,42,1,True
layer,blocks.5.attn.out_proj,attention_out,0.4132539997586288,0.0022090480121310105,6332.385756150102,1.7996078599977037,0.02261487541985588,vit,dp_kfm,public,0.5,42,1,True
layer,blocks.5.mlp.fc1,mlp_fc1,0.7052675581002781,0.025730819748254443,73759.1376797333,2.609599480931335,0.009608728934218377,vit,dp_kfm,public,0.5,42,1,True
layer,blocks.5.mlp.fc2,mlp_fc2,0.3453056586370386,0.006143055805682326,17609.48556550921,2.3133722805390873,0.01743300252226306,vit,dp_kfm,public,0.5,42,1,True
layer,blocks.6.attn.q_proj,attention_qkv,0.6821656695626214,0.006017763919888991,17250.32788826465,0.4281380455132385,0.003259756387015369,vit,dp_kfm,public,0.5,42,1,True
layer,blocks.6.attn.k_proj,attention_qkv,0.6822918116291186,0.006022302903879932,17263.33919332165,0.6240031637862544,0.0047492429833939035,vit,dp_kfm,public,0.5,42,1,True
layer,blocks.6.attn.v_proj,attention_qkv,0.685375571573175,0.006067645954316075,17393.318118698313,1.9666072709543703,0.014911674682989384,vit,dp_kfm,public,0.5,42,1,True
