estimator,layer,kron_relative_error,A_relative_error,A_cosine,C_relative_error,C_cosine,C_relative_error_vs_KFLR,scope
KFAC-M-1,conv1,2.6382215322237488,0.7893313543150399,0.8626952056098109,12.241864101333903,0.9382613289478957,0.02029713491598765,layer_seed_mean
KFAC-M-1,conv2,12.227484598065471,0.46720474210780444,0.8893219725469068,15.51537406888618,0.976075429888784,0.020226867869496346,layer_seed_mean
KFAC-M-1,fc1,8.035645556495329,0.9422208535561508,0.35630867044672815,16.567487567091153,0.5854719287507857,0.07893420507510503,layer_seed_mean
KFAC-M-1,fc2,3.9102672082721157,0.8965132647255908,0.5024429383818367,15.030702527600019,0.7816399649117233,0.06100749596953392,layer_seed_mean
KFAC-M-3,conv1,2.710840052823001,0.7893313543150399,0.8626952056098109,12.5323399913692,0.9384238324608614,0.005988856932769219,layer_seed_mean
KFAC-M-3,conv2,12.542016452701132,0.46720474210780444,0.8893219725469068,15.912028327743366,0.9761346894342878,0.004829243912051122,layer_seed_mean
KFAC-M-3,fc1,8.264679932704736,0.9422208535561508,0.35630867044672815,17.05089432178399,0.5817625639285149,0.04231942817568779,layer_seed_mean
KFAC-M-3,fc2,3.9729066192323597,0.8965132647255908,0.5024429383818367,15.269219744433684,0.7777813466716395,0.03201595445473989,layer_seed_mean
KFAC-M-9,conv1,2.686738415965412,0.7893313543150399,0.8626952056098109,12.436845875937749,0.9386283538610213,0.005741387605667114,layer_seed_mean
KFAC-M-9,conv2,12.44464601766719,0.46720474210780444,0.8893219725469068,15.789242673931255,0.9761606232010239,0.005398098224153121,layer_seed_mean
KFAC-M-9,fc1,8.152929747847116,0.9422208535561508,0.35630867044672815,16.815366187930298,0.5824817970250386,0.027248012522856396,layer_seed_mean
KFAC-M-9,fc2,3.934041565378619,0.8965132647255908,0.5024429383818367,15.121462924726947,0.7803648114503287,0.02231203205883503,layer_seed_mean
KFAC-U-1,conv1,9.7422042201967,0.7893313543150399,0.8626952056098109,40.121349337955785,0.9438755574547901,2.0576574007670083,layer_seed_mean
KFAC-U-1,conv2,37.93741795376081,0.46720474210780444,0.8893219725469068,47.92133311117609,0.9713949391736172,1.907270034154256,layer_seed_mean
KFAC-U-1,fc1,25.805877073861467,0.9422208535561508,0.35630867044672815,53.8611511470099,0.5018925890907331,2.230252504348755,layer_seed_mean
KFAC-U-1,fc2,9.555318520267617,0.8965132647255908,0.5024429383818367,36.54368887318757,0.7871474239111231,1.4152110417683919,layer_seed_mean
KFAC-U-3,conv1,9.626511696200394,0.7893313543150399,0.8626952056098109,39.66903415209584,0.9435902855673434,2.0238844950993857,layer_seed_mean
KFAC-U-3,conv2,37.59096103518331,0.46720474210780444,0.8893219725469068,47.484716552479256,0.9714914891372702,1.8813097476959229,layer_seed_mean
KFAC-U-3,fc1,25.614972488412562,0.9422208535561508,0.35630867044672815,53.46163177546177,0.5005182650525151,2.2055140336354575,layer_seed_mean
KFAC-U-3,fc2,9.502162609775027,0.8965132647255908,0.5024429383818367,36.34270910504868,0.787363460089645,1.3999907573064168,layer_seed_mean
KFAC-U-9,conv1,9.621391907171779,0.7893313543150399,0.8626952056098109,39.65004154249328,0.9439651852152234,2.0225746631622314,layer_seed_mean
KFAC-U-9,conv2,37.46658830430386,0.46720474210780444,0.8893219725469068,47.327965827152006,0.9714306532178659,1.872069239616394,layer_seed_mean
KFAC-U-9,fc1,25.532587331000514,0.9422208535561508,0.35630867044672815,53.28948406722236,0.4989075378794818,2.198150078455607,layer_seed_mean
KFAC-U-9,fc2,9.48570833070841,0.8965132647255908,0.5024429383818367,36.27838094297906,0.7852070548808174,1.3950834671656291,layer_seed_mean
KFLR,conv1,2.7025909090613274,0.78933135431504,0.8626952056098109,12.500440225351207,0.9387271484473981,0.0,layer_seed_mean
KFLR,conv2,12.492882455058155,0.4672047421078044,0.8893219725469068,15.850055752978491,0.9760431435101822,0.0,layer_seed_mean
KFLR,fc1,8.212118425247557,0.9422208535561508,0.35630867044672815,16.940231403685925,0.5817110904574871,0.0,layer_seed_mean
KFLR,fc2,3.9644862716071128,0.8965132647255907,0.5024429383818367,15.235139798079391,0.776316731674687,0.0,layer_seed_mean
KFRA-block,conv1,2.7005289732694413,0.78933135431504,0.8626952056098109,12.5239378515445,0.9482767447993539,0.15982386469841003,layer_seed_mean
KFRA-block,conv2,11.256349881532042,0.4672047421078044,0.8893219725469068,14.290342466056439,0.974146005275289,0.09437369555234909,layer_seed_mean
KFRA-block,fc1,7.89860453195381,0.9422208535561508,0.35630867044672815,16.291026477309053,0.5401294464447924,0.2347041368484497,layer_seed_mean
KFRA-block,fc2,3.9644863016671157,0.8965132647255907,0.5024429383818367,15.235139921013419,0.7763167380564421,4.03709421448184e-08,layer_seed_mean
KFAC-M-1,ALL,6.702904723764166,0.7738175536761465,0.6526921967463206,14.838857066227813,0.8203621631247972,0.04511642595753074,global_mean
KFAC-M-3,ALL,6.872610764365307,0.7738175536761465,0.6526921967463206,15.19112059633256,0.8185256081238259,0.021288370868812006,global_mean
KFAC-M-9,ALL,6.804588936714584,0.7738175536761465,0.6526921967463206,15.040729415631562,0.8194088963843531,0.015174882602877915,global_mean
KFAC-U-1,ALL,20.760204442021646,0.7738175536761465,0.6526921967463206,44.61188061733233,0.8010776274075659,1.9025977452596028,global_mean
KFAC-U-3,ALL,20.583651957392824,0.7738175536761465,0.6526921967463206,44.23952289627138,0.8007408749616934,1.8776747584342957,global_mean
KFAC-U-9,ALL,20.52656896829614,0.7738175536761465,0.6526921967463206,44.13646809496168,0.7998776077983472,1.8719693620999653,global_mean
KFLR,ALL,6.8430195152435385,0.7738175536761465,0.6526921967463206,15.131466795023755,0.8181995285224386,0.0,global_mean
KFRA-block,ALL,6.454992422105603,0.7738175536761465,0.6526921967463206,14.585111678980853,0.8097172336439693,0.12222543436753774,global_mean
