epoch,step,train_loss,test_loss,test_accuracy,epsilon_spent,clip_fraction,preclip_norm_mean,preclip_norm_p90,preclip_norm_p99,powell_rate,modified_rate,damping_trigger_rate
1,234,0.7054867517744374,0.5117731404542923,0.8971,0.7861127240333559,0.5471921741452992,31.582114341931465,124.70415548992972,234.77714735829932,0.0,0.5,0.25
2,468,0.49228347182019144,0.4611311308145523,0.9231,0.8385078418579571,0.2579794337606838,21.848978503137573,82.12929597675291,264.24192516620343,0.25,0.575,0.4125
3,702,0.4590834327615224,0.4225806707680225,0.9332,0.8909029596825585,0.20322516025641027,20.565569898002167,54.119124962733345,292.1912007780157,0.3333333333333333,0.7,0.5166666666666666
4,936,0.4329056469166381,0.3607662253636867,0.9421,0.9432980775071597,0.16721754807692307,19.295980074466804,33.57438267296196,307.27408332498663,0.375,0.775,0.575
5,1170,0.3829797021089456,0.36619692945796994,0.9437,0.995693195331761,0.15598290598290598,18.504588597860092,20.646400567367035,323.02915530734595,0.4,0.81,0.605
