train_loss,preclip_norm_mean,preclip_norm_p50,preclip_norm_p90,preclip_norm_p99,clip_fraction,update_norm,step,epoch
2.3846068382263184,1.3636894226074219,1.344111680984497,1.4301120042800903,1.4553815126419067,1.0,17.781387329101562,1,1
62.75780487060547,156.85244750976562,198.83493041992188,225.0880584716797,229.27471923828125,0.75,18.32406997680664,2,1
81.0290756225586,203.8014373779297,172.98904418945312,288.2829284667969,332.3181457519531,1.0,17.02117347717285,3,2
91.4728775024414,280.5723571777344,250.90496826171875,476.083251953125,526.1897583007812,1.0,17.040821075439453,4,2
