method,seed,epoch,train_loss,test_loss,test_accuracy,best_accuracy,accuracy_auc,trainable_parameter_names,trainable_parameter_count,trainable_parameters_updated,frozen_parameters_unchanged,noise_multiplier,epsilon,accountant_steps,logical_steps,samples,clip_fraction,mean_clip_factor,transformed_norm_p50,transformed_norm_p90,transformed_norm_p99,transformed_norm_max,builder_seconds,private_train_seconds,algorithm_seconds,builder_time,private_time,algorithm_time,logical_steps_per_second,samples_per_second,logical_batch_size,physical_batch_size,accumulation_steps,backward_calls,optimizer_steps,noise_events,bk_cache_bytes,temporary_per_sample_grad_bytes,fallback_temporary_grad_bytes,cache_empty_after_step,layer_strategies,parameters_finite,preconditioned_layers,identity_geometry_layers,optimizer_parameter_names,cuda_peak_allocated_bytes,cuda_peak_reserved_bytes,peak_allocated_cuda_bytes,peak_reserved_cuda_bytes,builder_forward_calls,builder_logical_batches,builder_vjp_calls,builder_reverse_vectors,builder_samples,operator_state_bytes,m_p,m_reference,scale_match,operator_gain_p10,operator_gain_p50,operator_gain_p90,operator_gain_p99,transformed_eig_p10,transformed_eig_p50,transformed_eig_p90,transformed_eig_p99,transformed_condition_proxy
dp_kfc_a_bk,2024,1,0.84432331881462,0.38906113567352296,0.8905,0.8905,0.0,"['head.bias', 'head.weight']",1930,True,True,0.528411865234375,5.670924335331531,195,195,49920,0.6578124761581421,0.40918245911598206,10.624399185180664,307.48028564453125,392.9297790527344,460.91650390625,1.2985016331076622,76.76947413105518,78.06797576416284,1.2985016331076622,76.76947413105518,78.06797576416284,2.540072108180791,650.2584596942825,256,256,1,195,195,195,38939648,17960,0,True,{'head': 'bk_ghost'},True,['head'],[],"['head.bias', 'head.weight']",978191360,1279262720,978191360,1279262720,10,10,0,0,2560,149004,1322.0272549398096,1869.6933799752815,1.1892276299258466,1.1190882156042077,3.1653100926940874,6.075954092048283,10.193451933647546,0.5887697803421467,0.8568515552538972,1.4567837912073678,2.316107349796767,2.47428424461731
dp_kfc_a_bk,2024,2,0.3741744489241869,0.36768474283218383,0.906,0.906,0.89825,"['head.bias', 'head.weight']",1930,True,True,0.528411865234375,6.43710708782488,390,195,49920,0.33850160241127014,0.7126100063323975,0.06661300361156464,183.85482788085938,388.26251220703125,459.6976623535156,1.0133430752903223,65.52753311395645,66.54087618924677,1.0133430752903223,65.52753311395645,66.54087618924677,2.975848330210797,761.817172533964,256,256,1,195,195,195,38939648,17960,0,True,{'head': 'bk_ghost'},True,['head'],[],"['head.bias', 'head.weight']",987036672,1281359872,987036672,1281359872,10,10,0,0,2560,149004,1324.1569727267313,1870.3719468713543,1.1884865032172747,1.1267073167620234,3.1464500227465915,6.068077813262116,10.132019191186117,0.5882953453759122,0.8582107664137332,1.4497022939488236,2.331806934206495,2.4642423322633715
dp_kfc_a_bk,2024,3,0.36522684555787305,0.37015839710235593,0.9105,0.9105,1.8065,"['head.bias', 'head.weight']",1930,True,True,0.528411865234375,7.02784388101557,585,195,49920,0.2832331657409668,0.7576278448104858,0.014359502121806145,152.78115844726562,391.49432373046875,470.8169860839844,1.0158999878913164,69.3859533527866,70.40185334067792,1.0158999878913164,69.3859533527866,70.40185334067792,2.8103670927246633,719.4539757375138,256,256,1,195,195,195,38939648,17960,0,True,{'head': 'bk_ghost'},True,['head'],[],"['head.bias', 'head.weight']",987036672,1281359872,987036672,1281359872,10,10,0,0,2560,149004,1323.2343621110144,1869.8444252118038,1.1887330893666028,1.1155032341263007,3.1611050299700847,6.112400481108145,10.056165406049942,0.5858106232749447,0.8565530054572104,1.4577838683725592,2.298944327260273,2.4884899837133236
dp_kfc_a_bk,2024,4,0.3628781131444833,0.3703332256317139,0.9128,0.9128,2.71815,"['head.bias', 'head.weight']",1930,True,True,0.528411865234375,7.538868390169163,780,195,49920,0.25661057233810425,0.7793254852294922,0.005450451746582985,132.43804931640625,393.0061340332031,472.55401611328125,1.015193465165794,65.40099530108273,66.41618876624852,1.015193465165794,65.40099530108273,66.41618876624852,2.9816060000660527,763.2911360169095,256,256,1,195,195,195,38939648,17960,0,True,{'head': 'bk_ghost'},True,['head'],[],"['head.bias', 'head.weight']",987036672,1281359872,987036672,1281359872,10,10,0,0,2560,149004,1322.441972926972,1869.519143831123,1.188985739851021,1.1264327604820288,3.1597823132621143,6.07982015929064,10.251559950053194,0.5882091430766502,0.8572033231660818,1.4512954288499156,2.3246247825984763,2.4673119177625495
dp_kfc_a_bk,2024,5,0.3644540371038975,0.37176255331039426,0.917,0.917,3.63305,"['head.bias', 'head.weight']",1930,True,True,0.528411865234375,7.992230531145549,975,195,49920,0.23920272290706635,0.7930505871772766,0.002563517540693283,114.53272247314453,393.6455078125,469.1924133300781,1.0192219782620668,65.50309971626848,66.52232169453055,1.0192219782620668,65.50309971626848,66.52232169453055,2.97695835532451,762.1013389630746,256,256,1,195,195,195,38939648,17960,0,True,{'head': 'bk_ghost'},True,['head'],[],"['head.bias', 'head.weight']",987036672,1281359872,987036672,1281359872,10,10,0,0,2560,149004,1322.010692124591,1869.9149310512826,1.1893055372012054,1.128465542572198,3.190536972486958,6.0493330267052485,10.099943730493516,0.5905700760473441,0.8533987550201579,1.451136314671567,2.3275867273881095,2.4571788743241947
