task,method,source,beta,seed,epoch,layer,research_only,cosA,relative_error_A,cosG,relative_error_G,group,trace_S,d_total,tau,operator_state_bytes,condition_S,log_eigenvalue_spread_S,effective_rank_S,A_condition_raw,A_eigenvalue_min,A_eigenvalue_max,G_condition_raw,G_eigenvalue_min,G_eigenvalue_max
vit,dp_kfm,pink,0.5,42,1,blocks.3.attn.out_proj,True,0.03096319252827678,2.2956173677552303,0.200008400577402,2.17941889562546,attention_out,8290.35462535341,5526346,40.922467006860245,154292600,392.32042766361536,0.7174529313874018,22010.863261524784,12076.711576286898,0.0011696739417544203,14.125814832866734,12.74480366529419,0.001,0.01274480366529419
vit,dp_kfm,pink,0.5,42,1,blocks.3.mlp.fc1,True,0.18025118275917792,2.483678467698164,0.17255399977584987,2.687081939288134,mlp_fc1,133915.52712922017,5526346,40.922467006860245,154292600,456.60351395429325,0.6679870667891492,110277.93983710876,60697.66569222287,0.001,60.69766569222287,3.434839982357372,0.0010000013008465627,0.0034348444505571565
vit,dp_kfm,pink,0.5,42,1,blocks.3.mlp.fc2,True,0.15470164973298836,2.2165783745061423,0.21353588634448595,2.4955239298953806,mlp_fc2,28099.729681098714,5526346,40.922467006860245,154292600,428.6364500602699,0.7292424997928536,97380.90167603309,11670.205314471123,0.0010018357964796938,11.691629436304732,15.743442499031698,0.001,0.015743442499031698
vit,dp_kfm,pink,0.5,42,1,blocks.4.attn.q_proj,True,0.2960674035963436,2.3393084714450256,0.5099758060287274,2.863510215385034,attention_qkv,32881.79331620322,5526346,40.922467006860245,154292600,246.41651224553624,0.6952844732730226,27377.9919953056,44585.85774784369,0.0010000351614704677,44.58742545216417,1.3618914286827009,0.0010000237046134204,0.0013619237117925382
vit,dp_kfm,pink,0.5,42,1,blocks.4.attn.k_proj,True,0.2960674035963436,2.3393084714450256,0.5271881226203039,3.35022814958323,attention_qkv,32999.377719386095,5526346,40.922467006860245,154292600,358.41033603367185,0.6962984648279869,27350.34568164657,44585.85774784369,0.0010000351614704677,44.58742545216417,2.8811371018645975,0.0010000258757056207,0.0028812116533200984
vit,dp_kfm,pink,0.5,42,1,blocks.4.attn.v_proj,True,0.2960674035963436,2.3393084714450256,0.17618834330597832,3.847456327523001,attention_qkv,33000.19074059479,5526346,40.922467006860245,154292600,294.29019792684073,0.6956684073279578,27368.928753748787,44585.85774784369,0.0010000351614704677,44.58742545216417,1.9424706615632548,0.0010002097801291338,0.001942878153309476
vit,dp_kfm,pink,0.5,42,1,blocks.4.attn.out_proj,True,0.11981143461313551,4.686292724752977,0.18085557562146856,2.7515293382213137,attention_out,7457.534154085498,5526346,40.922467006860245,154292600,466.713419638126,0.7319888274740649,18607.255728532404,12332.57554760612,0.0013691454347910413,16.885089510220546,17.662281104987425,0.001,0.017662281104987427
vit,dp_kfm,pink,0.5,42,1,blocks.4.mlp.fc1,True,0.17858730292916236,3.2551235253766895,0.0777583527640909,5.146836411200269,mlp_fc1,129275.25390762219,5526346,40.922467006860245,154292600,675.1042764474311,0.6463417974909786,109651.76088304666,73305.19097912195,0.001,73.30519097912196,6.217373940235911,0.0010000196176779559,0.006217495910675602
vit,dp_kfm,pink,0.5,42,1,blocks.4.mlp.fc2,True,0.18460710087757812,3.471254232152399,0.17217431912775363,3.3871597114492995,mlp_fc2,27574.459753345203,5526346,40.922467006860245,154292600,605.2386768222796,0.718180041535842,94302.36100998078,14663.85477021952,0.00105542775788899,15.476639362142556,24.980734033558623,0.001,0.024980734033558622
vit,dp_kfm,pink,0.5,42,1,blocks.5.attn.q_proj,True,0.28522367273552746,2.4959241243811983,0.3133114966514331,2.5344133205882775,attention_qkv,33588.50991652127,5526346,40.922467006860245,154292600,258.12681954698485,0.6595070907997692,27684.96327918427,55161.69963916279,0.0010000172808831186,55.16265288204688,1.2078934370277672,0.001000019537360261,0.0012079170360770033
vit,dp_kfm,pink,0.5,42,1,blocks.5.attn.k_proj,True,0.28522367273552746,2.4959241243811983,0.5579884114986827,0.9059533651424998,attention_qkv,33592.80884762855,5526346,40.922467006860245,154292600,255.1947514065117,0.6595080089538863,27684.95378857512,55161.69963916279,0.0010000172808831186,55.16265288204688,1.18060831285908,0.0010000145783292456,0.001180625524155775
vit,dp_kfm,pink,0.5,42,1,blocks.5.attn.v_proj,True,0.28522367273552746,2.4959241243811983,0.180293325929135,2.362759476601362,attention_qkv,33770.948024524456,5526346,40.922467006860245,154292600,337.2324947136658,0.6601333206000305,27670.93043789061,55161.69963916279,0.0010000172808831186,55.16265288204688,2.061679684178214,0.0010001817490560097,0.0020620543925146074
vit,dp_kfm,pink,0.5,42,1,blocks.5.attn.out_proj,True,0.114549298883827,4.858133705609881,0.15735072864747982,3.6038604551932276,attention_out,8411.215807362827,5526346,40.922467006860245,154292600,552.0640581062146,0.6659948965981298,19970.514978908945,12113.980253293186,0.001684507471470665,20.40609024592047,25.15892529788868,0.001,0.02515892529788868
vit,dp_kfm,pink,0.5,42,1,blocks.5.mlp.fc1,True,0.1660334225184072,4.195165251919726,0.08406019708141182,4.957986759421528,mlp_fc1,120854.45160837709,5526346,40.922467006860245,154292600,966.6383982377479,0.6122532445789772,106484.45775213606,107044.06859959167,0.001,107.04406859959167,8.729019787568156,0.0010000014765697185,0.008729032676574447
vit,dp_kfm,pink,0.5,42,1,blocks.5.mlp.fc2,True,0.13436147271293303,3.893999695710711,0.1570569867132796,4.1493557655685,mlp_fc2,24612.439756369426,5526346,40.922467006860245,154292600,815.3351505136903,0.7578112380362194,85935.3665275163,20050.28771716422,0.0010012076929646683,20.074502308579817,33.15520540356629,0.001,0.03315520540356629
vit,dp_kfm,pink,0.5,42,1,blocks.6.attn.q_proj,True,0.1664079526767589,3.630027224261625,0.4676417053849398,2.666570926676888,attention_qkv,27383.999108220993,5526346,40.922467006860245,154292600,298.6667496743088,0.6621230837937065,26378.699593786663,69675.08503820731,0.001,69.67508503820731,1.2802543019804162,0.0010000089454507404,0.00128026575443221
vit,dp_kfm,pink,0.5,42,1,blocks.6.attn.k_proj,True,0.1664079526767589,3.630027224261625,0.6804540146462349,1.5568927436488746,attention_qkv,27418.877310244327,5526346,40.922467006860245,154292600,336.87341545340314,0.662315505503331,26374.711217330227,69675.08503820731,0.001,69.67508503820731,1.628755788055526,0.0010000076800911841,0.0016287682970484948
vit,dp_kfm,pink,0.5,42,1,blocks.6.attn.v_proj,True,0.1664079526767589,3.630027224261625,0.16408285072602205,6.782724142839189,attention_qkv,27772.463002191198,5526346,40.922467006860245,154292600,597.4397846807221,0.6654234681579114,26286.671523772722,69675.08503820731,0.001,69.67508503820731,5.12283976580176,0.0010000872835648643,0.005123286905518747
vit,dp_kfm,pink,0.5,42,1,blocks.6.attn.out_proj,True,0.07248219260873141,4.5861542909055775,0.19605677220923617,3.527698183481238,attention_out,5512.8239515355,5526346,40.922467006860245,154292600,757.4638115934896,0.6893313583781391,14411.493994876088,19245.139124935296,0.0011438985686195904,22.01448709789836,29.81279699507844,0.001,0.02981279699507844
vit,dp_kfm,pink,0.5,42,1,blocks.6.mlp.fc1,True,0.13727009054607686,4.071613246199397,0.1079029182654174,6.4722445573255465,mlp_fc1,124908.84905544718,5526346,40.922467006860245,154292600,1207.3805313768748,0.6574042997132835,101506.0873789619,132447.71428175262,0.001,132.4477142817526,11.006363948620756,0.0010000024471119306,0.011006390882425287
vit,dp_kfm,pink,0.5,42,1,blocks.6.mlp.fc2,True,0.10025464659780577,3.651300849771205,0.21777421859143029,3.6584412395528787,mlp_fc2,23433.280114793444,5526346,40.922467006860245,154292600,856.8780205612654,0.7533990543121238,83236.9683204249,18501.03574171259,0.0010033278511213902,18.562604434252528,39.68642363441139,0.001,0.03968642363441139
vit,dp_kfm,pink,0.5,42,1,blocks.7.attn.q_proj,True,0.16329605700408437,3.9595461603797273,0.3396505523820911,7.625080075848951,attention_qkv,27807.063743829134,5526346,40.922467006860245,154292600,383.3051012150314,0.6735998728991321,25718.081314787876,85030.06499853947,0.0010000046789252668,85.03046284785903,1.7278923710100549,0.0010000171878619824,0.0017279220697856484
vit,dp_kfm,pink,0.5,42,1,blocks.7.attn.k_proj,True,0.16329605700408437,3.9595461603797273,0.5082804196621704,2.0748470949595395,attention_qkv,27767.116527163573,5526346,40.922467006860245,154292600,336.5423453857101,0.6733274623880439,25723.74468557075,85030.06499853947,0.0010000046789252668,85.03046284785903,1.3320082754218763,0.001000008639105851,0.0013320197827823622
vit,dp_kfm,pink,0.5,42,1,blocks.7.attn.v_proj,True,0.16329605700408437,3.9595461603797273,0.20494499249890782,7.258011966505288,attention_qkv,27973.94034791162,5526346,40.922467006860245,154292600,508.1479664049794,0.6746812582064486,25691.066578765567,85030.06499853947,0.0010000046789252668,85.03046284785903,3.0367418367368217,0.0010000607059234463,0.003036926184954289
vit,dp_kfm,pink,0.5,42,1,blocks.7.attn.out_proj,True,0.09858226395399361,4.509750689347321,0.23554626376243404,3.4645300425827803,attention_out,5534.847422661649,5526346,40.922467006860245,154292600,785.0706150671517,0.6809349988378098,14551.986392079463,16238.982931986242,0.0011864435349113614,19.26663631319102,37.954093136455434,0.001,0.03795409313645543
vit,dp_kfm,pink,0.5,42,1,blocks.7.mlp.fc1,True,0.15540215586619216,4.020683547920182,0.07299645585088672,5.222573964726512,mlp_fc1,146025.65359106823,5526346,40.922467006860245,154292600,1488.6203095152964,0.6944629835910758,97677.84935715882,210995.49126896792,0.001,210.99549126896792,10.50254871596554,0.0010000013504609748,0.010502562899247718
vit,dp_kfm,pink,0.5,42,1,blocks.7.mlp.fc2,True,0.998581504800731,0.15563722430145224,0.29830745464958547,3.373011858427924,mlp_fc2,34443.8798089387,5526346,40.922467006860245,154292600,5394.316380513811,0.8467439106986544,38085.162375865264,631409.9570135395,0.0010077431650465836,636.2990685227516,46.08519217959632,0.001,0.04608519217959632
vit,dp_kfm,pink,0.5,42,1,blocks.8.attn.q_proj,True,0.29995861146002356,3.4067457186357095,0.2554995434462685,12.923784377346083,attention_qkv,29868.6443083096,5526346,40.922467006860245,154292600,646.6792619589138,0.691934133451915,24174.452842009785,138643.43724534087,0.0010000593246395845,138.6516622172862,3.0163278995146157,0.0010000013888923028,0.003016332088869218
vit,dp_kfm,pink,0.5,42,1,blocks.8.attn.k_proj,True,0.29995861146002356,3.4067457186357095,0.43758821497005623,1.8365713283748708,attention_qkv,29766.02263476315,5526346,40.922467006860245,154292600,424.86870180255835,0.6908400661022449,24201.212031610426,138643.43724534087,0.0010000593246395845,138.6516622172862,1.3019975366880008,0.001000002416494104,0.0013020006829573716
vit,dp_kfm,pink,0.5,42,1,blocks.8.attn.v_proj,True,0.29995861146002356,3.4067457186357095,0.2957914310733135,9.37749176610838,attention_qkv,30289.162190639763,5526346,40.922467006860245,154292600,937.9390232583721,0.6951804351559611,24080.62805841724,138643.43724534087,0.0010000593246395845,138.6516622172862,6.345266886265348,0.0010000433039273843,0.006345541661241825
vit,dp_kfm,pink,0.5,42,1,blocks.8.attn.out_proj,True,0.24995600739235924,1.4483544418616243,0.3072762815802814,3.35220308875866,attention_out,3093.6675358885195,5526346,40.922467006860245,154292600,482.38987357061285,0.5467373078683105,16388.54006960368,5095.55106340334,0.001024632245906915,5.221065930228333,45.66728646774674,0.001,0.045667286467746745
vit,dp_kfm,pink,0.5,42,1,blocks.8.mlp.fc1,True,0.2404947275668351,3.3779677045983925,0.059961460058760206,4.797934767887875,mlp_fc1,171685.53622020417,5526346,40.922467006860245,154292600,1509.307546150168,0.7145587106554306,96355.67945972749,280668.7486610691,0.001,280.6687486610691,8.116362365717917,0.001000000793425494,0.008116368805446736
vit,dp_kfm,pink,0.5,42,1,blocks.8.mlp.fc2,True,0.11895514113759215,3.2658339932484397,0.3790445839840902,2.774009718379729,mlp_fc2,30034.366691049898,5526346,40.922467006860245,154292600,924.4201652970688,0.8471980547841474,82126.38021219324,20083.1557668139,0.0010009674646328454,20.102585509734215,42.55071523271021,0.001,0.04255071523271021
vit,dp_kfm,pink,0.5,42,1,blocks.9.attn.q_proj,True,0.2604439110064746,3.619839984250382,0.44559560733233905,2.6951711150142192,attention_qkv,33737.69432761838,5526346,40.922467006860245,154292600,476.0227704631217,0.6627740625702334,25384.060014427592,139564.10455505605,0.001,139.56410455505605,1.6236100157830788,0.0010000014625951774,0.0016236123904672579
vit,dp_kfm,pink,0.5,42,1,blocks.9.attn.k_proj,True,0.2604439110064746,3.619839984250382,0.4403144843281338,0.9530530438029132,attention_qkv,33671.42268995756,5526346,40.922467006860245,154292600,389.56324916039995,0.6625064161569448,25389.279631250174,139564.10455505605,0.001,139.56410455505605,1.087382214647756,0.001000000647982556,0.001087382919252463
vit,dp_kfm,pink,0.5,42,1,blocks.9.attn.v_proj,True,0.2604439110064746,3.619839984250382,0.39980833411286887,5.329417923860572,attention_qkv,34204.13962917954,5526346,40.922467006860245,154292600,876.9724092175344,0.6663627624396952,25285.925527196654,139564.10455505605,0.001,139.56410455505605,5.5105903411246775,0.0010000229579081351,0.005510716852751499
vit,dp_kfm,pink,0.5,42,1,blocks.9.attn.out_proj,True,0.3917987070551383,1.2324320075525947,0.380624715067764,2.767427622762615,attention_out,2791.2640387862207,5526346,40.922467006860245,154292600,368.6479922094291,0.5063652032955682,18229.2036723471,3207.565770077828,0.0010209186549181774,3.274663731549444,42.368996273690065,0.001,0.04236899627369006
vit,dp_kfm,pink,0.5,42,1,blocks.9.mlp.fc1,True,0.24250496336023913,3.349540734600931,0.02419540137173009,5.074077309062195,mlp_fc1,189304.4207310248,5526346,40.922467006860245,154292600,1425.0374402822972,0.678650023263219,100623.74438374283,284028.54719761916,0.001,284.02854719761916,7.149745074016785,0.0010000010949733997,0.007149752902797456
vit,dp_kfm,pink,0.5,42,1,blocks.9.mlp.fc2,True,0.12760597757906111,4.12959558397756,0.46902081512020427,2.313287431574059,mlp_fc2,32372.61434678564,5526346,40.922467006860245,154292600,901.4206513035383,0.855186963446181,84766.06460171661,21173.257703444593,0.0010064686528574935,21.310220157390425,38.37667315900582,0.001,0.03837667315900582
vit,dp_kfm,pink,0.5,42,1,blocks.10.attn.q_proj,True,0.2531010967175296,3.0870658864225646,0.37402484101353545,2.7815129231743807,attention_qkv,37878.68964592737,5526346,40.922467006860245,154292600,436.52597258851824,0.6379956992411533,26875.758000489128,125328.77148178311,0.001,125.32877148178312,1.5204403784652871,0.0010000124219846482,0.001520459265352327
vit,dp_kfm,pink,0.5,42,1,blocks.10.attn.k_proj,True,0.2531010967175296,3.0870658864225646,0.4631556576141422,1.1666485055729499,attention_qkv,37822.86320052878,5526346,40.922467006860245,154292600,379.88605256822217,0.6378182818459511,26879.24688687909,125328.77148178311,0.001,125.32877148178312,1.1514787165758056,0.0010000005592852397,0.0011514793605808555
vit,dp_kfm,pink,0.5,42,1,blocks.10.attn.v_proj,True,0.2531010967175296,3.0870658864225646,0.45880775670294094,2.680578990177282,attention_qkv,38245.193238429514,5526346,40.922467006860245,154292600,692.0944804806244,0.6402451229844136,26819.273843334115,125328.77148178311,0.001,125.32877148178312,3.821905889992456,0.0010000067991848488,0.0038219318758370767
vit,dp_kfm,pink,0.5,42,1,blocks.10.attn.out_proj,True,0.37076967401987454,2.050561253646849,0.4722017153415921,2.2714011893027273,attention_out,3391.6715092878912,5526346,40.922467006860245,154292600,465.4564811553009,0.5879411442613874,16613.547600674618,5733.0654883435445,0.0010142575709038253,5.814805076039876,37.78951004309417,0.001,0.03778951004309417
vit,dp_kfm,pink,0.5,42,1,blocks.10.mlp.fc1,True,0.2990270676149086,2.695934457813629,0.03431332630015106,6.196555728950386,mlp_fc1,192293.0023630511,5526346,40.922467006860245,154292600,1229.4897048489083,0.6509399322876989,105956.89455308134,227270.3730013338,0.0010000535004498743,227.28253206853248,6.651306610565489,0.0010000004546851413,0.006651309634815775
vit,dp_kfm,pink,0.5,42,1,blocks.10.mlp.fc2,True,0.300434291083462,3.977497475627046,0.5344461611700765,2.1948153843162967,mlp_fc2,30979.806770334668,5526346,40.922467006860245,154292600,759.5614170388249,0.8181624234474909,89678.99703784705,14645.684225476169,0.0010063632057665866,14.738877727795325,39.39273422613139,0.001,0.03939273422613139
vit,dp_kfm,pink,0.5,42,1,blocks.11.attn.q_proj,True,0.3644568428462474,2.784838827888831,0.4097728068452259,1.7109459118355703,attention_qkv,39508.67782727933,5526346,40.922467006860245,154292600,441.51298548283427,0.6259213987158012,27230.871542380497,138934.4187096366,0.0010000771165820923,138.94513285714248,1.4030628130914307,0.0010000027691076095,0.0014030666983233429
vit,dp_kfm,pink,0.5,42,1,blocks.11.attn.k_proj,True,0.3644568428462474,2.784838827888831,0.4467800574604106,0.95744749394076,attention_qkv,39456.91542531707,5526346,40.922467006860245,154292600,392.77437272313887,0.6257984054873379,27233.208944826027,138934.4187096366,0.0010000771165820923,138.94513285714248,1.110392293722929,0.0010000000581051672,0.0011103923582424587
vit,dp_kfm,pink,0.5,42,1,blocks.11.attn.v_proj,True,0.3644568428462474,2.784838827888831,0.509046040501866,4.951163743522777,attention_qkv,39957.94999532333,5526346,40.922467006860245,154292600,813.1639303742538,0.6290019028473854,27148.404937350697,138934.4187096366,0.0010000771165820923,138.94513285714248,4.759335978823514,0.0010000007175922853,0.004759339394086295
vit,dp_kfm,pink,0.5,42,1,blocks.11.attn.out_proj,True,0.6801204466225397,1.2942010208110768,0.5315369277708512,2.208013326485185,attention_out,2987.124470891027,5526346,40.922467006860245,154292600,478.8788402059117,0.5056561626180325,16405.29638332733,5857.905306127168,0.0010160423094956728,5.951879636044404,39.14794309786692,0.001000000007204613,0.0391479433799127
vit,dp_kfm,pink,0.5,42,1,blocks.11.mlp.fc1,True,0.5142852613469918,1.7317356690908488,0.0588050202811806,3.5542536449061126,mlp_fc1,160393.42910284843,5526346,40.922467006860245,154292600,928.6823887571082,0.6367640990775667,105013.61548906515,191733.3817623433,0.001,191.73338176234333,4.498178518838368,0.0010000000000023716,0.004498178518849036
vit,dp_kfm,pink,0.5,42,1,blocks.11.mlp.fc2,True,0.8415028137170562,0.6481983922810607,0.6113590994232622,2.016389665723914,mlp_fc2,23064.20981383195,5526346,40.922467006860245,154292600,1086.5207339124017,0.7897148759725575,78286.54640809726,33440.62913159968,0.0010000368807511263,33.44186244712019,35.30218587024149,0.001,0.03530218587024149
vit,dp_kfm,pink,0.5,42,1,head,True,0.012687905704597671,2.473683721071092,0.5813778082388409,1.6556166205271226,patch_head,20765.37889227831,5526346,40.922467006860245,154292600,49848.56806254049,1.2072460218478995,357.1103482678917,2619219.21374128,0.0010002885198136127,2619.97491038064,948.7101059923663,0.001000000042563643,0.9487101463729245
vit,dp_kfm,pink,0.5,42,1,identity,True,,,,,identity,1948564.1889986575,5526346,40.922467006860245,154292600,,,,,,,,,
vit,dp_kfm,pink,0.5,42,2,patch_embed,True,0.622141685281719,0.8482525697112409,0.30053523672471694,0.9852475322848118,patch_head,62449.36640206356,5526346,40.39340784421422,154292600,52.25062752741,0.5249592555401514,108839.48377850479,1495.9740348223213,0.017635886213732466,26.382827856824708,1.8249835982831057,0.001,0.0018249835982831059
vit,dp_kfm,pink,0.5,42,2,blocks.0.attn.q_proj,True,0.33524903782927995,1.6318659263075943,0.222922736868153,0.9748781001045466,attention_qkv,28590.865368717437,5526346,40.39340784421422,154292600,111.27999315917991,1.3442674258653928,24045.020688576347,11016.894251573673,0.001,11.016894251573673,1.1240224871667697,0.0010000000037992762,0.0011240224914372415
vit,dp_kfm,pink,0.5,42,2,blocks.0.attn.k_proj,True,0.33524903782927995,1.6318659263075943,0.3398629426099429,0.9586469491328203,attention_qkv,28627.209236005416,5526346,40.39340784421422,154292600,121.32394186417879,1.3443084520839368,24043.56737538312,11016.894251573673,0.001,11.016894251573673,1.3360842478232988,0.0010000000096952052,0.0013360842607769098
