level,layer,group,noise_rms,noise_energy_share,expected_noise_energy,signal_norm,snr,task,method,source,beta,seed,epoch,research_only
layer,conv1,conv1,1.9881038974508263,0.0026628799240203333,628.6290833323435,2.75146736622576,0.10974054973040392,mnist,dp_kfm_a,public,0.25,42,1,True
layer,conv2,conv2,1.354104488297321,0.03604442805758528,8509.049005435094,5.383522107963496,0.0583614385723506,mnist,dp_kfm_a,public,0.25,42,1,True
layer,fc1,fc1,1.0597542675724239,0.9554176932578349,225546.53827777551,26.762126166788818,0.056351117226841205,mnist,dp_kfm_a,public,0.25,42,1,True
layer,fc2,fc2,1.0361701671068728,0.005874998760557506,1386.9176195718276,20.943786987539212,0.5623800155253724,mnist,dp_kfm_a,public,0.25,42,1,True
group,conv1,conv1,1.9881038974508263,0.0026628799240203333,628.6290833323435,2.75146736622576,0.10974054973040391,mnist,dp_kfm_a,public,0.25,42,1,True
group,conv2,conv2,1.354104488297321,0.03604442805758528,8509.049005435094,5.383522107963496,0.05836143857235058,mnist,dp_kfm_a,public,0.25,42,1,True
group,fc1,fc1,1.0597542675724239,0.9554176932578349,225546.53827777551,26.762126166788818,0.056351117226841205,mnist,dp_kfm_a,public,0.25,42,1,True
group,fc2,fc2,1.0361701671068728,0.005874998760557506,1386.9176195718276,20.943786987539212,0.5623800155253724,mnist,dp_kfm_a,public,0.25,42,1,True
layer,conv1,conv1,1.4573377838853159,0.0014545639079611304,343.3805512076596,1.3452422691014834,0.07259599435222798,mnist,dp_kfm_a,public,0.25,42,2,True
layer,conv2,conv2,1.074586748153199,0.02272117937643646,5363.814580897329,6.9603714913493056,0.09503761768511844,mnist,dp_kfm_a,public,0.25,42,2,True
layer,fc1,fc1,1.0624937265310948,0.9608338486814526,226825.13623047402,32.36400775669928,0.06795426295547326,mnist,dp_kfm_a,public,0.25,42,2,True
layer,fc2,fc2,1.6549017073678212,0.01499040803415351,3538.802623537166,31.023722521640007,0.5215137185116802,mnist,dp_kfm_a,public,0.25,42,2,True
group,conv1,conv1,1.4573377838853159,0.0014545639079611304,343.3805512076596,1.3452422691014834,0.07259599435222797,mnist,dp_kfm_a,public,0.25,42,2,True
group,conv2,conv2,1.074586748153199,0.02272117937643646,5363.814580897329,6.9603714913493056,0.09503761768511844,mnist,dp_kfm_a,public,0.25,42,2,True
group,fc1,fc1,1.0624937265310948,0.9608338486814526,226825.13623047402,32.36400775669928,0.06795426295547326,mnist,dp_kfm_a,public,0.25,42,2,True
group,fc2,fc2,1.6549017073678212,0.01499040803415351,3538.802623537166,31.023722521640007,0.5215137185116802,mnist,dp_kfm_a,public,0.25,42,2,True
layer,conv1,conv1,1.4184893965586505,0.0013687389920233372,323.1197659779632,1.3510728742835227,0.07516177225279719,mnist,dp_kfm_a,public,0.25,42,3,True
layer,conv2,conv2,1.0588743942649208,0.02205911358296867,5207.519958259927,8.247869991514444,0.11429476397782265,mnist,dp_kfm_a,public,0.25,42,3,True
layer,fc1,fc1,1.0619294866514544,0.9595115500444186,226512.97969175936,23.241488750967893,0.04883344882940884,mnist,dp_kfm_a,public,0.25,42,3,True
layer,fc2,fc2,1.7678427479274967,0.017060597380593262,4027.514570117203,27.774401484528017,0.437649210057388,mnist,dp_kfm_a,public,0.25,42,3,True
group,conv1,conv1,1.4184893965586505,0.0013687389920233372,323.1197659779632,1.3510728742835227,0.07516177225279719,mnist,dp_kfm_a,public,0.25,42,3,True
group,conv2,conv2,1.0588743942649208,0.02205911358296867,5207.519958259927,8.247869991514444,0.11429476397782265,mnist,dp_kfm_a,public,0.25,42,3,True
group,fc1,fc1,1.0619294866514544,0.9595115500444186,226512.97969175936,23.241488750967893,0.04883344882940884,mnist,dp_kfm_a,public,0.25,42,3,True
group,fc2,fc2,1.7678427479274967,0.017060597380593262,4027.514570117203,27.774401484528017,0.437649210057388,mnist,dp_kfm_a,public,0.25,42,3,True
layer,conv1,conv1,1.4132864579819036,0.0013593700566096661,320.90803077061236,1.345065243041585,0.07508497798334772,mnist,dp_kfm_a,public,0.25,42,4,True
layer,conv2,conv2,1.0605249790483016,0.022114288819869626,5220.545239003138,7.7372802561616005,0.1070854327793364,mnist,dp_kfm_a,public,0.25,42,4,True
layer,fc1,fc1,1.0618390889905727,0.9592099191548563,226441.7733456171,16.691716345499337,0.0350770225659768,mnist,dp_kfm_a,public,0.25,42,4,True
layer,fc2,fc2,1.7781686741163987,0.01731642196866857,4087.9073707256707,20.776257602084534,0.3249501922230383,mnist,dp_kfm_a,public,0.25,42,4,True
group,conv1,conv1,1.4132864579819036,0.0013593700566096661,320.90803077061236,1.345065243041585,0.07508497798334772,mnist,dp_kfm_a,public,0.25,42,4,True
group,conv2,conv2,1.0605249790483016,0.022114288819869626,5220.545239003138,7.7372802561616005,0.1070854327793364,mnist,dp_kfm_a,public,0.25,42,4,True
group,fc1,fc1,1.0618390889905727,0.9592099191548563,226441.7733456171,16.691716345499337,0.0350770225659768,mnist,dp_kfm_a,public,0.25,42,4,True
group,fc2,fc2,1.7781686741163987,0.01731642196866857,4087.9073707256707,20.776257602084534,0.3249501922230383,mnist,dp_kfm_a,public,0.25,42,4,True
layer,conv1,conv1,1.4020534341533828,0.0013375329745844487,315.75292605397414,1.30703646109441,0.07355530674142063,mnist,dp_kfm_a,public,0.25,42,5,True
layer,conv2,conv2,1.0607648893902235,0.02211917503096121,5221.698732396357,6.7643959294162554,0.09361018721332136,mnist,dp_kfm_a,public,0.25,42,5,True
layer,fc1,fc1,1.0615419445624605,0.9587137367076446,226324.63899263975,12.630089005905555,0.02654853084819176,mnist,dp_kfm_a,public,0.25,42,5,True
layer,fc2,fc2,1.8055389134050162,0.01782955528680453,4209.043335024121,15.626277313412272,0.24085952676607222,mnist,dp_kfm_a,public,0.25,42,5,True
group,conv1,conv1,1.4020534341533828,0.0013375329745844487,315.75292605397414,1.30703646109441,0.07355530674142063,mnist,dp_kfm_a,public,0.25,42,5,True
group,conv2,conv2,1.0607648893902235,0.02211917503096121,5221.698732396357,6.7643959294162554,0.09361018721332136,mnist,dp_kfm_a,public,0.25,42,5,True
group,fc1,fc1,1.0615419445624605,0.9587137367076446,226324.63899263975,12.630089005905555,0.026548530848191757,mnist,dp_kfm_a,public,0.25,42,5,True
group,fc2,fc2,1.8055389134050162,0.01782955528680453,4209.043335024121,15.626277313412272,0.24085952676607225,mnist,dp_kfm_a,public,0.25,42,5,True
