method,seed,epoch,train_loss,test_loss,test_accuracy,epsilon,accountant_steps,noise_multiplier,clip_fraction,mean_clip_factor,mean_clipping_severity,mean_transformed_norm,transformed_norm_p50,transformed_norm_p90,transformed_norm_p99,transformed_norm_max,samples,batches,algorithm_epoch_seconds,wall_epoch_seconds,private_samples_per_second,seconds_per_batch,exact_forward_backward_seconds,per_sample_precondition_clip_seconds,ghost_first_pass_seconds,ghost_second_pass_seconds,aggregate_transform_seconds,noise_step_seconds,synthetic_generation_seconds,activation_forward_seconds,curvature_backward_seconds,factor_accumulation_seconds,matrix_function_seconds,builder_forward_calls,builder_vjp_calls,builder_reverse_vectors,builder_samples,operator_state_bytes,stored_scalar_count,preconditioner_build_seconds,build_allocated_at_phase_start_bytes,build_reserved_at_phase_start_bytes,build_peak_cuda_allocated_bytes,build_peak_cuda_reserved_bytes,build_incremental_peak_bytes,grad_sample_bytes,private_train_seconds,train_allocated_at_phase_start_bytes,train_reserved_at_phase_start_bytes,train_peak_cuda_allocated_bytes,train_peak_cuda_reserved_bytes,train_incremental_peak_bytes,evaluation_seconds,total_peak_cuda_allocated_bytes,total_peak_cuda_reserved_bytes
M1_full_ghost,42,1,0.8556898567411635,0.5280816936016083,0.8983,0.7861127240333559,234,1.068115234375,0.7867922186851501,0.24669037759304047,0.7533096075057983,3714.291748046875,663.5759887695312,11613.9326171875,37465.9296875,61009.359375,59904,234,11.792523317039013,12.935163360089064,5299.532685602241,0.04830614606746369,0.0,0.0,4.007934808731079,0.4031552476808429,0.08695104345679283,0.09959691297262907,0.062366257421672344,0.12303475476801395,0.07198389153927565,0.0398450056090951,0.19087080750614405,10,10,2560,2560,10069164,2517291,0.4888851372525096,9349120,23068672,167334912,260046848,157985792,0,11.303638179786503,19419648,260046848,137976832,260046848,118557184,1.1084043039008975,167334912,260046848
M1_full_ghost,42,2,0.5598856045776962,0.4985528158433735,0.9284,0.8385078418579571,468,1.068115234375,0.2786625325679779,0.7519643306732178,0.24803565442562103,388.2411193847656,0.0030843913555145264,1210.611083984375,5756.259765625,8737.9169921875,59904,234,11.424612211063504,12.582669883035123,5332.490944586376,0.04800758269639351,0.0,0.0,3.9551242105662823,0.40068346448242664,0.08673624787479639,0.08940225187689066,0.003415912389755249,0.003721000626683235,0.0062322067096829414,0.034489902667701244,0.14232458639889956,10,10,2560,2560,10069164,2517291,0.19083786010742188,9349120,260046848,167334912,260046848,157985792,0,11.233774350956082,19419648,260046848,137763328,260046848,118343680,1.1244726227596402,167334912,260046848
M1_full_ghost,42,3,0.5189575544661946,0.45540381924510004,0.9403,0.8909029596825585,702,1.068115234375,0.2009548544883728,0.819725513458252,0.18027447164058685,290.6543884277344,5.441198300104588e-05,265.2803649902344,4893.7666015625,7636.603515625,59904,234,11.455635285936296,12.615101165138185,5318.3951429733,0.04813482133576121,0.0,0.0,4.002001529559493,0.40520900301635265,0.08657484874129295,0.08946038968861103,0.003436218947172165,0.0036604497581720352,0.006156199611723423,0.0344979353249073,0.14370129350572824,10,10,2560,2560,10069164,2517291,0.19208709336817265,9349120,260046848,167334912,260046848,157985792,0,11.263548192568123,19419648,260046848,137763328,260046848,118343680,1.1248286692425609,167334912,260046848
M1_full_ghost,42,4,0.45287371181652075,0.36552467707484027,0.951,0.9432980775071597,936,1.068115234375,0.1788361370563507,0.8408066034317017,0.15919338166713715,241.97650146484375,1.974177939700894e-05,100.43463897705078,4346.5556640625,6784.193359375,59904,234,11.382070215418935,12.537370984442532,5351.849416262564,0.047833931803480424,0.0,0.0,3.9481007466092706,0.3982590762898326,0.08633719850331545,0.08932705130428076,0.0034187790006399155,0.003658412955701351,0.00618418212980032,0.03450499475002289,0.140526226721704,10,10,2560,2560,10069164,2517291,0.1889301734045148,9349120,260046848,167334912,260046848,157985792,0,11.19314004201442,19419648,260046848,137763328,260046848,118343680,1.1209227358922362,167334912,260046848
M1_full_ghost,42,5,0.4165324258944418,0.38419330433532595,0.9491,0.995693195331761,1170,1.068115234375,0.16713407635688782,0.8519970774650574,0.1480029672384262,236.61663818359375,1.1902882761205547e-05,59.168235778808594,4515.806640625,6757.666015625,59904,234,11.449320307001472,12.607313027605414,5321.567537282756,0.048106126288254544,0.0,0.0,3.9920425647869706,0.40200705267488956,0.08638507407158613,0.08909349143505096,0.003407132811844349,0.003683670423924923,0.0062040966004133224,0.03450665716081858,0.14404631312936544,10,10,2560,2560,10069164,2517291,0.19248675554990768,9349120,260046848,167334912,260046848,157985792,0,11.256833551451564,19419648,260046848,137763328,260046848,118343680,1.1240185415372252,167334912,260046848
