epoch,global_step,train_loss,test_loss,test_accuracy,epsilon_spent,noise_multiplier,sample_rate,clip_fraction,mean_clip_factor,precond_build_seconds,epoch_train_seconds,epoch_total_seconds,peak_allocated_mb_epoch,preconditioner_storage_mb,gain_p10,gain_median,gain_p90,gain_max
1,235,0.7440552209536234,0.5896190373420716,0.8773,0.7863366347932901,1.068115234375,0.004266666666666667,0.57635,0.5091429346720378,4.008234311826527,13.444865201599896,19.133555348031223,506.470703125,0.7893447875976562,0.5463473200798035,1.1012405157089233,1.5573952198028564,1.5573952198028564
2,470,0.5003179138819377,0.4589875967144966,0.9148,0.8389556633778256,1.068115234375,0.004266666666666667,0.27603333333333335,0.7685962635040283,0.01452652458101511,12.542689632624388,14.1501605194062,507.26171875,0.7893447875976562,0.6804419159889221,1.032837152481079,1.4248900413513184,1.4606534242630005
3,705,0.462835950088501,0.46653255676031113,0.9142,0.891574691962361,1.068115234375,0.004266666666666667,0.22706666666666667,0.808870384979248,0.011837056837975979,12.476448274217546,14.088333061896265,507.26171875,0.7893447875976562,0.6885374188423157,1.0303597450256348,1.4110766649246216,1.4571521282196045
4,940,0.43097664306958516,0.3810987344801426,0.9333,0.9441937205468965,1.068115234375,0.004266666666666667,0.19423333333333334,0.8348506954193116,0.013633563183248043,12.612929541617632,14.233363752253354,507.26171875,0.7893447875976562,0.6719444990158081,1.0355583429336548,1.414703130722046,1.4645053148269653
5,1175,0.41678530950546266,0.4538385647684336,0.93,0.9968127491314319,1.068115234375,0.004266666666666667,0.17541666666666667,0.8506253364562988,0.01700333133339882,12.337554214522243,13.910525007173419,507.26171875,0.7893447875976562,0.6777809262275696,1.039835810661316,1.399198055267334,1.4705523252487183
